msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;issuerCode;issuerName;lEICode;issuerICBCode;issuerGroupName;issuerLegalCountry;issuerNDGCode;issuerListedCompanyPrimMkt;issuerType;miFIDIssuerType;issuerVATCode
228;218;12232;0;331;MTXCREFD;0;;3387;1707914786113635328;15943570541511979614;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786113635328;15943570541511979614;1;w9wSsFiDDZhC;ssW8m1ML8OLjs89VJE7zhVMSEw4OXFZAGORtGx1wORjPUT3hEzb0t4saA8jEtBzOqioNF8QPkY45W4j3;Gk0vLkujbpYnu6guxM5B;V7jXd46Y;jt23VHDCSEppaXtrqUAeCAThYJ2wfJ1wmqk1i49WPKhAQBgbp4jX5iigiaoD;IZj;4059685030;1;5;3;xhNxMo2hHpj
228;218;12232;0;331;MTXCREFD;0;;3388;1707914786114417408;3069763519258350648;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786114417408;3069763519258350648;1;t09RLFEOPOqh;vnJgJaM7KkkcGt4noElCBJQ1BebO5X3AJLywGPv4HjohjFapHb0up01xmR5krtkN0A8rXFtGMCP51MkI;EVScPIewz96NIWeXpBO6;6smz9dx5;JR7x3MQIKetXzMpdMTIJSDTCBHdz8XKTX1e7YavVB8jdUn2alIvLLRubhVH4;0n0;1285483472;2;2;3;DcfjX5TEQF3
228;218;12232;0;331;MTXCREFD;0;;3389;1707914786115208448;1410897376512631940;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786115208448;1410897376512631940;1;EJKpvFAQkkZP;nFUigfj11OEnZB9SfHiL5MfFp2I6QgrffsodLi2AcEZJmXwaq6irobChJ1xpYumyEzcsyd3Lt6O8nrXQ;yKKFAqpZyQ2H2NeMiUEE;oTKcFK1y;3OoIjCpei8CKkIeubwMsBKzvtBDERA7U39Bb6TjWw2DieVXgdAUEuFwlL6OE;uAW;3428302647;3;5;2;ZdXSmxwErdf
228;218;12232;0;331;MTXCREFD;0;;3390;1707914786115991552;5952736159659711550;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786115991552;5952736159659711550;1;xYvA1M3TxybG;4E0pWXDeC9PxVxxRY9Qcv73cQcjF11UwydpxuryhoX65qCM9s2kiSQKVcEaCA2ZAmUEKUWS0K14qtgFQ;TPGnvvbg9UlRwM7ddIP3;o3dtB31Q;k337aLAGGvaxpOANzFiQIKNaffW1gVp02RI0llqrd7blCz8h96JKN8wZAv9H;p1E;2949063937;3;4;4;u4Jzm9Z8Ta7
228;218;12232;0;331;MTXCREFD;0;;3391;1707914786116782336;11000287897924118526;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786116782336;11000287897924118526;1;j7Ac2LJTC3eM;H8vwefXOF7D2wtQXiAepxxYqlGdRvPpnhMivgwph2xJu01M078N3AptNdHRkys2mbjHAPAnwMANllGoi;2RH7O9JDst7hzjqMaBbQ;v8jJMPQT;QVz07lgBBfdQKIbwE9HxIKPHZFh9bVursi7b87oQTZgnKj38lzb2JjoIvNld;qqz;697698771;1;8;2;SzFJuZA66UW
228;218;12232;0;331;MTXCREFD;0;;3392;1707914786117562112;4486520446046991621;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786117562112;4486520446046991621;1;tEaJtgHJgtpC;fU50QQwKxqR63sbvPfFjXVS8NE6lYtLLYmz4FU5pkFAl7Cq3xUnpQEYukaKdyxtZGXZV5ayci9xCHbNZ;geHU6M6qNsOkJqWCHoCp;JPWgYW3c;1vTsu36iOQNb4wz3ToNBIYOgInsgToUBvS72u3sWpmkV3yT2VIYy64cSF8gx;Ke0;3134351048;3;3;2;fIP2G3YLn0t
228;218;12232;0;331;MTXCREFD;0;;3393;1707914786118345728;4743755923478587308;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786118345728;4743755923478587308;1;cIznDBWaqCSQ;4Yjf1UyYkNCX5UANQ8o31FBDWvStGjObVnOiMHrqhyYKAwsrptqanjEYoPYwn0epvyoXbyIlDZ4HTkYK;nWYYCXKLg5IxL7d5JwLI;8s5ngmff;nmuOUqQHGx43joSyHpKVRHCEQiwEL05rzIhGWxUf1wmVuGxxedfYUIN03dNe;hrv;1848300268;1;2;4;WqgpTFFL6Vf
228;218;12232;0;331;MTXCREFD;0;;3394;1707914786119129344;4059878945283364839;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786119129344;4059878945283364839;1;lR4sXF8doNa3;YnZJrl2KokmzwyARojFI39OVHObpLWwIoA4gH2qOKbcuT3NChc0eV5NOdHTE27P8nSBHrvDS5Rl6R0EE;SycKS30uPFaCrVoSVZQS;jOwiQmmz;dmASxD6PlmZ92ntXdWyzqPcbpsFzrtXQjbQJ1DaJ596mspL22pho9ut8jWVS;Qql;2816176553;1;1;1;lJrUuc4qofe
228;218;12232;0;331;MTXCREFD;0;;3395;1707914786119918848;10541692589126692973;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786119918848;10541692589126692973;1;6ZqDkPS6A4jD;sEcpbwHS6LAQeS7sa2uu3yFrHpTXxYe0FPm8LrrMYWw6702f5gsWKW7cx4mZEmKELQrDRje7UmSHxS6L;MuAX0ZgmVllZNeT1soSo;rHgR22Mh;AQvDecFkR7I9Q1UW4Us1jl3iHwFvkFqJZxOiPRxdtxDF1AhEeJca6S5nQM4v;RbJ;3011040667;3;3;2;Qn10OJh0eJS
228;218;12232;0;331;MTXCREFD;0;;3396;1707914786120699136;1098968794802506164;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786120699136;1098968794802506164;1;khQctGBvjryb;M5dCda90SsCsVYqLD5w6OcPHFNZa31UU0LMH8dc7CZEzwyeh34iZw9ILXOLxaBJoHJNDeOjex5QJa9aD;WfgDV0NmZvw8C7apDdX1;so3HQl9R;5paLDlgyo4dtTHjzRh5MnRHBm5iBDOVp2t0PAEQ9U6CSohtNARfs6Ok6AdFd;XYc;2781821177;3;4;2;Vag7he5BUvs
228;218;12232;0;331;MTXCREFD;0;;3397;1707914786121480960;12856426649610309870;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786121480960;12856426649610309870;1;YdqYXTd4WDYj;myCOzUAQrfDRnp3ms0uOou6Oqm7P2I1tTZZuKVhS6uaxvUOIebjDbvDYFLixAJ0KBtA4huNILlIVfZPO;7sChFMYWwaLpuend5KaN;6OVgvH8M;bnwwxFW3EhUPCBtjzLbwydao6nKqeR28uFGAHdbOKGFFxruCzYH1iAA2eVUG;Hlu;2677393648;3;8;1;xcu6ZajazoB
228;218;12232;0;331;MTXCREFD;0;;3398;1707914786122268416;12035689745330942358;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786122268416;12035689745330942358;1;yzh8XFY5Xd5q;46P4UKPtmY6JhRmUjdw3GaG9uTrUPemunYb6UQTHXuhR8xYWAD6NqZQa8G1dyJ3BorSQsAi2UYWBnJQq;xscUYRYdDE2MNIBRukl2;CSUpogY5;CAC2UTuqROLjkKqbmfQyTjQSLpyQPDkZGfMsnZSxXgpXhnVMr359wPN1T4Fa;Jgu;430997635;3;4;4;Xk2CJXbr9VE
228;218;12232;0;331;MTXCREFD;0;;3399;1707914786123047424;7344367754190021770;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786123047424;7344367754190021770;1;pl12AEZNW2s0;fPIQ1wbMY2HWxWiw4S8upWQJ1cNCLpAxniIUc72ta1s05GtjceTvPdWCDHZrIgj9aGx4CwPIAa96OxB4;Z8EOTL1wIhBMHh75E8QL;0T0vodAb;YEe6aVp4mFTMKjoSfZyobk4zljBeIKRBrK8LkNippXFJlOT78xQowZgZfGNg;uGW;3989978908;1;1;3;hdgPXhmyX9Y
228;218;12232;0;331;MTXCREFD;0;;3400;1707914786123828992;10680980778642746034;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786123828992;10680980778642746034;1;vyYIRGrRqNLc;IFnnQ053GSwsE2IJF1RGFNnPogXJBK5UqJYczPXkbdWIT1tK7AkceC0vrJ2xbWOWXRKwamvz1Kt8FKgB;EYB8jbT30R8pspLjvjFk;mNeSn5U4;OQxQpdD6QQvNNOMwunlrRUtABI7sft1qyY6TuNTY3ld14MfzIj5bRl5i8sW9;BXL;2524923906;2;4;3;WVyR8P2afhI
228;218;12232;0;331;MTXCREFD;0;;3401;1707914786124600320;11867225895605208321;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786124600320;11867225895605208321;1;SydC7zmU49GQ;VjCVYXReDdfzcCji8rwciYZdwRODzNHikCw6EUzIVhOOyfQ5BL5AAL6j78RRHrC5oDmVXi3627tCFmOd;eCLa8HTe2p4cEx3qoJNO;xKgNLzED;M0QFcoKC0jyyki3nxwA128HfykofJLL2MygGE76jaFvnjdZ5lwyKN0JiiYXt;BRB;2914518128;1;2;1;hqYX3jUEsGB
228;218;12232;0;331;MTXCREFD;0;;3402;1707914786125380352;15604818157012118876;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786125380352;15604818157012118876;1;aPFTXcH9FaB3;zZyNOkMfTXenAibVgNtgbgcpGIiGv0sS0oJa76ExAnKq8eOWVGefLvKfwnFTNlapi168QUKX0wS448h4;kmwhLlPHkxlKZ0tXoJFj;wYJAUkmF;03ZlIeddQv3AsMOAZOO88y7Po1QJZ0NRyzybgIs7WYsWf2P1I5v86hVMIRgT;WMI;2504618807;1;7;2;WqzCtn3OWcs
228;218;12232;0;331;MTXCREFD;0;;3403;1707914786126166784;11406414087031516058;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786126166784;11406414087031516058;1;jqvCVKDnT2a4;OPbfwECCxuAhzARLVUeztFqArjCnDMWwDqjztQmM9PO3HO74guSd28ShENYzgL9uBvhdKpBuOXZHQMGT;kpXq9NNupMUqIMZcNHw2;FZpPDIbx;jNSzwInhe2ZmzfVbUKU1RypbdJCQUQnzwUqxD1TyUmoxWBg0KSl6W9hBoOCD;vNE;21844371;1;7;2;XStLKh7dlVq
228;218;12232;0;331;MTXCREFD;0;;3404;1707914786126952448;9270433750699074585;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786126952448;9270433750699074585;1;0QICrS7Y06N1;KPDyuRPfgJY5DXz3avWO7iIuAL1NIn7E92IFvQZPjdww1znDxswLn2QS0xt5HDFHSoui9miJbLN3CUHw;cL9iFmgArKu4UC1cKox9;nRfw4VHe;vyoHVpykhM45la9JdgwKjxZY5sRZyDkcAjhPpzrOW3zZF3tZCdQLKLljosyr;lPL;4266207304;1;3;2;UDPqpde5JtA
228;218;12232;0;331;MTXCREFD;0;;3405;1707914786127738624;15857981016469077488;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786127738624;15857981016469077488;1;t2Z5rAWeAaBJ;I2k9VcAkJrYCCGJftRR7dIl16nQ1t3KQwxMmZ8uV3FmuukubzlDGZPJaspA97I2J9BCSePN5C718dtPc;HRt4zbw7vBqM075T2AB0;wzFQvMeY;xHfNM122JhdTOOVWGHXDA5xvNJzbXC6hVtPoQs2piGam1WRz5mztYbqJTPHa;fwP;1917149740;3;7;3;4oo7UxdxOwC
228;218;12232;0;331;MTXCREFD;0;;3406;1707914786128521216;17637750243828809434;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786128521216;17637750243828809434;1;3GmDC9KCqsYS;og5sJZo2ow6EBi9dfFmAsjpWZ1SrsJLgMuEssoJN8qpdyEoI7olYdicFaOxwE8ulQHL8RX12HNg9bHaH;zyzVbwdsjRGzVrl89d7s;bDGhte9w;DhYgOfO8oB6PJecVzqSsDg5JNeCyoiYj8ewhTmOFJCtJElPKOMV753bFbUPr;77o;2128413320;3;8;3;fTWmjO2iqTT
228;218;12232;0;331;MTXCREFD;0;;3407;1707914786129305600;865587952323943849;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786129305600;865587952323943849;1;Lz4KhmL5bQpd;UcJlT9xH2H4iQoXydY67VgRk925fbXdSyRKfQxBE7BUIh1OUhImJHX7IsN4ubM9SE63exoAzCLn6Ohwd;GFGUa06aLjBahQ6fCfB6;2NS8Vfs4;iZXzMCmhUVOB9UMI4lesLpCArf27rwUpDlcIbW8PHrstCLW7bXVhGeHI1Wy7;8Io;2564308310;2;3;1;o30qtJwwGBI
228;218;12232;0;331;MTXCREFD;0;;3408;1707914786130088192;4285803675707508612;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786130088192;4285803675707508612;1;eFdyqO4qXKlo;b0mvalY14qsNZ83MEaGDq7RlGf0hs5hi3iJRENcsMGlpOldEO3cQ35lHdGohfNTvcBJ119egGfNQ3Kbn;n2LA38AXoKgPqSiiudLD;WvKqCGFa;FFRhW9OHDKWCnAzo0zaRoX9sKLSt1C4lNPVAhSJQYcOhsqZlVbgVEDYWQeJL;Q0n;3083035784;1;2;3;fJVb0Tup6G4
228;218;12232;0;331;MTXCREFD;0;;3409;1707914786130873344;3580844437213186496;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786130873344;3580844437213186496;1;ExVcE7bmlOK1;KudrjVUSW8g8Tpi24ljOJRDS5NffPS3VhKbtzXgUmODIer2sMdSKapk6WnyhkABnHNV53Oq45yJPPPzD;qjed8h6sfKsj4TypNs7K;U1Y7HbKQ;AQjuzqYgbt4g7XgXOUGu4p5VabQPa1RL3Svareh7334GPFWRZzb1mek5HD0U;9kn;1158054918;3;4;4;QnF9AgqV4xZ
228;218;12232;0;331;MTXCREFD;0;;3410;1707914786131652864;5341912946930504546;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786131652864;5341912946930504546;1;5eki6rBJZkkJ;fiZ5vj5H6GaqkYLKwbokJqLqFhQQIBBINAPOiJX0IQyCTMiaYbtDhIJihjoZNHPTc0lFmabUILnkYKTm;9dbSSlrQiwoS4TggUmkf;YNFuN04L;KMcoz5kX9zivwOYVmlsd8vsTX50UMgix6vgJIAqFuwmIxseMKz9FUIHIEutj;GlM;18412763;1;6;2;iS3ZbmBeMIZ
228;218;12232;0;331;MTXCREFD;0;;3411;1707914786132434432;9096030156244111962;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786132434432;9096030156244111962;1;RgfJWrEOJCdQ;G515dTUrsWaLJfJVan90ToiuM8znTyf3y9liw8v4jEMvxq1GD79OfBH8GWUg8yfdPJkZs4F9Vvl6g7tK;qBtBLGCDp7PFZ4aNTAjs;tK8CZ37I;lxIai3okeRzMUdHCdOtdC9awiZv43Cv6NqNC07LsPwraFHRf6cOzctCfCjO9;q7k;316311084;2;2;3;b9QoRRuW2UU
228;218;12232;0;331;MTXCREFD;0;;3412;1707914786133215744;2931378412843322256;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786133215744;2931378412843322256;1;Fo6k49MSpkyT;SjsgHcxBm2Ych5pGMqlvzx7ZMLDQNlxVg8KIMfChiJDszK2j8OP316KV1Ce4dRqL5EPkD4tppKHoci6O;zUMKDvmmKqV2AZan8g4N;IdjXDioT;6w6HbaWa6CVjfQgjr4m2cga1qnYDZOUWQfuWV5E5c62pqkhEH3yhlCxgM228;qfC;2944473520;3;6;3;mc5kxedZf7g
228;218;12232;0;331;MTXCREFD;0;;3413;1707914786133997056;5727453011839431439;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786133997056;5727453011839431439;1;cXCAGS05AJ22;jX8NqQ1Ie5ufdqhnsINLOovt5XCy5TV9wBTn1CEiJyrjcVxNjsleG9oCISw0KtUdouoEEfXnVhsJCNXt;aS36RnZK95smyeKkvRfY;B03q5e9J;kQyZ34igAiPmfQVaczIjpK1Vp4FPoZpXX8WAjRxJYwxU2LPqQh9xol3DJ7vb;j0f;3677286387;2;2;1;JfzzCP7nD78
228;218;12232;0;331;MTXCREFD;0;;3414;1707914786134780160;13577695552946703088;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786134780160;13577695552946703088;1;apG5DP35KCBI;cweJhZAPmmvmdfcQiYJAAlGB5dwnBQeK3e48TL7LYmCyDiRes4rDna9UNzNdlH9BqRoUVwvmiE4OooSj;FyzY3qWoAt2GYrqYFST0;8OTYDdJH;SqRCQFv05Mc2wLhCwMm2vU3FGn9aezvn0fbms318lWtppz3gNgPf1FleoB2e;A9N;720631029;2;6;2;ojpMZ2xZoSp
228;218;12232;0;331;MTXCREFD;0;;3415;1707914786135556096;11674014460528199842;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786135556096;11674014460528199842;1;xC5KFkA77R4B;Qv3fPETa5kGGP0BtH7fGrgc8Ey88TpEKq2Cz9RSIYunfuqpfZIU8osE7yzRBgADgp2JpuasRyKIRjm1N;GWcGqi4vXtLcV4yG6xu8;7TiYWh62;G7tAvNpSSaCqamnqbuNCRerAOoxXRkaQgS2pYrewGCPKry6aFqzcZ4Q0FVBd;g55;975216220;1;2;2;y5jKc5aVxNc
228;218;12232;0;331;MTXCREFD;0;;3416;1707914786136345344;17807560606046342033;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786136345344;17807560606046342033;1;91AZvF04zhIb;hpjJOmZ5aERHa7ov4F69y1JE2Gu40V6veI7fs3r7WPCrx1H2rukRapNAqcqCmjQORiNPDi16A2TGe3if;J0EIqM04DFgsk2BGz3BN;w0ZVmCc8;NwdtPf6JQMqH9kTSlVY5l0lPzMa7OmvVWH21N5O8SOlsqENVFgB7G0CWJkKy;8DD;2036719915;3;6;4;D0pdewgnwVa
228;218;12232;0;331;MTXCREFD;0;;3417;1707914786137127424;3905207713427220241;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786137127424;3905207713427220241;1;I2g5mtEpHkGk;Ik0IGVcQa98LjOA5DcLzlabW6dpCLYDu401opVdCmWSpIhEHCuBeiMb7BVv9fQI72zQNvq2doRUvqt4a;HaMvPiDvPrbrT2USj0Fr;Zo8MrWFi;dZ6EI0adA0MbaRXcZ6e2rkPWVyHFbFQlO3IBCYnp8vYenrUnoHrQRHfRUr84;Mr1;1093663277;2;7;4;OJYQar30xvI
228;218;12232;0;331;MTXCREFD;0;;3418;1707914786137908224;12790905634567709713;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786137908224;12790905634567709713;1;l80akPj1xd35;4cukZT2VvDdZhx9X2tOohSUruu3GcrZKpIZrLEP5RCyCRruyq8GGGzbRSi2FO5FQqPd5w89qHsL2I5W7;G63AYbD8n60PaxvCkIDt;tcS24mow;ilSASVagzxe3oo4iNBmtAMKQxFNi2ADxEOAhUIct4SwVfDmlxB3Enn4lGhdC;4yj;2645067185;1;3;3;AFcrSQ2Bi1l
228;218;12232;0;331;MTXCREFD;0;;3419;1707914786138685952;6221861552181246886;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786138685952;6221861552181246886;1;xoTTANIWAijI;qfQnWx6Zl6UtXU5Q21DykS1WQBJ33cjyAFHRA8vJ0iQfvQ0Fr0d1YIW7vyEV3TUT8s7K57WAHGjlu6gQ;i4F8lzSCC2fndkaVqRUR;8oKi4NbT;wL3h0ZFVWaGhmGkPrZBDUCsRXaRLWgSEFIWYQeDNV2mJBDJdhmmcRwZ87jdA;vEU;2179481105;2;8;4;TuKO35bsiJI
228;218;12232;0;331;MTXCREFD;0;;3420;1707914786139465984;7484776281840519934;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786139465984;7484776281840519934;1;uNFOOKlru9Dy;uldbjiYIEBsddUZI7VelsBa44biff9N9EoYf1r9k7lYt68DQhHZq7l2SO78PIrbccuyamSjfwJwnv9YG;oRUDApgzVQu3DhRkTWDt;wUDBq24R;gAYyft9b1obgQRnBjixwa8jNGRg4tJTQRuCX8TXya2smeDTnUWGAIaOq1jYT;iVQ;814747466;3;1;2;ffz2lYZ5CjC
228;218;12232;0;331;MTXCREFD;0;;3421;1707914786140249856;17679826737217422881;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786140249856;17679826737217422881;1;apVaOlSVxpBW;VufzCwZ09SI0csanl7J2iLfcCbwW2o11zpiNKMtJjHQ2eyMuLEKYjfiUvECfxOLJyruZAcwpp59QJY6D;PlobB9EyJVYnlclP7B0k;JfG62bMx;6O4jxUK38EZK77lHdl9sRFJX7i6jyUXP2gG1q2aJdaPlVmKQo52LCXRbutbG;KTE;711553967;3;2;2;Ggc0cqi9eJW
228;218;12232;0;331;MTXCREFD;0;;3422;1707914786141036544;11828622790719211962;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786141036544;11828622790719211962;1;Z45UDgCDTeKf;8QW9V42E6g7gFf13PKdyGy6SaNeO9jNs7ZZukoUHSpoJASZfWOmPi8rnZJIWZZsyoKXSxSHMvwxTRrVO;BfAxiTzBJsdO7JQoNoiR;qHSUw5qB;Kq7uT2dmE70uWmgmlZkSXZB8ISY4kv9pTQswJQslxtK9LMznM9eUpFsbxjZR;Z5Q;1727484168;2;4;4;jshAY8SsF5c
228;218;12232;0;331;MTXCREFD;0;;3423;1707914786141822208;754722191496279377;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786141822208;754722191496279377;1;VIww52bpH4g0;t4SP0wIXJmmEPK5Eeglt63xyrrKdcjDzGNLjEUqWEsmKUNxkXPR7pzSiIefHNonjqtBHr6aK86GMpzeV;TBXKGChdFHeylGgtxZIm;EZ3G6Zhk;RlswGnpwwuOqck3YABjGJJavDH7oqtQZ4GLItdkxWmQORx4f56AhuZMhx325;dB6;1013690180;2;1;4;x22YDa3TIvB
228;218;12232;0;331;MTXCREFD;0;;3424;1707914786142595072;3930715994281854677;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786142595072;3930715994281854677;1;RlBGBTfXp3N9;noBTdYFELX2BjEDDy9S9Qvj5n3DBxFT3dJkd71VCPYVatFihhaFPXIViHIYZYtNAsBZz0aHZePn1VngG;Y0GPIsBQgV6RcgcfPrWh;FccVlr9g;l7kwdU6J2KQHyToz6Js27BkxNB5MiZkDmHCR73Ri7daMUNl97bzxtXfcwQlk;vWJ;1073633048;1;7;2;nIdnHnNyrPy
228;218;12232;0;331;MTXCREFD;0;;3425;1707914786143385088;1202114610690350340;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786143385088;1202114610690350340;1;574WYGMl4BLh;9NesXx9gOf60ZbV0KbFunRrI1vgQcE8nlhHnze9XZJrGdHr0h9BUgUZad9AdlP9yPgbpSMcwInJPbOtb;FBbIh9oy7Sg57qyEKrzx;EBiv6ftQ;ovsNUJF5EVhkqwL9f9IQqvR8i4CkrGpYAUPNhpdNOnxFSxF0Q5GouTxX4ogs;jiG;326323482;2;5;3;ALcD1Zs6PFp
228;218;12232;0;331;MTXCREFD;0;;3426;1707914786144164352;3550487457485752692;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786144164352;3550487457485752692;1;zx2SoKwKaKAM;L9ygrPjUWvTQTB03btsSXevxi3HIGx9iXd3hH1OIrpYaYk6UGXr1LShO5yLzYrJSgPlW27dTnAcNuYx8;np2ugzxGfKoob5CO9Esp;sml63zbB;qX1sEHbhSwJiGiA5aKPALFbQQmhkdfN1wFTkncVIgMOl31JFYZenex0skFYg;Qw6;2454002496;3;6;1;TsCFZ5eOzn7
228;218;12232;0;331;MTXCREFD;0;;3427;1707914786144946688;16816499455654584167;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786144946688;16816499455654584167;1;p13xlw8Y1fnv;wTz5tQsK2GSQH9HgckySPrkq49AfcsHe4VcHKWXt973yBlkHp6zX1tGqthrXl1jhXQ5aFqz56oJ3t6eC;50fDc8B0DNGdmE687dC5;FE3qkhw0;2oNpdvIQy0d88ykUEyXaOOmRvQlV0MhRpqknAzDpEE3F5yW6WVwcP5MzEkc8;zcJ;1211455068;1;4;3;GVNtnKGSyvn
228;218;12232;0;331;MTXCREFD;0;;3428;1707914786145730560;10495693722832203709;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786145730560;10495693722832203709;1;mqGPWREnjar5;lGcg6SHK0EpVd7kW65QzFtVGT8XeId6Y2dUtMONOCQRWQzoAi2UnyjYi6Df053nAf47gZ7GeCTYBtz2F;BNP5hqLlORbixEGwRy6Y;lxXx0X8a;1HwQX05E8befA7RhWUEAd8azhsIDIyqLdBrY6JvR0xbhaErDCHYchCLQncNt;1zS;1364771045;3;7;2;3rnek3MF62Z
228;218;12232;0;331;MTXCREFD;0;;3429;1707914786146512384;11494482127515172174;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786146512384;11494482127515172174;1;9D8hGAcmx0T0;U9yVwcOPMextV9DxdfkXdIqgF73LVf7cDaoluIrI4DVlAPykfEZJphofsgTjVBLwa8A2Qj27TSwVBpp5;ZVibtP7ej9iMYXIA5QBZ;ZoLKb7xl;xupRnB70Bu3l6dljD3Cail4JIL3T3kr9UBnTcgerUTQUduad2zWRIa152t5n;zb6;1007332753;1;4;1;zdDaNOE3EhM
228;218;12232;0;331;MTXCREFD;0;;3430;1707914786147296000;6318782814909515058;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786147296000;6318782814909515058;1;4EayvT92z803;DBFZgk3lrD67Yu9qkqtBtbjaFCCwxuObGwR7lkq0935JhDms32FxzhJdJfF82TITkhTUaEMbK9Y32YPx;GUgBOLiYeSliZGVLbATn;oVTmcRiV;cpQoSXpY2GDZ414fCVpM253VYy74vUVfOsnkLvRteeNlt1zjtIHF4GOHmp10;JTu;2937172034;2;4;4;UgyCsTI2aki
228;218;12232;0;331;MTXCREFD;0;;3431;1707914786148080896;12889111525205655158;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786148080896;12889111525205655158;1;VEtLo0xl78Wf;XatkVvoQFWxiHo18smcA4cBMcj1xdr3dnPi2P5LLfASIJqfOK9mZnT1NYMIji7KEwZN40niMevzLpGcT;0rb8PSKbVCYWYdUOwysE;hlWkQslZ;PXSYWtNhMWcpTaUPdNYuU0fLjLO2uGAvzTWZZrwZcIadkSGbg91aOLU0CIlO;qvF;1132737669;3;2;1;Ob6VE3HznpG
228;218;12232;0;331;MTXCREFD;0;;3432;1707914786148861440;18274840925246129766;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786148861440;18274840925246129766;1;kUOTjgv7u4dZ;jwqcmdb0bo9Dzs05yVvU7XbnxCFXqy12Lf4Mr6b7XCPy1sJo00ILUElTYiWo632d5Jl08Ib4xHxJCsAI;mKILHhUvyIwMcl8zuZ1W;ge9X028t;Yq8z2POvxn3resr2Ma1kuSAoXISaUB9SJx8qf8Afx7WoPW8D7ApSFxCcjvXg;DeD;4282746221;3;3;2;4gYgpToDeg7
228;218;12232;0;331;MTXCREFD;0;;3433;1707914786149640704;12853425145963787829;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786149640704;12853425145963787829;1;vJx3UBirwrtb;y2LsdSmUCdqfmwS0Cixv95OAhAxwT8vNPutHai6g7WTh4iFIKHnMfSknQk4HVdgLMJuPg1xBgjlEtHB5;OWgqTIvtzc0u3nucIfGZ;q4IrqXF5;Rfguyx9NwCj1uaZSa52S5Gx6PibGiy5KkGK5PS0omlu5t5CzR6b0smHSvRqx;SdL;931870251;1;8;2;lkLpvqGYV33
