msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;oESessionID;firmID;messageSendingTime;clientOrderID;symbolIndex;eMM;declarationID;actionType;tradeUniqueIdentifier
72;62;543;0;331;TCSALLIN;0;0;588;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;3635691331064291735;y1O8MKPZ;1706095049620175699;-6410184418394096737;641357936;8;2530629800244655328;1;JGg38b14oKqZSXVP
72;62;543;0;331;TCSALLIN;0;0;589;;;K2CDWTCSALLIN;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;11946513368564967333;ymjA88tw;1706095049620469957;8381608502241078799;630708295;17;8150735815190063480;2;RAOcpqIZ2KL3aOe8
72;62;543;0;331;TCSALLIN;0;0;590;;;K2CDWTCSALLIN;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;9496479176051760840;35gs5ATu;1706095049620765718;-3328752532213193218;727509241;8;4559067966294840238;1;ldUg1SbIBUL6Ntzs
72;62;543;0;331;TCSALLIN;0;0;591;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;712115917613309288;cor6HlF9;1706095049621063965;4831201024314368924;243374731;10;12281432020763387676;2;tZT9w8OjXPcnLdOg
72;62;543;0;331;TCSALLIN;0;0;592;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;9560324241381553869;tPbtKms6;1706095049621359944;88714618573305466;15674241;1;9840031614121472340;3;T2dCYbOyrovuydvd
72;62;543;0;331;TCSALLIN;0;0;593;;;K2CDWTCSALLIN;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;9336623576140044443;9B9cMGhU;1706095049621661311;5293561092089854090;704352555;2;13652151451533275064;1;uWyDEI9kdaVyiDHN
72;62;543;0;331;TCSALLIN;0;0;594;;;K2CDWTCSALLIN;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;10429918450998381790;tYjQiJZe;1706095049621967704;-9112218753177342593;710897910;2;4824377526238122279;2;QWwZ8yffQiodpxps
72;62;543;0;331;TCSALLIN;0;0;595;;;K2CDWTCSALLIN;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;10170943365157130979;GsTUg1VV;1706095049622272664;3129815067240178709;193650200;9;4811787743290568368;3;IzjaOH0FPcwttEk1
72;62;543;0;331;TCSALLIN;0;0;596;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;15353427249665813423;nLVzKIzQ;1706095049622576855;-4583861493777613850;836350944;99;18096259529729836763;2;cpvC9TeobGCeryVs
72;62;543;0;331;TCSALLIN;0;0;597;;;K2CDWTCSALLIN;XMOT;DSS_CDW_test;7;7;7;15497960358411912793;n9;1xfTpSwfKM0fkssF9OQwsORQuGUzeFca9QKinaI77JzxHULo5Q1V7w2JRodzArcX42bbpq;kXq;1199095479;1;690093252;7;18180819489323029493;lU7mKmpD;1706095049622891463;-1887600489516821888;226183924;1;13882796971742151491;2;aMFfj4pnF1XcCRSo
72;62;543;0;331;TCSALLIN;0;0;598;;;K2CDWTCSALLIN;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;16903775252744592311;Qd4JtjUc;1706095049623196094;6971057473672039106;703220993;10;9024694078960863192;3;v9aYvYgQPbhMxhXV
72;62;543;0;331;TCSALLIN;0;0;599;;;K2CDWTCSALLIN;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;2155562746412654107;tq118jgt;1706095049623502700;4759016904081935847;722112170;1;5812021479470045254;2;jnO9RWUM67uwib9U
72;62;543;0;331;TCSALLIN;0;0;600;;;K2CDWTCSALLIN;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;5706012672919226348;wK8wO360;1706095049623815479;-1162975489926561911;587146478;2;5250197472001090615;2;VSg857D6FQy4cfxW
72;62;543;0;331;TCSALLIN;0;0;601;;;K2CDWTCSALLIN;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;3286096866002865021;8P3xs1eC;1706095049624125346;1644591092328013122;137559582;11;4865163018053900789;3;Uqwat0uvhaGdToEW
72;62;543;0;331;TCSALLIN;0;0;602;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;18140878748595774508;BCMqDFnr;1706095049624437125;-3288910461665949071;162618251;17;10057276108895681066;2;ds40Noq1hFF8062p
72;62;543;0;331;TCSALLIN;0;0;603;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;17886089592695027516;gwnFYUg5;1706095049624751488;-855602232752677750;15674241;8;10602228751702774799;2;BCBReXh5x6CKstiX
72;62;543;0;331;TCSALLIN;0;0;604;;;K2CDWTCSALLIN;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;3240297916102128255;oZEeGewD;1706095049625064906;7574778143040581923;778983872;11;5476260228536148183;2;0l9dA417p1Z9XlND
72;62;543;0;331;TCSALLIN;0;0;605;;;K2CDWTCSALLIN;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;14283309927066088246;JuMFPVcj;1706095049625380447;-8776370101005802545;927008545;2;7387502089543421043;2;SYn8kwpPEb1JZUCd
72;62;543;0;331;TCSALLIN;0;0;606;;;K2CDWTCSALLIN;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;8794809843152958347;S5LBJT4i;1706095049625698036;3068437756330824042;352622121;9;3419074503114459451;2;ffGAvmEkSA4wxq6k
72;62;543;0;331;TCSALLIN;0;0;607;;;K2CDWTCSALLIN;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;14451812228812869358;GS8I9Yt8;1706095049626016376;-2222221294511110524;773384389;9;6117445150693235749;3;B20Jhv0RSG9ZgM4Z
72;62;543;0;331;TCSALLIN;0;0;608;;;K2CDWTCSALLIN;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;13984189714119519601;6bLNwlo5;1706095049626337425;3181718240875200681;870348840;1;8134191878730637077;2;B6B36MYDVSNFVZyH
72;62;543;0;331;TCSALLIN;0;0;609;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;2812062794279178334;m6f34qR2;1706095049626658080;1255478135966223740;876746933;7;11554646977633446330;1;hoO5hw5FyzYMQRzt
72;62;543;0;331;TCSALLIN;0;0;610;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;17935887165257694253;ONhmp4Gu;1706095049626983437;8809889138092395933;502919184;2;8935026181570317330;3;isXqltUTMkKpH1FO
72;62;543;0;331;TCSALLIN;0;0;611;;;K2CDWTCSALLIN;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;9922991492435158030;zvk17lYc;1706095049627307488;7079126950575114220;361376530;10;2685443967115543475;1;J5CNPYfTc8kULySo
72;62;543;0;331;TCSALLIN;0;0;612;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;18061729805860212024;tAhmJDT0;1706095049627632888;-7720287074117556247;14113038;11;17465685470910131482;2;wDplKEdMoXKrjmTW
72;62;543;0;331;TCSALLIN;0;0;613;;;K2CDWTCSALLIN;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;15165120209038190141;FEmz8DMb;1706095049627983541;6263151478117593924;857233523;8;5042281653997585270;3;sE2HyLfRU2vYwqQ9
