msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;orderID;orderPriority;symbolIndex;displayedQty;sequenceTime;orderQualifiers;regulatorDisplayedQuantity 
92;82;12012;0;331;2WARPTOL;2;0;98;1707914989486407936;4411234986575897270;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914989486407936;4411234986575897270;20;4;7;19;1706095058314665332;9;6330819555076421434;3902088605781056006;12059622821470836010;614218173;12243911017267326776;1706095058314674316;6;4417001629975732465
92;82;12012;0;331;2WARPTOL;2;0;99;1707914989491891456;12902712714466646506;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914989491891456;12902712714466646506;21;3;1;19;1706095058316746447;2;8195520762189700100;11321576085544453183;16557532351560817004;453799485;17692467166368622982;1706095058316755245;3;8908735166252490854
92;82;12012;0;331;2WARPTOL;2;0;100;1707914989493649408;15997535768589446124;K2CDW2WARPTOL03;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914989493649408;15997535768589446124;16;4;7;16;1706095058317451678;15;39457615027310757;14414799295516611803;18229068191170891802;733634346;11954162287618647208;1706095058317460769;6;12533569771119865226
92;82;12012;0;331;2WARPTOL;2;0;101;1707914989503089920;7040710945872630244;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914989503089920;7040710945872630244;10;4;7;9;1706095058321118328;15;4368904854917724929;15143977081748289068;13891987227913908108;142043921;14854239699504563086;1706095058321127260;1;10772799326471819757
92;82;12012;0;331;2WARPTOL;2;0;102;1707914989509183744;15428310461046420987;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914989509183744;15428310461046420987;22;1;6;4;1706095058323023039;11;9553597965949665328;1035708890240065828;15409191946374444358;880524655;3166039030591983921;1706095058323032153;2;3668740758002148363
92;82;12012;0;331;2WARPTOL;2;0;103;1707914989518489088;8598052973308317343;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914989518489088;8598052973308317343;15;1;3;17;1706095058325789836;1;16985634453508152870;10025575631879128261;3244499898683478556;971929135;9371827528936063239;1706095058325798799;4;17427621391753005171
92;82;12012;0;331;2WARPTOL;2;0;359;1707914989526310144;9015845594620115293;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914989526310144;9015845594620115293;1;6;1;2;1706095058327816597;5;2082763067095508817;2911021913286946360;14778196976554980492;919853333;14203621112200599082;1706095058327825709;3;7635800235268837990
92;82;12012;0;331;2WARPTOL;2;0;360;1707914989532382464;13202928085604285233;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;10303292442040980450;UE;TeiYZQukhTSrhCLrEykHxdGZo4QmuBOt1tTYZ1Mf91HoY66ENjwOaFWuQ7ziaPsJTYiQDB;Qou;4243392910;0;3399151433;7;1707914989532382464;13202928085604285233;14;6;1;23;1706095058329479436;4;10182964590281746676;18136786055048419052;10671091857021105803;916475071;16597580055349016818;1706095058329488518;6;12904924101255920739
92;82;12012;0;331;2WARPTOL;2;0;361;1707914989542163968;8298067036568575219;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914989542163968;8298067036568575219;5;3;3;22;1706095058332029542;10;15960244738846098591;6036450779858142824;12777458549010573482;641357936;1463492541468071357;1706095058332038259;5;16280112507918837412
92;82;12012;0;331;2WARPTOL;2;0;362;1707914989553107200;6626024086234290249;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707914989553107200;6626024086234290249;10;3;7;9;1706095058335542844;9;4703520361358172414;2488518158150243014;9166011258764897192;56973008;4259504758169875683;1706095058335551948;6;458332745960476247
92;82;12012;0;331;2WARPTOL;3;0;71;1707914989060419072;11630077420424582580;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914989060419072;11630077420424582580;19;1;6;4;1706095058292015371;14;14217777339323425754;17795356076586683414;15952462444322334937;451161021;5953090083495278769;1706095058292024097;3;14635466778162897767
92;82;12012;0;331;2WARPTOL;3;0;72;1707914989065461504;7820069275448369752;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914989065461504;7820069275448369752;4;2;4;14;1706095058292461645;15;8269962845850852370;5998884787750034882;12212040792850167700;579919728;17833737725461620764;1706095058292470530;3;15857696673975257654
92;82;12012;0;331;2WARPTOL;3;0;73;1707914989073752064;614343206342490381;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914989073752064;614343206342490381;4;8;5;20;1706095058293260008;17;14133161913013277679;16462363295474723336;6140338102327190454;911319188;6096942347221950224;1706095058293269027;5;10672653849711776444
92;82;12012;0;331;2WARPTOL;3;0;74;1707914989075389696;8664934115409437773;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914989075389696;8664934115409437773;1;8;1;20;1706095058293422656;17;9019521556614310480;8073705226938047976;6743978022266106173;37149125;3050944275460589477;1706095058293431559;4;1697551441827703533
92;82;12012;0;331;2WARPTOL;3;0;75;1707914989083623680;4605213154643970163;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914989083623680;4605213154643970163;13;3;4;19;1706095058294279280;11;5603881540811455782;4935707557252335906;3568369060317094568;168342053;7617221879958081070;1706095058294288345;4;12928002801387390094
92;82;12012;0;331;2WARPTOL;3;0;76;1707914989097085952;17785400252946567103;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914989097085952;17785400252946567103;6;4;6;1;1706095058295754269;9;16673335699403076035;13925999202245349571;17983849531290238271;198284442;18040392361391234437;1706095058295763022;4;9719003288716601947
92;82;12012;0;331;2WARPTOL;3;0;77;1707914989100557312;9406033193305337368;K2CDW2WARPTOL04;ETLX;DSS_CDW_test;7;7;7;404485177659377737;Rc;wUqjOBFAr8ISYNTWIw0SAMImCjLpKw8hqkn0pPyKEQ0KWq28RYdHCjio9VSfzb3lq7bvwN;Wn9;1910389133;0;3823951554;7;1707914989100557312;9406033193305337368;2;6;7;1;1706095058296146547;4;17868045053645555426;7652962002710846306;1064759480568120588;610827639;7657140956061827972;1706095058296155478;0;15196776359053702960
92;82;12012;0;331;2WARPTOL;3;0;78;1707914989110878208;15758975757623285344;K2CDW2WARPTOL04;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914989110878208;15758975757623285344;11;8;6;21;1706095058297355222;10;3986601664545368580;15864980037543832791;14230540328559692777;388645711;14819941083869763022;1706095058297364035;6;15301398311084454277
92;82;12012;0;331;2WARPTOL;3;0;79;1707914989124637952;14883991086268948402;K2CDW2WARPTOL04;ETLX;DSS_CDW_test;7;7;7;8845433091090285547;Rt;6xD8SbAGNGUSyAKuScGIHvS4BgdwbVbgxlNw0r85hs5VxgLTLwhFWfQGgyx25WMNqCXTDg;4on;1613020397;1;2323207793;7;1707914989124637952;14883991086268948402;19;2;7;1;1706095058299088328;8;17013718461699573208;10011082112955496889;7251126321205082509;372840;2515383533831046205;1706095058299097486;3;14002174743733374516
92;82;12012;0;331;2WARPTOL;3;0;80;1707914989126358528;2536048862460949247;K2CDW2WARPTOL04;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914989126358528;2536048862460949247;22;1;4;16;1706095058299313884;5;11244254277840796174;11563852502156974656;5133702402111165352;768715101;11884489057947737880;1706095058299322719;0;13254362814031234205
92;82;12012;0;331;2WARPTOL;3;0;81;1707914989150219008;13292266260365186561;K2CDW2WARPTOL04;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914989150219008;13292266260365186561;1;1;0;8;1706095058304558803;8;4710764835535873814;13409703658201768332;3189144060393264971;376270613;2915868722010213036;1706095058304567866;1;5098450216432566965
92;82;12012;0;331;2WARPTOL;3;0;82;1707914989152872704;10459110591030475877;K2CDW2WARPTOL04;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914989152872704;10459110591030475877;12;7;5;16;1706095058305384466;11;433595273171405291;16649049601495478890;1138539353006884531;359830187;4598628929645522213;1706095058305393384;1;18386248984726196669
92;82;12012;0;331;2WARPTOL;3;0;83;1707914989154632704;11254866178583928158;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914989154632704;11254866178583928158;2;7;5;21;1706095058305950887;2;4678811592375247797;1859160378923699281;6979930279035528125;502919184;3614213914105632414;1706095058305960115;2;466925060911747609
92;82;12012;0;331;2WARPTOL;3;0;84;1707914989155480576;14695191214683342253;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914989155480576;14695191214683342253;8;2;4;10;1706095058306232109;99;2123856036886722352;7686682471821444359;11716216120600291847;407985055;5077599232026160090;1706095058306241165;6;16948972671684284312
92;82;12012;0;331;2WARPTOL;3;0;85;1707914989476194816;15506716574098044223;K2CDW2WARPTOL04;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914989476194816;15506716574098044223;11;3;4;23;1706095058311371081;1;771921499302484462;6673489725908045170;15214030682479730048;521966104;754815228520380715;1706095058311380182;4;2777970497939609653
92;82;12012;0;331;2WARPTOL;3;0;86;1707914989482025472;4846684741493171516;K2CDW2WARPTOL04;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914989482025472;4846684741493171516;21;1;7;9;1706095058312994825;7;16569644354866945212;2931096582270581523;12434049782003161385;641399268;3972251814959712642;1706095058313003460;0;13611520267684816407
92;82;12012;0;331;2WARPTOL;3;0;87;1707914989498514688;11513452418539075869;K2CDW2WARPTOL04;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707914989498514688;11513452418539075869;18;6;4;17;1706095058319261733;15;16752759015007226253;1388062725017352897;11208494409668600118;921949621;14232103924799957516;1706095058319270518;0;3480778130903726953
92;82;12012;0;331;2WARPTOL;3;0;88;1707914989510433024;9903987131476331330;K2CDW2WARPTOL04;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914989510433024;9903987131476331330;14;7;7;14;1706095058323410633;17;1756562591097808403;1155266210445051116;15391746752330409231;968476971;11140683890884443587;1706095058323419740;3;7531831659563073619
92;82;12012;0;331;2WARPTOL;3;0;89;1707914989517148160;8434074657541155568;K2CDW2WARPTOL04;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914989517148160;8434074657541155568;7;6;2;16;1706095058325386744;17;5509854550558862159;6984491132042431832;17259481737635171905;906768783;5606735142443604444;1706095058325396013;1;17055921506105199828
92;82;12012;0;331;2WARPTOL;3;0;362;1707914989550502144;10822854227923919656;K2CDW2WARPTOL04;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914989550502144;10822854227923919656;14;6;5;7;1706095058334647983;14;16446902218471128054;5116948947014163006;16747894113945001224;225699642;10990602715601552277;1706095058334657064;0;3340653958073345495
92;82;12012;0;331;2WARPTOL;3;0;363;1707914989551863040;4502406055356540084;K2CDW2WARPTOL04;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914989551863040;4502406055356540084;18;2;6;17;1706095058335095325;1;5198047552157812764;15160073145963508822;17986224551386035908;315339150;358983729652546053;1706095058335104182;2;7568608789563155499
92;82;12012;0;331;2WARPTOL;3;0;364;1707914989554137088;17403530390919311556;K2CDW2WARPTOL04;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914989554137088;17403530390919311556;20;4;1;15;1706095058335995109;4;12255202258591593490;11954569959174695089;10618145196339510230;587146478;7641063203064555144;1706095058336004053;0;4880068379761786753
92;82;12012;0;331;2WARPTOL;3;0;365;1707914989556486400;16361463843922715276;K2CDW2WARPTOL04;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914989556486400;16361463843922715276;7;8;2;16;1706095058336905179;6;15545273999528328325;4688366288392558110;13670063721103660942;77516395;5543773184467504418;1706095058336914474;3;14951114172782625476
92;82;12012;0;331;2WARPTOL;3;0;366;1707914989559766528;11929259007503114301;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914989559766528;11929259007503114301;10;4;5;2;1706095058338281176;8;1936750056976498149;7587484806262671534;12012608643625277390;449655990;2230445227353408589;1706095058338290389;5;12405350736999647334
92;82;12012;0;331;2WARPTOL;3;0;367;1707914989571804928;16814737190788173116;K2CDW2WARPTOL04;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914989571804928;16814737190788173116;14;7;0;17;1706095058343478515;11;9249923926639553117;1190856025794757986;1997270922716848424;345150432;17007138913079798758;1706095058343487306;6;9575711356404651589
92;82;12012;0;331;2WARPTOL;3;0;368;1707914989576193024;9113943252972730919;K2CDW2WARPTOL04;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914989576193024;9113943252972730919;10;6;0;12;1706095058345445747;1;1401223956402984343;17022816910271061681;17053834138813684694;542212191;594458774697611445;1706095058345454913;0;17537086447194080063
92;82;12012;0;331;2WARPTOL;4;0;78;1707914989002185728;1788623401719400806;K2CDW2WARPTOL05;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914989002185728;1788623401719400806;5;6;5;23;1706095058288446533;2;10560679717238081884;17262493490829231793;7382842478956510280;646191940;11377537955784957863;1706095058288456565;1;18256755216609685608
92;82;12012;0;331;2WARPTOL;4;0;79;1707914989025932032;13131744332241415455;K2CDW2WARPTOL05;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914989025932032;13131744332241415455;11;1;3;17;1706095058289478525;6;12718321112346211009;11827396799000715378;5766256089997514050;255231752;8325110159787753819;1706095058289487563;5;14645850151951044779
92;82;12012;0;331;2WARPTOL;4;0;80;1707914989027643136;188572598603580984;K2CDW2WARPTOL05;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914989027643136;188572598603580984;3;1;4;6;1706095058289585456;10;3906044852398476347;11991571630388966113;10226874343176129098;388645711;5489700051483824682;1706095058289594157;5;3634301487865051424
92;82;12012;0;331;2WARPTOL;4;0;81;1707914989031046144;7580248435858995101;K2CDW2WARPTOL05;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914989031046144;7580248435858995101;19;4;6;10;1706095058289817660;9;11953294145095777938;6876689473080058795;78338594807398182;15674241;5347479797091952517;1706095058289826574;2;10056531385774806549
92;82;12012;0;331;2WARPTOL;4;0;82;1707914989034536448;5531732997893787257;K2CDW2WARPTOL05;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914989034536448;5531732997893787257;6;4;6;0;1706095058290044391;17;8323682741482565341;10083700650799952489;4409977609152245340;154123499;7493810165542471237;1706095058290053307;3;18223964641718403895
92;82;12012;0;331;2WARPTOL;4;0;83;1707914989102278144;12266992144722424146;K2CDW2WARPTOL05;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914989102278144;12266992144722424146;21;1;4;12;1706095058296341748;11;7959778511222545058;17107130175716016434;2794098646046325485;225699642;6518824489849845109;1706095058296350662;6;4945132349436352676
92;82;12012;0;331;2WARPTOL;4;0;84;1707914989119480064;11003550956869572296;K2CDW2WARPTOL05;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914989119480064;11003550956869572296;9;7;1;10;1706095058298421262;1;6779274387689497475;16522849678937311362;14942845948418837496;743125215;13775606765430374630;1706095058298430547;4;8608752567957554101
92;82;12012;0;331;2WARPTOL;4;0;85;1707914989142776576;17379953398234577008;K2CDW2WARPTOL05;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914989142776576;17379953398234577008;17;7;6;6;1706095058302452230;5;14687287108138485438;14940948988582363612;422593031260429948;338709066;13447392120819634367;1706095058302460899;3;13727054861786091668
92;82;12012;0;331;2WARPTOL;4;0;86;1707914989148410112;9044852945047140901;K2CDW2WARPTOL05;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914989148410112;9044852945047140901;18;5;0;5;1706095058304023642;8;4934446954924043255;7856023655720426393;15332292875744451439;138846668;4076221673149354779;1706095058304032348;4;13388934356422229704
92;82;12012;0;331;2WARPTOL;4;0;87;1707914989153753600;913299660198707847;K2CDW2WARPTOL05;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914989153753600;913299660198707847;7;1;7;24;1706095058305662069;2;11423889906971939887;6346304677626202494;398036294903620556;548619297;1121123474393220744;1706095058305670850;0;4559177930939137267
92;82;12012;0;331;2WARPTOL;4;0;88;1707914989479890944;4879174463140521086;K2CDW2WARPTOL05;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914989479890944;4879174463140521086;14;1;1;17;1706095058312337180;6;11657164702829587044;10764334358291344609;9473239174013170233;193650200;912617525775271225;1706095058312346269;3;12592927855234749855
92;82;12012;0;331;2WARPTOL;4;0;89;1707914989483787008;13690481849457381079;K2CDW2WARPTOL05;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914989483787008;13690481849457381079;4;4;0;5;1706095058313651534;1;18121448556724207845;11209121478062941161;5121290814430825772;154123499;9703305485447550366;1706095058313660400;1;1761626971707647160
92;82;12012;0;331;2WARPTOL;4;0;90;1707914989495445248;4630750539512357903;K2CDW2WARPTOL05;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914989495445248;4630750539512357903;10;6;6;17;1706095058318172986;1;3346915569913594540;14754631858998559233;11508977280674485490;636453490;6408105261449885341;1706095058318181677;6;17209058351178345005
92;82;12012;0;331;2WARPTOL;4;0;91;1707914989501174272;8103952646727860902;K2CDW2WARPTOL05;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914989501174272;8103952646727860902;22;3;2;8;1706095058320368903;10;6902177422621151193;1403471118546650638;15719138327384198;571771961;15774512786476510286;1706095058320377645;0;6259423408507533967
92;82;12012;0;331;2WARPTOL;4;0;92;1707914989511704832;17831258604792481174;K2CDW2WARPTOL05;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914989511704832;17831258604792481174;12;8;1;21;1706095058323799816;11;13608714897221297411;15023070055936262864;13984784553544267304;564169381;12109886876724328056;1706095058323808712;2;12933064342024288908
92;82;12012;0;331;2WARPTOL;4;0;93;1707914989513078016;7953267246807778071;K2CDW2WARPTOL05;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914989513078016;7953267246807778071;16;3;6;10;1706095058324188970;11;17829282924126494222;10584552125331882890;14238017293810572802;315863755;12167340881337934072;1706095058324197992;5;12260978508964560743
