msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;bookINTime;symbolIndex;eMM;eventId;orderID;oESessionID;executionWithinFirmShortCode;clientIdentificationShortCode;sequenceTime;orderQualifiers 
92;82;12020;0;331;2FXIPTOL;9;0;312;1707914959028711168;13109355676658640637;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914959028711168;13109355676658640637;7;7;2;4;1706095059474713210;1706095059474715921;27066957;2;11413954896818760482;14888316224728478529;15575173489016273480;1853219105;1456338231;1706095059474724644;0
92;82;12020;0;331;2FXIPTOL;9;0;313;1707914959039145984;16763848274544440835;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914959039145984;16763848274544440835;12;2;7;3;1706095059477137379;1706095059477139995;584621813;7;4024442486695529482;9845225396146892411;1322694193276876666;813680593;344699400;1706095059477148497;1
92;82;12020;0;331;2FXIPTOL;9;0;314;1707914959040772096;9516983326254517459;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914959040772096;9516983326254517459;5;6;1;5;1706095059477544481;1706095059477547172;317605844;99;7798372314467029064;7149337017104214929;3191915657973020344;-5639771;901283861;1706095059477555790;0
92;82;12020;0;331;2FXIPTOL;9;0;315;1707914959042385152;6307069784445480574;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914959042385152;6307069784445480574;16;8;0;23;1706095059477974681;1706095059477977479;506920201;9;12369521668647107971;4155306322873589210;12130341557807423224;2058268598;-336481854;1706095059477986239;5
92;82;12020;0;331;2FXIPTOL;9;0;316;1707914959047997696;2477330302205654049;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707914959047997696;2477330302205654049;17;6;0;11;1706095059479522572;1706095059479525226;493822760;2;12855164591886453003;17038137309721559348;9000606570835369257;398954076;-899983088;1706095059479533728;5
92;82;12020;0;331;2FXIPTOL;9;0;317;1707914959054455552;12824044251083062821;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914959054455552;12824044251083062821;19;8;7;21;1706095059481444545;1706095059481447273;449655990;99;15789562788043823148;18158273807615012667;12076767837808028167;1546783510;-2109154892;1706095059481456117;3
92;82;12020;0;331;2FXIPTOL;9;0;318;1707914959056041472;409400665228071426;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914959056041472;409400665228071426;13;3;3;11;1706095059481951584;1706095059481954240;636453490;14;854887188531084233;12510068869875819338;2876490219259560723;-524822672;-1417011197;1706095059481962833;3
92;82;12020;0;331;2FXIPTOL;9;0;319;1707914959058428416;457338783499745252;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914959058428416;457338783499745252;5;6;1;5;1706095059482724561;1706095059482727168;193650200;1;6844961033509780327;961053435775905903;6636646017002450680;-1851552180;-1465666726;1706095059482735754;3
92;82;12020;0;331;2FXIPTOL;9;0;320;1707914959081533696;3974313015242228687;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914959081533696;3974313015242228687;2;8;1;15;1706095059491443274;1706095059491446058;584621813;99;11184811317400232315;676489746341953054;9722955756566470864;1473362200;-1435231127;1706095059491454792;5
92;82;12020;0;331;2FXIPTOL;9;0;321;1707914959087887616;2356302676420435586;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914959087887616;2356302676420435586;14;7;2;19;1706095059494210256;1706095059494212930;587677045;17;17798801327355635448;14414351981722164408;12857859918813439175;-1524748325;2058131213;1706095059494221590;4
92;82;12020;0;331;2FXIPTOL;9;0;322;1707914959093435904;12899248847962593255;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914959093435904;12899248847962593255;19;2;3;15;1706095059496764858;1706095059496767689;281877941;7;8647267666401038711;2129385451212854445;4041305693109939191;-556513503;-877862339;1706095059496776595;3
92;82;12020;0;331;2FXIPTOL;9;0;323;1707914959102166272;746617381000725065;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914959102166272;746617381000725065;18;7;2;2;1706095059501016225;1706095059501019044;509093810;1;17428543186966166416;7843675814337666079;11217585174557268358;-1465145793;-1895430996;1706095059501027794;2
92;82;12020;0;331;2FXIPTOL;9;0;324;1707914959349353728;11188368367804324269;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914959349353728;11188368367804324269;4;7;4;8;1706095059510951038;1706095059510953767;468896029;5;12949741479492826804;9021125025134826923;12110996093345401339;360504579;1528184987;1706095059510962494;3
92;82;12020;0;331;2FXIPTOL;9;0;325;1707914959350985728;8520928211470257695;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914959350985728;8520928211470257695;19;2;6;8;1706095059511879467;1706095059511882212;32654720;2;4015904782068835080;16258645182280270751;12458652918729109221;-296050701;-1608615548;1706095059511890849;0
92;82;12020;0;331;2FXIPTOL;9;0;326;1707914959354167552;18087600841958691190;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914959354167552;18087600841958691190;11;7;6;16;1706095059513769145;1706095059513771808;773240909;9;8364037066278169027;10877747142183309075;2339540186508495974;-1474465629;-446301853;1706095059513780314;5
92;82;12020;0;331;2FXIPTOL;9;0;327;1707914959354982144;3963154565542568518;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914959354982144;3963154565542568518;10;8;7;21;1706095059514247204;1706095059514249978;882027164;8;5886361514999095986;13099278615154394487;17067521800262494631;1623658188;-798425097;1706095059514258646;5
92;82;12020;0;331;2FXIPTOL;9;0;328;1707914959358184704;7557626921497690803;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914959358184704;7557626921497690803;19;7;6;15;1706095059516193005;1706095059516195686;614218173;10;16776704060602045906;10392849753808516291;12160343755067374642;513529626;-856007370;1706095059516204343;0
92;82;12020;0;331;2FXIPTOL;9;0;329;1707914959362983936;55280644140116842;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914959362983936;55280644140116842;20;5;6;19;1706095059519166887;1706095059519169591;703220993;9;7294438121512283;13312215726501390001;12313378406913058574;882519332;1586647501;1706095059519178449;0
92;82;12020;0;331;2FXIPTOL;9;0;330;1707914959382175232;7914994808794843012;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914959382175232;7914994808794843012;11;6;7;14;1706095059532000707;1706095059532003456;840387731;17;4137158218446793725;17481291689031031120;7440486016716170500;-1450007838;1763344236;1706095059532012269;6
92;82;12020;0;331;2FXIPTOL;9;0;331;1707914959386935296;17545889826895013910;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914959386935296;17545889826895013910;3;6;6;16;1706095059535446621;1706095059535449253;235516096;14;1475290997576540770;2975493108917986103;6384090277449526434;-1652078087;1730310814;1706095059535457913;4
92;82;12020;0;331;2WARPTOL;0;0;640;1707914989002040064;17950710545794758575;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914989002040064;17950710545794758575;23;4;7;7;1706095059470489726;1706095059470492709;830866530;7;12906786431328940493;13591939115883302803;15152721782936382194;1938090495;-1426710910;1706095059470502482;4
92;82;12020;0;331;2WARPTOL;0;0;641;1707914989048914432;12658910133751971656;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914989048914432;12658910133751971656;14;3;6;24;1706095059473585369;1706095059473588045;138846668;10;16949233639912730273;8937493866815573793;10499920987690005827;403567807;-2072132718;1706095059473596570;5
92;82;12020;0;331;2WARPTOL;0;0;642;1707914989052208640;13288207348152241494;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914989052208640;13288207348152241494;6;4;3;0;1706095059473898294;1706095059473900979;149423575;5;8964985862682402286;5659647368533866046;5828941217130190441;-1576583748;-1110562621;1706095059473909626;3
92;82;12020;0;331;2WARPTOL;0;0;643;1707914989073691136;16881301254663645765;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914989073691136;16881301254663645765;23;2;1;14;1706095059476161994;1706095059476164721;14113038;6;4950087362041180071;15206104889529626818;8384926478035978063;1121553233;-1707788911;1706095059476173375;5
92;82;12020;0;331;2WARPTOL;0;0;644;1707914989083574784;6721215365093919235;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914989083574784;6721215365093919235;8;8;4;18;1706095059477339668;1706095059477342414;830866530;2;1207112975273333881;4748656027448316580;13102006910184417529;-1916937459;-439346304;1706095059477351101;5
92;82;12020;0;331;2WARPTOL;0;0;645;1707914989098929408;4760566055230114442;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914989098929408;4760566055230114442;11;8;6;6;1706095059480706775;1706095059480709550;25531303;6;18402826880340211629;12578492924651217883;17223304428944856008;-1249458106;-2072338881;1706095059480718278;3
92;82;12020;0;331;2WARPTOL;0;0;646;1707914989103812352;7096546572181416086;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914989103812352;7096546572181416086;2;2;1;17;1706095059482204977;1706095059482207733;77516395;10;15454262697358654982;17626016363690146384;2501298584550520378;457132580;2145719676;1706095059482216388;5
92;82;12020;0;331;2WARPTOL;0;0;647;1707914989106204672;6862672664995616976;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914989106204672;6862672664995616976;2;1;4;7;1706095059482988357;1706095059482991020;281877941;11;6918683667506364717;7447191942274274556;11184530728497678847;1531752289;-1307456855;1706095059482999696;0
92;82;12020;0;331;2WARPTOL;0;0;648;1707914989108617728;4996739330156162678;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914989108617728;4996739330156162678;18;4;1;8;1706095059483794917;1706095059483797669;958873221;15;8539441641344705098;15494324534136933698;1363588075547022179;2034086051;1257383776;1706095059483806500;1
92;82;12020;0;331;2WARPTOL;0;0;649;1707914989132699136;12432286899372171433;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914989132699136;12432286899372171433;10;8;2;10;1706095059493156478;1706095059493159287;25531303;1;6549884782917465907;16022265365870491173;6755235187012589959;2091967716;1948550024;1706095059493167955;2
92;82;12020;0;331;2WARPTOL;0;0;650;1707914989133509632;3918012164273745216;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914989133509632;3918012164273745216;11;6;7;8;1706095059493502590;1706095059493505315;302074901;17;13458562916419954530;836100070440190035;6320543897075425440;671475273;176796665;1706095059493514080;0
92;82;12020;0;331;2WARPTOL;0;0;651;1707914989139912192;14143383824353848455;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914989139912192;14143383824353848455;18;6;7;18;1706095059496391095;1706095059496393808;611076622;11;9023372952512949916;886490028533046454;9737462256387582159;-73025259;-1140722485;1706095059496402414;3
92;82;12020;0;331;2WARPTOL;0;0;652;1707914989146319360;13975767878394991948;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914989146319360;13975767878394991948;23;8;3;16;1706095059499443168;1706095059499445789;236162361;9;5068000506341455604;16577921696755021458;221551224347417301;1248943421;-487354777;1706095059499454413;4
92;82;12020;0;331;2WARPTOL;0;0;653;1707914989153499648;15319409381777800461;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;1707914989153499648;15319409381777800461;20;3;4;20;1706095059503045192;1706095059503047810;189474699;8;16058222300330876598;8629673075486005592;8772154396455613596;1867780249;-1182047181;1706095059503056476;6
92;82;12020;0;331;2WARPTOL;0;0;654;1707914989456368384;6383607775750811799;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914989456368384;6383607775750811799;7;5;0;11;1706095059504729615;1706095059504732377;966477508;11;9432358373135891084;3831079566082035817;13502933548686124128;-432858827;2134304316;1706095059504741275;5
92;82;12020;0;331;2WARPTOL;0;0;655;1707914989488549120;5948149410934903398;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914989488549120;5948149410934903398;12;5;6;15;1706095059523816385;1706095059523819213;993224417;9;8913761997200479;16774406600718115614;10866229914807600455;899062609;2057192090;1706095059523828070;6
92;82;12020;0;331;2WARPTOL;0;0;656;1707914989490151936;14613505296886631688;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914989490151936;14613505296886631688;10;1;0;18;1706095059524880067;1706095059524882861;836350944;14;1605567300844872295;15510608244697664433;5216273221580271417;418856540;593812527;1706095059524891578;2
92;82;12020;0;331;2WARPTOL;1;0;216;1707914989015730432;10116226389793982852;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914989015730432;10116226389793982852;7;6;5;2;1706095059471028288;1706095059471030863;357076211;5;6295384081752833947;17087380785465644103;905502294292859465;-1750913344;377290276;1706095059471039386;2
92;82;12020;0;331;2WARPTOL;1;0;217;1707914989040633856;11804487714314295458;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914989040633856;11804487714314295458;15;6;3;12;1706095059472858616;1706095059472861396;213949604;5;1753024215867605776;12144912154643943193;1569217228887790059;1506722749;790903437;1706095059472869886;3
92;82;12020;0;331;2WARPTOL;1;0;218;1707914989063784192;3017598386054602897;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707914989063784192;3017598386054602897;11;2;3;10;1706095059475055773;1706095059475058473;493822760;9;8645993673865670197;2383408415968949616;18379199625547314365;-1596513092;809365168;1706095059475067086;2
92;82;12020;0;331;2WARPTOL;1;0;219;1707914989076988672;7584600131729141582;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914989076988672;7584600131729141582;9;6;6;16;1706095059476542899;1706095059476545528;773471534;17;2802593581591186316;3748601342302341296;67460157709834478;-1469255520;-1397377055;1706095059476553997;2
92;82;12020;0;331;2WARPTOL;1;0;220;1707914989102212096;4016421033864901254;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914989102212096;4016421033864901254;16;6;0;5;1706095059481698628;1706095059481701335;897061568;6;3489776895909512904;6465766308603085154;14923714657270945050;1244764324;-2073698059;1706095059481710120;3
92;82;12020;0;331;2WARPTOL;1;0;221;1707914989107809024;12762134987130773086;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914989107809024;12762134987130773086;5;4;7;6;1706095059483521658;1706095059483524243;345150432;4;9942914285377975731;6863903060816255637;781773843292982585;-2065779076;-1680726142;1706095059483532896;0
92;82;12020;0;331;2WARPTOL;1;0;222;1707914989116592128;6249269389030371680;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914989116592128;6249269389030371680;18;1;0;1;1706095059486661971;1706095059486664542;27066957;11;14446383474306364406;13009584794663939127;6768216809655533805;1044841571;2133843340;1706095059486673202;6
92;82;12020;0;331;2WARPTOL;1;0;223;1707914989117419520;14912627602745768792;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914989117419520;14912627602745768792;16;7;2;10;1706095059486963307;1706095059486965962;221113253;2;4986433587675998879;5815323191021240228;9265759318781496450;899598402;899718724;1706095059486974456;0
92;82;12020;0;331;2WARPTOL;1;0;224;1707914989119841792;12070548200313495793;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707914989119841792;12070548200313495793;7;2;2;24;1706095059487892036;1706095059487894812;955146857;15;1932889204640297575;12378918561364309675;4489434416184564891;-257685131;1690201795;1706095059487903366;1
92;82;12020;0;331;2WARPTOL;1;0;225;1707914989123055104;8739723586017681735;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914989123055104;8739723586017681735;10;8;6;10;1706095059489150617;1706095059489153402;897061568;11;3142460715662241215;751979268402536678;16347444280121288798;34425794;937032835;1706095059489162137;4
92;82;12020;0;331;2WARPTOL;1;0;226;1707914989124661504;5155278453630842751;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914989124661504;5155278453630842751;17;6;5;4;1706095059489791748;1706095059489794376;330454191;99;16975318546607414214;12849362327147928577;10935145877618379243;-1859686872;-1555410679;1706095059489802859;4
92;82;12020;0;331;2WARPTOL;1;0;227;1707914989131099904;18124059422742097024;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914989131099904;18124059422742097024;17;3;7;8;1706095059492464199;1706095059492466898;941734235;17;1634137016489112713;16737189463671797480;1542687225630473335;316644125;2071561053;1706095059492475696;3
92;82;12020;0;331;2WARPTOL;1;0;228;1707914989139107840;5270864568275375750;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914989139107840;5270864568275375750;20;6;7;3;1706095059496021218;1706095059496023896;138846668;10;12379657163095874016;18251396893621967264;15631226335963340779;-429698707;-1364996141;1706095059496032586;2
92;82;12020;0;331;2WARPTOL;1;0;229;1707914989143916288;248367912228953109;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914989143916288;248367912228953109;19;3;2;3;1706095059498283374;1706095059498286002;411542454;2;7008652621143574092;946173511534995341;7374924994697503665;237902810;1442743325;1706095059498294693;5
