msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;sequenceTime;bookInTime;symbolIndex;eMM;totalAffectedOrders;eventId 
59;49;12253;0;331;2WARFORD;1;0;10;1707914968040222208;12139978038080148086;K2CDW2WARFORD02;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914968040222208;12139978038080148086;1706095069202875908;1706095069202878711;876746933;10;-1981305893;1900332957328031638
59;49;12253;0;331;2WARFORD;1;0;11;1707914968065854720;7760232132459214832;K2CDW2WARFORD02;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914968065854720;7760232132459214832;1706095069208775108;1706095069208777836;526725252;6;1980551351;1270623782622597314
59;49;12253;0;331;2WARFORD;1;0;12;1707914968074374144;18439964872695644848;K2CDW2WARFORD02;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914968074374144;18439964872695644848;1706095069211165637;1706095069211168253;662272845;1;1217972982;15004192281974646341
59;49;12253;0;331;2WARFORD;1;0;13;1707914968078258176;14237846248538947281;K2CDW2WARFORD02;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914968078258176;14237846248538947281;1706095069212322086;1706095069212324819;274114089;10;1632231434;6897973868895709827
59;49;12253;0;331;2WARFORD;1;0;14;1707914968079042816;6461573856266977335;K2CDW2WARFORD02;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914968079042816;6461573856266977335;1706095069212557403;1706095069212560046;897061568;9;1963233947;16845392780132029194
59;49;12253;0;331;2WARFORD;1;0;15;1707914968082961408;16737515705278160141;K2CDW2WARFORD02;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914968082961408;16737515705278160141;1706095069213769924;1706095069213772624;768715101;14;-2002090363;14781209603911713414
59;49;12253;0;331;2WARFORD;1;0;16;1707914968085287936;365895173484905886;K2CDW2WARFORD02;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707914968085287936;365895173484905886;1706095069214516173;1706095069214518853;955146857;9;1113837851;9025009014973640701
59;49;12253;0;331;2WARFORD;1;0;17;1707914968090711808;473055175254295892;K2CDW2WARFORD02;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914968090711808;473055175254295892;1706095069216322750;1706095069216325341;971929135;14;-1280902624;16306462886026897367
59;49;12253;0;331;2WARFORD;1;0;18;1707914968093026560;11040653743593593952;K2CDW2WARFORD02;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914968093026560;11040653743593593952;1706095069217130414;1706095069217132920;841345320;2;-403014988;10495832793236332701
59;49;12253;0;331;2WARFORD;1;0;19;1707914968103848448;2723216030011837782;K2CDW2WARFORD02;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914968103848448;2723216030011837782;1706095069221076802;1706095069221079444;142043921;7;810509938;14915117349299283060
59;49;12253;0;331;2WARFORD;1;0;20;1707914968119296000;625678082225537132;K2CDW2WARFORD02;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914968119296000;625678082225537132;1706095069227373117;1706095069227375982;897061568;1;-624064505;15488664882443712351
59;49;12253;0;331;2WARFORD;1;0;21;1707914968122384896;11962398711854183300;K2CDW2WARFORD02;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914968122384896;11962398711854183300;1706095069228711826;1706095069228714562;870348840;9;973218624;8195101456703225081
59;49;12253;0;331;2WARFORD;1;0;22;1707914968134748160;3637258412042220718;K2CDW2WARFORD02;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914968134748160;3637258412042220718;1706095069234315886;1706095069234318504;361376530;9;621232321;251522543635215018
59;49;12253;0;331;2WARFORD;1;0;23;1707914968147082496;1001740509206781835;K2CDW2WARFORD02;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914968147082496;1001740509206781835;1706095069240395156;1706095069240397993;14113038;6;-2141120232;8574152468616240857
59;49;12253;0;331;2WARFORD;2;0;8;1707914968016915712;12905340502013115781;K2CDW2WARFORD03;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914968016915712;12905340502013115781;1706095069199221980;1706095069199224649;659932215;10;-558248854;8725166884643134790
59;49;12253;0;331;2WARFORD;2;0;9;1707914968033994496;2106585296625947223;K2CDW2WARFORD03;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914968033994496;2106585296625947223;1706095069201754841;1706095069201757423;840406118;6;-1847306256;2413247880319521863
59;49;12253;0;331;2WARFORD;2;0;10;1707914968046429952;12220344210047256270;K2CDW2WARFORD03;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914968046429952;12220344210047256270;1706095069204114476;1706095069204117123;137559582;7;1119940939;18130244450427860341
59;49;12253;0;331;2WARFORD;2;0;11;1707914968048774912;8805958679545007174;K2CDW2WARFORD03;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914968048774912;8805958679545007174;1706095069204607550;1706095069204610192;225511348;14;-1929693561;14004714001079437493
59;49;12253;0;331;2WARFORD;2;0;12;1707914968060415744;14888518746483074877;K2CDW2WARFORD03;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914968060415744;14888518746483074877;1706095069207362806;1706095069207365442;743125215;14;-2025614022;5506524464985732464
59;49;12253;0;331;2WARFORD;2;0;13;1707914968065076224;6209056185702772748;K2CDW2WARFORD03;ETLX;DSS_CDW_test;7;7;7;8845433091090285547;Rt;6xD8SbAGNGUSyAKuScGIHvS4BgdwbVbgxlNw0r85hs5VxgLTLwhFWfQGgyx25WMNqCXTDg;4on;1613020397;1;2323207793;7;1707914968065076224;6209056185702772748;1706095069208567173;1706095069208569772;372840;15;978507572;11291517358439096520
59;49;12253;0;331;2WARFORD;2;0;14;1707914968072831744;13663721154648448816;K2CDW2WARFORD03;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914968072831744;13663721154648448816;1706095069210715602;1706095069210718403;896742034;15;-1781706633;12998993938413800302
59;49;12253;0;331;2WARFORD;2;0;15;1707914968080619520;12534915206469239812;K2CDW2WARFORD03;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914968080619520;12534915206469239812;1706095069213039018;1706095069213041804;255231752;15;1257973427;12437764502493266878
59;49;12253;0;331;2WARFORD;2;0;16;1707914968081404416;10997346560800605491;K2CDW2WARFORD03;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914968081404416;10997346560800605491;1706095069213280663;1706095069213283312;586880250;11;-1628886193;8500500609276574657
59;49;12253;0;331;2WARFORD;2;0;17;1707914968094573312;18194662192928723919;K2CDW2WARFORD03;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914968094573312;18194662192928723919;1706095069217671710;1706095069217674494;453799485;2;-2040283809;2563510335697064018
59;49;12253;0;331;2WARFORD;2;0;18;1707914968096130816;540258832104246646;K2CDW2WARFORD03;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914968096130816;540258832104246646;1706095069218221952;1706095069218224693;53738436;5;2082673325;8133979796524015738
59;49;12253;0;331;2WARFORD;2;0;19;1707914968099218176;5183219269187088849;K2CDW2WARFORD03;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914968099218176;5183219269187088849;1706095069219342978;1706095069219345640;356770038;10;-1050226703;467003087984256426
59;49;12253;0;331;2WARFORD;2;0;20;1707914968106168576;14211266335161446238;K2CDW2WARFORD03;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914968106168576;14211266335161446238;1706095069221971790;1706095069221974490;179555593;2;-787821908;11763632023853464880
59;49;12253;0;331;2WARFORD;2;0;21;1707914968110806272;3738489196458905580;K2CDW2WARFORD03;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914968110806272;3738489196458905580;1706095069223820345;1706095069223823055;164996825;14;-1998061946;5186891810876946677
59;49;12253;0;331;2WARFORD;2;0;22;1707914968123155200;15801781792672249713;K2CDW2WARFORD03;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914968123155200;15801781792672249713;1706095069229051228;1706095069229053846;971929135;8;1228314844;776148788944735268
59;49;12253;0;331;2WARFORD;2;0;23;1707914968127016960;18046278243063585619;K2CDW2WARFORD03;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914968127016960;18046278243063585619;1706095069230771753;1706095069230774468;752014678;1;-649136052;16534587817024928754
59;49;12253;0;331;2WARFORD;2;0;24;1707914968140910336;17266539398487199170;K2CDW2WARFORD03;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914968140910336;17266539398487199170;1706095069237294108;1706095069237296900;946518645;8;293156052;14983574788658008583
59;49;12253;0;331;2WARFORD;2;0;25;1707914968146312704;11658037091828880506;K2CDW2WARFORD03;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914968146312704;11658037091828880506;1706095069240001628;1706095069240004419;198522762;9;1247139641;2551663576092585586
59;49;12253;0;331;2WARFORD;2;0;26;1707914968151712768;5092016867246229310;K2CDW2WARFORD03;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914968151712768;5092016867246229310;1706095069242786837;1706095069242789670;782873053;17;1383107991;3809872797334203310
59;49;12253;0;331;2WARFORD;3;0;10;1707914968008276224;8465477781699749032;K2CDW2WARFORD04;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914968008276224;8465477781699749032;1706095069198269361;1706095069198272064;190979236;8;2119736267;1193237675504669488
59;49;12253;0;331;2WARFORD;3;0;11;1707914968012224256;12329551385913939320;K2CDW2WARFORD04;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914968012224256;12329551385913939320;1706095069198676529;1706095069198679190;48267691;2;-359930839;3475405830394571522
59;49;12253;0;331;2WARFORD;3;0;12;1707914968030121472;17725626384716868237;K2CDW2WARFORD04;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914968030121472;17725626384716868237;1706095069201111101;1706095069201113687;509093810;4;-255714510;12618296302484748407
59;49;12253;0;331;2WARFORD;3;0;13;1707914968047211264;17581094214389512946;K2CDW2WARFORD04;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914968047211264;17581094214389512946;1706095069204276671;1706095069204279397;407371549;4;1947959580;13902580706557053474
59;49;12253;0;331;2WARFORD;3;0;14;1707914968049555200;4320846121335933710;K2CDW2WARFORD04;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914968049555200;4320846121335933710;1706095069204780395;1706095069204783138;641399268;99;-869199478;14723721133253117658
59;49;12253;0;331;2WARFORD;3;0;15;1707914968051895552;9151610765827102949;K2CDW2WARFORD04;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914968051895552;9151610765827102949;1706095069205296284;1706095069205298989;587677045;6;-1390447220;16908238956579557020
59;49;12253;0;331;2WARFORD;3;0;16;1707914968053444096;4495794658733802813;K2CDW2WARFORD04;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914968053444096;4495794658733802813;1706095069205649068;1706095069205651600;132552347;6;821077222;16894984433473026644
59;49;12253;0;331;2WARFORD;3;0;17;1707914968058875904;3199218485128652440;K2CDW2WARFORD04;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914968058875904;3199218485128652440;1706095069206963336;1706095069206966146;608805387;14;-1430032525;12971865144563942641
59;49;12253;0;331;2WARFORD;3;0;18;1707914968075154688;11105651515714640526;K2CDW2WARFORD04;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914968075154688;11105651515714640526;1706095069211392025;1706095069211394772;584956955;11;756187520;9298361870305366799
59;49;12253;0;331;2WARFORD;3;0;19;1707914968076704768;7525304142124015733;K2CDW2WARFORD04;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914968076704768;7525304142124015733;1706095069211855113;1706095069211857705;116590120;8;1305425133;4792839991050581534
59;49;12253;0;331;2WARFORD;3;0;20;1707914968089166336;13206873446066456734;K2CDW2WARFORD04;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914968089166336;13206873446066456734;1706095069215798727;1706095069215801459;630708295;11;-796406659;8523597321627208660
59;49;12253;0;331;2WARFORD;3;0;21;1707914968111585792;11851976701697434148;K2CDW2WARFORD04;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914968111585792;11851976701697434148;1706095069224131992;1706095069224134692;198522762;99;1891754418;8724648109924806037
59;49;12253;0;331;2WARFORD;3;0;22;1707914968116215808;8851731401556931796;K2CDW2WARFORD04;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914968116215808;8851731401556931796;1706095069226062284;1706095069226064928;767156925;8;-610291430;15885201796528686482
59;49;12253;0;331;2WARFORD;3;0;23;1707914968147856384;17200625987485964896;K2CDW2WARFORD04;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914968147856384;17200625987485964896;1706095069240787430;1706095069240790136;24832667;99;344759232;16381825142338391710
59;49;12253;0;331;2WARFORD;3;0;24;1707914968154791680;4028385116578325149;K2CDW2WARFORD04;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914968154791680;4028385116578325149;1706095069244419410;1706095069244422135;418664403;10;971004446;16818594644974141049
59;49;12253;0;331;2WARFORD;4;0;1;1707914968005911040;14229185382255483505;K2CDW2WARFORD05;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914968005911040;14229185382255483505;1706095069198043254;1706095069198045971;468243658;1;1671336664;9214000679677096687
59;49;12253;0;331;2WARFORD;4;0;2;1707914968037109504;725380167975723099;K2CDW2WARFORD05;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914968037109504;725380167975723099;1706095069202300802;1706095069202303324;83351337;14;73346902;13944142885473410015
59;49;12253;0;331;2WARFORD;4;0;3;1707914968061192960;16545077171036020751;K2CDW2WARFORD05;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914968061192960;16545077171036020751;1706095069207558958;1706095069207561743;767156925;2;-1692982073;13476570580145435182
59;49;12253;0;331;2WARFORD;4;0;4;1707914968064290560;13930290062427857096;K2CDW2WARFORD05;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914968064290560;13930290062427857096;1706095069208364241;1706095069208366904;727509241;7;790201188;7388183761821160540
59;49;12253;0;331;2WARFORD;4;0;5;1707914968082180096;13088344768057183149;K2CDW2WARFORD05;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914968082180096;13088344768057183149;1706095069213522921;1706095069213525654;946518645;14;-1047967810;6963905300470041218
59;49;12253;0;331;2WARFORD;4;0;6;1707914968084514048;9542807406904541499;K2CDW2WARFORD05;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914968084514048;9542807406904541499;1706095069214266127;1706095069214268879;105108297;4;-1914679846;16405417003707261815
59;49;12253;0;331;2WARFORD;4;0;7;1707914968095345920;1675157673255934894;K2CDW2WARFORD05;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914968095345920;1675157673255934894;1706095069217947268;1706095069217949923;766266667;10;1602111766;1584599691460029544
59;49;12253;0;331;2WARFORD;4;0;8;1707914968109259264;8785893552812263900;K2CDW2WARFORD05;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707914968109259264;8785893552812263900;1706095069223200190;1706095069223202890;40139414;6;607513417;17336133044591642796
59;49;12253;0;331;2WARFORD;4;0;9;1707914968115442688;7414974155712435592;K2CDW2WARFORD05;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;1707914968115442688;7414974155712435592;1706095069225751172;1706095069225753903;778983872;10;-13070198;14158728467236982756
59;49;12253;0;331;2WARFORD;4;0;10;1707914968125466112;3482766340984375051;K2CDW2WARFORD05;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914968125466112;3482766340984375051;1706095069230073234;1706095069230075820;958128478;9;1181245044;9282421544161592825
59;49;12253;0;331;2WARFORD;4;0;11;1707914968136287232;17520646034293415676;K2CDW2WARFORD05;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914968136287232;17520646034293415676;1706095069235049849;1706095069235052495;984029995;9;293777358;16911895522213733137
59;49;12253;0;331;2WARFORD;4;0;12;1707914968137057280;8600106544668292197;K2CDW2WARFORD05;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;1707914968137057280;8600106544668292197;1706095069235419899;1706095069235422507;352622121;10;1565520782;3272264510067706789
59;49;12253;0;331;2WARFORD;4;0;13;1707914968139368704;1813180813337662960;K2CDW2WARFORD05;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914968139368704;1813180813337662960;1706095069236539866;1706095069236542586;919853333;6;27329789;14256553316341585573
