msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;bookIn;bookOUTTime;clientOrderID;eMM;eventId;firmID;oEGINFromMember;oEGOUTTimeToME;orderID;symbolIndex;breachedCollarPrice;collarRejType;rejectedMessage;errorCode;sequenceTime;orderQualifiers;executionWithinFirmShortCode;clientIdentificationShortCode;miFIDIndicators;oESessionID;orderSide;timeInForce;MSC_eventClientIDShortCode_1;MSC_eventExecWFirmShortCode_1;SCDM_eventShortCodeType_1;SCDM_eventShortCodeType_2;SCDM_shortCodeRole_1;SCDM_shortCodeRole_2;SCDM_shortCodeRoleQualifier_1;SCDM_shortCodeRoleQualifier_2 
154;126;12010;0;331;2WARPTOL;6;0;354;1707914989573432064;3964639130135030755;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914989573432064;3964639130135030755;20;1706095058151583302;1706095058151585830;-8496074260031035682;4;4424124505818468570;QNG5sW7j;1706095058151591867;1706095058151594503;7866410954528739238;927008545;299742051624707666;1;229;24216;1706095058151603693;3;-1315908139;-1577444618;1;7308312466610573701;1;4;-599829109;-1312027089;2;1;3;1;24;24
154;126;12010;0;331;2WARPTOL;6;0;355;1707914989588477952;14443387290446062020;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914989588477952;14443387290446062020;20;1706095058155254462;1706095058155256965;-2640813497971196139;10;17378244521061260453;XpB9OPK9;1706095058155263058;1706095058155265638;16943681224559724944;27066957;-4493770751005902926;1;88;10068;1706095058155274918;1;1486472523;-1604538660;1;4789053534094852196;3;5;463710851;-421439211;1;2;122;1;23;24
154;126;12010;0;331;2WARPTOL;6;0;356;1707914989590795520;4614672155343818979;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914989590795520;4614672155343818979;21;1706095058155886212;1706095058155888890;-3171168738912367240;14;5918135171791001290;AqDGhtnF;1706095058155894958;1706095058155897650;13388371248736032151;149423575;2322145304064245374;2;16;17738;1706095058155907436;0;1305752838;996844020;1;9769702543803817677;3;10;-1629096893;-467041188;1;1;12;26;23;22
154;126;12010;0;331;2WARPTOL;6;0;357;1707914989595759616;5103034725215805325;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914989595759616;5103034725215805325;1;1706095058157131533;1706095058157134014;-3374033655929874584;2;12600180386403963881;RYCRCXyB;1706095058157140212;1706095058157142971;17749150329583616413;304152982;-4114732380182066328;2;166;23046;1706095058157152617;2;-356459720;-745719948;4;2583372812778717643;3;1;220007476;-2121591365;1;1;3;3;22;22
154;126;12010;0;331;2WARPTOL;6;0;358;1707914989617985024;3941420614543533567;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914989617985024;3941420614543533567;16;1706095058162974559;1706095058162977029;-7273420662416605080;11;13242507206001107425;wOHLztUN;1706095058162983189;1706095058162985870;14006974570897877682;179939061;6069041925795062763;2;189;57669;1706095058162995630;6;991352340;-576207600;0;12420836466914448131;2;2;200299896;-1968113464;1;2;3;17;24;24
154;126;12010;0;331;2WARPTOL;6;0;400;1707914989639809536;12320355730366531871;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914989639809536;12320355730366531871;5;1706095058169156591;1706095058169159158;-7081507623434200866;9;15364559952110353702;J5hX9DsD;1706095058169165126;1706095058169167731;1170132277196361880;830866530;-6016981604178363581;2;145;61938;1706095058169177548;5;-2032466202;-1492764123;0;9571782956814007637;2;0;1258388915;193823618;1;1;3;12;22;24
154;126;12010;0;331;2WARPTOL;6;0;401;1707914989651764224;11444633910848935968;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914989651764224;11444633910848935968;6;1706095058172739792;1706095058172742300;2164157502387784569;9;5921810262305712720;WRCl2KB3;1706095058172748642;1706095058172751293;16028637896160928443;315494969;-8412370408285721661;2;108;22836;1706095058172760870;2;2026108951;-2061284801;1;13903787036571617564;3;5;911168042;-1435248100;1;2;17;122;23;22
154;126;12010;0;331;2WARPTOL;6;0;402;1707914989701233664;13549472324199205171;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707914989701233664;13549472324199205171;23;1706095058188664052;1706095058188666554;-895958476630785736;17;8173536858607193884;nJFewKC5;1706095058188672810;1706095058188675432;8651995168220859862;969692305;2177196702567959542;1;235;3648;1706095058188684946;3;-1143655532;-1536737937;5;11967925610711666673;3;6;-981225879;905243302;2;2;3;1;24;24
154;126;12010;0;331;2WARPTOL;6;0;426;1707914989779767808;765582609881004664;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914989779767808;765582609881004664;17;1706095058201935710;1706095058201938232;-26533685788602694;15;10924738583751488083;EpZnwuD0;1706095058201944230;1706095058201946861;2732600806100286090;880524655;2832333268416948423;1;158;62468;1706095058201956541;3;-1819280319;-805478370;2;17109842193032101475;2;3;93121862;-333518230;1;2;122;12;24;24
154;126;12010;0;331;2WARPTOL;6;0;427;1707914989786933248;3306209784623314411;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707914989786933248;3306209784623314411;3;1706095058204535280;1706095058204537694;-4890957099342922614;6;6322067898483113994;fGHhAIjU;1706095058204543727;1706095058204546449;12229971997256229216;162618251;7168794659223628515;1;15;40725;1706095058204555946;1;-1641945672;1935153175;3;2231696115723310731;3;3;-1412224614;-2141973842;2;2;17;17;23;23
154;126;12010;0;331;2WARPTOL;6;0;428;1707914989793819904;11149138847489954013;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914989793819904;11149138847489954013;8;1706095058207160583;1706095058207163382;8013127754533358769;10;7333295718024962998;1gY2bWFp;1706095058207169516;1706095058207172275;7865302651698460837;722112170;-9064620705064805135;2;103;62786;1706095058207182157;5;-2009122061;-391405894;4;15300509432820681703;1;2;1977705718;-262993675;1;2;12;122;23;23
154;126;12010;0;331;2WARPTOL;6;0;429;1707914989816893184;10009277233885224211;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914989816893184;10009277233885224211;5;1706095058216252737;1706095058216255309;4355323235983120061;6;6090803231446586058;CJoU8dg3;1706095058216261380;1706095058216264012;16710127846316595331;876746933;1886589994105240587;1;128;64538;1706095058216273446;1;-1093543;-1884335997;1;8468953288825774258;2;5;-838120092;-2095882861;2;2;122;122;24;23
154;126;12010;0;331;2WARPTOL;6;0;430;1707914989821475840;14392721776373631988;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914989821475840;14392721776373631988;14;1706095058218132195;1706095058218134814;-4305178758046852195;99;9314379440322401893;Wm3VOvLd;1706095058218140978;1706095058218143575;14902001326310456259;225974287;9192215290331051805;2;;37314;1706095058218153125;4;-871406937;1059520080;3;15626584021771892709;1;10;-389556545;-805463427;2;2;122;1;23;22
154;126;12010;0;331;2WARPTOL;7;0;50;1707914989051079424;2222632678627293855;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914989051079424;2222632678627293855;20;1706095058113210087;1706095058113212457;7488225025496920264;11;12655671461370091899;1cNrBqWa;1706095058113218598;1706095058113221134;12364349865299908396;889615201;-4481766507976658290;1;65;6773;1706095058113230552;2;1545487312;-413604323;5;6119842151221831237;1;3;1584415633;1766144119;2;1;122;17;24;22
154;126;12010;0;331;2WARPTOL;7;0;51;1707914989053397504;1264272775333833414;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914989053397504;1264272775333833414;2;1706095058113450770;1706095058113453261;-4990852425048297844;7;4941110866570354398;J62uiVu5;1706095058113459324;1706095058113461965;16080719270957018291;906768783;-7081947772251672553;1;152;51882;1706095058113471307;6;962275820;-1166359936;2;14097602465229905069;3;6;-1123981698;939824601;1;1;122;26;24;24
154;126;12010;0;331;2WARPTOL;7;0;52;1707914989072124160;5763927144448329976;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914989072124160;5763927144448329976;18;1706095058115547447;1706095058115549899;-7898432541346281648;15;9711845753619950433;CsMgyI80;1706095058115556077;1706095058115558696;9546229948862126672;168342053;6397457715077257101;1;186;44006;1706095058115568041;4;353997545;-2123975729;4;12434168449363138504;2;1;-1812795630;-2086313293;2;1;122;17;23;23
154;126;12010;0;331;2WARPTOL;7;0;53;1707914989076777728;10929174386395005151;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914989076777728;10929174386395005151;19;1706095058116104462;1706095058116107033;2223414228075684688;11;11769916577230121078;AFSNBgm8;1706095058116113103;1706095058116115776;16361800756694050864;710897910;-3669689971775597115;1;131;54586;1706095058116125349;2;-323034954;-313314116;0;14736271215100405282;3;7;1226912406;-1160133729;2;1;122;12;24;23
154;126;12010;0;331;2WARPTOL;7;0;54;1707914989093206784;18224553888124910221;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914989093206784;18224553888124910221;6;1706095058118192429;1706095058118194924;451226193556985269;10;8631525498163692462;OhFpmEKx;1706095058118201127;1706095058118203807;11544450536276006787;356770038;-8397039629621871221;1;143;26745;1706095058118213297;3;1176966328;-662186870;3;11299611549866493584;2;6;-1141491947;-420396260;1;1;122;122;23;23
154;126;12010;0;331;2WARPTOL;7;0;55;1707914989100364544;4886700247995062539;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914989100364544;4886700247995062539;21;1706095058119144968;1706095058119147425;1099384671865436484;9;15033735223100536982;zlIOhh8K;1706095058119153542;1706095058119156196;2479763726711778042;14113038;5543427644058140382;1;55;37475;1706095058119165587;1;-713458529;-1842839541;1;1454247878025044104;1;3;-806525816;1156224638;1;1;3;3;23;24
154;126;12010;0;331;2WARPTOL;7;0;56;1707914989116912896;10341778795353706210;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914989116912896;10341778795353706210;15;1706095058121466962;1706095058121469547;-1694231033089327803;7;5518299863892701839;SU1oua3u;1706095058121475721;1706095058121478448;9458602293718100714;221113253;-3535370782581412687;1;80;2879;1706095058121487918;3;-1588467770;1917817852;0;17743847521663948644;1;6;-1179440439;710320903;1;1;17;122;24;22
154;126;12010;0;331;2WARPTOL;7;0;57;1707914989133273856;2821855844471669286;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914989133273856;2821855844471669286;4;1706095058123997584;1706095058124000115;-3957882336149985033;4;16157239080570443383;W61UgWlZ;1706095058124006464;1706095058124009174;13316537288898679604;912775729;-6129140053417324777;2;198;2869;1706095058124018727;1;533509160;-186339425;2;17427052297773054093;3;1;-1734099385;1930275802;2;2;17;122;24;22
154;126;12010;0;331;2WARPTOL;7;0;58;1707914989506831360;7465099847838960241;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914989506831360;7465099847838960241;1;1706095058137875567;1706095058137878141;2829695985294644249;8;5810083440241057348;lmYyCXeW;1706095058137884246;1706095058137886872;3205052503123770148;471710007;-4616134665288440943;1;189;7883;1706095058137896238;6;-321972233;-1765480513;3;5829942056547314259;2;2;-1757836608;1501192704;1;1;12;26;23;23
154;126;12010;0;331;2WARPTOL;7;0;59;1707914989512111104;15933207540881818361;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914989512111104;15933207540881818361;9;1706095058138888042;1706095058138890465;8899292923005684370;5;17573322883087406017;2TGct6fK;1706095058138896729;1706095058138899365;5406276449031866997;135619081;5244170845890697010;1;105;7106;1706095058138908709;1;-889409941;-1419632782;4;11365190615284897999;1;4;-2101401896;-1968944850;1;1;1;26;24;22
154;126;12010;0;331;2WARPTOL;7;0;356;1707914989563504384;2758212005504808721;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707914989563504384;2758212005504808721;22;1706095058149250056;1706095058149252537;-121684889568984655;8;5575884856873568984;ohuoAR1v;1706095058149258527;1706095058149261125;4139732289673733896;136283212;452422556663448542;2;41;50990;1706095058149270540;0;648790602;-1849939711;0;8138108347717004360;2;4;-1012621835;-1367911008;2;2;17;122;22;22
154;126;12010;0;331;2WARPTOL;7;0;357;1707914989603598080;4031036560174053099;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;8845433091090285547;Rt;6xD8SbAGNGUSyAKuScGIHvS4BgdwbVbgxlNw0r85hs5VxgLTLwhFWfQGgyx25WMNqCXTDg;4on;1613020397;1;2323207793;7;1707914989603598080;4031036560174053099;15;1706095058159068228;1706095058159070764;-2037345316732151852;99;13876641305697865796;R2IhrRc1;1706095058159076748;1706095058159079521;83265100532960925;372840;-8985964664445439341;1;48;10616;1706095058159089215;3;-1563658455;762209272;4;10033705038822631644;2;1;-935978796;1842081686;1;1;3;1;24;22
154;126;12010;0;331;2WARPTOL;7;0;358;1707914989622791680;15636993262592741443;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914989622791680;15636993262592741443;1;1706095058164301537;1706095058164304095;6815876667572103854;4;7657636868327514015;ohZ9at1X;1706095058164310056;1706095058164312751;13218523734509977320;993224417;-7960045808244982323;2;106;52;1706095058164322150;2;673098079;914708717;4;5663275647278811179;2;1;-973557454;-1382710352;1;1;17;1;23;22
154;126;12010;0;331;2WARPTOL;7;0;359;1707914989634869760;10087731382756851595;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914989634869760;10087731382756851595;20;1706095058167756378;1706095058167758832;-3959264137789061435;2;5992415658595254421;vwe9WwCm;1706095058167764913;1706095058167767675;17640988893079584428;944323497;-5166394074840227239;2;67;55875;1706095058167777189;3;-1885330815;-708046981;3;12042221360227666197;3;5;-916858260;-1691793174;2;1;1;26;23;24
154;126;12010;0;331;2WARPTOL;7;0;360;1707914989656461312;15571860423759502507;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914989656461312;15571860423759502507;14;1706095058174212275;1706095058174214790;-9038162737250721447;15;12179531232648946505;srZQb9v6;1706095058174220736;1706095058174223384;11325536327038748115;564169381;4286136414918663220;1;224;26865;1706095058174232803;2;-254838353;708605002;1;211784417319624502;1;8;-1250286541;864861578;2;1;17;12;23;24
154;126;12010;0;331;2WARPTOL;7;0;387;1707914989756297984;10006232526978282163;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914989756297984;10006232526978282163;1;1706095058193528941;1706095058193531481;5875977615944168164;17;7899885507332138429;pxBQ11PZ;1706095058193537582;1706095058193540304;1083918834442988096;767156925;2626695851718232867;2;17;60404;1706095058193550139;0;-82384020;-364267013;0;10133053516614213635;3;4;638840012;60103826;1;2;1;26;24;22
154;126;12010;0;331;2WARPTOL;7;0;388;1707914989765747456;6205848367947467103;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914989765747456;6205848367947467103;9;1706095058196862035;1706095058196864670;-355392138860790065;11;5829965475775594999;sjIs5Jgv;1706095058196870861;1706095058196873543;8141773336664908320;564169381;-4133952723572238750;2;28;9080;1706095058196883335;3;254639025;-1804761255;3;4371052828239859811;1;8;1070246164;664802279;2;2;17;26;24;23
154;126;12010;0;331;2WARPTOL;7;0;389;1707914989791518976;14028198806301361474;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914989791518976;14028198806301361474;3;1706095058206268217;1706095058206270621;2118617734779044339;11;14073863295580754189;VTHMDEb4;1706095058206276637;1706095058206279323;11131930409418043185;189069970;3731001440037693719;1;70;24672;1706095058206288737;5;1856095241;-1487386857;4;1520144854777465496;3;6;-1258332247;781005542;1;1;26;3;23;22
154;126;12010;0;331;2WARPTOL;7;0;390;1707914989807709184;3363608703423613866;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914989807709184;3363608703423613866;5;1706095058212579991;1706095058212582545;7319577366745247674;5;10845526699821663829;UWUFe8In;1706095058212588815;1706095058212591414;13364687965564569091;468243658;-3643927731909323098;1;26;20874;1706095058212600894;5;-1917010551;398290354;4;12159969952699248894;3;0;-1155595312;2146646589;2;1;26;122;24;23
154;126;12010;0;331;2WARPTOL;7;0;391;1707914989823801088;13931866922135742194;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914989823801088;13931866922135742194;7;1706095058219082571;1706095058219085117;1788882830751493302;6;3161217428027756921;yJBYgjwY;1706095058219091271;1706095058219093856;9180729965441539630;896742034;4245473181262386968;2;87;50687;1706095058219103571;2;599365862;1543807954;3;17484455740828400720;2;1;721345821;-315156556;1;2;122;17;23;24
154;126;12010;0;331;2WARPTOL;7;0;392;1707914989830674176;16071219746672755214;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914989830674176;16071219746672755214;8;1706095058221921756;1706095058221924498;-2109177680648966556;14;11006674047124879817;1cQwbGtd;1706095058221930803;1706095058221933546;9135958664665393920;104997053;5018566958020643203;2;3;56738;1706095058221943127;4;2016557826;-1539672796;3;2413763761391912662;3;3;348202929;1683549574;1;2;26;3;24;24
154;126;12010;0;331;2WARPTOL;8;0;46;1707914989018081792;1906720140994738922;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914989018081792;1906720140994738922;5;1706095058111583858;1706095058111586366;-6290557817691047124;99;16541039463892042911;zfJNK7Wp;1706095058111592759;1706095058111595388;11406060073257245545;850417414;1887828387680606731;1;10;37726;1706095058111604865;1;-2084821126;1187458539;2;10926654850525966673;2;4;-973772041;-742371833;2;2;122;17;22;24
154;126;12010;0;331;2WARPTOL;8;0;47;1707914989032416000;1834562255897030218;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914989032416000;1834562255897030218;22;1706095058112262748;1706095058112265254;-6584451969674330024;2;7315872222366198824;fBElxTg9;1706095058112271287;1706095058112273964;11124114935787793487;418664403;882013164474303171;1;35;56415;1706095058112283621;2;1955543321;-1286170559;5;2970401341002634451;1;0;-1641306182;-1145476320;1;1;3;17;23;22
154;126;12010;0;331;2WARPTOL;8;0;48;1707914989067302656;1746387621115732910;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914989067302656;1746387621115732910;6;1706095058115008321;1706095058115010820;7067868901074658781;7;8890420668404300838;UiYcwp10;1706095058115017113;1706095058115019804;13646165671249942655;850417414;1281172882998394662;2;214;46874;1706095058115029489;2;-1727178734;-1759625230;0;2256929093207336810;2;0;-1628914568;366646894;2;1;1;12;22;23
154;126;12010;0;331;2WARPTOL;8;0;49;1707914989130931968;3251317266770786627;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914989130931968;3251317266770786627;14;1706095058123623231;1706095058123625693;8353761908859685556;5;1947900082371501649;zZzf9eN5;1706095058123632049;1706095058123634720;10079928730547913953;630708295;8995810606534566120;2;129;37072;1706095058123644090;5;362597328;1905344684;3;8901336685420668188;3;8;127686300;-980030250;2;1;26;1;24;24
154;126;12010;0;331;2WARPTOL;8;0;50;1707914989145112064;16833875459219879411;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914989145112064;16833875459219879411;9;1706095058125918945;1706095058125921426;-5767717706409616532;1;4234041097519135413;RPl7yjfx;1706095058125927567;1706095058125930253;16243586069010004960;636453490;-6493263858883163051;1;72;12268;1706095058125939681;1;589432821;-1099531857;4;2267215098497111165;1;2;-374411005;-790918493;1;1;1;122;23;23
154;126;12010;0;331;2WARPTOL;8;0;51;1707914989461411840;5238136871810990080;K2CDW2WARPTOL03;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914989461411840;5238136871810990080;2;1706095058129180224;1706095058129182751;-8373319897433910587;9;6249909695054821359;eKKITO7i;1706095058129188944;1706095058129191584;13550516807932391443;624214946;6354838959572605975;1;20;49754;1706095058129201213;1;-1781568560;1047689566;4;12041659059153278237;3;10;1179318180;1638525149;2;1;26;26;22;23
