msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eventID;bookIN;bookOUTTime;clientOrderID;darkExecutionInstruction;eMM;endClient;firmID;firmIDPublication;oESessionID;oEGINFromMember;oEGOUTTimeToME;orderID;orderQty;orderSide;rFQStatus;symbolIndex;minOrderQty;sequenceTime;accountType;NMSC_originalClientIDShortCode_1;NMSC_originalExecWFirmShortCode_1;NMSC_originalInvestDecisWFirmShortCode_1;NMSC_originalNonExecBrokerShortCode_1;SCDNM_originalShortCodeType_1;SCDNM_originalShortCodeType_2;SCDNM_originalShortCodeType_3;SCDNM_originalShortCodeType_4;SCDNM_shortCodeRole_1;SCDNM_shortCodeRole_2;SCDNM_shortCodeRole_3;SCDNM_shortCodeRole_4;SCDNM_shortCodeRoleQualifier_1;SCDNM_shortCodeRoleQualifier_2;SCDNM_shortCodeRoleQualifier_3;SCDNM_shortCodeRoleQualifier_4 
175;133;12022;0;331;2WARPTOL;1;0;418;1707914989778757888;16782679216623331414;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914989778757888;16782679216623331414;13804110987244102741;1706095059871303550;1706095059871305964;-6928438793070083845;0;14;Fn96RJMtVZr;v2rD29tN;237;7032721130119187459;1706095059871316711;1706095059871319534;8490695087442428952;15483740691571391260;3;0;768715101;17175407924132331897;1706095059871332237;4;1575634822;2124999383;-2064774317;1651247453;4;1;3;1;17;26;3;3;23;22;23;24
175;133;12022;0;331;2WARPTOL;1;0;419;1707914989787926784;2358432010526917987;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914989787926784;2358432010526917987;8262063714747279333;1706095059875878955;1706095059875881583;-7383283298296509639;1;1;axunJQBDf2W;E8On7NUp;117;6825744837825763562;1706095059875892738;1706095059875895590;14292358387467352319;8701806853538044214;1;2;407985055;12752993683695418956;1706095059875908346;9;2132283803;1435189962;528952817;1824381966;3;1;4;4;1;12;3;17;23;23;23;23
175;133;12022;0;331;2WARPTOL;1;0;420;1707914989806327808;4286399248188886092;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914989806327808;4286399248188886092;16706160704997982956;1706095059885057030;1706095059885059378;-1081419814244132977;4;9;P6PggTvRuIj;6eZicr5I;80;15235832571122995494;1706095059885070356;1706095059885073142;11043840008305908760;15340659060045346090;1;2;836350944;16823277008982093954;1706095059885085555;13;458273523;1913045189;-1228778063;-1680871423;4;4;2;1;12;26;26;26;22;22;22;24
147;133;12022;0;331;2WARPTOL;2;0;251;1707914989003676416;1658735310933276440;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914989003676416;1658735310933276440;5784278330748059266;1706095059734558713;1706095059734561400;-6693994373695252221;2;7;0MEeVeYyQXg;zpWnQoeG;49;9901183959911547810;1706095059734573109;1706095059734576001;16589553034113946614;5173113938158378798;3;0;526725252;12664358791609349000;1706095059734589349;11;;;;;;;;;;;;;;;;
175;133;12022;0;331;2WARPTOL;2;0;252;1707914989084640256;16238459911867021014;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914989084640256;16238459911867021014;4360874287835005569;1706095059745429528;1706095059745432136;4143137156473298584;0;17;exne9WJsWKT;1lqzms5i;248;11786965002713683078;1706095059745443068;1706095059745445749;9215446136449828595;9937809503075140511;2;0;584956955;9686825490339934022;1706095059745458454;6;767520901;814366486;1555978443;333544297;1;2;4;1;26;3;26;17;23;23;22;22
175;133;12022;0;331;2WARPTOL;2;0;253;1707914989089296640;322086795204462585;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914989089296640;322086795204462585;17332935485866855369;1706095059746458126;1706095059746460466;-1497097303265968376;1;99;PiGlkZZ4C84;vtOEqKpu;1;14431040287663877052;1706095059746471291;1706095059746473965;11072084798075035647;16506243091992379969;3;1;32654720;17387487009216644260;1706095059746486247;15;-1226679830;-1104633790;1103977323;918677337;4;4;2;1;26;12;122;17;22;23;22;24
175;133;12022;0;331;2WARPTOL;2;0;254;1707914989100925952;6299366807122317741;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914989100925952;6299366807122317741;631466589496911122;1706095059749109374;1706095059749111894;-5412870858972336264;0;9;XU8OVUiaCwm;vEQgha0Z;24;9857405960186642162;1706095059749122513;1706095059749125239;12024608059340988272;14389822788751054485;1;0;784339346;5279685679694952375;1706095059749137854;14;1165655846;-380180501;-546848778;768036880;1;1;3;2;17;12;122;122;23;23;23;23
175;133;12022;0;331;2WARPTOL;2;0;255;1707914989110263808;18114591057118152961;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914989110263808;18114591057118152961;15837531392985961819;1706095059751293527;1706095059751295842;4144775445745807856;3;17;beLosTgTtAl;9OSVgyW7;75;16488954734224188050;1706095059751306392;1706095059751309111;17347423039302519060;15949184162351366876;1;0;780255171;7849104990926997180;1706095059751321744;8;865456728;-775730721;-453790548;1294646091;2;4;3;4;26;122;3;122;23;24;22;24
175;133;12022;0;331;2WARPTOL;2;0;256;1707914989119571200;15954521508600450901;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914989119571200;15954521508600450901;5675041421353935590;1706095059753552106;1706095059753554606;1361433908428614884;0;99;unoyvZV4nSA;jAPTPM9e;126;3498969382861593178;1706095059753565637;1706095059753568388;13634450956701012997;4006960547560441620;2;0;919853333;11239986857525848241;1706095059753581492;2;1338128202;-893204559;-1191017978;1760206830;2;4;4;1;122;3;122;17;24;23;22;23
175;133;12022;0;331;2WARPTOL;2;0;257;1707914989142880768;14018272697131641925;K2CDW2WARPTOL03;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914989142880768;14018272697131641925;15336785802753225340;1706095059759503695;1706095059759506195;1591777886381319869;4;6;Kr8RMfk2blj;YcY2kbHp;217;5018185020494686710;1706095059759517060;1706095059759519912;1842836278675938293;12753739695631593333;2;3;671031343;17943948089009932939;1706095059759532519;5;-1051476600;2130258138;782036339;1090016750;4;2;1;2;12;1;26;3;24;24;23;24
175;133;12022;0;331;2WARPTOL;2;0;258;1707914989484549376;15322117711699172234;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914989484549376;15322117711699172234;16710936856320134620;1706095059771939187;1706095059771941644;-7888674054781319169;3;7;NnmOtqzzMua;nS9sWYlD;248;8679925535380365515;1706095059771952188;1706095059771955012;9177428735113488178;14470186018287595804;1;1;270958719;18079821829947179011;1706095059771967425;1;1382448257;-1259298368;-1743440682;271591315;1;3;4;1;122;122;1;12;22;23;24;24
175;133;12022;0;331;2WARPTOL;2;0;259;1707914989491492608;8246375351039627688;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914989491492608;8246375351039627688;4408108473959775018;1706095059774087592;1706095059774090068;-169780928189423373;1;4;yGNVGzX4t8W;CApXCnGk;245;6070736714704932847;1706095059774100989;1706095059774103776;4513488970465283570;3411602481487193029;3;0;267525860;11226991891975423608;1706095059774116495;6;-278860857;106605475;1403921235;-50487979;4;3;1;1;1;26;1;1;24;24;22;24
175;133;12022;0;331;2WARPTOL;2;0;365;1707914989540397568;13721542876415183031;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914989540397568;13721542876415183031;2745833262008244793;1706095059790039993;1706095059790042407;-1418352249300803111;4;8;zLj5WywShz5;KrnUilQo;173;7084063336896585208;1706095059790053493;1706095059790056198;15020555798595652829;1114457371501628651;1;3;453799485;13116512955947294808;1706095059790068927;15;-1918094107;-1992645536;106327743;-1825745421;1;4;3;1;122;1;3;26;24;24;22;24
175;133;12022;0;331;2WARPTOL;2;0;366;1707914989591881728;2685389431920059611;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914989591881728;2685389431920059611;2617571857057410135;1706095059807635774;1706095059807638438;-5532754418988703453;2;6;a37AW2cWaNE;381vaWCr;220;8125733897067622962;1706095059807649450;1706095059807652231;15892793276368245433;1463568252855536150;3;1;15674241;7399078933609729353;1706095059807665356;12;1617345262;225318684;488151807;-239487334;2;4;4;2;17;122;3;1;24;23;23;22
175;133;12022;0;331;2WARPTOL;2;0;367;1707914989605815040;1244281329856678044;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914989605815040;1244281329856678044;14238361410962517954;1706095059813024996;1706095059813027358;-1093547288768018499;0;5;gY57hQVSe3h;yGNIxfdt;14;16478011972866768883;1706095059813038239;1706095059813040977;3050462519614948669;13056784786923187572;2;1;896742034;960030049308579150;1706095059813053554;12;387059257;450736795;-1492758277;1201122742;2;1;2;3;1;3;122;1;24;23;23;23
175;133;12022;0;331;2WARPTOL;2;0;368;1707914989621953280;2165492606237229090;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;1707914989621953280;2165492606237229090;4746737233593033746;1706095059819412795;1706095059819415435;-6193932253297960894;0;99;fcAzRtJRcaw;g8PLZtRo;118;4562683786388891192;1706095059819426387;1706095059819429227;6099843424574597614;10062782437374219644;3;0;814610997;9203063505151182195;1706095059819442313;13;1381620320;793688849;1849614087;-881906713;2;4;2;3;12;1;1;3;23;24;22;24
175;133;12022;0;331;2WARPTOL;2;0;369;1707914989628820992;8692035744803023960;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914989628820992;8692035744803023960;3498661083567320609;1706095059822232662;1706095059822235246;-2462123266552591546;4;15;0CnNWc6aR6B;WqKnWaOQ;38;18050910651859245980;1706095059822246182;1706095059822249077;6280023693914903843;17554558856473125651;2;1;906768783;8267078258266139733;1706095059822261718;1;-727209664;-608416342;656472077;1479482710;1;2;4;3;17;3;12;12;22;23;22;23
175;133;12022;0;331;2WARPTOL;2;0;403;1707914989661037568;7438501593742570058;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914989661037568;7438501593742570058;16160530827512375561;1706095059835785866;1706095059835788274;-1710491160947923435;4;14;wXdwvK7i8ad;JERohZr2;252;14871244937550926858;1706095059835799179;1706095059835802049;2611704059078877945;1451796824719873179;1;0;844959358;16328059095000493288;1706095059835814422;15;1198160177;1738491900;1856676569;-631225606;2;3;3;2;3;122;17;17;24;23;24;22
175;133;12022;0;331;2WARPTOL;2;0;404;1707914989751104256;2271807126922996504;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707914989751104256;2271807126922996504;14419268827784467706;1706095059857898424;1706095059857900819;2308331266544984956;4;6;7mpeNUPERzN;5EXSmY9n;147;4970270654442843201;1706095059857911756;1706095059857914377;10401600830820147525;13889394963572053235;3;0;40139414;11175894350464808647;1706095059857927030;1;1076638922;-1504238638;-1965206761;1195837416;1;2;1;4;122;1;17;26;23;24;23;24
175;133;12022;0;331;2WARPTOL;2;0;419;1707914989774158592;8535410732425331382;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;1707914989774158592;8535410732425331382;4276779907110105860;1706095059869037111;1706095059869039676;-7065521539329019972;2;4;rrhwYKB00xW;j5RFtWKM;3;15809817191430746368;1706095059869050624;1706095059869053501;11395711176745757640;10597348655291027819;2;0;361807266;5351182412096334554;1706095059869066239;4;1762971981;962227426;-1691242426;358145700;4;2;4;4;12;3;3;17;23;23;23;22
175;133;12022;0;331;2WARPTOL;2;0;420;1707914989781055232;14785262358843141880;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914989781055232;14785262358843141880;15062268678710188521;1706095059872417368;1706095059872419914;3355953608127107339;0;6;RmMDoLaBRWk;CklIEGo4;97;6240417633775940040;1706095059872430930;1706095059872433843;1966531803801895644;12172361563777224763;2;0;282931915;2066946200161970575;1706095059872447351;2;1814184983;-774361054;556288984;669760827;1;1;4;4;122;1;122;3;22;24;24;22
175;133;12022;0;331;2WARPTOL;2;0;421;1707914989804023040;14608514612380086001;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914989804023040;14608514612380086001;14991700460082141869;1706095059883934324;1706095059883936833;-2076319587006964291;4;99;5A4wtIWddfp;v1WNl5Wa;50;3087737065940209060;1706095059883947850;1706095059883950588;2584055144253263982;14775283605112371967;3;3;27066957;15579222779773091616;1706095059883963260;2;645426044;-810011601;1096529861;-624595590;2;2;2;4;1;122;122;3;24;23;24;24
175;133;12022;0;331;2WARPTOL;3;0;238;1707914989025187328;4069826769390260133;K2CDW2WARPTOL04;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914989025187328;4069826769390260133;11221542959062111841;1706095059735988841;1706095059735991425;17456366960551202;1;11;957DuqNi0bk;BBJT1fFO;228;11598306273275060310;1706095059736002636;1706095059736005510;15350131738891823100;5041789776162279161;3;1;919853333;4742785511227552722;1706095059736018322;5;-1529850334;739083744;1752971333;995157044;2;2;3;4;12;26;1;3;24;22;22;24
175;133;12022;0;331;2WARPTOL;3;0;239;1707914989034781952;6066817057675114068;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914989034781952;6066817057675114068;13961123210708072621;1706095059736871319;1706095059736874057;15844938961752881;3;17;lSZw60MQL0P;v4GeGAKa;252;15766787872661509072;1706095059736885203;1706095059736888075;11251628957899007333;9248184400580185186;3;0;315863755;12188981404205224589;1706095059736901233;15;141364063;1313403176;-515954497;145088675;1;2;3;1;17;26;12;17;24;24;24;24
175;133;12022;0;331;2WARPTOL;3;0;240;1707914989072952320;12119081587256028054;K2CDW2WARPTOL04;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914989072952320;12119081587256028054;14608351331814803300;1706095059742926339;1706095059742928937;6938104793523151571;1;1;pX3uf8DoqLZ;rjAsRPXX;174;10564270685666222414;1706095059742939811;1706095059742942637;2917716372856770073;12708861762205131370;3;3;315339150;10389874736362212659;1706095059742955085;13;-2124130943;-1671668178;-2145448199;-1463960139;2;1;4;2;122;122;12;1;23;24;22;22
175;133;12022;0;331;2WARPTOL;3;0;241;1707914989098577920;12419413557217865163;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914989098577920;12419413557217865163;8930169944541697033;1706095059748570159;1706095059748572608;-5696395974509451059;4;11;pQZy1Jsqs4S;LlZjUyjw;11;6475226991341292782;1706095059748583352;1706095059748586160;2891765891365557557;16551351421080083528;1;0;116590120;1871050775325756191;1706095059748598766;12;-1630208801;-822872406;-439047434;-2127875577;2;4;4;1;26;17;122;17;22;22;24;23
175;133;12022;0;331;2WARPTOL;3;0;242;1707914989112598016;5740462841619520239;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914989112598016;5740462841619520239;8191910359382192949;1706095059751856762;1706095059751859314;3383451345065947078;2;5;ae3csAN6KOc;jeQJ4f5q;198;9464507724253147672;1706095059751870150;1706095059751873032;16696715300931598569;15747579854645033546;3;1;583228200;4852043743276901537;1706095059751886044;14;-648168068;-345780312;1477856514;-931711337;1;3;3;3;17;17;3;26;23;24;23;24
175;133;12022;0;331;2WARPTOL;3;0;243;1707914989152193792;16645913235438457662;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914989152193792;16645913235438457662;13853321594653205262;1706095059761978108;1706095059761980530;-8563911398778338661;1;17;JBwrZouO1lh;NxZAEPC1;159;18168115591368268743;1706095059761991189;1706095059761994037;17833712689754422701;6429462443457079282;1;1;243374731;13458803401671233728;1706095059762006482;12;971924265;-567647255;1001192035;-1182613225;4;4;2;2;17;122;1;17;24;24;24;22
175;133;12022;0;331;2WARPTOL;3;0;244;1707914989496126208;14793188831789557560;K2CDW2WARPTOL04;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;1707914989496126208;14793188831789557560;6371128494932921906;1706095059775493543;1706095059775496041;-4586913663122511779;1;99;rKLk3Cfgytu;xUEKev3k;64;16923327826024709924;1706095059775506901;1706095059775509699;2334397826645112892;4356006141833386899;1;2;361807266;7758157394786838810;1706095059775522201;9;826247019;159258978;1159719944;-1901199298;2;3;2;3;12;12;26;122;22;23;22;24
175;133;12022;0;331;2WARPTOL;3;0;245;1707914989514811392;8350135320900814152;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914989514811392;8350135320900814152;6363063310663981223;1706095059781557519;1706095059781560193;-909914169561411951;3;9;RBnaKXe3gOz;wsP6agoJ;129;1834627712842241808;1706095059781571217;1706095059781574176;2829933577133023178;17348480575759288205;1;1;449655990;14133620932998057483;1706095059781586931;8;349934969;629368941;1970744826;1008046785;3;1;4;4;26;12;3;3;24;23;23;22
175;133;12022;0;331;2WARPTOL;3;0;379;1707914989568596736;2485342049216160040;K2CDW2WARPTOL04;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914989568596736;2485342049216160040;10510742401079160023;1706095059799831353;1706095059799833745;-8952684148718008273;4;5;OsYEG2TLXsh;8AvjHbaO;3;15541523893828613425;1706095059799844301;1706095059799847194;16690242000720877043;13062590247303349778;1;2;768903345;14020138268353165542;1706095059799859652;5;1595655148;1412571289;782945415;443848304;1;1;3;2;26;1;17;3;22;22;23;22
175;133;12022;0;331;2WARPTOL;3;0;380;1707914989578597888;12446542367362663211;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914989578597888;12446542367362663211;11935344449614979346;1706095059803272197;1706095059803274789;8641961276269462320;2;5;FOG0MBbdBis;Y7EFfomE;207;6423810533254373015;1706095059803285666;1706095059803288451;16338496426823345939;4166438963022342496;2;2;773240909;10319483303679932513;1706095059803301098;5;655526198;112888260;719138078;-1831938581;3;3;4;3;1;12;26;12;23;22;24;22
175;133;12022;0;331;2WARPTOL;3;0;381;1707914989580952832;15199423645422879981;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707914989580952832;15199423645422879981;14431219727307062649;1706095059804117693;1706095059804120105;2001849813265266166;0;11;2WjaaDhpFKF;VitzYDFU;152;11722388120928136034;1706095059804130891;1706095059804133640;6392953640510249255;7116590701705794275;1;1;231362315;7275901357431945389;1706095059804146237;12;1730935585;479841152;-1218210941;-1867269440;1;3;4;4;12;3;12;26;24;22;24;24
175;133;12022;0;331;2WARPTOL;3;0;382;1707914989608112128;9914770675548962087;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914989608112128;9914770675548962087;4288448044534077985;1706095059813922873;1706095059813925412;-3465510754548631317;1;8;vy3Dk8juBhM;mEGu80wy;204;8082806702568517902;1706095059813936514;1706095059813939332;13961246214108221714;4766158360204042726;1;0;75493707;13684560486856793331;1706095059813952393;4;1311590841;177631970;271119929;852000494;1;3;4;1;1;12;17;1;24;23;22;22
175;133;12022;0;331;2WARPTOL;3;0;383;1707914989667918080;9821760696931031742;K2CDW2WARPTOL04;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914989667918080;9821760696931031742;16749094375067397201;1706095059838838682;1706095059838841049;3531929882136804864;3;8;Eg7CEmRfrZI;hBDeDLG8;30;6836237023511459646;1706095059838851688;1706095059838854474;830622644604004893;12136679816006461017;3;2;281877941;12269638477557822435;1706095059838867178;9;-1616140441;-1329883973;-1962810616;1342906866;4;4;2;3;26;17;12;17;24;22;22;23
175;133;12022;0;331;2WARPTOL;3;0;398;1707914989679373312;2862548320964238099;K2CDW2WARPTOL04;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914989679373312;2862548320964238099;9560659378481071438;1706095059843978235;1706095059843980880;-5686890577042784161;4;14;XcTNIiX31E9;UaVEmCVd;150;7174434145237061666;1706095059843991582;1706095059843994366;4009890251737740608;9007648199441674099;1;0;636453490;16234664210657148217;1706095059844006970;2;-1573898827;-1642226958;1346828711;1056593056;2;4;3;1;1;1;1;17;23;24;23;23
175;133;12022;0;331;2WARPTOL;3;0;399;1707914989700048384;2015711067616602257;K2CDW2WARPTOL04;XMOT;DSS_CDW_test;7;7;7;14761009529419667952;aD;mojCgy7BXlXPGI63DNU3a0uABAYLomA80ZrKAEd5S7V9LfwSPUjVPNA1xFA3ivzUQ4M9Wl;oqS;3649434989;1;2752062206;7;1707914989700048384;2015711067616602257;13956653060676511408;1706095059853506653;1706095059853509163;-3804537068317494314;0;10;jRsp7iRghjb;Ab2H4ZdS;111;174980560535377089;1706095059853520418;1706095059853523234;13211572816014164004;7363917848112510677;2;0;911386486;5866016424792085221;1706095059853535948;7;730889561;-1032824852;308439030;15375725;2;3;3;3;26;17;1;17;22;23;24;22
