msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;price;priceDate;priceInputType;sequenceTime 
56;46;12052;0;331;2WARPTOL;1;0;312;1707914989109246976;12154858718959724377;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914989109246976;12154858718959724377;630708295;11;40;450;226;1706095060431390634
56;46;12052;0;331;2WARPTOL;1;0;313;1707914989136844032;5286060986524322657;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914989136844032;5286060986524322657;281877941;4;95;225;176;1706095060439907786
56;46;12052;0;331;2WARPTOL;1;0;314;1707914989154999296;627671377041089587;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914989154999296;627671377041089587;15674241;14;225;449;226;1706095060446607158
56;46;12052;0;331;2WARPTOL;1;0;315;1707914989456882432;2816772018454566527;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914989456882432;2816772018454566527;15674241;6;115;387;112;1706095060447545193
56;46;12052;0;331;2WARPTOL;1;0;316;1707914989459260416;859485703175043432;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914989459260416;859485703175043432;897061568;11;182;449;187;1706095060448498052
56;46;12052;0;331;2WARPTOL;1;0;317;1707914989465519872;17455938336608705783;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;1707914989465519872;17455938336608705783;189474699;15;438;98;231;1706095060451108298
56;46;12052;0;331;2WARPTOL;1;0;318;1707914989480507904;4390091686114815301;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914989480507904;4390091686114815301;302074901;7;345;179;66;1706095060457736633
56;46;12052;0;331;2WARPTOL;1;0;319;1707914989482873600;7369209967056124385;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914989482873600;7369209967056124385;843359534;17;63;320;187;1706095060458836295
56;46;12052;0;331;2WARPTOL;1;0;320;1707914989485998336;7431635079005550565;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;1707914989485998336;7431635079005550565;681310362;4;222;187;142;1706095060460312374
56;46;12052;0;331;2WARPTOL;1;0;321;1707914989486786560;749055729276714796;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914989486786560;749055729276714796;274114089;10;365;10;64;1706095060460684223
56;46;12052;0;331;2WARPTOL;1;0;322;1707914989487570176;14271242545677238465;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914989487570176;14271242545677238465;840387731;15;84;91;6;1706095060461069325
56;46;12052;0;331;2WARPTOL;2;0;301;1707914989045000960;18130521730952685574;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914989045000960;18130521730952685574;703220993;8;390;248;226;1706095060420555886
56;46;12052;0;331;2WARPTOL;2;0;302;1707914989058138624;16220397303625982273;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914989058138624;16220397303625982273;844959358;8;282;173;181;1706095060421431853
56;46;12052;0;331;2WARPTOL;2;0;303;1707914989067229440;701288315928622685;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914989067229440;701288315928622685;870348840;14;441;373;47;1706095060422287936
56;46;12052;0;331;2WARPTOL;2;0;304;1707914989081562368;11792722087002812593;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914989081562368;11792722087002812593;588523366;11;142;464;217;1706095060424865097
56;46;12052;0;331;2WARPTOL;2;0;305;1707914989082358528;8891388782395120258;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914989082358528;8891388782395120258;330454191;11;477;54;205;1706095060425022368
56;46;12052;0;331;2WARPTOL;2;0;306;1707914989091144960;5560538173994227635;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914989091144960;5560538173994227635;830866530;17;177;330;77;1706095060426891343
56;46;12052;0;331;2WARPTOL;2;0;307;1707914989104534784;17201946060691470251;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914989104534784;17201946060691470251;274114089;6;311;162;224;1706095060430137800
56;46;12052;0;331;2WARPTOL;2;0;308;1707914989110821632;1244019342690646928;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914989110821632;1244019342690646928;471710007;15;317;351;59;1706095060431826333
56;46;12052;0;331;2WARPTOL;2;0;309;1707914989114755584;14058299115991879291;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914989114755584;14058299115991879291;919853333;11;182;411;24;1706095060432942760
56;46;12052;0;331;2WARPTOL;2;0;310;1707914989115534592;7671499012793806285;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707914989115534592;7671499012793806285;515238894;11;112;500;22;1706095060433167042
56;46;12052;0;331;2WARPTOL;2;0;311;1707914989117114112;6673545108724870695;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914989117114112;6673545108724870695;941734235;6;159;98;185;1706095060433624824
56;46;12052;0;331;2WARPTOL;2;0;312;1707914989117928960;10504118583914559274;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914989117928960;10504118583914559274;765519849;10;279;28;253;1706095060433857181
56;46;12052;0;331;2WARPTOL;2;0;313;1707914989140784128;11421744131716331081;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914989140784128;11421744131716331081;703220993;4;340;95;76;1706095060441287680
56;46;12052;0;331;2WARPTOL;2;0;314;1707914989141568512;17273229157904105255;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;1707914989141568512;17273229157904105255;129588308;9;189;118;248;1706095060441567693
56;46;12052;0;331;2WARPTOL;2;0;315;1707914989144727552;658138369488787954;K2CDW2WARPTOL03;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914989144727552;658138369488787954;880078379;10;112;336;85;1706095060442713759
56;46;12052;0;331;2WARPTOL;2;0;316;1707914989460830464;18041082414407565799;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914989460830464;18041082414407565799;704352555;11;315;290;235;1706095060449142246
56;46;12052;0;331;2WARPTOL;2;0;317;1707914989467874560;8412777443186238482;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914989467874560;8412777443186238482;149423575;8;96;222;157;1706095060452118978
56;46;12052;0;331;2WARPTOL;2;0;318;1707914989471028736;8783640081102701183;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914989471028736;8783640081102701183;168342053;5;316;335;152;1706095060453483268
56;46;12052;0;331;2WARPTOL;2;0;319;1707914989471841280;3020395576859940543;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;10303292442040980450;UE;TeiYZQukhTSrhCLrEykHxdGZo4QmuBOt1tTYZ1Mf91HoY66ENjwOaFWuQ7ziaPsJTYiQDB;Qou;4243392910;0;3399151433;7;1707914989471841280;3020395576859940543;916475071;6;491;430;179;1706095060453829344
56;46;12052;0;331;2WARPTOL;2;0;320;1707914989472642304;16978033007486577870;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914989472642304;16978033007486577870;453799485;11;435;169;204;1706095060454177335
56;46;12052;0;331;2WARPTOL;2;0;321;1707914989473430016;16133597505179941739;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914989473430016;16133597505179941739;571771961;9;465;23;184;1706095060454522578
56;46;12052;0;331;2WARPTOL;2;0;322;1707914989488356096;6324415588644764259;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914989488356096;6324415588644764259;471710007;6;435;22;185;1706095060461444807
56;46;12052;0;331;2WARPTOL;2;0;323;1707914989490719232;1289126826699650790;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914989490719232;1289126826699650790;243374731;11;236;399;237;1706095060462621059
56;46;12052;0;331;2WARPTOL;3;0;296;1707914989004431872;4205928785864875520;K2CDW2WARPTOL04;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914989004431872;4205928785864875520;338352934;8;92;126;186;1706095060418518871
56;46;12052;0;331;2WARPTOL;3;0;297;1707914989069600512;14475792353816569725;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914989069600512;14475792353816569725;302074901;15;358;349;240;1706095060422675509
56;46;12052;0;331;2WARPTOL;3;0;298;1707914989090356992;7405731764420495491;K2CDW2WARPTOL04;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914989090356992;7405731764420495491;857233523;6;322;263;95;1706095060426711374
56;46;12052;0;331;2WARPTOL;3;0;299;1707914989099824128;16803153693679090228;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914989099824128;16803153693679090228;168342053;2;293;302;42;1706095060428939655
56;46;12052;0;331;2WARPTOL;3;0;300;1707914989118722816;8278589901630430450;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914989118722816;8278589901630430450;330454191;11;136;378;210;1706095060434090333
56;46;12052;0;331;2WARPTOL;3;0;301;1707914989126607360;8556950373278964971;K2CDW2WARPTOL04;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;1707914989126607360;8556950373278964971;682402479;10;208;272;161;1706095060436511751
56;46;12052;0;331;2WARPTOL;3;0;302;1707914989128973568;6397225038363371676;K2CDW2WARPTOL04;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914989128973568;6397225038363371676;733634346;6;393;31;116;1706095060437272602
56;46;12052;0;331;2WARPTOL;3;0;303;1707914989133701888;17110488063211773642;K2CDW2WARPTOL04;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914989133701888;17110488063211773642;274114089;17;289;342;189;1706095060438831524
56;46;12052;0;331;2WARPTOL;3;0;304;1707914989139213824;15807712758585968110;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914989139213824;15807712758585968110;146079271;7;500;365;240;1706095060440731494
56;46;12052;0;331;2WARPTOL;3;0;305;1707914989153421056;367457108519108444;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914989153421056;367457108519108444;270958719;7;130;481;242;1706095060445995744
56;46;12052;0;331;2WARPTOL;3;0;306;1707914989456090368;15408277560637988096;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914989456090368;15408277560637988096;48267691;5;394;309;244;1706095060447232272
56;46;12052;0;331;2WARPTOL;3;0;307;1707914989463182848;6470889726890920147;K2CDW2WARPTOL04;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914989463182848;6470889726890920147;869985226;15;42;118;52;1706095060450118255
56;46;12052;0;331;2WARPTOL;3;0;308;1707914989468651264;15980181847260437026;K2CDW2WARPTOL04;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914989468651264;15980181847260437026;24832667;7;413;302;63;1706095060452456214
56;46;12052;0;331;2WARPTOL;3;0;309;1707914989469437440;4679750849518728244;K2CDW2WARPTOL04;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914989469437440;4679750849518728244;742696025;8;388;420;161;1706095060452798705
56;46;12052;0;331;2WARPTOL;3;0;310;1707914989478166272;2929771978631203176;K2CDW2WARPTOL04;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914989478166272;2929771978631203176;411542454;11;205;279;187;1706095060456644269
56;46;12052;0;331;2WARPTOL;3;0;311;1707914989491495424;1259406285320860694;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914989491495424;1259406285320860694;646191940;10;139;474;206;1706095060463011476
56;46;12052;0;331;2WARPTOL;3;0;312;1707914989492274944;4029409536026148196;K2CDW2WARPTOL04;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;1707914989492274944;4029409536026148196;681310362;17;496;341;251;1706095060463397090
56;46;12052;0;331;2WARPTOL;4;0;264;1707914989022089984;11308365683167983706;K2CDW2WARPTOL05;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914989022089984;11308365683167983706;273371376;14;371;83;96;1706095060419256987
56;46;12052;0;331;2WARPTOL;4;0;265;1707914989023720448;8698919479428955637;K2CDW2WARPTOL05;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707914989023720448;8698919479428955637;162618251;9;374;157;127;1706095060419339891
56;46;12052;0;331;2WARPTOL;4;0;266;1707914989046665728;7310552638722364197;K2CDW2WARPTOL05;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914989046665728;7310552638722364197;911319188;2;140;222;164;1706095060420659916
56;46;12052;0;331;2WARPTOL;4;0;267;1707914989068818176;15835229575116362430;K2CDW2WARPTOL05;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914989068818176;15835229575116362430;971929135;9;469;269;51;1706095060422544665
56;46;12052;0;331;2WARPTOL;4;0;268;1707914989080776960;5307047533541207019;K2CDW2WARPTOL05;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914989080776960;5307047533541207019;850417414;11;327;51;193;1706095060424708499
56;46;12052;0;331;2WARPTOL;4;0;269;1707914989083991808;9421218438604388167;K2CDW2WARPTOL05;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914989083991808;9421218438604388167;179056924;4;410;313;194;1706095060425338449
56;46;12052;0;331;2WARPTOL;4;0;270;1707914989084783104;14182376736827915454;K2CDW2WARPTOL05;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914989084783104;14182376736827915454;726810605;15;464;331;227;1706095060425501984
56;46;12052;0;331;2WARPTOL;4;0;271;1707914989127393792;1517483494584891889;K2CDW2WARPTOL05;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914989127393792;1517483494584891889;14113038;2;203;484;204;1706095060436765884
56;46;12052;0;331;2WARPTOL;4;0;272;1707914989143142144;7151537627236276918;K2CDW2WARPTOL05;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914989143142144;7151537627236276918;45567501;99;238;390;175;1706095060442134884
56;46;12052;0;331;2WARPTOL;4;0;273;1707914989147127808;15577784131670804734;K2CDW2WARPTOL05;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914989147127808;15577784131670804734;105538185;6;57;142;239;1706095060443585124
56;46;12052;0;331;2WARPTOL;4;0;274;1707914989152629248;1518884882619651535;K2CDW2WARPTOL05;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914989152629248;1518884882619651535;768903345;5;315;280;134;1706095060445686913
56;46;12052;0;331;2WARPTOL;4;0;275;1707914989154205440;17118904001889564106;K2CDW2WARPTOL05;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914989154205440;17118904001889564106;752014678;8;459;399;;1706095060446299159
56;46;12052;0;331;2WARPTOL;4;0;276;1707914989466303488;16452490666399793165;K2CDW2WARPTOL05;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914989466303488;16452490666399793165;641357936;4;487;174;50;1706095060451442714
56;46;12052;0;331;2WARPTOL;4;0;277;1707914989481295616;13046876147845838750;K2CDW2WARPTOL05;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914989481295616;13046876147845838750;45567501;8;12;127;238;1706095060458099076
