msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;oESessionID;firmID;messageSendingTime;clientOrderID;declarationID;symbolIndex;eMM;mICofSecondaryListing;operationType;preMatchingType;waiverIndicator
62;52;541;0;331;TCSALLOU;0;0;187;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;12525522895365311966;3FPBKC81;1706095049519871372;-7864291840647826406;14812600445684586806;704352555;9;lO6k;4;2;1
62;52;541;0;331;TCSALLOU;0;0;188;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;15258536737006759274;yf9Z5GB6;1706095049520213917;4601783691366085788;17255013074596658516;317605844;6;lVbV;5;6;7
62;52;541;0;331;TCSALLOU;0;0;189;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;5419443103055259415;GSV0vtpV;1706095049520558953;6257868740252237878;10730802927344914391;685651177;4;lUpQ;7;5;3
62;52;541;0;331;TCSALLOU;0;0;190;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;15530992275510176503;92ugcCvh;1706095049520905848;8377976085360003834;14974864620518603594;190979236;5;5Qkx;5;3;6
62;52;541;0;331;TCSALLOU;0;0;191;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;6778468243538907074;dZ0gE9Ng;1706095049521256465;-4915344323938325876;497412925016268237;352622121;15;QbrO;5;3;6
62;52;541;0;331;TCSALLOU;0;0;192;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;2383705789496689224;WNlLmR7I;1706095049521602323;-5723812815902382419;12136445632425102713;958128478;15;42Mi;6;4;4
62;52;541;0;331;TCSALLOU;0;0;193;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1871932334996787164;FUALs0D2;1706095049521956272;-3260297673096663874;18235243488034158515;579919728;7;jclH;7;5;7
62;52;541;0;331;TCSALLOU;0;0;194;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;16554017541726188534;55u7NSwn;1706095049522307223;2510022224150958768;16291047649354277231;966477508;8;JmAK;1;1;4
62;52;541;0;331;TCSALLOU;0;0;195;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;17881167477754744572;7dQnBInq;1706095049522660517;1400707803286376636;4026136804867498711;317605844;11;Xxt3;6;1;6
62;52;541;0;331;TCSALLOU;0;0;196;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;90638557799152169;34mEwMe5;1706095049523021272;210569617598730554;18316570778725925537;179555593;99;p20W;7;2;1
62;52;541;0;331;TCSALLOU;0;0;197;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;7356174374774027231;ShW64df3;1706095049523378375;-3113368728504623584;8476550376393451546;198522762;14;djBy;1;3;7
62;52;541;0;331;TCSALLOU;0;0;594;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;0;LxtD2irA;1707915026000859392;9223372036854775807;;506920201;200;hul8;73;174;243
62;52;541;0;331;TCSALLOU;0;0;595;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1;JSYSoTu5;1707915026001993216;-9223372036854775806;0;869985226;221;hQaG;156;162;13
62;52;541;0;331;TCSALLOU;0;0;596;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;;DXqhlGYa;1707915026002817280;;9223372036854775807;958873221;108;laNJ;11;59;183
62;52;541;0;331;TCSALLOU;0;0;597;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;9223372036854775807;zI0anBIw;1707915026003630336;-9223372036854775805;2;850417414;42;r81t;30;159;52
62;52;541;0;331;TCSALLOU;0;0;598;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;18446744073709551613;hlXKkYHh;1707915026004462592;9223372036854775806;;273371376;46;UD1M;124;240;39
62;52;541;0;331;TCSALLOU;0;0;599;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;18446744073709551614;XGcFEKLd;1707915026005274112;0;1;56973008;121;KETj;139;252;46
62;52;541;0;331;TCSALLOU;0;0;600;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;2;cl9phBx2;1707915026006082304;-9223372036854775807;18446744073709551612;164996825;20;z7Ge;245;199;111
62;52;541;0;331;TCSALLOU;0;0;601;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;;3VxoVfwS;1707915026006904320;9223372036854775805;18446744073709551614;854171136;17;RjX2;42;250;152
62;52;541;0;331;TCSALLOU;0;0;602;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;18446744073709551612;EZI4LvLK;1707915026007712768;9223372036854775807;18446744073709551613;592228969;239;WJup;253;239;167
62;52;541;0;331;TCSALLOU;0;0;603;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;18446744073709551612;3LyMD16M;1707915026008497664;;18446744073709551612;338352934;103;KQy3;108;199;213
