msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;orderType;orderID;orderPriority;symbolIndex;orderPx;sequenceTime;orderQualifiers 
85;75;12013;0;331;2FXIPTOL;9;0;186;1707914959029973760;14850122432129718381;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914959029973760;14850122432129718381;15;7;1;8;1706095058350218168;2;9125907317647515442;6;16212993125144014331;15270468091477509703;198522762;2574676498298378300;1706095058350230304;6
85;75;12013;0;331;2FXIPTOL;9;0;187;1707914959032388864;417093947177608824;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914959032388864;417093947177608824;17;2;0;9;1706095058350713055;17;8203260566654119715;11;12038906877833412503;6653779464649605663;880524655;5244666589226586201;1706095058350725030;6
85;75;12013;0;331;2FXIPTOL;9;0;188;1707914959055566080;14727519456885969475;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914959055566080;14727519456885969475;18;7;3;4;1706095058356468078;5;3555886134838584000;9;413125577395025788;2437164945120392483;906768783;-5117175297117413549;1706095058356480112;0
85;75;12013;0;331;2FXIPTOL;9;0;189;1707914959060339456;15630965108432173256;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914959060339456;15630965108432173256;10;2;3;15;1706095058357886135;5;9478299807739477088;3;8047431840613890143;14386890036145064372;281877941;-4345046233748541818;1706095058357898096;6
85;75;12013;0;331;2FXIPTOL;9;0;190;1707914959067457024;8845826516271586802;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914959067457024;8845826516271586802;1;6;6;3;1706095058360137097;1;3226814928371616792;2;13629771813779774882;6677391798083980755;27066957;-3995930677754746903;1706095058360149280;2
85;75;12013;0;331;2FXIPTOL;9;0;191;1707914959081723392;18216524338555396121;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914959081723392;18216524338555396121;4;5;1;0;1706095058365156008;17;12129421098743073132;1;5120354995581115276;9322934597156079816;213949604;957947850328639492;1706095058365168084;1
85;75;12013;0;331;2FXIPTOL;9;0;192;1707914959084894720;16809987872228899485;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914959084894720;16809987872228899485;13;8;5;5;1706095058366366003;7;12369441369542110175;2;17567959342693136624;7941536862511456666;966477508;-8787038155987580727;1706095058366377974;1
85;75;12013;0;331;2FXIPTOL;9;0;193;1707914959085688064;1040038234344748043;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914959085688064;1040038234344748043;8;2;4;5;1706095058366671772;17;715635839781884237;7;15304906722221424228;5942112366108748827;773471534;-9192706934097294989;1706095058366683625;3
85;75;12013;0;331;2FXIPTOL;9;0;194;1707914959088870656;14853884809031278530;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914959088870656;14853884809031278530;14;4;5;7;1706095058367941115;10;2965472054539660567;1;2630612822655206730;6359252449198889807;592228969;2803536887168301151;1706095058367953642;2
85;75;12013;0;331;2FXIPTOL;9;0;195;1707914959095232000;1027841689903360638;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914959095232000;1027841689903360638;16;6;3;12;1706095058370559802;2;10058371808486929948;8;17068629354156606333;13524773635382780941;53738436;-5347014804203776104;1706095058370572176;0
85;75;12013;0;331;2FXIPTOL;9;0;196;1707914959101548288;5633673898821760052;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914959101548288;5633673898821760052;10;4;6;2;1706095058373361085;8;9019830380186444441;9;8527576609208515815;16587978643609574440;762062763;-8085133502477347762;1706095058373373429;1
85;75;12013;0;331;2FXIPTOL;9;0;197;1707914959355840000;13511505571936752858;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914959355840000;13511505571936752858;21;8;3;8;1706095058385758829;15;743541405950192265;8;3434012369556438362;5086677210718267706;579919728;-7582309362854845718;1706095058385771069;1
85;75;12013;0;331;2FXIPTOL;9;0;198;1707914959367037184;5228860618190126971;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914959367037184;5228860618190126971;17;4;1;4;1706095058391855908;9;10780068909682373592;5;3762957373727178557;12761562365696316660;315339150;5911148694940401019;1706095058391868244;4
85;75;12013;0;331;2FXIPTOL;9;0;199;1707914959384519168;5105795608877445780;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914959384519168;5105795608877445780;18;4;5;13;1706095058402262886;14;3961656300911327894;9;12592865119092110934;10699105802767815786;844959358;2376604326295998725;1706095058402274937;3
85;75;12013;0;331;2FXIPTOL;9;0;200;1707914959388478976;4965407266388393038;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914959388478976;4965407266388393038;4;4;0;15;1706095058404777027;1;18004166614031438796;11;11437894121973067065;17382882182115100192;641357936;-6311611136735179886;1706095058404789059;4
85;75;12013;0;331;2WARPTOL;0;0;292;1707914989055044608;7793476558470447658;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914989055044608;7793476558470447658;14;4;1;15;1706095058351952554;15;17049814377164972139;11;16943590869531300824;3802171584800943050;564169381;5175485688320922823;1706095058351964857;1
85;75;12013;0;331;2WARPTOL;0;0;293;1707914989056624128;11898615015080039510;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914989056624128;11898615015080039510;17;7;3;17;1706095058352318167;10;12296645562189448229;8;9963754976597916321;1724901875993015381;451829176;3450690372508718933;1706095058352330241;1
85;75;12013;0;331;2WARPTOL;0;0;294;1707914989075046912;3398226103612756359;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914989075046912;3398226103612756359;11;7;5;17;1706095058357164672;11;5043934665139261336;10;9971092076358561927;2254092670247062558;869985226;-9143405101438103219;1706095058357176567;3
85;75;12013;0;331;2WARPTOL;0;0;295;1707914989083856384;9153938181973555757;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914989083856384;9153938181973555757;9;3;0;17;1706095058359879507;1;10114962069367328800;4;12664733142155952567;8987757685083557059;942403957;-2345407933643459254;1706095058359891449;6
85;75;12013;0;331;2WARPTOL;0;0;296;1707914989103689984;8187104196002511256;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914989103689984;8187104196002511256;22;7;2;14;1706095058363687027;7;10720956121302132389;5;4156671843519080254;16952888856283461898;641357936;-8726013634582815036;1706095058363702802;2
85;75;12013;0;331;2WARPTOL;0;0;297;1707914989120432640;4626312417134454328;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914989120432640;4626312417134454328;6;2;1;13;1706095058367610823;7;15672543595272004054;1;9389763957619127993;13223290270366891642;142043921;-729000897891513921;1706095058367622615;5
85;75;12013;0;331;2WARPTOL;0;0;298;1707914989130263808;10938224762516230695;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707914989130263808;10938224762516230695;15;7;4;16;1706095058371581161;8;4953374750903324837;13;14699794181999591160;16898720393175367716;697925876;393165865280087406;1706095058371593525;4
85;75;12013;0;331;2WARPTOL;0;0;299;1707914989135317504;3501355863118922233;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914989135317504;3501355863118922233;5;6;4;18;1706095058373720782;17;1893658596852549085;13;8661715490793070228;13041378109205995471;780255171;7114172487090394144;1706095058373733024;1
85;75;12013;0;331;2WARPTOL;0;0;300;1707914989136129024;8914871562659183584;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914989136129024;8914871562659183584;15;1;7;22;1706095058374077365;17;2999506522886197166;5;11752986472552285388;12011977213977244664;397856163;8009299323151139234;1706095058374089711;6
85;75;12013;0;331;2WARPTOL;0;0;301;1707914989150434304;1726125804099555113;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914989150434304;1726125804099555113;17;2;2;21;1706095058377379243;8;17608472217459729677;7;5201097544275847281;13650397308505916705;941734235;-8144224846059394803;1706095058377391448;1
85;75;12013;0;331;2WARPTOL;0;0;302;1707914989461554688;1582648928748685816;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914989461554688;1582648928748685816;18;1;1;10;1706095058381663797;2;18300281034706621460;7;7750165788567037172;515499824899412729;355525551;8076948389214402883;1706095058381675921;5
85;75;12013;0;331;2WARPTOL;0;0;303;1707914989477757184;11636489737819585665;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914989477757184;11636489737819585665;10;1;4;5;1706095058390068291;5;17423151582022362704;6;5407422790713023436;3484026910216945576;897061568;-7442992847447003365;1706095058390080546;2
85;75;12013;0;331;2WARPTOL;0;0;304;1707914989481874432;11144928314788736617;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707914989481874432;11144928314788736617;20;1;6;1;1706095058392303826;10;18319604282994872081;10;258568153664245492;9509313966590020459;921949621;-6286157243116595396;1706095058392315784;3
85;75;12013;0;331;2WARPTOL;0;0;305;1707914989488338944;9157923260129290746;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;1707914989488338944;9157923260129290746;12;1;6;11;1706095058395993363;7;7990729662222444993;9;3202040028408909614;18427694605993226337;731342202;-1876114029681134466;1706095058396005148;3
85;75;12013;0;331;2WARPTOL;0;0;306;1707914989491581696;7719583043065518254;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914989491581696;7719583043065518254;6;2;2;23;1706095058397884269;5;7698477790083988903;9;194782996482237797;11345897097349002593;588523366;-567777379973994207;1706095058397896511;2
85;75;12013;0;331;2WARPTOL;0;0;307;1707914989493999360;14573743368975431187;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914989493999360;14573743368975431187;18;6;2;6;1706095058399322265;17;8327335312617673922;9;11042397724830058813;1511847264836895372;27066957;7950501558536994644;1706095058399334643;3
85;75;12013;0;331;2WARPTOL;0;0;308;1707914989498366976;17284677514024826451;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914989498366976;17284677514024826451;18;8;5;2;1706095058401769858;11;15025075323777612221;9;14411259515247997193;2441378147740769481;338709066;2638907730104307133;1706095058401781961;2
85;75;12013;0;331;2WARPTOL;1;0;88;1707914989015206656;14689545898208013513;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914989015206656;14689545898208013513;12;2;7;5;1706095058346437614;2;8330443179221884116;4;16880220907289668588;16685787290474649601;135619081;-819413131859210675;1706095058346449846;2
85;75;12013;0;331;2WARPTOL;1;0;89;1707914989020259072;7668681651136945886;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914989020259072;7668681651136945886;14;4;0;13;1706095058346755734;8;7688841396336650599;8;17777973117861081933;3991228472670590695;958873221;-2992834977952117621;1706095058346768330;2
85;75;12013;0;331;2WARPTOL;1;0;90;1707914989030111232;10609516249145139369;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914989030111232;10609516249145139369;21;7;0;12;1706095058347430681;17;7008393384313614821;6;16886090154208638443;4827332838615665079;281877941;1430427445369346304;1706095058347442820;0
85;75;12013;0;331;2WARPTOL;1;0;91;1707914989037388544;10074620431175031779;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914989037388544;10074620431175031779;1;3;7;21;1706095058348449552;11;9415725215104030576;1;13825719995647142176;17408778315486087724;767156925;-8939551955177431261;1706095058348462313;3
85;75;12013;0;331;2WARPTOL;1;0;92;1707914989040587264;11953853226284322659;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914989040587264;11953853226284322659;19;7;1;22;1706095058349010122;10;10483156118867586466;12;7285001510946671294;12213370276517297329;662272845;3664270214838772409;1706095058349021829;1
85;75;12013;0;331;2WARPTOL;1;0;93;1707914989045401600;11587931491714964140;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914989045401600;11587931491714964140;16;4;0;23;1706095058349904242;17;3340178994170278779;1;9488593385009586456;7533034014385054730;576024396;6207062160382966541;1706095058349916281;6
85;75;12013;0;331;2WARPTOL;1;0;94;1707914989051818496;13505260482242714309;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914989051818496;13505260482242714309;18;1;2;12;1706095058351217958;9;616689768707551747;5;639382660703647026;15515809873400410424;235516096;2684913821512187203;1706095058351230103;5
85;75;12013;0;331;2WARPTOL;1;0;95;1707914989055838720;4937203303014749042;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914989055838720;4937203303014749042;22;7;1;11;1706095058352134483;4;8199645788403593288;9;6670429674839973947;5066935926455796693;576024396;1161749828027462059;1706095058352146478;5
85;75;12013;0;331;2WARPTOL;1;0;96;1707914989079046144;7975115353568608581;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707914989079046144;7975115353568608581;9;1;0;23;1706095058358369247;15;15395978738132093422;10;4895516993666390048;12210949366110901684;845948744;3766203728277827640;1706095058358381184;3
85;75;12013;0;331;2WARPTOL;1;0;97;1707914989080640768;2641387745507903519;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914989080640768;2641387745507903519;6;5;7;24;1706095058358863081;14;5079714284377171864;4;16274403517924448070;12044030645866793860;722112170;7695418995631669900;1706095058358875169;2
85;75;12013;0;331;2WARPTOL;1;0;98;1707914989082239232;6050845926402476907;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914989082239232;6050845926402476907;12;7;6;3;1706095058359363982;1;8450344316762629844;6;5208048613509359422;15767162440770963225;149423575;6233418645940946204;1706095058359376313;5
85;75;12013;0;331;2WARPTOL;1;0;99;1707914989083054336;4628182915060545756;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914989083054336;4628182915060545756;6;4;3;13;1706095058359620013;17;860361765867737647;9;2444406493638347118;15494874764323576392;270958719;3231025470540542525;1706095058359631895;6
85;75;12013;0;331;2WARPTOL;1;0;100;1707914989106953984;15592256558719670678;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914989106953984;15592256558719670678;1;1;2;13;1706095058364270559;11;15741804415095705065;4;13908656491120772469;5471602420691282231;704352555;-8028112861413556542;1706095058364282529;3
85;75;12013;0;331;2WARPTOL;1;0;101;1707914989119611136;17300852429940468895;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914989119611136;17300852429940468895;11;2;3;24;1706095058367297306;1;640694848729587072;5;1703225264065671449;5341457927235161098;304152982;739630126121499279;1706095058367309387;1
85;75;12013;0;331;2WARPTOL;1;0;102;1707914989126158080;15322771287829706275;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914989126158080;15322771287829706275;8;7;0;18;1706095058369893650;99;14230894612297113411;12;5575764081024922302;6652556469171201582;397856163;-8382856198390416341;1706095058369905850;6
85;75;12013;0;331;2WARPTOL;1;0;103;1707914989128619264;14800423229583871477;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914989128619264;14800423229583871477;4;8;4;18;1706095058370901633;7;3270347682073463013;10;8546634354529104357;17572704428597406762;958972949;6919503408799320093;1706095058370913650;4
85;75;12013;0;331;2WARPTOL;1;0;104;1707914989131927040;5192316251622589351;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914989131927040;5192316251622589351;18;7;7;17;1706095058372296877;14;68106283557193885;4;15742674000930984152;6543132792275729238;941734235;5089308187733506454;1706095058372314219;5
85;75;12013;0;331;2WARPTOL;1;0;105;1707914989142192128;6983492778711528962;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914989142192128;6983492778711528962;20;2;2;21;1706095058375524240;9;10865725570166872990;1;9081242077801390519;8184285854462903439;782873053;7905970027763934901;1706095058375536416;6
85;75;12013;0;331;2WARPTOL;1;0;106;1707914989148805376;9314728556825115545;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914989148805376;9314728556825115545;16;4;0;0;1706095058377004229;6;3290070607916968705;8;859403262335618425;13838726077424314884;75493707;-8440284671390885652;1706095058377016605;0
85;75;12013;0;331;2WARPTOL;1;0;107;1707914989464797184;11672958208101228339;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914989464797184;11672958208101228339;21;1;2;8;1706095058383279684;1;8927548110046055607;2;5458715930938794390;3914308541421477721;354837546;6610365578978485715;1706095058383291743;0
85;75;12013;0;331;2WARPTOL;1;0;108;1707914989472909312;14201137394816474020;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914989472909312;14201137394816474020;20;6;0;16;1706095058387457182;15;10804590332553069058;2;2097341736144792628;6502574041171898038;357076211;-1134183077915260559;1706095058387469253;4
