msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;postTradeActionIndicator;eventId;eMM;symbolIndex;iSIN;mIC;tradingCurrency;settlementCurrency;settlementPeriod;settlementDate;settlementSystem;endValidityDate;lastTradedPx;priceDecimals;lastShares;quantityDecimals;tradeQualifier;tradeTime;crossOrderIndicator;guaranteeIndicator;exchangeRate;exchangeRateNbDecimals;tradeUniqueIdentifier;marketIdentifier;tradeEndValidityDate;tradeType;messagePriceNotation;temporaryTradedPx;finalTradedPx;tradingSession;TCOS_orderID_1;TCOS_orderSide_1;TCOS_firmID_1;TCOS_bookIn_1;TCOS_tradeQualifier_1;TCOS_accountCode_1;TCOS_tradingCapacity_1;TCOS_clientOrderID_1;TCOS_freeText_1;TCOS_clearingFirmID_1;TCOS_clientID_1;TCOS_accountNumber_1;TCOS_technicalOrigin_1;TCOS_openClose_1;TCOS_clearingInstruction_1;TCOS_originalClientIDShortCode_1;TCOS_originalExecWFirmShortCode_1;TCOS_originalInvestDecisWFirmShortCode_1;TCOS_originalNonExecBrokerShortCode_1;TCOS_cCPID_1;TCOS_longClientID_1;TCOS_cCPBicID_1 
412;138;12234;0;331;PTBCPTRD;0;0;169;1707915014260764928;3854693159356152836;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707915014260764928;3854693159356152836;2;16139231776850966140;5;306138594;dExNk6Qa4E8k;ETFP;uwK;1Uv;113;38784;12;20240124;48194718;7;3988;7;0;1706095070076408140;222;1;1;7;jw2QSvJHFw9DCTcV;ETC;17388;1;182;2459406370962718818;-4298238181490428746;;16913302895648830974;1;B3MVZ82Z;1706095070076596353;1;9;1;1852062029387999799;dhVToyl9NwrqizsUDj;szE0kIWV;QdEKdBvt;NgJSHHgjg0aB;2;8;4008;1507213234;-915187486;332450932;-464920079;5;WfwBuGSNAFGMVhZV;uJl31UOztDH
412;138;12234;0;331;PTBCPTRD;0;0;170;1707915014262377728;12480340386911632754;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707915014262377728;12480340386911632754;5;8915619415153142173;5;786357755;YPWfLVHN9r2j;MTAA;j0X;LXe;9;19318;12;20240124;596677035;7;2306;7;3;1706095070077568235;77;2;1;7;zzHvHQLVq2KTLtM6;MB3;63193;20;217;-430475921135634696;-8013589089775987270;;4462664537873980974;2;I7WUxv96;1706095070077624908;3;12;3;-7594994264961571587;NqFutS3WIO1pOi7qZP;Qb6XnfZU;Avha4eCH;Rd55X1zKAdrn;1;2;8;878620834;1157771555;-1763350037;1415260796;8;g7f29VpgjOmj7k3q;Y7WEMSvgOKv
412;138;12234;0;331;PTBCPTRD;0;0;170;1707915014262377728;12480340386911632754;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707915014262377728;12480340386911632754;5;8915619415153142173;5;786357755;YPWfLVHN9r2j;MTAA;j0X;LXe;9;19318;12;20240124;596677035;7;2306;7;3;1706095070077568235;77;2;1;7;zzHvHQLVq2KTLtM6;MB3;63193;20;217;-430475921135634696;-8013589089775987270;;8739254601743261115;3;ZiZUqTTG;1706095070077754902;2;12;2;-8165634704835255447;UR3XGfKzexKIZpui9h;H6wYAvZv;cSBvZiSf;yFbKnsYQE9e3;4;5;0;1276462088;2021032937;516186968;-1328582383;7;5Nf1IT0XVoK4IILt;rRWY49DqfSC
412;138;12234;0;331;PTBCPTRD;0;0;171;1707915014264007168;12657544940532358869;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707915014264007168;12657544940532358869;1;251213691950474193;4;587677045;JrsQY6mWzf27;ETLX;iVx;2Ma;199;55906;51;20240124;657026294;7;644;7;1;1706095070078723033;94;8;1;7;W7WGJMShgzyK3tbR;FME;38635;103;90;-253783657612899740;-4879488935846647118;;1044824984595539292;3;XbcOqRzV;1706095070078781621;5;6;2;-5936383367259749850;Nfxi7wGMyRJESZu78G;mX508rks;KsAZWK6K;wbjs0Hk2PIj1;3;3;8;-1885082379;-710443029;-30904223;525765674;9;abeLSm9F5SxUgPIh;ErTx2mYJDJ1
412;138;12234;0;331;PTBCPTRD;0;0;171;1707915014264007168;12657544940532358869;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707915014264007168;12657544940532358869;1;251213691950474193;4;587677045;JrsQY6mWzf27;ETLX;iVx;2Ma;199;55906;51;20240124;657026294;7;644;7;1;1706095070078723033;94;8;1;7;W7WGJMShgzyK3tbR;FME;38635;103;90;-253783657612899740;-4879488935846647118;;3040106157913053066;2;NTEBnVI3;1706095070078912993;3;5;2;-3238312603454395514;91uiRNWmuI6hi5OnFq;g9d59EeZ;BPppauUF;QzxGjDD4VoUL;4;7;8;-1413314144;1107608464;-1237136876;-565290487;1;GnKOi5mz015ohkEj;UN1tVL8pGhQ
412;138;12234;0;331;PTBCPTRD;0;0;172;1707915014265630208;10534354695535621980;K2CDWPTBCPTRD;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707915014265630208;10534354695535621980;3;11272205511312120015;6;726810605;14VXXM5Oa76K;MOTX;MMj;8mF;213;44784;60;20240124;686261957;7;4781;7;0;1706095070079887485;65;0;1;7;ciXRrkjbWuL1ep8g;DMO;23544;18;124;4972621738910533001;1985619609384314339;;4024306409092012407;1;8tUxk0CT;1706095070079945110;1;6;2;-1236690597836952666;fb82pJM4oYIEPYmcRq;zYJ8T4qo;xVB7WwUU;kKcwNBROUn3c;5;3;4008;-753046898;950293127;157549790;952124131;2;j1z06tnBmAM1n3Y0;PFR7rTxiuj3
412;138;12234;0;331;PTBCPTRD;0;0;172;1707915014265630208;10534354695535621980;K2CDWPTBCPTRD;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707915014265630208;10534354695535621980;3;11272205511312120015;6;726810605;14VXXM5Oa76K;MOTX;MMj;8mF;213;44784;60;20240124;686261957;7;4781;7;0;1706095070079887485;65;0;1;7;ciXRrkjbWuL1ep8g;DMO;23544;18;124;4972621738910533001;1985619609384314339;;9748540241747029909;1;923KuKBr;1706095070080070245;3;9;1;-3309160142116445124;fcLEU8dvMD6BBDrh3c;EKztcmWh;Wwbs0dra;fbR9ox6IotBK;2;0;0;-461470881;-335694356;1769332629;1434971523;9;75MjWueJuM1zrXnt;G5bElcwOdi4
412;138;12234;0;331;PTBCPTRD;0;0;173;1707915014267246592;16582566899881650959;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707915014267246592;16582566899881650959;1;15557787555526578301;10;646191940;JRu7u4DgpIvL;ETFP;VZS;IhJ;243;35051;10;20240124;306536518;7;3197;7;3;1706095070081057372;240;8;1;7;IomgSDg2xn9NtQHI;ETF;13722;1;146;-5753947683060260829;2246124211606799278;;3894590241854841339;1;ZV5QTcym;1706095070081116244;7;15;2;7220986952051811015;ff6Y2VlbmQC08Bmjkg;UpzFKSea;eEPhJyLy;8FKvwYBd1bxQ;1;0;8;93909919;-1383825587;-1878773481;1268069262;5;gKMgQdcwWszfs1wV;adxrF2pa1BN
412;138;12234;0;331;PTBCPTRD;0;0;173;1707915014267246592;16582566899881650959;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707915014267246592;16582566899881650959;1;15557787555526578301;10;646191940;JRu7u4DgpIvL;ETFP;VZS;IhJ;243;35051;10;20240124;306536518;7;3197;7;3;1706095070081057372;240;8;1;7;IomgSDg2xn9NtQHI;ETF;13722;1;146;-5753947683060260829;2246124211606799278;;11714393653397345504;3;KHp5iWb5;1706095070081247289;7;5;2;-1389075313650181809;W9pPV2xdhlYH7Kbmo7;xA4mbuxo;FGsnLRn7;JfhdOTLjXQBP;5;6;0;2081160317;-434837727;1808075099;1179837897;1;zp1UbPw7BQL4hytp;KM7MJDgritE
412;138;12234;0;331;PTBCPTRD;0;0;174;1707915014268848640;13730542807801505496;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707915014268848640;13730542807801505496;2;6863291993534278766;5;608805387;mZrWer84sumX;MTAA;pym;1ZL;64;60466;12;20240124;958716891;7;2819;7;7;1706095070082262385;86;8;1;7;eSK14mT1wAwIAgOi;MB2;39186;46;89;-651144168400363316;-3804681522753733096;;12613322264346988439;1;8jIsW1MQ;1706095070082319579;4;13;2;957033836136678599;cHsgoRCJDc6zFrgnsa;kTGvxrMh;Hb2b3leC;VboDojg81g23;4;8;4010;-68917738;435195871;-953831230;-732701705;9;46EisYEi1VYKvCud;0oNsFbsyD5Q
412;138;12234;0;331;PTBCPTRD;0;0;174;1707915014268848640;13730542807801505496;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707915014268848640;13730542807801505496;2;6863291993534278766;5;608805387;mZrWer84sumX;MTAA;pym;1ZL;64;60466;12;20240124;958716891;7;2819;7;7;1706095070082262385;86;8;1;7;eSK14mT1wAwIAgOi;MB2;39186;46;89;-651144168400363316;-3804681522753733096;;8452232597787068590;3;Trj7BBdW;1706095070082445356;3;2;2;-5562558899079644503;eaGmYpkcagxGEv1HK5;POHjCUSA;fT4clOQM;Kq46JVQkb4vE;4;8;4010;197918995;700169124;-1244724921;2022319196;1;zsbqR4qyp1kKF4fq;mr0QIUwA6JW
412;138;12234;0;331;PTBCPTRD;0;0;175;1707915014270457856;14803757728860800551;K2CDWPTBCPTRD;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707915014270457856;14803757728860800551;3;10513855121872995477;4;193650200;C52LGyGRBeL2;XMOT;4UH;xZi;129;60283;12;20240124;627599833;7;4045;7;6;1706095070083441426;167;8;1;7;jLwiThFcEHXgRuTw;EMO;38674;50;127;-9187138696097281693;-6928713824634898780;;16888701145081951250;3;MQhgnI86;1706095070083500448;7;7;2;2536464793174095147;ogteEibDtHV8dDLCTE;cuOmszPu;MfOxjKkH;X3axJnCCu8sZ;1;5;4008;-872894142;-741565839;-298842341;7173612;2;14cZgGwZcOG4PiXm;m3VNBVjkUDu
412;138;12234;0;331;PTBCPTRD;0;0;175;1707915014270457856;14803757728860800551;K2CDWPTBCPTRD;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707915014270457856;14803757728860800551;3;10513855121872995477;4;193650200;C52LGyGRBeL2;XMOT;4UH;xZi;129;60283;12;20240124;627599833;7;4045;7;6;1706095070083441426;167;8;1;7;jLwiThFcEHXgRuTw;EMO;38674;50;127;-9187138696097281693;-6928713824634898780;;13585295463961451075;2;FhF9mw1h;1706095070083631298;7;7;2;-5280281754487591488;0IxYafZ3v7tXsH9FWz;HtKt8tOO;P5mm45wq;rnjEd2AaIXWR;5;3;0;761127120;-74847383;-1556626081;1093695717;1;q0fB40ASuYBAKQaJ;WVS4pPjybQN
412;138;12234;0;331;PTBCPTRD;0;0;176;1707915014272060416;5722774889619211469;K2CDWPTBCPTRD;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707915014272060416;5722774889619211469;4;8909994517073476439;4;451161021;bxtECgykzppp;MTAH;Nzh;nfu;126;48188;60;20240124;954089022;7;2611;7;4;1706095070084609025;3;0;1;7;fHT8GAZBjnQPIFnr;TAH;26008;36;165;5652598769730295030;-924003905711292224;;7997010000654560383;1;ot3GbG1g;1706095070084665894;5;15;3;1629152406696906169;FHbV9ZL1LFeLUhWiwz;SlJg8Ypc;kOcvsWIT;tXtcwos4eewh;4;9;9;-1064228840;-891481355;1817943075;-590222604;1;d3Ej3QLgU6y0KC0U;8ppxnPeenrb
412;138;12234;0;331;PTBCPTRD;0;0;176;1707915014272060416;5722774889619211469;K2CDWPTBCPTRD;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707915014272060416;5722774889619211469;4;8909994517073476439;4;451161021;bxtECgykzppp;MTAH;Nzh;nfu;126;48188;60;20240124;954089022;7;2611;7;4;1706095070084609025;3;0;1;7;fHT8GAZBjnQPIFnr;TAH;26008;36;165;5652598769730295030;-924003905711292224;;17799846088589987380;3;6ZyFYEH2;1706095070084795543;3;5;3;-3847351106289450476;iqkf9dPadj0CflrEzv;QnmOSWMH;mWykoY6y;EH2P4n38MW1k;4;4;4010;-1456444940;-1582073274;859603081;-1150467671;3;sYuMifPYKlFax5EC;w2JvGXkiTrx
412;138;12234;0;331;PTBCPTRD;0;0;177;1707915014273665792;17559883530593995948;K2CDWPTBCPTRD;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707915014273665792;17559883530593995948;4;12677613094672197887;14;20640451;EOH9R0Isx9bU;MTAH;UrJ;bi7;112;22939;60;20240124;784267148;7;2338;7;5;1706095070085762970;78;2;1;7;cofICnFfZt4kA8mD;TAH;288;2;205;4092089419190140461;4994399135135680662;;17055813381665516027;1;uqnS0iAN;1706095070085820879;7;14;1;1126095733203884467;rGxFzJLbsFF9tW8sNq;TslUO8EH;OePtCnaN;LkL1DpnvlloS;5;3;8;-702500922;-757463266;1202077909;-1083416006;7;lYGOJxluBwRLAGd9;biw0ZFHAljz
412;138;12234;0;331;PTBCPTRD;0;0;177;1707915014273665792;17559883530593995948;K2CDWPTBCPTRD;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707915014273665792;17559883530593995948;4;12677613094672197887;14;20640451;EOH9R0Isx9bU;MTAH;UrJ;bi7;112;22939;60;20240124;784267148;7;2338;7;5;1706095070085762970;78;2;1;7;cofICnFfZt4kA8mD;TAH;288;2;205;4092089419190140461;4994399135135680662;;9330895753721085160;1;RZetZOWh;1706095070085951061;7;9;1;8912459392143727720;VFGFsRBZKbU4jN2YqH;qinCPRLb;MydJajte;KlLzZd8KClnu;4;6;10;762325851;1246371279;-220574651;-1462456605;2;CuwDFjexn48yN9H2;KSoT0t5jpQe
412;138;12234;0;331;PTBCPTRD;0;0;178;1707915014275289344;15618228923071751133;K2CDWPTBCPTRD;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707915014275289344;15618228923071751133;5;13624812966414682039;1;564169381;Ati0jfIFHIAF;ATFX;zE7;bDX;183;40775;11;20240124;684535981;7;2146;7;7;1706095070086960557;36;2;1;7;HFvAvVMahrCv0WDc;AAA;18421;100;223;-3107414318297528198;-6450879208928002386;;18063919143573786236;2;NNPGtTkH;1706095070087016902;6;13;3;-7658306818756808078;U4vHZPH4MrPmGo1jhK;m51SDrho;RUA4lIO6;YVKFqaBabfB0;4;3;4010;-235306791;-1866992468;1315319626;-1674877392;7;yA45bJHsvL5YbCJx;BM4mImHbWNq
412;138;12234;0;331;PTBCPTRD;0;0;178;1707915014275289344;15618228923071751133;K2CDWPTBCPTRD;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707915014275289344;15618228923071751133;5;13624812966414682039;1;564169381;Ati0jfIFHIAF;ATFX;zE7;bDX;183;40775;11;20240124;684535981;7;2146;7;7;1706095070086960557;36;2;1;7;HFvAvVMahrCv0WDc;AAA;18421;100;223;-3107414318297528198;-6450879208928002386;;6650439134213834202;1;7emPbGD5;1706095070087142135;6;2;3;8366070127903188332;2LxOXJfOcAQgd2cXia;uxMJUAT2;xPCJ2SdB;Lu2IOVIUtnC5;5;8;9;-1648314155;-1927445061;-947907901;1109384234;6;LE9IhGW2WZV5RmgA;Bin82FdZu0U
412;138;12234;0;331;PTBCPTRD;0;0;179;1707915014276911360;11592542373281133589;K2CDWPTBCPTRD;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707915014276911360;11592542373281133589;5;6040149025025826060;99;703220993;436cCzLYtFLH;ATFX;oYD;vlW;11;25608;51;20240124;184000561;7;1179;7;2;1706095070088125636;186;0;1;7;IcS4lU41UkZnJNL4;AAA;3778;38;245;9121891161295791752;-2620432393197109118;;10063625882390242369;2;fyajRoO8;1706095070088183890;3;9;2;-3231449216867489384;GuRpYv7pg0G6UttoyB;BghZNowo;UFWNiULL;gHYcrnkVIPKj;1;3;0;981814372;-1309423660;674474677;1596770375;0;gm0JVevlv83yMXqe;mEp0DEhmxiv
412;138;12234;0;331;PTBCPTRD;0;0;179;1707915014276911360;11592542373281133589;K2CDWPTBCPTRD;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707915014276911360;11592542373281133589;5;6040149025025826060;99;703220993;436cCzLYtFLH;ATFX;oYD;vlW;11;25608;51;20240124;184000561;7;1179;7;2;1706095070088125636;186;0;1;7;IcS4lU41UkZnJNL4;AAA;3778;38;245;9121891161295791752;-2620432393197109118;;11482853466793607064;3;W5eSuXUh;1706095070088316399;7;4;2;-1706865557909276423;YxWgLfFLekjSRSwDuJ;M4cBg3Hl;YUyeg3bd;tEc5tc4sl8Hu;2;4;9;1019544806;1685677758;1715026367;-2019347954;6;BPyIumDhtdubIaUu;NkxdtuvkrUD
412;138;12234;0;331;PTBCPTRD;0;0;180;1707915014278514176;511278435321447050;K2CDWPTBCPTRD;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707915014278514176;511278435321447050;1;8193472546005368520;17;149423575;zVjXiYVIR12j;MOTX;3G4;o3S;251;30081;51;20240124;190242700;7;2472;7;6;1706095070089309409;212;8;1;7;l1vfRIYcbtPgzyIh;DMO;8672;26;254;8633884292272375202;-5101708112200954555;;16054772429496142813;1;uLgzbbxZ;1706095070089367170;5;11;3;-3348852213106522107;0n7R1ZfRPiUZQjQp3H;1xfLgHvo;0BBMTy3P;nXM5y0TjDjRi;4;1;4008;559357980;1438697152;2130859306;127190907;6;gJ0XE1duKZvci3VS;ueKn7VXj7nj
412;138;12234;0;331;PTBCPTRD;0;0;180;1707915014278514176;511278435321447050;K2CDWPTBCPTRD;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707915014278514176;511278435321447050;1;8193472546005368520;17;149423575;zVjXiYVIR12j;MOTX;3G4;o3S;251;30081;51;20240124;190242700;7;2472;7;6;1706095070089309409;212;8;1;7;l1vfRIYcbtPgzyIh;DMO;8672;26;254;8633884292272375202;-5101708112200954555;;11537048147917184612;1;xeJdTOmq;1706095070089491823;3;1;2;7185807691953644591;htfXtSxyKkKvFFJntn;xtZKISv4;CfD45Vip;qpNueVZCumJD;5;5;8;-1753094366;671591058;2035710789;1783188577;9;Q8nufYNCRAZPY1aS;6zdpAlPu1MW
412;138;12234;0;331;PTBCPTRD;0;0;181;1707915014280119808;12213764935519437512;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707915014280119808;12213764935519437512;2;6665078569320688519;5;584621813;fHnLiQiEnym2;BGEM;pRG;aMr;143;39695;11;20240124;796207505;7;2919;7;7;1706095070090499167;102;0;1;7;UbyYISide21C5JQq;MM1;17925;14;149;7359366642368222819;4892020219267145475;;12179852434689010921;3;klEmmx8k;1706095070090557209;2;14;2;-3937350859090736244;6L4HsdHmSpvzM8TZRi;usC5mO3u;3Jdxzbxr;6wxOFx9z11ZA;5;4;4008;-863407805;-1562380730;-48763799;30700437;3;A9rQN1I4MudJKe6F;0KGs3Hsb6le
412;138;12234;0;331;PTBCPTRD;0;0;181;1707915014280119808;12213764935519437512;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707915014280119808;12213764935519437512;2;6665078569320688519;5;584621813;fHnLiQiEnym2;BGEM;pRG;aMr;143;39695;11;20240124;796207505;7;2919;7;7;1706095070090499167;102;0;1;7;UbyYISide21C5JQq;MM1;17925;14;149;7359366642368222819;4892020219267145475;;11031682316875364003;2;bOrllnLy;1706095070090687363;2;8;2;-6093395941099114401;MRyaFoIxVXdNnt3SHF;z8OrFXNC;my3kCG5n;sPqMGiiDYCxL;2;4;4008;668493548;2112002204;-2140007424;453635809;5;ma9GygVPONIKwNsG;zp6lOJRNlZs
412;138;12234;0;331;PTBCPTRD;0;0;182;1707915014281726464;7046439552166048278;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707915014281726464;7046439552166048278;5;12835369977012136639;1;306138594;ODkfMZDRTPBe;ETFP;542;OeN;231;20772;10;20240124;147076910;7;1851;7;3;1706095070091659281;185;2;1;7;1ivIPtWyvjehThhL;UTF;63748;2;189;797358596361268311;5155232624642224357;;9047248186324485533;2;JiqIU8GJ;1706095070091720823;3;12;1;-6097101510407472034;WLP6ogi1YcvCeKBcZp;ogd3yHWX;xD8YGQSG;yro1N3Uebaer;1;5;9;1570491780;532093780;663071584;2122268802;0;iAQVxccPypz3rgAn;JPGkfTw2lcC
412;138;12234;0;331;PTBCPTRD;0;0;182;1707915014281726464;7046439552166048278;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707915014281726464;7046439552166048278;5;12835369977012136639;1;306138594;ODkfMZDRTPBe;ETFP;542;OeN;231;20772;10;20240124;147076910;7;1851;7;3;1706095070091659281;185;2;1;7;1ivIPtWyvjehThhL;UTF;63748;2;189;797358596361268311;5155232624642224357;;5760273339670665459;1;7xnNaETk;1706095070091846486;1;8;3;4633207571567787431;GA7HpCAfGDgn58t7E3;DVTOaIFh;wrM7l8u7;Ehi7g5V7Hiei;1;2;4009;-2093879953;774698073;-355282105;1524073937;9;NNbFUvBJ9mjJxaC8;R3RmIDEeRVO
412;138;12234;0;331;PTBCPTRD;0;0;183;1707915014283335168;7586561628872323532;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707915014283335168;7586561628872323532;1;5121525624044472725;9;302074901;CNcWUvpwlcBy;ETFP;mBY;6Wo;41;61452;60;20240124;488629996;7;3932;7;6;1706095070092813981;247;1;1;7;6smfYJDzVe1dbHIZ;ETC;38932;20;215;1860946270009896670;-3495867141621220951;;13774491205828608940;3;8C730gQR;1706095070092871969;7;2;3;2077624328855439017;iJuOAoKlObHJXgqj1H;jx2wkIm8;KYuPFkqV;y5hH878KPDgp;1;5;8;682437389;-803128754;1023302180;1590433904;9;lgQ60P9c96MHiljH;hHd80ypCdU0
