msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;milestoneType;applicationID;mIC
32;22;12070;0;331;2EQUPTOL;51;0;0;1707914876045113600;2166208283577353568;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876045113600;2166208283577353568;1;70;j5Z
32;22;12070;0;331;2EQUPTOL;51;0;1;1707915035041715712;4341693688495133112;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035041715712;4341693688495133112;2;70;g93
32;22;12070;0;331;2EQUPTOL;52;0;0;1707914876045896704;2991762792687143700;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876045896704;2991762792687143700;1;70;rAj
32;22;12070;0;331;2EQUPTOL;52;0;1;1707915035042489344;4191753864355739490;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035042489344;4191753864355739490;2;70;LcK
32;22;12070;0;331;2EQUPTOL;53;0;0;1707914876046682112;7057252105786445354;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876046682112;7057252105786445354;1;70;xmv
32;22;12070;0;331;2EQUPTOL;53;0;1;1707915035043267584;10128231003601744753;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035043267584;10128231003601744753;2;70;JTJ
32;22;12070;0;331;2EQUPTOL;54;0;0;1707914876047461120;15496091715220742493;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876047461120;15496091715220742493;1;70;fNi
32;22;12070;0;331;2EQUPTOL;54;0;1;1707915035044042496;4884559469871803615;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035044042496;4884559469871803615;2;70;ruc
32;22;12070;0;331;2EQUPTOL;55;0;0;1707914876048241664;5687697485859642744;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876048241664;5687697485859642744;1;70;o5W
32;22;12070;0;331;2EQUPTOL;55;0;1;1707915035044816128;6732032852820345296;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035044816128;6732032852820345296;2;70;efe
32;22;12070;0;331;2EQUPTOL;56;0;0;1707914876049021952;2912707879898489768;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876049021952;2912707879898489768;1;70;sNu
32;22;12070;0;331;2EQUPTOL;56;0;1;1707915035045583616;11216621667726289509;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035045583616;11216621667726289509;2;70;ner
32;22;12070;0;331;2EQUPTOL;57;0;0;1707914876049803520;15867656620625185977;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876049803520;15867656620625185977;1;70;7uU
32;22;12070;0;331;2EQUPTOL;57;0;1;1707915035046351104;6946868630126322379;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035046351104;6946868630126322379;2;70;OWW
32;22;12070;0;331;2EQUPTOL;58;0;0;1707914876050596096;4636764689692203745;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876050596096;4636764689692203745;1;70;lPe
32;22;12070;0;331;2EQUPTOL;58;0;1;1707915035047126272;4878042566578344680;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035047126272;4878042566578344680;2;70;7gi
32;22;12070;0;331;2EQUPTOL;59;0;0;1707914876051373824;13206788276195163318;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876051373824;13206788276195163318;1;70;g1c
32;22;12070;0;331;2EQUPTOL;59;0;1;1707915035047904512;11596561416960308730;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035047904512;11596561416960308730;2;70;CCO
32;22;12070;0;331;2ETFFORD;0;0;0;1707914876000923136;11528837391988560824;K2CDW2ETFFORD01;-;;;;;;;;;;;;;1707914876000923136;11528837391988560824;1;70;YLx
32;22;12070;0;331;2ETFFORD;0;0;116;1707915035004264960;6937717555819156144;K2CDW2ETFFORD01;-;;;;;;;;;;;;;1707915035004264960;6937717555819156144;2;70;m49
32;22;12070;0;331;2ETFFORD;1;0;0;1707914876002316288;6709185705407560562;K2CDW2ETFFORD02;-;;;;;;;;;;;;;1707914876002316288;6709185705407560562;1;70;pi8
32;22;12070;0;331;2ETFFORD;1;0;118;1707915035005378560;5980245170591606504;K2CDW2ETFFORD02;-;;;;;;;;;;;;;1707915035005378560;5980245170591606504;2;70;mc4
32;22;12070;0;331;2ETFFORD;2;0;0;1707914876003159296;3426674209177606814;K2CDW2ETFFORD03;-;;;;;;;;;;;;;1707914876003159296;3426674209177606814;1;70;bpc
32;22;12070;0;331;2ETFFORD;2;0;113;1707915035006262016;13591047278743880522;K2CDW2ETFFORD03;-;;;;;;;;;;;;;1707915035006262016;13591047278743880522;2;70;fwF
32;22;12070;0;331;2ETFFORD;3;0;0;1707914876003952384;1274469721989251281;K2CDW2ETFFORD04;-;;;;;;;;;;;;;1707914876003952384;1274469721989251281;1;70;JsH
32;22;12070;0;331;2ETFFORD;3;0;116;1707915035007064320;7261728182682156853;K2CDW2ETFFORD04;-;;;;;;;;;;;;;1707915035007064320;7261728182682156853;2;70;Yp8
32;22;12070;0;331;2ETFFORD;4;0;0;1707914876004769024;3009905241997783112;K2CDW2ETFFORD05;-;;;;;;;;;;;;;1707914876004769024;3009905241997783112;1;70;C3R
32;22;12070;0;331;2ETFFORD;4;0;120;1707915035007885824;3445204503550778735;K2CDW2ETFFORD05;-;;;;;;;;;;;;;1707915035007885824;3445204503550778735;2;70;lGZ
32;22;12070;0;331;2ETFFORD;5;0;0;1707914876005564928;17936050348888104109;K2CDW2ETFFORD01;-;;;;;;;;;;;;;1707914876005564928;17936050348888104109;1;70;3Nt
32;22;12070;0;331;2ETFFORD;5;0;115;1707915035008665600;3655814718299923665;K2CDW2ETFFORD01;-;;;;;;;;;;;;;1707915035008665600;3655814718299923665;2;70;ibs
32;22;12070;0;331;2ETFFORD;6;0;0;1707914876006344704;6663476586350958904;K2CDW2ETFFORD02;-;;;;;;;;;;;;;1707914876006344704;6663476586350958904;1;70;18N
32;22;12070;0;331;2ETFFORD;6;0;110;1707915035009469696;15458780806343496735;K2CDW2ETFFORD02;-;;;;;;;;;;;;;1707915035009469696;15458780806343496735;2;70;j8a
32;22;12070;0;331;2ETFFORD;7;0;0;1707914876007131392;5490244227116556572;K2CDW2ETFFORD03;-;;;;;;;;;;;;;1707914876007131392;5490244227116556572;1;70;B9j
32;22;12070;0;331;2ETFFORD;7;0;134;1707915035010260992;872140782746145694;K2CDW2ETFFORD03;-;;;;;;;;;;;;;1707915035010260992;872140782746145694;2;70;VuP
32;22;12070;0;331;2ETFFORD;8;0;0;1707914876007922176;9418060693109115029;K2CDW2ETFFORD04;-;;;;;;;;;;;;;1707914876007922176;9418060693109115029;1;70;NMK
32;22;12070;0;331;2ETFFORD;8;0;121;1707915035011076096;14215639156720872423;K2CDW2ETFFORD04;-;;;;;;;;;;;;;1707915035011076096;14215639156720872423;2;70;pKL
32;22;12070;0;331;2ETFFORD;9;0;0;1707914876008702976;15044510587969822175;K2CDW2ETFFORD05;-;;;;;;;;;;;;;1707914876008702976;15044510587969822175;1;70;PDX
32;22;12070;0;331;2ETFFORD;9;0;135;1707915035011863552;4958969872397431636;K2CDW2ETFFORD05;-;;;;;;;;;;;;;1707915035011863552;4958969872397431636;2;70;yKl
32;22;12070;0;331;2ETFFORD;10;0;0;1707914876009477120;14369892092159585248;K2CDW2ETFFORD01;-;;;;;;;;;;;;;1707914876009477120;14369892092159585248;1;70;lMq
32;22;12070;0;331;2ETFFORD;10;0;1;1707915035012648704;3902413708381023916;K2CDW2ETFFORD01;-;;;;;;;;;;;;;1707915035012648704;3902413708381023916;2;70;9QO
32;22;12070;0;331;2ETFFORD;11;0;0;1707914876010268160;327056143192899109;K2CDW2ETFFORD02;-;;;;;;;;;;;;;1707914876010268160;327056143192899109;1;70;rmn
32;22;12070;0;331;2ETFFORD;11;0;1;1707915035013420800;17119935007175176042;K2CDW2ETFFORD02;-;;;;;;;;;;;;;1707915035013420800;17119935007175176042;2;70;jOy
32;22;12070;0;331;2ETFFORD;12;0;0;1707914876011052288;8002473854598782253;K2CDW2ETFFORD03;-;;;;;;;;;;;;;1707914876011052288;8002473854598782253;1;70;J4c
32;22;12070;0;331;2ETFFORD;12;0;1;1707915035014214912;12293530197535321705;K2CDW2ETFFORD03;-;;;;;;;;;;;;;1707915035014214912;12293530197535321705;2;70;cQU
32;22;12070;0;331;2ETFFORD;13;0;0;1707914876011834368;9296967673101981526;K2CDW2ETFFORD04;-;;;;;;;;;;;;;1707914876011834368;9296967673101981526;1;70;MAv
32;22;12070;0;331;2ETFFORD;13;0;1;1707915035015000064;7304411203395257848;K2CDW2ETFFORD04;-;;;;;;;;;;;;;1707915035015000064;7304411203395257848;2;70;dS0
32;22;12070;0;331;2ETFFORD;14;0;0;1707914876012621056;8840887809493531187;K2CDW2ETFFORD05;-;;;;;;;;;;;;;1707914876012621056;8840887809493531187;1;70;pab
32;22;12070;0;331;2ETFFORD;14;0;1;1707915035015821312;3844044718638399343;K2CDW2ETFFORD05;-;;;;;;;;;;;;;1707915035015821312;3844044718638399343;2;70;Fht
32;22;12070;0;331;2ETFFTRD;0;0;0;1707914876004487936;366365551120374458;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876004487936;366365551120374458;1;70;7az
32;22;12070;0;331;2ETFFTRD;0;0;991;1707915035005146880;5696120123930560661;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035005146880;5696120123930560661;2;70;VKG
32;22;12070;0;331;2ETFFTRD;1;0;0;1707914876005531648;11331970555890571296;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876005531648;11331970555890571296;1;70;eLQ
32;22;12070;0;331;2ETFFTRD;1;0;1;1707915035006199808;11197252958106199369;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035006199808;11197252958106199369;2;70;DkV
32;22;12070;0;331;2ETFFTRD;2;0;0;1707914876006517248;589733897136192158;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876006517248;589733897136192158;1;70;GMt
32;22;12070;0;331;2ETFFTRD;2;0;1;1707915035007027200;1644573850300092455;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035007027200;1644573850300092455;2;70;stC
32;22;12070;0;331;2ETFFTRD;3;0;0;1707914876007318016;16994468477861839269;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876007318016;16994468477861839269;1;70;Xl0
32;22;12070;0;331;2ETFFTRD;3;0;1;1707915035007823104;9888423333722767296;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035007823104;9888423333722767296;2;70;HcI
32;22;12070;0;331;2ETFFTRD;4;0;0;1707914876008125952;16812035611723385584;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876008125952;16812035611723385584;1;70;QvP
32;22;12070;0;331;2ETFFTRD;4;0;1;1707915035008621568;535552614286841930;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035008621568;535552614286841930;2;70;cx3
32;22;12070;0;331;2ETFFTRD;5;0;0;1707914876008916480;1650479492601696786;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876008916480;1650479492601696786;1;70;NzM
32;22;12070;0;331;2ETFFTRD;5;0;1;1707915035009412352;7310896829186815790;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035009412352;7310896829186815790;2;70;l3r
32;22;12070;0;331;2ETFFTRD;6;0;0;1707914876009699072;2754596698948305231;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876009699072;2754596698948305231;1;70;vRE
32;22;12070;0;331;2ETFFTRD;6;0;1;1707915035010197504;10356427193405294894;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035010197504;10356427193405294894;2;70;X0d
32;22;12070;0;331;2ETFFTRD;7;0;0;1707914876010488576;13198927471000841625;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876010488576;13198927471000841625;1;70;5j5
32;22;12070;0;331;2ETFFTRD;7;0;1;1707915035010995968;11847182431862093800;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035010995968;11847182431862093800;2;70;H2K
32;22;12070;0;331;2ETFFTRD;8;0;0;1707914876011273216;466288706339029863;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876011273216;466288706339029863;1;70;ffQ
32;22;12070;0;331;2ETFFTRD;8;0;1;1707915035011791616;12195541306482602505;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035011791616;12195541306482602505;2;70;Sdr
32;22;12070;0;331;2ETFFTRD;9;0;0;1707914876012058368;2448411144397346779;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876012058368;2448411144397346779;1;70;DgX
32;22;12070;0;331;2ETFFTRD;9;0;1;1707915035012571648;3191274715779081093;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035012571648;3191274715779081093;2;70;lLL
32;22;12070;0;331;2ETFFTRD;10;0;0;1707914876012830720;12157099276793054713;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876012830720;12157099276793054713;1;70;Xbk
32;22;12070;0;331;2ETFFTRD;10;0;1;1707915035013344512;16727552971674426115;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035013344512;16727552971674426115;2;70;75V
32;22;12070;0;331;2ETFFTRD;11;0;0;1707914876013615360;5558121458549533060;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876013615360;5558121458549533060;1;70;RId
32;22;12070;0;331;2ETFFTRD;11;0;1;1707915035014123776;5587390544099169293;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035014123776;5587390544099169293;2;70;6MQ
32;22;12070;0;331;2ETFFTRD;12;0;0;1707914876014395904;10016153313653096493;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876014395904;10016153313653096493;1;70;R5v
32;22;12070;0;331;2ETFFTRD;12;0;1;1707915035014906880;13182976141779605928;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035014906880;13182976141779605928;2;70;1W8
32;22;12070;0;331;2ETFFTRD;13;0;0;1707914876015176192;13144310913810133521;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876015176192;13144310913810133521;1;70;EVw
32;22;12070;0;331;2ETFFTRD;13;0;1;1707915035015675136;17935388062932999956;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035015675136;17935388062932999956;2;70;3KM
32;22;12070;0;331;2ETFFTRD;14;0;0;1707914876015964672;13458792473113795968;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707914876015964672;13458792473113795968;1;70;fKq
32;22;12070;0;331;2ETFFTRD;14;0;1;1707915035016454144;11559398344531750502;K2CDW2ETFFTRD;-;;;;;;;;;;;;;1707915035016454144;11559398344531750502;2;70;OzD
32;22;12070;0;331;2ETFPTOL;0;0;0;1707914876003065856;6288069930417105251;K2CDW2ETFPTOL01;-;;;;;;;;;;;;;1707914876003065856;6288069930417105251;1;70;hCb
32;22;12070;0;331;2ETFPTOL;0;0;3628;1707915035003371776;8337031913023953338;K2CDW2ETFPTOL01;-;;;;;;;;;;;;;1707915035003371776;8337031913023953338;2;70;FME
32;22;12070;0;331;2ETFPTOL;1;0;0;1707914876004118784;129444294431381285;K2CDW2ETFPTOL02;-;;;;;;;;;;;;;1707914876004118784;129444294431381285;1;70;TPo
32;22;12070;0;331;2ETFPTOL;1;0;677;1707915035004442880;4116506035842707396;K2CDW2ETFPTOL02;-;;;;;;;;;;;;;1707915035004442880;4116506035842707396;2;70;OIL
32;22;12070;0;331;2ETFPTOL;2;0;0;1707914876004953344;14872271835644964387;K2CDW2ETFPTOL03;-;;;;;;;;;;;;;1707914876004953344;14872271835644964387;1;70;6pD
32;22;12070;0;331;2ETFPTOL;2;0;653;1707915035005283072;10857667900590217577;K2CDW2ETFPTOL03;-;;;;;;;;;;;;;1707915035005283072;10857667900590217577;2;70;KXD
32;22;12070;0;331;2ETFPTOL;3;0;0;1707914876005750528;17986400963267410587;K2CDW2ETFPTOL04;-;;;;;;;;;;;;;1707914876005750528;17986400963267410587;1;70;s6w
32;22;12070;0;331;2ETFPTOL;3;0;641;1707915035006077440;7916864289669377240;K2CDW2ETFPTOL04;-;;;;;;;;;;;;;1707915035006077440;7916864289669377240;2;70;Bey
32;22;12070;0;331;2ETFPTOL;4;0;0;1707914876006564352;17615241123912835648;K2CDW2ETFPTOL05;-;;;;;;;;;;;;;1707914876006564352;17615241123912835648;1;70;Lxz
32;22;12070;0;331;2ETFPTOL;4;0;602;1707915035006896896;11941333014159699978;K2CDW2ETFPTOL05;-;;;;;;;;;;;;;1707915035006896896;11941333014159699978;2;70;93X
32;22;12070;0;331;2ETFPTOL;5;0;0;1707914876007411712;5608863049253743203;K2CDW2ETFPTOL01;-;;;;;;;;;;;;;1707914876007411712;5608863049253743203;1;70;hT6
32;22;12070;0;331;2ETFPTOL;5;0;639;1707915035007684608;5041435122469531354;K2CDW2ETFPTOL01;-;;;;;;;;;;;;;1707915035007684608;5041435122469531354;2;70;uGS
32;22;12070;0;331;2ETFPTOL;6;0;0;1707914876008212480;4122453126317676565;K2CDW2ETFPTOL02;-;;;;;;;;;;;;;1707914876008212480;4122453126317676565;1;70;l2G
32;22;12070;0;331;2ETFPTOL;6;0;670;1707915035008468480;9118548561770053498;K2CDW2ETFPTOL02;-;;;;;;;;;;;;;1707915035008468480;9118548561770053498;2;70;z5W
32;22;12070;0;331;2ETFPTOL;7;0;0;1707914876009003008;12568596004085419165;K2CDW2ETFPTOL03;-;;;;;;;;;;;;;1707914876009003008;12568596004085419165;1;70;Tpg
32;22;12070;0;331;2ETFPTOL;7;0;612;1707915035009259520;5295136485811764104;K2CDW2ETFPTOL03;-;;;;;;;;;;;;;1707915035009259520;5295136485811764104;2;70;6zh
32;22;12070;0;331;2ETFPTOL;8;0;0;1707914876009790464;12948582539710006291;K2CDW2ETFPTOL04;-;;;;;;;;;;;;;1707914876009790464;12948582539710006291;1;70;Ob5
32;22;12070;0;331;2ETFPTOL;8;0;598;1707915035010059776;15604659298510841565;K2CDW2ETFPTOL04;-;;;;;;;;;;;;;1707915035010059776;15604659298510841565;2;70;W5s
32;22;12070;0;331;2ETFPTOL;9;0;0;1707914876010604288;2175505347243090344;K2CDW2ETFPTOL05;-;;;;;;;;;;;;;1707914876010604288;2175505347243090344;1;70;g27
32;22;12070;0;331;2ETFPTOL;9;0;614;1707915035010842624;14628066371235384443;K2CDW2ETFPTOL05;-;;;;;;;;;;;;;1707915035010842624;14628066371235384443;2;70;LyL
32;22;12070;0;331;2ETFPTOL;10;0;0;1707914876011394304;2712090124587459157;K2CDW2ETFPTOL01;-;;;;;;;;;;;;;1707914876011394304;2712090124587459157;1;70;AmV
32;22;12070;0;331;2ETFPTOL;10;0;1;1707915035011619584;13102977629897832547;K2CDW2ETFPTOL01;-;;;;;;;;;;;;;1707915035011619584;13102977629897832547;2;70;bmm
32;22;12070;0;331;2ETFPTOL;11;0;0;1707914876012183296;10613809629577315978;K2CDW2ETFPTOL02;-;;;;;;;;;;;;;1707914876012183296;10613809629577315978;1;70;qNH
32;22;12070;0;331;2ETFPTOL;11;0;1;1707915035012400640;2127047237841435851;K2CDW2ETFPTOL02;-;;;;;;;;;;;;;1707915035012400640;2127047237841435851;2;70;dvf
32;22;12070;0;331;2ETFPTOL;12;0;0;1707914876012962560;14042617142392183777;K2CDW2ETFPTOL03;-;;;;;;;;;;;;;1707914876012962560;14042617142392183777;1;70;ZbP
32;22;12070;0;331;2ETFPTOL;12;0;1;1707915035013178368;17509009618391984172;K2CDW2ETFPTOL03;-;;;;;;;;;;;;;1707915035013178368;17509009618391984172;2;70;iPb
32;22;12070;0;331;2ETFPTOL;13;0;0;1707914876013747456;11658032497355587734;K2CDW2ETFPTOL04;-;;;;;;;;;;;;;1707914876013747456;11658032497355587734;1;70;3v9
32;22;12070;0;331;2ETFPTOL;13;0;1;1707915035013952256;11358156006122135632;K2CDW2ETFPTOL04;-;;;;;;;;;;;;;1707915035013952256;11358156006122135632;2;70;YGM
32;22;12070;0;331;2ETFPTOL;14;0;0;1707914876014529024;4821413034515490782;K2CDW2ETFPTOL05;-;;;;;;;;;;;;;1707914876014529024;4821413034515490782;1;70;Rkd
32;22;12070;0;331;2ETFPTOL;14;0;1;1707915035014736128;2290502259367380349;K2CDW2ETFPTOL05;-;;;;;;;;;;;;;1707915035014736128;2290502259367380349;2;70;RFJ
32;22;12070;0;331;2FXIFORD;0;0;0;1707914876001942016;4192545256127373123;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876001942016;4192545256127373123;1;70;6mB
32;22;12070;0;331;2FXIFORD;0;0;116;1707915035003373056;8687443591837932976;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035003373056;8687443591837932976;2;70;4IM
32;22;12070;0;331;2FXIFORD;1;0;0;1707914876003012096;366095372766111277;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876003012096;366095372766111277;1;70;9Pb
32;22;12070;0;331;2FXIFORD;1;0;118;1707915035004459008;15899432718032796620;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035004459008;15899432718032796620;2;70;Igv
32;22;12070;0;331;2FXIFORD;2;0;0;1707914876003857152;17234689929587624504;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876003857152;17234689929587624504;1;70;Ihk
32;22;12070;0;331;2FXIFORD;2;0;113;1707915035005326592;13187281159746126917;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035005326592;13187281159746126917;2;70;Zn3
32;22;12070;0;331;2FXIFORD;3;0;0;1707914876004644352;14443249483299029054;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876004644352;14443249483299029054;1;70;Pj8
32;22;12070;0;331;2FXIFORD;3;0;116;1707915035006123520;6561613825703736865;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035006123520;6561613825703736865;2;70;bzb
32;22;12070;0;331;2FXIFORD;4;0;0;1707914876005443072;14907827399597322274;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876005443072;14907827399597322274;1;70;dew
32;22;12070;0;331;2FXIFORD;4;0;120;1707915035006948352;1792589064015401097;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035006948352;1792589064015401097;2;70;oy4
32;22;12070;0;331;2FXIFORD;5;0;0;1707914876006222592;16415531647905263160;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876006222592;16415531647905263160;1;70;CoE
32;22;12070;0;331;2FXIFORD;5;0;115;1707915035007735808;8449762746252507258;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035007735808;8449762746252507258;2;70;O7w
32;22;12070;0;331;2FXIFORD;6;0;0;1707914876006995712;4285314203129842894;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876006995712;4285314203129842894;1;70;2F5
32;22;12070;0;331;2FXIFORD;6;0;110;1707915035008536832;13024373022034941619;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035008536832;13024373022034941619;2;70;Vhl
32;22;12070;0;331;2FXIFORD;7;0;0;1707914876007777536;1760984883722062567;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876007777536;1760984883722062567;1;70;lW8
32;22;12070;0;331;2FXIFORD;7;0;134;1707915035009331712;11822340620805728919;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035009331712;11822340620805728919;2;70;3q5
32;22;12070;0;331;2FXIFORD;8;0;0;1707914876008554240;17058464438849885039;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876008554240;17058464438849885039;1;70;PiX
32;22;12070;0;331;2FXIFORD;8;0;121;1707915035010139136;13217711709350663230;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035010139136;13217711709350663230;2;70;fjm
32;22;12070;0;331;2FXIFORD;9;0;0;1707914876009335808;10629217258820925119;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876009335808;10629217258820925119;1;70;o56
32;22;12070;0;331;2FXIFORD;9;0;135;1707915035010915584;11847363694531079424;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035010915584;11847363694531079424;2;70;5rH
32;22;12070;0;331;2FXIFORD;10;0;0;1707914876010112256;1844583814648390665;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876010112256;1844583814648390665;1;70;YRt
32;22;12070;0;331;2FXIFORD;10;0;1;1707915035011719168;6529289532572538866;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035011719168;6529289532572538866;2;70;H0F
32;22;12070;0;331;2FXIFORD;11;0;0;1707914876010893568;2131268825198197040;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876010893568;2131268825198197040;1;70;tpe
32;22;12070;0;331;2FXIFORD;11;0;1;1707915035012491264;703458149923551929;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035012491264;703458149923551929;2;70;1Mp
32;22;12070;0;331;2FXIFORD;12;0;0;1707914876011671808;17748311645050266152;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876011671808;17748311645050266152;1;70;qI7
32;22;12070;0;331;2FXIFORD;12;0;1;1707915035013287936;2899050286210277790;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035013287936;2899050286210277790;2;70;kVu
32;22;12070;0;331;2FXIFORD;13;0;0;1707914876012445696;8721297916565761225;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876012445696;8721297916565761225;1;70;EEp
32;22;12070;0;331;2FXIFORD;13;0;1;1707915035014068480;8445315331804107597;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035014068480;8445315331804107597;2;70;Mv1
32;22;12070;0;331;2FXIFORD;14;0;0;1707914876013223680;5562865512423512948;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707914876013223680;5562865512423512948;1;70;ApD
32;22;12070;0;331;2FXIFORD;14;0;1;1707915035014863616;544912856576108551;K2CDW2FXIFORD;-;;;;;;;;;;;;;1707915035014863616;544912856576108551;2;70;ji6
32;22;12070;0;331;2FXIFTRD;0;0;0;1707914876000635648;17308022275085744947;K2CDW2FXIFTRD;-;;;;;;;;;;;;;1707914876000635648;17308022275085744947;1;70;RSh
32;22;12070;0;331;2FXIFTRD;0;0;991;1707915035004759808;9097982900431975068;K2CDW2FXIFTRD;-;;;;;;;;;;;;;1707915035004759808;9097982900431975068;2;70;hQS
32;22;12070;0;331;2FXIFTRD;1;0;0;1707914876001935360;4072678789008377223;K2CDW2FXIFTRD;-;;;;;;;;;;;;;1707914876001935360;4072678789008377223;1;70;Ess
32;22;12070;0;331;2FXIFTRD;1;0;1;1707915035005774592;1039325306218474384;K2CDW2FXIFTRD;-;;;;;;;;;;;;;1707915035005774592;1039325306218474384;2;70;V14
32;22;12070;0;331;2FXIFTRD;2;0;0;1707914876002761472;13763499391239938594;K2CDW2FXIFTRD;-;;;;;;;;;;;;;1707914876002761472;13763499391239938594;1;70;abE
32;22;12070;0;331;2FXIFTRD;2;0;1;1707915035006593024;18099625637426359762;K2CDW2FXIFTRD;-;;;;;;;;;;;;;1707915035006593024;18099625637426359762;2;70;eFY
32;22;12070;0;331;2FXIFTRD;3;0;0;1707914876003558144;6871583533037179540;K2CDW2FXIFTRD;-;;;;;;;;;;;;;1707914876003558144;6871583533037179540;1;70;lIs
