msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;oESessionID;firmID;messageSendingTime;clientOrderID;symbolIndex;eMM;mICofSecondaryListing;operationType;errorCode;rejectedMessage;rejectedMessageID
57;47;546;0;331;TCSALLOU;0;0;804;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;3012444426391679927;1WdlqC4F;1706095049743915709;-63997784746883043;896742034;10;lPKq;6;38099;242;26574
57;47;546;0;331;TCSALLOU;0;0;805;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;14536340366731798302;PPc8do60;1706095049744233242;-2233028420958788881;659932215;4;VRqD;7;22851;109;5360
57;47;546;0;331;TCSALLOU;0;0;806;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;3406302631751405020;nQB9r3Ts;1706095049744552940;4364152727066644806;687165927;7;05I1;4;54764;2;11016
57;47;546;0;331;TCSALLOU;0;0;807;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;15588833570670340877;uGGPgKUs;1706095049744869509;6780276456521651101;433085588;4;rPTp;7;14731;103;31232
57;47;546;0;331;TCSALLOU;0;0;808;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;15497960358411912793;n9;1xfTpSwfKM0fkssF9OQwsORQuGUzeFca9QKinaI77JzxHULo5Q1V7w2JRodzArcX42bbpq;kXq;1199095479;1;690093252;7;13017622597456016434;L8Z00NeK;1706095049745192954;2607689621931461443;226183924;7;bqkC;7;970;155;23887
57;47;546;0;331;TCSALLOU;0;0;809;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;13427938165684466644;nf;jUZ39D8GID7zdBueF0jDztsLCdCnXsiDJhtZTV4dNbQm13xw83bjwOTsSxJM2jxTC0cCxi;6UR;3504059426;0;1595551522;7;16869666824649459925;SMZnKJsJ;1706095049745517465;5993849357662704085;485081213;7;HkoP;7;9739;166;39907
57;47;546;0;331;TCSALLOU;0;0;810;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;17463604027082959766;dUirzYX4;1706095049745844428;-5013593766313196656;571771961;5;TYDL;4;48248;28;54917
57;47;546;0;331;TCSALLOU;0;0;811;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;12726096335792200802;vWqa1pDo;1706095049746172447;-584437294455920543;765519849;2;cnG7;1;3895;6;24682
57;47;546;0;331;TCSALLOU;0;0;822;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;;Vn17Dq3n;1707915026001831424;9223372036854775807;839729658;148;Nqv3;231;32767;254;0
57;47;546;0;331;TCSALLOU;0;0;823;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;9223372036854775807;VPrX7uLP;1707915026003803904;9223372036854775805;946518645;91;1ILe;171;65531;253;1
57;47;546;0;331;TCSALLOU;0;0;824;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;0;F2aVDPiG;1707915026005478656;-9223372036854775806;850417414;41;9C8w;170;;127;65531
57;47;546;0;331;TCSALLOU;0;0;825;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;18446744073709551614;i6Bd4q2Q;1707915026007148032;;830866530;72;SK4W;191;65533;;65524
57;47;546;0;331;TCSALLOU;0;0;826;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;2;jffJSqLA;1707915026008802304;0;704352555;81;ycH6;52;65534;1;65533
57;47;546;0;331;TCSALLOU;0;0;827;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;;UAYmK0dA;1707915026010451712;9223372036854775807;971929135;218;Lv4M;107;65524;254;65534
57;47;546;0;331;TCSALLOU;0;0;828;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;18446744073709551612;Mt00u4Qe;1707915026012094464;9223372036854775806;687165927;133;eZKt;52;0;251;
57;47;546;0;331;TCSALLOU;0;0;829;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;18446744073709551613;qlIbVAoP;1707915026013760000;;646191940;50;2JkC;164;65534;244;65533
57;47;546;0;331;TCSALLOU;0;0;830;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1;PLuM3CwI;1707915026015405824;-9223372036854775805;20640451;244;TqKy;159;65533;0;32767
57;47;546;0;331;TCSALLOU;0;0;831;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;18446744073709551612;vFtYYSXe;1707915026017050624;-9223372036854775807;487911392;15;qhkH;204;1;253;65534
