msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eventID;bookIN;bookOUTTime;tradeTime;publicationTime;executionID;symbolIndex;eMM;sequenceTime;tradeUniqueIdentifier 
99;89;12023;0;331;2WARPTOL;1;0;263;1707914989048786688;8319220228148712925;K2CDW2WARPTOL02;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914989048786688;8319220228148712925;5683983558194277115;1706095059903553837;1706095059903555986;1706095059903558028;1706095059903560695;975296027;762062763;99;1706095059903569858;mYHAG1MCIcAGsGCa
99;89;12023;0;331;2WARPTOL;1;0;264;1707914989065392384;10026435604907618709;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914989065392384;10026435604907618709;16732078775804445808;1706095059909235139;1706095059909237362;1706095059909239406;1706095059909242120;2585134249;243374731;4;1706095059909251532;4BqLcHXpVGudHLGN
99;89;12023;0;331;2WARPTOL;1;0;265;1707914989074845952;7900052950323799605;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914989074845952;7900052950323799605;2279102283515389181;1706095059913098915;1706095059913101113;1706095059913103239;1706095059913105913;79430763;225511348;10;1706095059913115224;bwaN2yUsmsDf5s7s
99;89;12023;0;331;2WARPTOL;1;0;266;1707914989077260800;12101809866115194939;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914989077260800;12101809866115194939;3786968920985468251;1706095059914138746;1706095059914140909;1706095059914142973;1706095059914145676;3817660919;880524655;14;1706095059914155110;ihPxsBeloYaoy1Fd
99;89;12023;0;331;2WARPTOL;1;0;267;1707914989088317184;2713359422374946282;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914989088317184;2713359422374946282;15510841762599669562;1706095059919349701;1706095059919351688;1706095059919353578;1706095059919356090;3160348964;273371376;4;1706095059919364998;K4hqDeFuaOsQ7VMb
99;89;12023;0;331;2WARPTOL;1;0;268;1707914989092245248;14851759294625883991;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914989092245248;14851759294625883991;11545440386771685688;1706095059921359145;1706095059921361276;1706095059921363346;1706095059921365984;3578663482;854171136;2;1706095059921375134;xZgFMBAgpTCbkaU5
99;89;12023;0;331;2WARPTOL;1;0;269;1707914989094612736;9070504803549731846;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914989094612736;9070504803549731846;16152819128018939992;1706095059922601232;1706095059922603293;1706095059922605336;1706095059922607885;3239451383;912775729;6;1706095059922617031;vK2JpsvDzzMTbdn0
99;89;12023;0;331;2WARPTOL;1;0;270;1707914989096195840;15688755218573108625;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914989096195840;15688755218573108625;11881468258457849570;1706095059923446517;1706095059923448699;1706095059923450818;1706095059923453574;2861216119;650176422;2;1706095059923462996;FH8zw1riUEvm22ca
99;89;12023;0;331;2WARPTOL;1;0;271;1707914989108803840;8892311424081981495;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707914989108803840;8892311424081981495;9639630960692391987;1706095059930670122;1706095059930672175;1706095059930674213;1706095059930676864;2104231975;845948744;2;1706095059930686072;6O8WJX42YC6AekiD
99;89;12023;0;331;2WARPTOL;1;0;272;1707914989117530624;8636871290647698064;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;15339731900989333959;Pu;8vsPmiNjTv4q8b3hMFoS59iQPaIpDl6ZARmTvMfSzpBIt97yvzDJYPbSkIJA82ohFaLcIG;xB7;4056966122;1;3771760196;7;1707914989117530624;8636871290647698064;17450296676702480819;1706095059936102201;1706095059936104338;1706095059936106443;1706095059936109221;288846097;273258314;1;1706095059936118529;GOgqwKHQGpWxfSM3
99;89;12023;0;331;2WARPTOL;1;0;273;1707914989120684288;10072428259897801654;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914989120684288;10072428259897801654;6972241424148212045;1706095059938173700;1706095059938175761;1706095059938177701;1706095059938180355;554334256;592228969;17;1706095059938189369;wtGmq0bfqPONoxc3
99;89;12023;0;331;2WARPTOL;1;0;274;1707914989132503808;12778848883201376763;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914989132503808;12778848883201376763;4103089367644676017;1706095059946453491;1706095059946455533;1706095059946457481;1706095059946460062;2453358137;213949604;17;1706095059946469049;V3oICX1MASqf7YyT
99;89;12023;0;331;2WARPTOL;1;0;275;1707914989137210112;17973693920438433113;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914989137210112;17973693920438433113;14054975688352633488;1706095059949938578;1706095059949940677;1706095059949942658;1706095059949945224;1038640310;457170075;99;1706095059949954071;0kmD9PJc622Ymcr7
99;89;12023;0;331;2WARPTOL;1;0;276;1707914989140370944;15804701870321869771;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;1707914989140370944;15804701870321869771;17484735926216454808;1706095059952325171;1706095059952327232;1706095059952329198;1706095059952331728;3954566116;586141911;15;1706095059952340485;TXH8ID8ZjhrNwxLy
99;89;12023;0;331;2WARPTOL;1;0;277;1707914989141156608;17388812048161126070;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914989141156608;17388812048161126070;4829322237163213238;1706095059952930740;1706095059952932897;1706095059952934994;1706095059952937749;3717585642;154123499;7;1706095059952947071;p7bQpwfzVUToDyvf
99;89;12023;0;331;2WARPTOL;1;0;278;1707914989141943296;3564771608714540387;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914989141943296;3564771608714540387;6069259996546207321;1706095059953541099;1706095059953543206;1706095059953545306;1706095059953547908;877215371;840406118;5;1706095059953557011;joiq7Rf6izRAFTbt
99;89;12023;0;331;2WARPTOL;1;0;279;1707914989153730048;12725004537355843928;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914989153730048;12725004537355843928;8376980852378135697;1706095059963042269;1706095059963044303;1706095059963046344;1706095059963048981;2122910313;274114089;7;1706095059963058088;qk47gw555L51fq7R
99;89;12023;0;331;2WARPTOL;1;0;280;1707914989461876480;8906907476532273137;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914989461876480;8906907476532273137;1159607344867416135;1706095059970478874;1706095059970480958;1706095059970482999;1706095059970485819;1463118993;356770038;1;1706095059970495232;U94f7oH4yl4tMxEq
99;89;12023;0;331;2WARPTOL;2;0;260;1707914989013678592;10612327080250166950;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914989013678592;10612327080250166950;6631517242087708182;1706095059896099424;1706095059896101519;1706095059896103453;1706095059896106063;4256842390;966477508;10;1706095059896115600;eSE5ZqYtiYlPV8E5
99;89;12023;0;331;2WARPTOL;2;0;261;1707914989017666048;6443318989164443576;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914989017666048;6443318989164443576;11541014340999707295;1706095059896654437;1706095059896656445;1706095059896658397;1706095059896660959;3169076591;773240909;9;1706095059896669990;M9stIxwcnRgrCEXH
99;89;12023;0;331;2WARPTOL;2;0;262;1707914989056705280;18126700721287422603;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914989056705280;18126700721287422603;8815484692496270879;1706095059906088579;1706095059906090669;1706095059906092666;1706095059906095173;1546275987;583228200;4;1706095059906104221;nctRJpUuY9eqdeA6
99;89;12023;0;331;2WARPTOL;2;0;263;1707914989078830336;3958308246837334823;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914989078830336;3958308246837334823;13210119810761793972;1706095059914845226;1706095059914847201;1706095059914849153;1706095059914851684;2694935378;583228200;7;1706095059914860532;BOiyWF0pdcHOMD4g
99;89;12023;0;331;2WARPTOL;2;0;264;1707914989080396288;4971259550535907196;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914989080396288;4971259550535907196;1137551176036964772;1706095059915564480;1706095059915566604;1706095059915568708;1706095059915571327;193737168;765519849;2;1706095059915580611;VmT0Hz6x7uVpKC1S
99;89;12023;0;331;2WARPTOL;2;0;265;1707914989082753792;9031750541213323075;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914989082753792;9031750541213323075;199292999820896735;1706095059916654231;1706095059916656276;1706095059916658380;1706095059916660918;169785251;15674241;7;1706095059916670101;V1MTLfFPcSQ6kizx
99;89;12023;0;331;2WARPTOL;2;0;266;1707914989085140992;3282074138697965463;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914989085140992;3282074138697965463;14030772670737113300;1706095059917797169;1706095059917799240;1706095059917801280;1706095059917803914;2495296365;198522762;5;1706095059917813099;E5K4MKNY5FIjlvb1
99;89;12023;0;331;2WARPTOL;2;0;267;1707914989095399680;9773127137678641040;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914989095399680;9773127137678641040;14836289926271080709;1706095059923023824;1706095059923025804;1706095059923027679;1706095059923030260;486197445;889615201;10;1706095059923039432;FMjv36uM1oM9GvTd
99;89;12023;0;331;2WARPTOL;2;0;268;1707914989101707520;10773548381115384686;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914989101707520;10773548381115384686;2140623071516505164;1706095059926499874;1706095059926502004;1706095059926504057;1706095059926506664;2233194391;79594686;2;1706095059926515625;EU9ToFhMwIZUjnQZ
99;89;12023;0;331;2WARPTOL;2;0;269;1707914989104853504;15543083269182578245;K2CDW2WARPTOL03;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914989104853504;15543083269182578245;14890280119381082730;1706095059928334175;1706095059928336055;1706095059928338016;1706095059928340539;676052986;451829176;14;1706095059928349449;2vqEI3yc6xP1HQyv
99;89;12023;0;331;2WARPTOL;2;0;270;1707914989109594880;13971238992057839797;K2CDW2WARPTOL03;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914989109594880;13971238992057839797;7361901732241175274;1706095059931150036;1706095059931152026;1706095059931153939;1706095059931156476;3610678381;768903345;7;1706095059931165655;xFe4veIQCo42ZgAU
99;89;12023;0;331;2WARPTOL;2;0;271;1707914989111169536;13918387152484362617;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914989111169536;13918387152484362617;3910653276063855235;1706095059932115337;1706095059932117507;1706095059932119490;1706095059932122076;1346489419;958128478;9;1706095059932131440;S1tkK4pSQgcVcSoQ
99;89;12023;0;331;2WARPTOL;2;0;272;1707914989123837440;9250600278533458230;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914989123837440;9250600278533458230;13002977741604106037;1706095059940324183;1706095059940326198;1706095059940328117;1706095059940330718;2185890810;662272845;10;1706095059940339673;jTcHIvShFg7M6aHl
99;89;12023;0;331;2WARPTOL;2;0;273;1707914989128566272;5080614979454194731;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914989128566272;5080614979454194731;14704951895413211439;1706095059943625199;1706095059943627202;1706095059943629152;1706095059943631710;2902932273;146079271;10;1706095059943640742;AWQz5mEhkXmq6CKg
99;89;12023;0;331;2WARPTOL;2;0;274;1707914989145093120;3457145827706035019;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914989145093120;3457145827706035019;2149798264154205096;1706095059956008341;1706095059956010270;1706095059956012200;1706095059956014734;4025800334;179056924;4;1706095059956023774;lj5lxBvGaweZjG8Y
99;89;12023;0;331;2WARPTOL;2;0;275;1707914989146659328;891118559259104723;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914989146659328;891118559259104723;15019712828259042809;1706095059957264820;1706095059957267020;1706095059957269011;1706095059957271730;1090006298;854171136;6;1706095059957280755;yiPHcEGWAudjGRpS
99;89;12023;0;331;2WARPTOL;2;0;276;1707914989462658816;10580555688780145183;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914989462658816;10580555688780145183;7520149451713376905;1706095059971176753;1706095059971178916;1706095059971180999;1706095059971183714;2222627126;630708295;4;1706095059971192892;KVzrTfPbOWPPiQAr
99;89;12023;0;331;2WARPTOL;3;0;246;1707914989014478592;5044662975762923133;K2CDW2WARPTOL04;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914989014478592;5044662975762923133;14860373231297374618;1706095059896210056;1706095059896212089;1706095059896214045;1706095059896216623;563829424;361376530;11;1706095059896225758;EwdEwLrT6qsdWTVA
99;89;12023;0;331;2WARPTOL;3;0;247;1707914989034478336;7231301438009890470;K2CDW2WARPTOL04;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914989034478336;7231301438009890470;11347483644632159818;1706095059899785108;1706095059899787204;1706095059899789265;1706095059899791845;4057151109;671031343;15;1706095059899801069;zTqVjrQg6xFmZzrf
99;89;12023;0;331;2WARPTOL;3;0;248;1707914989036057856;5738019464489430624;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914989036057856;5738019464489430624;991586276614186901;1706095059900154001;1706095059900155871;1706095059900157771;1706095059900160226;1113428718;773471534;4;1706095059900169101;9AVHRvAohgGoI4f7
99;89;12023;0;331;2WARPTOL;3;0;249;1707914989055118336;14534294510027344441;K2CDW2WARPTOL04;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914989055118336;14534294510027344441;15526812779377139766;1706095059905555645;1706095059905557610;1706095059905559572;1706095059905562177;2884801777;685651177;8;1706095059905571137;FihoOdZrr60eKvZr
99;89;12023;0;331;2WARPTOL;3;0;250;1707914989058294528;2495559522808631768;K2CDW2WARPTOL04;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914989058294528;2495559522808631768;16860830347052643174;1706095059906628034;1706095059906630138;1706095059906632217;1706095059906634870;361981399;354837546;8;1706095059906644035;5biBEtqXvkgVkoRk
99;89;12023;0;331;2WARPTOL;3;0;251;1707914989062231040;15970507048318913834;K2CDW2WARPTOL04;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914989062231040;15970507048318913834;5934311052537489738;1706095059908042206;1706095059908044179;1706095059908046098;1706095059908048653;2822994089;32654720;6;1706095059908057614;FREuMWnNIy1H9jC2
99;89;12023;0;331;2WARPTOL;3;0;252;1707914989063812352;14734887035481313370;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707914989063812352;14734887035481313370;8637183406176176979;1706095059908626427;1706095059908628570;1706095059908630618;1706095059908633146;2245375842;231362315;15;1706095059908642254;ULE53XjFYwbTlYcC
99;89;12023;0;331;2WARPTOL;3;0;253;1707914989069332992;937726784396750384;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914989069332992;937726784396750384;6287540590385916066;1706095059910792626;1706095059910794643;1706095059910796590;1706095059910799097;3669868731;243374731;4;1706095059910808038;ZPI3G0jvi85YYJi1
99;89;12023;0;331;2WARPTOL;3;0;254;1707914989072474880;13679428038273988681;K2CDW2WARPTOL04;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914989072474880;13679428038273988681;1167686719606414564;1706095059912092315;1706095059912094467;1706095059912096574;1706095059912099277;3968389510;687165927;10;1706095059912108564;zZK2ssX7RpW0qDQ7
99;89;12023;0;331;2WARPTOL;3;0;255;1707914989073263104;3255113961319341558;K2CDW2WARPTOL04;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914989073263104;3255113961319341558;12927649069302725474;1706095059912423438;1706095059912425577;1706095059912427587;1706095059912430116;21246586;767156925;11;1706095059912439225;GzLiNkBqXlvkVZzs
99;89;12023;0;331;2WARPTOL;3;0;256;1707914989081967104;953821685205240513;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914989081967104;953821685205240513;11482655688009960394;1706095059916285154;1706095059916287313;1706095059916289412;1706095059916292160;1964044720;356770038;15;1706095059916301838;IuYGVLEGC0BJ3Wx1
99;89;12023;0;331;2WARPTOL;3;0;257;1707914989096984576;10483457124932725157;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914989096984576;10483457124932725157;8741684357624330395;1706095059923876195;1706095059923878397;1706095059923880391;1706095059923882964;2719979426;783519657;99;1706095059923892239;d8Dyqbx4YMWfywvc
99;89;12023;0;331;2WARPTOL;3;0;258;1707914989119896832;11387333316304133371;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914989119896832;11387333316304133371;9471896200278299434;1706095059937647010;1706095059937649275;1706095059937651346;1706095059937654224;3489328095;773471534;99;1706095059937663702;ZcG1C8hr4YVZMzc6
99;89;12023;0;331;2WARPTOL;3;0;259;1707914989122265088;7140921985629693775;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914989122265088;7140921985629693775;595970049108116311;1706095059939227996;1706095059939230186;1706095059939232247;1706095059939235059;1026176198;138846668;1;1706095059939244366;rRe9C8ZFYH35XqDC
99;89;12023;0;331;2WARPTOL;3;0;260;1707914989134863104;15918854694714881418;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914989134863104;15918854694714881418;9055039302264243721;1706095059948184692;1706095059948186783;1706095059948188813;1706095059948191335;3244471555;966477508;99;1706095059948200497;X9I0cS9NfpBN2u05
99;89;12023;0;331;2WARPTOL;3;0;261;1707914989142727936;16940659496219500993;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914989142727936;16940659496219500993;15934084040334504797;1706095059954151162;1706095059954153161;1706095059954155129;1706095059954157677;2076299576;836350944;6;1706095059954166778;QUR4XdLHyQiLwZ2K
