msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;bookOUTTime;eMM;eventId;symbolIndex;crossOrderIndicator;counterpartFirmID;executionID;executionPhase;lastShares;lastTradedPx;leavesQty;orderID;tradeQualifier;tradeTime;tradeType;counterpartyReasonType;tradingSession;displayedQty;sequenceTime;orderQualifiers;regulatorDisplayedQuantity;tradeUniqueIdentifier;QR_bidSize_1;QR_bidPx_1;QR_bidQuotePriority_1;QR_offerSize_1;QR_offerPx_1;QR_offerQuotePriority_1;SF_legLastPx_1;SF_legLastQty_1;SF_legInstrumentID_1;SF_legSide_1;SF_executionID_1;SF_tradeUniqueIdentifier_1;OFD_evaluatedPrice_1;OFD_messagePriceNotation_1;OFD_finalSymbolIndex_1;OFD_finalExecutionID_1;ISFO_symbolIndex_1;ISFO_orderSide_1;ISFO_orderPx_1;ISFO_orderQty_1;ISFO_lastTradedPx_1;ISFO_lastShares_1 
298;137;12008;0;331;2WARPTOL;7;0;367;1707914989594702848;6819825067772764147;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914989594702848;6819825067772764147;23;1706095057940051958;2;747056239435499111;418664403;30;3DTngbZj;896908583;1;1612;465606861;11725287109703021840;2403212180836152839;6;1706095057940075393;34;1;3;18368404718407242544;1706095057940089677;5;18395820302879754516;y2XWjEMGKLNan88q;7223362401038698506;-6977587143005780449;8172012810280241685;1952244749461808543;-1967301172709262474;1488086795671321429;8820603678460840410;14772552365800824378;1197404150;1;445574221;OPM9wMFmpN5F22oX;-3456776409645899945;90;3824130770;2100534470;418664403;1;-5335498050403909165;2310741298960314007;5546865297375997022;17161340550665918277
298;137;12008;0;331;2WARPTOL;7;0;368;1707914989655198720;9567191907472311877;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914989655198720;9567191907472311877;18;1706095057946636213;2;8640514183007292357;137559582;89;GT9jaNhl;1809759280;5;3144;666046695;9921512367157182313;7731129959297622360;2;1706095057946658996;104;5;2;5272776816942225960;1706095057946673089;6;12585790169958837705;6fQ0YLpkbqPukTFG;2524758605284024043;-4332497236230350177;14729197889665661760;4177649232727628786;8627452025346078023;13770655015607443732;-5640712420902634358;7107414286279063486;1705693363;1;2187037622;K9onZSJzdV3H7Mp0;-4345862552740595068;154;1084334114;1733860370;137559582;3;-4734852430339777190;14399952718860084911;2701954762437241562;13394619972330231860
298;137;12008;0;331;2WARPTOL;7;0;384;1707914989752904192;15668632055070660737;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914989752904192;15668632055070660737;14;1706095057953629203;11;5405494695051291474;75493707;56;Xg3YVTMc;3348147461;5;2688;903395349;10352943691450964845;8688715058737807321;5;1706095057953651954;3;1;2;10854348111263733098;1706095057953666581;4;14570268914859049479;HoHe2q3xAk5NU5so;8810374866476195661;8666020320619343194;17026171432849994633;2920395721309942963;-4197651942631487485;17294235629875861588;309360004384080617;9959728868511271894;3587872241;1;4280722413;fZFbYlMCvYNW1Sfw;-1339675432738169477;124;1657502054;436569493;75493707;1;-6473786613325303212;5341218553509988546;-2287568743822396836;13507415229128214646
298;137;12008;0;331;2WARPTOL;7;0;385;1707914989805721856;5674860334822297978;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914989805721856;5674860334822297978;16;1706095057960883578;7;7148648993110128500;433085588;59;9En6HuAm;2791225883;5;1065;927076200;2525808558519656925;15655908716706258108;4;1706095057960907823;42;5;1;11645392088496986619;1706095057960921985;1;10605911594857084846;bBPtbHBEbGSSgeYF;15665093997793364496;-5925481989259034020;2797691827539299828;9134798234870051495;5286988636192276041;8673629364420320830;-2975353386300368625;15754919560381197930;2135829139;2;725915019;wBYctRp2qTxU4eNl;2069667219398579222;228;3178742561;477892429;433085588;3;-3639748210607804551;11246037673854043958;4100864838995083328;9038183677618844733
298;137;12008;0;331;2WARPTOL;7;0;386;1707914989831989248;17436202234737749762;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;1;7h;YAkKsipOtNK2wHtdKJBh35rOLWPJ5zKwz61qXiU2h1zJheU9svt032rQUc7H5yNjEH34jO;ECy;0;127;1;7;1707914989831989248;17436202234737749762;14;1706095057964818854;6;9279320410858434855;125257059;215;raOQH8NH;2988013170;4;2366;837702616;17123179230108958379;1181551878429803149;5;1706095057964842206;27;3;2;8526605699557550121;1706095057964855948;4;11445299627055120282;nkT2xKEBQ2X2Vejo;10417779485902798242;-753885996131353326;13102969090751882196;16899402158026434654;-2962614369029946937;17915175270415947444;864051812617259979;15030786727800745062;1778538840;1;3625674304;2OSqYleXTsXLxSAQ;-7932826339712230950;183;1209382519;3807737798;125257059;2;-3570126435262674630;16873305864459919030;6707150083171726684;7883765805835841634
298;137;12008;0;331;2WARPTOL;7;0;419;1707914989993796352;3064404561113083586;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914989993796352;3064404561113083586;16;1706095057993093544;2;6435816080551660723;471710007;127;vpPXdTYk;844183163;1;3872;519226277;13713823183770354354;11463700270670272609;3;1706095057993117100;9;1;1;7919861648719941933;1706095057993131499;2;14903458359067020735;agFaSGfcFBdAPm7M;15577364641265676379;343952724298095428;4907197334816010624;6687118126930692527;954942727461870046;11718907164432155391;6161411579056195109;17260834715159884575;2367734258;2;2684694765;M4BgD7kABtYU7wUp;-3297569648307945837;150;3581929715;1132655980;471710007;3;-1999877078567898995;9577118781722634872;-226985165752214866;13457423251225341409
298;137;12008;0;331;2WARPTOL;7;0;420;1707914990031629056;6064678527822355250;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914990031629056;6064678527822355250;3;1706095057999107028;15;6821973020445328954;722112170;52;TSTrXb6e;686788011;2;3505;813464437;1992406847912423446;4093611603031321032;6;1706095057999129777;38;7;2;18021532038355802600;1706095057999144186;5;6733577769148219777;Z5OYJtgctfeY3B2l;6774730708804879684;-2694847972581508125;6568918602347460797;10092008111403144570;-2072555032267158831;10485062745800190251;-8223323557777120757;1445688289464925291;2124561757;2;557030736;SqlU9ORS7Mr90G6l;-7286851508854280895;11;4255566478;3328173168;722112170;3;-2676988199459525601;10792377840101371136;3941802249308127535;16302614530009900844
298;137;12008;0;331;2WARPTOL;7;0;421;1707914990042903040;9495841995187188561;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914990042903040;9495841995187188561;20;1706095058001433228;15;17381247466269984101;315863755;51;cp5DR2KY;2139156306;3;2765;424016781;6105558475651345827;17241266721487791211;7;1706095058001456462;29;4;4;1063812916376950085;1706095058001470510;2;10507122086365926556;TTKzNdMF1UAKLcG8;6207690718354970091;7626707926463890243;17508491611410495491;484433563882236061;6842950824035651936;6846384467607659153;-4260404209612715842;17144676541994965732;4260886173;1;557721793;uMruy5cnbJTsRPh7;8738346917941835755;144;2279444917;162163235;315863755;1;-5033182004229771019;6071375187615204530;-5965557366138683798;9636560919517846066
298;137;12008;0;331;2WARPTOL;7;0;422;1707914990050406144;14880388882555457488;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914990050406144;14880388882555457488;6;1706095058002996226;1;3535322637298741295;361376530;135;vBCSkGZ5;86737479;1;1014;228658537;14646113061836997787;8993170846907842153;6;1706095058003019654;30;7;1;9696320898213387259;1706095058003034134;3;14248589173054718991;grUVsXajl7vEAioo;8560098433013493362;-2248580585916568999;6474414190857372549;14136858397142233277;2477879334554725089;325511030629081110;-595704917991822919;4292705286278304111;3652534823;1;3058398287;BLtEC01H0IpeSX0l;-2496415015485642990;182;2381959269;4027377192;361376530;2;-3382619894110286587;999077975522515286;8576791581062956777;8816379504240527545
298;137;12008;0;331;2WARPTOL;7;0;423;1707914990061698816;16342977558146063422;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;1707914990061698816;16342977558146063422;21;1706095058005345032;15;17934147342925356074;581937651;121;5bh13qki;4096676627;1;988;394369278;8524160513235974472;16213070214311743169;0;1706095058005368343;43;3;4;5015118682731875756;1706095058005382965;2;11227802084494237152;RjR4OA6sat8rO9mV;78326885165878955;8638066115782790264;12227090372037112300;17438948971266377486;-6923915537123745654;2428132979510844194;851124285687911931;2341286043575938356;4025850198;1;1555430813;BatfbuTHJrjJfkPw;-3769093216478317414;154;698038403;1323075910;581937651;1;6448542485255707143;17737642596030197210;817010222849164612;15834692030641225889
298;137;12008;0;331;2WARPTOL;7;0;424;1707914990076732672;16637268189335823320;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914990076732672;16637268189335823320;21;1706095058008576695;4;16187451254311990727;726810605;126;PKDB9FmZ;4275003756;3;4712;265124294;9684502992562603137;13674680405877708589;6;1706095058008599888;27;2;3;18038084854823630053;1706095058008614206;3;16405586523577201914;5OaqbuX8fAouAcXX;12309530596043644138;-1986336113145344524;17771359474847217243;5764391573706115111;-2186846517738076544;9473401610316425970;-2016591454918276749;13614213775761094566;455090864;2;3709398561;788kgg1YUeqpKHvX;875873461984951453;195;1107609110;3653785837;726810605;3;879580604622129640;4212634119355387465;2829360075591382180;7518001512186010282
298;137;12008;0;331;2WARPTOL;8;0;112;1707914989002884352;14211753254501960520;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707914989002884352;14211753254501960520;22;1706095057923038907;1;7760055985803129925;495012502;177;1FyLNtgr;3461854413;4;453;489692928;9030640188105171253;3568124050099028501;1;1706095057923066914;5;4;4;1972305190590728043;1706095057923083981;5;6298132882064422978;U3pepKeCoTZt8LLO;10166211875339196762;-6990522276591289762;11907671232531998097;13904172819798567277;-3008239457781964873;8864517602698395579;-1311814858624083469;2252543896562595110;3097199562;2;62957180;ssLB75OC3QOti0FE;-5257316631726025476;56;2120322193;3305231702;495012502;2;-8617009964150651655;11082891356385390760;8354941264483744521;15253202982661980796
298;137;12008;0;331;2WARPTOL;8;0;113;1707914989018500608;9510788091765396161;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914989018500608;9510788091765396161;7;1706095057923406215;11;2909689309113215944;149423575;204;dOHhHmBf;201148375;5;4743;240224556;9698630848805022297;5868161708613286012;2;1706095057923429944;101;1;3;11308639601732711227;1706095057923445023;2;16451375210883461425;Gxnt6r7LNhs77PB3;10335229748083289285;-3661577541703442790;3858343602739583473;15673273505043814078;-2670384883236092862;13342170193175600042;-1277132305582179818;12225582261198298627;944116431;1;4078644498;h9dgCltn2oKVbiPV;2870525928635783257;65;1345682133;929524966;149423575;1;4846952289398552382;4220361479650129814;-4541263960301633890;17875704241533574342
298;137;12008;0;331;2WARPTOL;8;0;114;1707914989091908096;13969060660384682960;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914989091908096;13969060660384682960;19;1706095057925193030;15;1941549314774285535;302074901;152;a6xfgYjq;178932129;5;1174;993724993;10922943894845926115;3335646218779170027;5;1706095057925217157;102;7;2;15765023824735763103;1706095057925231680;0;14374954467223642834;fTGSvZxIiqiYhZLJ;9498951501619426398;6246394305974755343;7632952656352371014;14945567471679023698;2349739945701904129;5355177441391324650;7510308685188778077;14073173795140964615;1329662984;2;1715478527;mNdhovL1yQLQtb7F;5003731733644117231;84;1159538673;2198623835;302074901;3;-3658915393369961602;14383454102790718042;8474076237762924205;6985411963142941194
298;137;12008;0;331;2WARPTOL;8;0;115;1707914989095719424;11404747250195364943;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914989095719424;11404747250195364943;17;1706095057925391489;5;13925687376092272493;179555593;88;BNZoN5Cm;764828967;1;3992;217975086;13441862034311034239;2810693641242461148;4;1706095057925415355;16;1;2;1774475707521885118;1706095057925429959;1;7082764601518625950;5bZWt78G9g4IQ6Dt;11716495785492818092;-2436234023954111736;5819761882371525213;15562194964894587789;-5285353824317524155;14887356808480240121;-6190566488355459829;9982250617308722266;4188955324;2;564525540;n0inLteMdFRQDsxL;5623345317138505993;148;3698874733;1506043787;179555593;2;-4129114867476155405;11504181407600009428;1774603667780689512;9628771005478121551
298;137;12008;0;331;2WARPTOL;8;0;116;1707914989103279360;1680875107689013645;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914989103279360;1680875107689013645;6;1706095057925802519;10;10335689147049714170;786357755;96;t26o6hDB;2731285892;1;2225;228131980;8964374827005575487;8359728481223684085;1;1706095057925825823;40;4;4;13579099714408038240;1706095057925840796;3;12697782921736278485;4sXkfd4PY9rKMoaR;4957718721907664312;9126260686953844744;15053023208765175915;915714658033872659;6930434563985859770;16838879749441847734;-158282347082592020;4905440565300244658;2898752389;2;1472521661;ZSFvc1mEDJhrxKTd;7822336385724900628;37;678989966;1561609176;786357755;2;-3461197470212249349;17383640745996224032;4175893656568206884;6916484281020223603
298;137;12008;0;331;2WARPTOL;8;0;117;1707914989476659968;2266775771242143605;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914989476659968;2266775771242143605;7;1706095057930137238;8;11204984396201199150;104997053;214;V7ODpbqE;628499825;4;3725;200640039;13887124110511184411;6675099165914139804;4;1706095057930160290;46;5;2;8359463850337706010;1706095057930175113;2;2726336048906653190;haRZwwG6zNPguBuO;3366955055088541523;-3703273665843426141;6347788472880226000;13497769799399274552;-3569178404537820402;5295462891787430745;-3833923342818954898;7171830073160704329;3649253704;2;4261507934;WFfhn1Z2HKe3t13f;3201635615627779243;55;308798165;2913007489;104997053;3;-6155577351048882425;15856138189659006721;-8634509173380984489;13244586139338783991
298;137;12008;0;331;2WARPTOL;8;0;118;1707914989480510720;15924106481552271896;K2CDW2WARPTOL03;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914989480510720;15924106481552271896;15;1706095057930406106;15;17399480421100918248;548619297;100;JCEqCHoO;805486894;5;4077;957663957;7464763575911690499;8835801462000477318;5;1706095057930429015;50;7;1;9667554255356969110;1706095057930444054;6;2934004960388804252;favAdBBfarBHrdkE;8581107256700282081;5463496119137196086;7130004581983497298;16399935813522713343;-4839465580718786887;7881137099735713050;7075121709358162868;11290703620433725394;3706323326;2;1575165090;j4AAhACBlhmxNooC;3603895324326119439;199;3949590211;2089789015;548619297;3;-2223017969372849838;16625396014987598868;-4906331324668169796;352005566879857163
298;137;12008;0;331;2WARPTOL;8;0;119;1707914989503359744;15551605681752284596;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914989503359744;15551605681752284596;11;1706095057932138144;15;13118431508411902433;225974287;175;nmHxCDqW;3842884600;4;1366;831020634;10802766830102910860;8605391202066805814;3;1706095057932161463;6;5;2;14860011724641339185;1706095057932176196;6;2582724431847792507;BJERdzXPsGYn8wVj;10444753073869251739;-6040948980966246725;3122408113432502834;9010097552655449301;-3962342315612877118;17762313736822312207;-2620248790750255696;4183871982836969243;2714042836;2;3752261203;x1RzuaEgmCSP1lSy;-1175771392282841989;217;3902590564;3046453651;225974287;2;-5617786210127810472;14274553536784687147;5711907206558427824;17385465665128994226
298;137;12008;0;331;2WARPTOL;8;0;120;1707914989507158272;10257258907990592884;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914989507158272;10257258907990592884;7;1706095057932439991;5;4011770065503670184;836350944;27;ud5rOgXx;3046298469;1;4644;785649145;16028553813526902293;11592751628922227950;3;1706095057932463108;33;1;4;2338368811404884995;1706095057932477576;1;11244732458294644943;MBPHAYc6YERLZBgb;5690941546673503683;1765497931220416445;14892790492958368190;8909564007419566147;-5594294124790379024;14365665285297015454;6745984881513708960;12293357729262455281;243645918;1;994416425;PLnwsKBYPkgqgo6G;3402296915845556565;184;1849777022;1584517372;836350944;3;6208232196167123868;6891789495613663441;-1903541090397867318;5037586113876815388
298;137;12008;0;331;2WARPTOL;8;0;121;1707914989511200256;15108784291519897271;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914989511200256;15108784291519897271;20;1706095057932748231;4;2643625043780116144;659932215;66;eTBX2B08;3280907243;1;2586;963846318;9468903648445843336;13595961767694677159;7;1706095057932771115;45;7;4;1962550307695173934;1706095057932785843;5;10034889672303700609;MuDtYLyUXoR6ICd9;2920827142918833296;929251724151773095;1028555064800476537;11585871592140521846;5201492925444831782;6427207291253137457;-3813982701407598759;16311465307071484828;4062502265;2;966099241;wvYHg4sV7fhCNsXw;5297922633422821118;;1637659662;4021315557;659932215;1;5378749391023467691;6332442845294302546;5952372484529517142;10663622158601526637
298;137;12008;0;331;2WARPTOL;8;0;361;1707914989636280576;5453062935684352841;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914989636280576;5453062935684352841;2;1706095057944461008;14;6043586731345116399;636453490;240;F5nOk8nn;4015451703;4;1464;136479399;12794407958906042299;4163326563272572581;4;1706095057944484140;46;2;2;3011153462419764154;1706095057944498371;0;6384936310521806949;fXVu7Z7TValXgjpE;10363159044342148854;-452391587024881381;10387926576090610906;9432932958394659860;-6097462889329890799;5440344423683940474;-8175313933078088376;11818350660798982863;121851360;1;1911915781;JAOx9bObS7jlxRJt;-5066726156314593768;149;1164062877;1509645430;636453490;2;4609214705163817122;14731394411387361552;7921266235431132475;17627145781548500911
298;137;12008;0;331;2WARPTOL;8;0;362;1707914989643889920;8124327218573749055;K2CDW2WARPTOL03;ETLX;DSS_CDW_test;7;7;7;404485177659377737;Rc;wUqjOBFAr8ISYNTWIw0SAMImCjLpKw8hqkn0pPyKEQ0KWq28RYdHCjio9VSfzb3lq7bvwN;Wn9;1910389133;0;3823951554;7;1707914989643889920;8124327218573749055;13;1706095057945320332;11;5005123788874974192;610827639;63;7iHnSmEi;1362826521;1;4322;113047527;17067124913369264552;2648929512169928244;4;1706095057945343149;16;2;2;15342514662308300208;1706095057945357576;5;15899815214167737508;uvQl0nLL1f2lgK1Y;16266282975497055982;-6737997199788114488;15595409338483634937;11647889176522625694;4540309178146551161;16086859786156159203;7698244735434675485;11038552831740980838;4236382200;2;3283146563;syk8ivKCWJBPD3r2;-7051431147021458566;173;2434835690;2497306130;610827639;3;-7206427248536246612;4586868349470965726;8611194255789957006;3600218794412960115
298;137;12008;0;331;2WARPTOL;8;0;376;1707914989704122624;9173287021313109331;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;1707914989704122624;9173287021313109331;22;1706095057952667299;9;6065850337099614578;129588308;127;3Zh41qI9;1489352777;4;2493;170555707;13400694604661591349;17957474860555451534;4;1706095057952690766;11;3;1;15913061366786440991;1706095057952712861;4;17589069590665939845;h4NYHqN8l75oyCgT;17785792676664744754;5158411129056540249;18366054084013341640;5976884776447482881;-4203179255598610058;12450621419062281398;-7786339365762727536;9006836732308679288;275617761;2;3809408451;FnNMf9c2pcH9F6nH;6073200234656741282;121;4169100219;1438769511;129588308;1;-5052259773076915555;10057089483199099218;-6290597939276535620;4350207812083661213
298;137;12008;0;331;2WARPTOL;8;0;377;1707914989764256768;445102593122696857;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707914989764256768;445102593122696857;10;1706095057955092563;5;17989991078149133541;773384389;203;9qHZavOu;3955092642;4;3518;391159551;3401712005308751813;17946359261469486833;6;1706095057955115536;15;4;2;7827313077152403654;1706095057955129424;2;9194313329854475449;UsVgXPkjCS4irg4m;18198734219797160929;-205652398816622982;12318506211611222711;18201156530059532126;2504637297390426941;4408812120767982651;-7514433821461733924;1720636359049982576;465955381;2;464596007;HWUFCkYoS8OSD44K;4376418978138771937;36;70537547;3241607191;773384389;2;3652899386903147179;9640165550837429191;8290684581815248405;10358789021501096560
298;137;12008;0;331;2WARPTOL;8;0;378;1707914989786941696;16842934327374422224;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914989786941696;16842934327374422224;18;1706095057958196683;1;13451011039129714593;767156925;4;hRtZMszh;4101465921;3;4073;885666891;12632834359718856917;16845768131258053350;3;1706095057958220490;38;3;1;10534139460951624681;1706095057958234482;3;15800662030068862916;DaqwWzcUmwc6bH47;1993114635573415808;1558046534018066508;14290307381479417702;10396272228329802652;-1910721088860247058;17895688162794773924;-536279892849232342;8073718805842800131;2812212542;1;996278825;uOTUZhLRUHkj9DWR;-9186937040207865697;200;4105620694;3548351648;767156925;2;-6382849848597216542;9237342918174312893;1412796977433934518;5105470805069527392
298;137;12008;0;331;2WARPTOL;8;0;392;1707914989850728448;5671613286240031648;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914989850728448;5671613286240031648;16;1706095057967738462;99;5425065733727867923;650176422;6;JZM6HYl6;3193506129;4;4935;594073355;6003560407501250934;6383575538785723932;1;1706095057967761147;50;4;2;4625825397057139244;1706095057967775872;3;7530788099645600984;PrqPBtSOAAMgEXrj;10184008756709584798;-6266699342473696420;7156157462671680396;9003283294627186912;-5457718270096539065;16603430327450594590;-6511929709371616328;5078927887346785853;2789307821;2;1190040423;UbITeflvbSI39o4d;8335946966548943894;193;519538381;1069071047;650176422;1;-47906776340595302;11960199241842351774;1779190282904290396;5237215020633375710
298;137;12008;0;331;2WARPTOL;8;0;393;1707914989869525248;10915621678726229493;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914989869525248;10915621678726229493;2;1706095057970775512;7;14093830936300179100;687165927;208;rBD4UJTy;3068340190;1;3623;83949544;5506692027790463956;5776529743871990221;1;1706095057970798255;100;5;1;1708377256301494981;1706095057970812449;1;4496487345015574115;zFPyCNcoOd8G1i5q;9660400637949298504;-6590580809907542220;17919942109468857276;7740379672949894412;4579692777150256100;18144880419361660716;9215831153796635050;8980822324538818426;2416295621;2;454708203;uy6TIdxKcWIhdsHS;9220398755044269010;192;2240041665;4075280689;687165927;1;5282248775316444879;9345025501342377465;-3279825103296812657;1495194068568592191
