msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;iSINCode;reutersRICCode;pseudoCode;cFICode;underlyingID;underlyingMnemonic;underlyingName;underlyingTypeName;underlyingSubtypeName;underlyingCountryCode;underlyingIssuerLEICode;underlyingBenchmarkArea;depositaryReceiptISINCode;parentInstrumentID;underlyingCurrency;bloombergTickerCode;underlyingIndexTerm;underlyingMICCode
502;492;12251;0;331;MTXCREFD;0;;4119;1707914822059125504;5616498614085501329;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822059125504;5616498614085501329;1;K71XupN8UTaA;YQN7atyjs49nwjzSoRwcrc7i;0L4U9weUrAL9gW6eFSuzaBuKVS0vh3Usuuyb7ViW;eCEaeR;18215097548725584292;HuzJsG;0SfgBe5uiZX6yfVyAf6Beheu3qP9qsfsNs5NV5dlEjFqNXdONHtjJbOWwmntu1MBDAdwjrBHewS4TPKeFAgAb0m8JuGbapFgtd5y7J;ThRtdwM5hvDNMj9PDQWAw223oRVy6S1NECJmmTyq;QD9J0MhE2pwjNoYb8V6PBwkoOKC7FpgmgKP1zsBRdo81zpKDAPv2axV9YNaW2liEMtfpQ0;6A0;CUUcRK3sGJJR8TZ3lYz7;wDktJbd8YQDeNWCMiWgLMZQzZa8DueO92X1lHAoH0FenHzs4FVqoEDgjvZvuHakE7A6tnL2isMdyaCSQ2syyNh9XmsWlwepLknsW;fNJg0Ngeu4sy;997465617333100283;Oms;vrBTYGx12N1VD;n6LLqFPo;
502;492;12251;0;331;MTXCREFD;0;;4120;1707914822059910400;17174441855919712330;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822059910400;17174441855919712330;1;avMQWjtHyfSc;tJuUcOOJNRI4VN7G4vVl00YD;kWnn2KmcyBhrhTVtrQwjoIVpZa2wHD06s8yRJdvq;mujEa1;5979978908551315319;CWdSnF;bsyvUWFz8HoTBJiGyInLlUJ1KGvKJmsyZk0OyMy112cJBSbSe6M0HxHGtYX34DvQ6MDaedswS2t4i18pJ3rBukWhx2dDLn9Aux0tHA;q9Xa1ka3YWQPFBMup6jrVvuxeloQsOM5HfFZNJR2;38ktB6kA79ordocRNhL2fAn4UsPOOYXiXO47WhVXnALEgGQerR83XfT8D6pPLIfHUbbe67;G0C;8mxxyFNt7A4wNg86jRAE;4FFdoOLBaQOMZQRE84DgxG18ZJsOe1hVeNndML3k3jZ0GPdOIUFnWl7npCh8SyqgSRvdqi9Z4Er1sBqQLTt114XSqLYjSpbx6fjl;e3ovrRiN5x9e;17846351862309387820;47I;pbnzYT5wjfa61;QZJGtVgQ;
502;492;12251;0;331;MTXCREFD;0;;4121;1707914822060704000;15704993957950197127;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822060704000;15704993957950197127;1;3us0cIwjLz2N;XUz6Z4Pgg0ARATWXUxyBWXD0;kiMYqXnkoibsnOf7C78jtuHV4CTxWl6GBOzDwsg7;ogx53Y;3998659159583181515;Q6VqIv;mnrHpuTkzhzLlMh7Zss1HsBczz5IYBRgM1sYZEZ4kvghfxbQvm19Cu5HUUW3teiN7dhQVeUcpwUjljC2zMwIADqAayKUviKvwLgMa2;gHoNflZClwknZnCbd6OLqYbravrxRPj2uIfuYCIx;7aUwki6euzob1dYULnsiy4B86VP1NWWp4zEBbZMu5k4UMxfdBxvp9kLbNyXU1deQVw6Mjs;GeF;qipXVv5dUQcB2xIVuZDQ;Rh6QIczKWJ9NIoa9xHSMf9vMzmIoLfWYSGmHwdyzy1gzML51C7B40uqEQFBMKk44AP35qwY85yN5GHFgd0q4WY7Tr5Px8AjWFbUF;WjcXD4cZFizA;16762893338764863976;gBJ;qxoPi1CpZ8sQp;IIWxdilo;
502;492;12251;0;331;MTXCREFD;0;;4122;1707914822061493248;5145808292729318403;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822061493248;5145808292729318403;1;4ynocpBlGdrN;h3bGz5KXKtVIvaFVzdvsjg2G;ZHgh64cn4FzFEhvEwiKcljDjk8ikrPMhUjUV72aQ;Zt1gT8;5646654118803653620;IeDtvu;xJjqFA2XtzIMi3FsbIjWwXHkbBzy8kMas1AX8gt4u8R9Ap6t66aRElIQAOd6gJmeCgnIZqokCfC79cGKbqy9IL41LwNcIQdB4rWfzM;0vNQtAcPdclEuUCjL1qVkLF3idlczswOHnHUcA5E;6GNznhtMNHQ2FmNdOUV7xyNbfqH540P8OFeQlqN7jUZA4ijgbfPA1o4nJ85t29MCrtf141;NU8;BK0eQwa8P80IN72BLdzU;0TuXt4EdFy3B4sUW8j7yUWp3KNnw2QHf6DqfhvzB13jXNFuFFZgVUGW8u2n2BPJIsl0UQKK1d739y22wq25Ka0kxV3yt23RRbAu6;2ZhGV0IDEoCq;3371640974725670414;VWa;JfffTLztoA4JH;uKHHJeUw;
502;492;12251;0;331;MTXCREFD;0;;4123;1707914822062288128;11822649478851200946;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822062288128;11822649478851200946;1;0uLVR4AQrihZ;dq7lXwUXHtbSQRfvDho7lwMf;6t3KFRf7TKQI0HPz5izTlOU9jyhoqnot9FJmrq2l;yhsTwh;4328384232082947260;RwaHQQ;YCe9XnrE2dzDrQpPqDqaaUa3ACwdgK0nmRmPjwzv7IBDOuMFT9okTeavkwKuBX5pnEoJztoRKZwOmA8Up2JQS8gk6wxSK3G9e0Tfyw;AprW9E2WaZ0BayyuJ3MQm9egMvjeqn4STatFKsk5;33bftMhZBvhjBBRoDfeowHScfFGlYh6CKyBr0YBHO3yryoCeBjnj9pViipWmHuL3zuGIfH;aa3;nvqwkLL9CzFBOfftvclG;kEmkA9NB41nLWFMB2tMITQILtFnY2KluMpZL6qempn8zv5vAgsIL7UZ3Dgk7UCMKTwnqB9yFVmuwnifolgz0pH85nBYRDAkZSzKc;gxahM4zlDInT;17086150710812387592;4st;iJAv31GYQSbeD;RGVgm63a;
502;492;12251;0;331;MTXCREFD;0;;4124;1707914822063080960;5890596969960775835;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822063080960;5890596969960775835;1;X3qrmEvQ8Uom;yyNHWEmw6tdoyxob1xM0skkZ;wX86sxM7TJcCvN8oeO2LdMU4LDvbk5ose45v98Vg;eQLzno;14256274261155931374;WdZQMP;GwDXyFfXaPPtR9biodORRKtWYEgiaSjLwb0C4gvQdvZ0t0NSYvNDoSgT6QwkCYIXaLD0he0JXaX1HdbtGqx3ggFv6R9SFdKBpaLtuG;KUQwmtMOdKnz9QxWjnzJpjbSLRHhPWguhCZkjTxQ;Za3hWOxSfln3H0H3HJZ5QTh3toQ7K3rouq3xEwE5lHYHTzZx1eKgEWl8huhubLB1cMYkIc;iqv;Nu1X6r7ciCdNo89zexb2;tjw9ILhhbEhHNEnwnalFYqInIi4pKfdr1fL2UFY7QjvuzXshykkzEg6q2BZruEuHzQH3MmDldc4iMO32J9B7troS5MW8QUhJzL5C;dBe534pForZo;9584508873900071240;uN7;XiD6h8rtob5Nx;DOYgCxY9;
502;492;12251;0;331;MTXCREFD;0;;4125;1707914822063873536;2913448755741732660;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822063873536;2913448755741732660;1;Hg9Y5VuwzIPB;SOyVcbtCrKtsqVO3OLXCqII9;gUBClwupP9YGgbBj0OlbutDT0HSoJTyTFzshePz9;PDDG2L;11428812458027478991;YkOuKr;t82YKZngb1aINy0hMGYiCEhFKfqlnA87XWWU7nfhxQfN21TzjMSK25MUEiKcBA9Fbw1fNOILE5sBgcyHiD2sQt4kGDlgk8CECZ8Wv9;Dg0crO5z3N7FaSr675pA3XdbBH0bm3WK18YGsZwV;hSSe99nRJgIRMKzS7TC8lpOKKSh3kHgJm9uxynQhWNfaKtbqFpk6H68cRAZkmT2zB6ObDA;qKR;ppi4Yz3VddG6Cx4Lcmlg;2ru5PFi8rC24SM51pUe4qQSejUh5eV5JeK7TQqDj5O7NQXYO7VS9i8yRMgdsQLyhGAp5snW5ALDZHWVI7FYqmUwB3bsrenwiK8vO;MXX09CryzIGR;16246621610048603516;mim;sjjReZimpNQXk;ukOgtDbE;
502;492;12251;0;331;MTXCREFD;0;;4126;1707914822064658432;5390757950431008904;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822064658432;5390757950431008904;1;Y9m31eESzjkA;iKPvyGGVH2MJAOXD1GXL5MvU;PfYNf6u0bqKlZUeAK8eeS9E93WzBWDe7rdZRndNh;BFkOZs;17832241295733423108;CUB3Mo;m4NrT2cPQJ8P79KEorxrd8LLmKrqg886Gbh1ZmdZpEWgGHUf8OaUAillYTog6E9geZfxq4TQIkkAaWzfiikbDrHIE7SjtUeZrqUTwD;xbmt928I0xICRi73yl0kBdlySHLoAGYa5WNXlFji;k5R1SptoZje9XsW63WKG747xE7N5YLSdJAskTa5tTiUlfEUbHOzlBo3ugse8c0zLX9Oki7;mMy;Jsy196NJpAEMy3GL5EHq;3fblseiz3BCvmjyUJNrSwCc5S0uF1U108bsOriS9i8wGbcfjQyNiRfNL6NzOFTIlJQfcJSG9etsBSNO9t3oPAawMS2vCrECedlo5;O6XpbyERbi5y;10180896300186826610;5so;k5VC7ISIgvENo;nNutqIPO;
502;492;12251;0;331;MTXCREFD;0;;4127;1707914822065455616;15726604212938003285;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822065455616;15726604212938003285;1;yIgNlT16U8ZB;tEIBLlfjS67S2zvRV3QBiUEa;B6NSheilb1mD3GCk2pJiKFoEfJCmSuBUW5ORxwuZ;2TJPt4;6046720689486605867;IIlSzH;KnAePemZFPEI2O8daj3gzduk3qQLv0skC7mLAUTjAIUfbKCr9cXVusGUHpQpgg0HrVHXCtyfFiXIVRVY3N3L30X5l39tcrr3fsDjpm;WiJQyDhcqz5MCa2w4skY4gS3AlQZxxQFOuBLLZua;cYRorcYxxXTEhM5jPUQae5ZRabgCAqTq6nioxSUqhief2T2EgIJKr0bVKck2ypVjF1TCjG;lrM;unbhsqhuyNponAj47T0t;oJVmiL0m6BWvUlX8OdQHW9yTKG3HOQ2iDlwWzJc3LsrN1DmllooJD3nYm4nONcnNpCSvEm4YHkhyzEZ4MDvcrJZ4zNuubitoDZSJ;3PltdMyivWmd;1752351337852781883;81Q;F30i3mbgNJVTq;8haQPrNb;
502;492;12251;0;331;MTXCREFD;0;;4128;1707914822066252032;7008536428845669616;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822066252032;7008536428845669616;1;zAVr679B8XfU;OAeyrDzHq80NvPlOTAQCr01k;NDs4WZYGFsdzESvpN30ryzQqzZBYeDWzykPdlEGV;YrCJCo;14080701010068527404;wfhiHP;XYBFhNpKNh9pZM2mGWxjh3Xg05cbeFCS3WlOXFQqlOKVW913GRGBLr9N8MufCuGlGU4nHyMjjG1S4oJjC1LwDNohH11Ru9o1TZBDpQ;i1ZT4trZs9Gjuz2Ch8bb8rtrV9MbTe4RwrQkWZjn;OoPnPflbXNUlCWmot2NpFSSzf3JBKkSYi4GVygHv57e4aAtA1tCwyaaVZXCnDJDT32hMVU;Tuu;ETiuwoQbzXXDvOqhysAD;6SvFq5E4LYE0s6j8gHxsVyhd0tKRBrtYcpWQPGrycny0WtheYjiaOrNF0gArZx0SeVk7dScWSqHPWhoui3MkuowvWMzKaQmSiA1B;mOV3n2z6ZcBu;13335331639809895819;NRu;lWijahVunPz6h;o5A9ZQaq;
502;492;12251;0;331;MTXCREFD;0;;4129;1707914822067042816;10308295476021615272;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822067042816;10308295476021615272;1;CeNlXMMtoZNh;UDO5BfsVsTpsxmaqlSQIX1wJ;HNKLX738Q7tCA982c2w5wguYltlyI3U3npg2b63X;NbpNDX;15173584096575720160;naNlOM;y7Lvbw51VbhLQpjpLLd09Uu3ONr8bFmU5UdBdzbSu2uvajgIv9bDqeDWBatqlxDtuT4uRhuLEmNKzFi4pXJSZouCRN0NblbisKdqUj;8HdrTZaqdBzIJuhL4kbWupVmTXmaurBI0XeGL9iK;MeMRmYKpRXDY0NyvDEbA6lS0ZUTg2TMTo1585q5bif0IeuUMQv3zaUCdgrFBxQ5ZtFAoJ1;aID;0eunON9U182OiYHNsdn3;g2KjT9jIzOMjiv1EF5h55Og16fmqgCqeW6gUgogtoUtYgoeUMoEPABek17D2qIp741F8HaD7GUhGYIXOat4eQO2Po1c76nluSqYr;iYMr6CWkzxx9;97519780887498548;nLt;U2ksaUaYhnY9W;GnpRYWFt;
502;492;12251;0;331;MTXCREFD;0;;4130;1707914822067841024;16431649796925731040;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822067841024;16431649796925731040;1;lrlZNLMHiqY4;3RPKLVW7io114RvtHPdf2sjh;BQ8MkvOwqGf8qTJQ5PAuGmTblXxpAvLF9k7HgKtw;k8FAzX;13548868089654055699;dMO8FN;FmvQswhFscXiD3cxwhHOvbR6snwFQl3qFErpCjQC4aise4rCesYbLyV4MbtegE9AzaElDMhz7ii35vlWXyNsBbrZhOdiANByhaD2US;IGsSetK33d1lIl7ZMZuyYKwD7voWSmZooxjfA9Kw;qdPbvoUpvrgBc5gkJyGTtqEmIg1jP1Wu9Szf7JG3yuvIfQ1Xuzc4FISap3jFrHwt0hv6RG;j4j;C0Apc5EL8FTZXjK3ZNgt;Clx4G80FM3V0FlPG45JyLPrLNFxXn17q3howzGNSbMlU4ktxI0zhxlkrD7vJWBXLUpnyK0TKXazO7yxmNviqlcEps1Fpx4udGKML;VUKABPeT7vUE;15845497160998780892;Y01;3iEi966Jbov6T;Eiu9AkLI;
502;492;12251;0;331;MTXCREFD;0;;4131;1707914822068624128;14741748273142965035;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822068624128;14741748273142965035;1;IakYGxbGHQIn;N4rKuwOPYZYBdoMUM7DIjHM4;Q0EXNQQ2IobZ0Sfu8C6c1XfLZDnPzKu4aX4mMlqR;OZwSx7;7572561363899403698;wuRWCN;uTiVqppH87LQtSem2MQOGEesvOpDoFo24zoHHNPJ4iugaE9X4CvZmL6gOrcf9tPIqdfPXalAWU2fo2m8lsV2pxIeqVdyca7oz1qGJ4;xt7qr8tWnyUU9Ku5eZXLhK2tW2tw6boxnyadQwls;hVTKnZVhSjAKRovkk88GDAPa3vvSLR4qSLTCp7Ajc432QegjhGwLofKWOcfNm7CelWWd2e;oEN;OUVpfq2JTbqXSlfqtZeI;Hh0vnQ7WCsUTNJNrnrLcI5Byyp1b0RimbaZgvB0uvF80XAArxQFm2eQiyzoXlstrIwXcYGj9HkNVRswQX9WWMgpqjxZRdCmfMd70;aEkmNyR3slox;7745856736848155108;gRb;VZjymJej0hggu;3OSJijO4;
502;492;12251;0;331;MTXCREFD;0;;4132;1707914822069421824;7332054228802652194;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822069421824;7332054228802652194;1;lBbVFAaJZAbF;oCds0dz6yUKi1DlgpUAV8v2J;qDLo1UO1XZmULZRkIjuBJZBGz3WYCkY2gUyTx0ui;IU8zk6;4264238892863252705;76ex9Z;ksiCAVdas5EPI8pgYXDNzGwmVbQNja1LLcly7LbI3eYXVo6VWf2hc0Msx9lDyEBSZ8IoFtIjOSsSpUl5AwV3zGoj5APH5VwOLj4aCm;Au9q4xaiTVCAiF6OX8QgRl6URjEuS3cj25P1MzSb;6aebWMZp0VzcMooiVZdKs2csDAy1oHEs6hd793pPUpz2PPpoHoS7PGLsjgV6SBfg07MGpo;Q2t;Ughz5QfYeIlGq90aVigO;tvANhYpdLGW1TSvZ241Ofy6k5Z62mt7Mmuz15hHY8QDxe2p0mHha3325ks4mAMIR8GVyM1ExWM9eaz0sGoe1NAV4eUYNUSj8NwlE;NMuz4ZTAGy9b;4958365020805131838;KjI;WgoCF8GuJuaDn;wJw4jgm8;
502;492;12251;0;331;MTXCREFD;0;;4133;1707914822070215936;18151327343777698411;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822070215936;18151327343777698411;1;nBeuvgJfBgYG;qThua69xaYWBBRGPng51rWi8;UcH29nV1iMBbDKHXZnjAdeqKLnUqEDfJ5suOci3O;qPtHcB;5435946268909661892;7ocKXY;RdvQQ3XNeREYoXABKB0aAk62AQSezQFb0mJxWcBqcMR1oFNZX7OVEzl5srO42Hp5M7rRfJs70eXI7fhneg0XzsvZ1rygZfrYufhS1s;dUqu8BZtvNtkdjU9geWk8jov8uz1inP199vFiovB;QCpG7SyD5HphODjg9tKRxtMgfxitWD8KjIdgk6SkJTVfEpawNOvBzeQXAnZyx5zKuEUB86;mer;jz5KGRAZOO0wHYvANMQZ;KZI3bGqDfKEAkFA0x1FCxrxBfwTc3xvDfPXEMpi1KN6mSqD7zFuftiuiShd5LDrBwFvJYYYaquwKhGldTQc4YhZHKYkGTWugE6Be;AIsrDcoWqLXL;9912584009760327229;GEL;I49MWcYRSwuNx;q6B2GAlY;
502;492;12251;0;331;MTXCREFD;0;;4134;1707914822071009792;18036463776051529708;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822071009792;18036463776051529708;1;gubcNnX2bxP3;LZRbf7mbK9v9VFy0cXYlQI9e;HgFAbv4hkSAtv8PjUg71LpMkshjo9tiiFg3GvWMv;79dzzo;9304335927499200060;jj7UR8;yKqeSQFszzjyRwwD0Iv8y6AJIPi9H7Snq90rqPfTXUczoFMQ0omJB6DzJyi2zTAqb1eQ7Ii87h5YEPrMC8ffQZrpt7HukpLNm7gSHW;ZWfKBsMebPz9IF8AdhzS6nKOEBh4IbfBwHYAuDsY;jo2a5ASvwt5q0kpk0Puo4aNqlH8jvVttu7GjataOxw2QGJc9pT1WThO8XfAZXFpuCgQkLt;Ixl;GZUYJ3WIUISj05KbhPdE;VJJfEObaYIufQAGy1W3dDo3fhT6KzyUJ6Cxi0OQ5GL87MYJg2h9mbyweczVsrOO3LMd3uEABNZuYYBr8wp2M3XB9GnFyauEh0aYP;EhF3Qy87Xnul;11780172278525300083;9mW;hlPXNorlCYOLR;UKiWh60b;
502;492;12251;0;331;MTXCREFD;0;;4135;1707914822071806976;4608482255911988704;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822071806976;4608482255911988704;1;oaVKu2G251zg;NFdafR4i1kZFr5P6jToMoJVT;BG2I31PUKhFYNncHsFfXxwL3GhNeAniahlKNECZd;PwVH5m;12296280878241739902;4u4Bf2;oDoaCgNyianwGGCDXgztkH4Fgruls5AYeYj5Jn5YIOzWreId3jhxQIiRGHA9Jz84sexsfQtZh53mFkRNpGdHRybixofgUCf793y798;z0BD7DF6QMIqZjrdIYDGpB7LneEMXJAc0jTnA531;SfXLNdxOWAIjpAoy2i3VksKctrtx4baJLMUvgJqahSNxmuLsZ7STF8LloweeCkCH7hA2lK;GIp;LhfHK6JenI07FXZMM2ib;eTA8Sywbub28U9GxPEO4OmqnufNSmKOfgzNTls9AoQ3VP6yQTAbl2ZO5Jd4Oti1WIUhVMATg9cwbYDn0BWgw0GOc5OmH8hRL2xa2;5gxmivK2PbRr;9833868335448210185;mQX;sInxPItGX9UVj;6Kj56MPB;
502;492;12251;0;331;MTXCREFD;0;;4136;1707914822072588544;919134008657371104;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822072588544;919134008657371104;1;gcXTYbbbafP9;fU5napMsW1q29sCBnJ2Na4ze;HT6r7WwJsTmyvueHciHzPpYWzzDwmIgttAMdAaix;U0M4vc;3454722086676461215;266moj;z7bR8zyt4g86o93Pp0fOEH5Dmw9aYEMvGNGsIo9VJn05uchR8maUyJtB4lIUHQn4eOFTprt6hXvsh8vMC4oSp83uGOLAPh6pXAdBlR;4w2H30kXps42UrV71AFIqD261W8qwP5cCm4mG0kA;OtAIvFnf1lfFwefegmGjWTL1yl7sahnKPm4E4WNzPHjtbKe0OhqX1kAD0jimQOI0HYuQYJ;oor;Uk08Z6WPmJuMtNmEzfyF;lVyAcoiDOFY99l0jPM6GcGGvdrK1oc2o2LgrkIRldKU5dxbHwRCNDzoL0AJTiBrHPPIPfnF08yY1Qi48br1nqKKKGwhyJkhi7Iqc;kYzC8TTgk5hT;5487249478813446672;sdr;dtXxAGJwYG6qe;UurS3bgd;
502;492;12251;0;331;MTXCREFD;0;;4137;1707914822073381888;2383695804513537932;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822073381888;2383695804513537932;1;B3NOd2k9Clx0;HP4pHRPyrOLEJH5l1Z1vh2L5;rRe0EGwG93drrlECykyFguddwuQ49p4rOKPdn1yR;hAjx3Q;1003854828795717126;2ndvED;HJIVFZU0LuLp3o9cdQPPujWev3XsNVg15eNaByR3PTY26jPl3268hH5E6gNhmViru5OTNypIZlon83KAT1HhTYcuoAZznLyjKf7WmD;mnjjwctLvtzvloNeMsdflWniEq6n0RQ31D613HQV;ZVfQwNWgNdkGjF4KnGHoZ6IxtuwO6pODnFy0ZS06SDvX90VTcKEUKnfBoX1tfGE3PPeVl7;XTV;nhvPNB9b8sK6buxF8DFq;HARfHmaeQoWoWSMnQo1wkUxJB2Hj4J93ilw5IcQ7jTdz5RpLdbQjpaskqNGqtctOJu567UkvoN5Wx2Ec9S7y8i946sxFv0ud8ljs;oYmASQWAPlvT;4206657505942151307;sez;iTkXjvmVbAVws;lPs26UVq;
502;492;12251;0;331;MTXCREFD;0;;4138;1707914822074168320;4876239346110596613;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822074168320;4876239346110596613;1;igX4QjtYfebI;N36i7mtUnStCmvXo5NOJPGTz;fRrXtKaoI8qZECYvGvlqH9lzvDd71CDBdry1GVod;SyDNRv;5152130612563491129;StrYuc;vmql0pgosu0d7SE3eHD2CdK6Cd1BeSVp03uQabX4UcBOxaoIUHtLsREWWNlXdxuofNjdcsqyut4S3laWejYCGfakK9SwTJt7JDFgZx;r5srEZhgzU9e8Va3fNTQMrXsWTbwyfwBVR22vu7s;DF8NrhglCSyOElpkJMSyiSyVGXWgHUFh3sJpyTXO6oTnBHVJACRTqFovLTaTMzIBySHdGP;hlT;LqDy58Xw7ypjEjDy7rEu;cWc6MwcrWjy7W8YIFK8MrdoZqE6NPie0McOHHEMHyLSv2loqPlLBsFCQjVBHVmbS9mvr4oOc8Ja8pZZh6fdGKxoIKfIVZ0XVJxzX;N5YOBIJy76f2;891096053861734431;tUZ;DV7dHl6KAprhE;Dz68uxIH;
502;492;12251;0;331;MTXCREFD;0;;4139;1707914822074968064;5845446331466139713;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822074968064;5845446331466139713;1;9eRtMSW0unA0;VLJ0C0yx6Re8n69cCvhINNo3;4ZLqG6tSsah3EIHjtzqMv2uHFkzD4FqyxkSNs1IZ;VaanW2;10628666935746124405;ffIPd4;kSjkKEh3bx2yjQ3ks1Qlah2SGQhPF3qd645Y5PoI7zvBf0znjEFhYVpdJYIggxSsLWa6Wou9pmBj6yTCV8ngXUdh2Aat4U3IfvKwT0;2Yh9Y0yRBPXTfaEl680LSlyeu6wwUAcyNREMb4Qy;j7FIb86EU0k4jDGUlZTWCkbGvKrwNSK6zsmWw8chMYvWmUoIOyiQQCOTxcAcMicBEcXuud;Lrg;qDbrdQnF6EPFyC7vIu9A;KCqnWuOExjJZelaxkP6LxAJO1fcRTBkcxNtGMu66YJFtxunQYy72AHfYXqhjUbfaQpvsJcdD9Jlnl689UEkdNnyevL7cCq75E01A;6sz4GGpDpuFx;521811963607809888;n1B;4L16CUjAfWg8R;DulCSh0h;
502;492;12251;0;331;MTXCREFD;0;;4140;1707914822075769088;11454962495319613272;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822075769088;11454962495319613272;1;gOzIgRErIBXv;62ixjRWap3Gf2mZ7UvVrK5Eg;1oCU5P0l65e7YscizH3888nUCznNT2EqwdG0yztJ;US9ZTq;313464228050812270;12Qmg8;21vvHPsKM20S29g5yeSlmvgOqoJ1rboWcdp8jPaNjHKXXJ0lKBWtXVmAkmGww4aPrtP6Pq8NY8nSmdutv1QGoNaSfwWwfF357HtZOZ;w0bgqKRdmCgRtt0wPw2VM44zDJ3cE79mI4EGXQxz;EpZuOanfp6n8eMxcVxuCYvB0BmdupNrKuLg0bQw1TSVfqb0SgFQbiQxo3N9CgLjHrScJJw;BKm;81ILFcryEKnNsBPYY0Et;cVOj7Hx6e4FgFcHBDAB3GfKkP1cCgIdKAvVufb8m54VZBcYj8pIeuaf0f0Zo9kKnOTrqkPR1Cbao08syYCQ8XARtZkhidXXwFAYF;Z3JV1N0yuzGS;2583853459457866020;Cal;nTaQgrfBqWjIW;PYCmfbOT;
502;492;12251;0;331;MTXCREFD;0;;4141;1707914822076558336;16860405539819551388;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822076558336;16860405539819551388;1;0dih6iQVr4dl;ozWegCjZKu4kYyItnB7VJ4q0;JVSWHCRnOeqoFJE6fmFucgp94gspxuxuqrEHL8Gk;Ajc7lI;6565987107952652604;WMZL55;yNeleSpLWIMcYeqmp4yCZZIRvq7hF923a6zrcScxuiY3w6xd8xn1ddJ0CipEv47XzBxvTbOOSlfEM4NOpKiS0gC86rAmvCNxXmMlqe;JOR2PaxKU8UKS9ipgSwazNPVk5hVu8fTTNE08PuO;uW51VCcgSDj5BUIYFecdcJu14pwolZAZpPpKVjKUQUkzDzDpVw3a45JVf9UUszponOYpx2;Ckh;in6ztWiKObQ7AHxnt0IG;tzOlsmu0k1RsUGleTasLRUHhPn1xq5Lueg0PrkKM0hl8sB8jzsstL45K4dxmfWn69sOENyAHnhjYJT0s6C7NRKcRkNDxjh8VGIjm;l6ap8COBzdpX;11869224973473342601;GO7;I54ep2SLBs3tl;xKEmFH8U;
502;492;12251;0;331;MTXCREFD;0;;4142;1707914822077347072;5182508146415578257;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822077347072;5182508146415578257;1;YOxkR9S9QTJW;VtSbedkj3JKkzfmJmQBj9w3y;ZaLKwHaRseV1IovHv1IMEr1h08GzDC3t9sPpARPu;5hvde1;12099251591068963231;iqgYVK;nVBk0A0V0RxzA2lF8EALLQEDdmXMkJAbpCfAXAHCFJj5i1NF0YLP07800i6r2ASCiDfBLfIyuQtsd2VdorQG17cFcMpTyRWQpJy8tP;dulJ8SdCnBfhpvuc0Rdlp1VYNKo18TuNBdV15w67;bbRGnh5JsDqGncjd5AgFtpKgKTUwbuX8Nz58SZB1m6WvgMmTSjkYmlSQJYG19199u5h8Qn;yEC;RHBqUyt3HPVgag7IhWIQ;8Orj7lUZpXMH8o9vYXnqPc5hcLvpWSYqSZnbby9VJLjCcgGazDW1VzuovejLBwWFPalHyru5zIUmJmbo6yeCC9B0p9KLJAUuYBUp;hknXkidr0DAk;14426049829783286450;6AF;eaudJVnCyP37y;DUQzfyda;
