msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;rebroadcastIndicator;eMM;symbolIndex;indexLevel;indexLevelType;indexPriceCode;pctgOfCapitalization;prctVarfromPrevClose;numTradedInstruments
60;50;12240;0;331;GISXPIDX;0;0;375;1707915002144624384;1677080964093334300;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707915002144624384;1677080964093334300;47;14;836350944;-5497572660373135120;6;31;12592322958643635752;460876341400967506;3544
60;50;12240;0;331;GISXPIDX;0;0;376;1707915002145407488;2861542456450122248;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707915002145407488;2861542456450122248;143;2;921949621;5278441749569045123;3;34;356538457675145632;-4423466656086813078;29603
60;50;12240;0;331;GISXPIDX;0;0;377;1707915002146187776;16891165067992825646;K2CDWGISXPIDX;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707915002146187776;16891165067992825646;57;8;869985226;357514130148673794;2;135;14547828200936286914;9165087111510806061;33379
60;50;12240;0;331;GISXPIDX;0;0;378;1707915002146968576;8395164949636988380;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;7098185481396160225;K4;lpS6vWoUolUmGWHXkKXlicPLknfumE7IxQayxm2dfpRvYdKxbr1X7YLTpuIk33RVcylHsr;ERY;2210663297;0;3262542249;7;1707915002146968576;8395164949636988380;173;5;366139516;-5382386026270707448;0;94;2401146156006259934;-7036312213880374570;1461
60;50;12240;0;331;GISXPIDX;0;0;379;1707915002147750400;12927164253564157623;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707915002147750400;12927164253564157623;117;6;773384389;-904859533076488804;0;88;5686969036774279588;-1548349033177540949;53697
60;50;12240;0;331;GISXPIDX;0;0;380;1707915002148527616;4095225810450983688;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707915002148527616;4095225810450983688;32;15;243374731;-330042242911424824;1;142;10559007594259513596;-7622821882283472076;57116
60;50;12240;0;331;GISXPIDX;0;0;381;1707915002149308672;6974164314357490541;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707915002149308672;6974164314357490541;65;2;388645711;-6303953664758163993;7;115;2071240376445106845;1535530769966391108;46716
60;50;12240;0;331;GISXPIDX;0;0;382;1707915002150096128;2162992872343140442;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707915002150096128;2162992872343140442;59;6;105538185;4970023459186338318;6;141;4245327833001662972;-6357754752087586251;14800
60;50;12240;0;331;GISXPIDX;0;0;383;1707915002150880000;18093268706321776703;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;1707915002150880000;18093268706321776703;19;11;352622121;3827467565122039831;6;68;2085981212462879814;-4320466835789249778;37769
60;50;12240;0;331;GISXPIDX;0;0;384;1707915002151661056;14920208610922589336;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;1707915002151661056;14920208610922589336;158;14;129588308;1089627517500782989;3;55;6005601700293800223;6251260190030292977;37863
60;50;12240;0;331;GISXPIDX;0;0;385;1707915002152447744;10430270387993759922;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707915002152447744;10430270387993759922;208;9;105538185;-2838557573543433734;3;19;5337223402521093476;-3838210022860272871;49222
60;50;12240;0;331;GISXPIDX;0;0;386;1707915002153233408;7020738042582306708;K2CDWGISXPIDX;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707915002153233408;7020738042582306708;190;4;768903345;-2114266542433371336;6;178;7808040115368395259;7146383380652603976;58912
60;50;12240;0;331;GISXPIDX;0;0;387;1707915002154020352;4417694824925525705;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707915002154020352;4417694824925525705;148;14;584621813;-6753091042544978134;0;26;17250262806112296672;4361244624119181737;8055
60;50;12240;0;331;GISXPIDX;0;0;388;1707915002154804992;11505452312095898556;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707915002154804992;11505452312095898556;177;4;588523366;-7962652196302171596;0;217;7769349794274849127;7106833168775075790;15888
60;50;12240;0;331;GISXPIDX;0;0;389;1707915002155581184;18315651073921888569;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707915002155581184;18315651073921888569;159;4;24832667;-3866259015593455360;0;110;77742166285976101;-5889024074209585056;21013
60;50;12240;0;331;GISXPIDX;0;0;390;1707915002156364800;8505553507775906833;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707915002156364800;8505553507775906833;225;1;135619081;-5453078579515613253;6;31;14742564652504004041;-1742861005830975640;13404
60;50;12240;0;331;GISXPIDX;0;0;391;1707915002157152256;2479878713759810813;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707915002157152256;2479878713759810813;163;11;579919728;-7007068729729999693;3;145;4875999469700327945;-47354694665228493;59518
60;50;12240;0;331;GISXPIDX;0;0;392;1707915002157938688;18011107363336828171;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707915002157938688;18011107363336828171;157;10;773240909;-5540093804585680515;6;244;12448425885290305699;2768414561765907364;37394
60;50;12240;0;331;GISXPIDX;0;0;393;1707915002158721024;9810691165085232309;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707915002158721024;9810691165085232309;48;9;830866530;7120916233939345401;3;48;987665762949481666;-7310535227347594857;32972
60;50;12240;0;331;GISXPIDX;0;0;394;1707915002159499520;7214850901829068385;K2CDWGISXPIDX;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707915002159499520;7214850901829068385;48;6;315339150;5375009959813138769;5;25;3815637016302842309;3583357944780170546;64279
60;50;12240;0;331;GISXPIDX;0;0;395;1707915002160282368;10644644150957405656;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707915002160282368;10644644150957405656;121;10;164996825;6080488994462105090;7;127;15765021907525302096;-2281981496460605690;15464
60;50;12240;0;331;GISXPIDX;0;0;396;1707915002002177280;2923851090715923582;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707915002002177280;2923851090715923582;244;56;630708295;-9223372036854775807;0;16;;9223372036854775807;65524
60;50;12240;0;331;GISXPIDX;0;0;397;1707915002003390720;18030766042148356535;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707915002003390720;18030766042148356535;253;125;630708295;9223372036854775805;130;28;1;0;65533
60;50;12240;0;331;GISXPIDX;0;0;398;1707915002004221184;14205535863633132899;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707915002004221184;14205535863633132899;251;27;587146478;9223372036854775806;86;139;0;-9223372036854775805;32767
60;50;12240;0;331;GISXPIDX;0;0;399;1707915002005031936;17082306900718420601;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707915002005031936;17082306900718420601;;92;876746933;;221;100;9223372036854775807;9223372036854775807;65534
60;50;12240;0;331;GISXPIDX;0;0;400;1707915002005837056;180179956792085407;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707915002005837056;180179956792085407;254;101;236162361;9223372036854775807;3;14;2;-9223372036854775806;65534
60;50;12240;0;331;GISXPIDX;0;0;401;1707915002006632704;3484505022522032945;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707915002006632704;3484505022522032945;1;10;841345320;;224;69;18446744073709551612;9223372036854775806;1
60;50;12240;0;331;GISXPIDX;0;0;402;1707915002007429888;16441458381345187024;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707915002007429888;16441458381345187024;127;62;79594686;-9223372036854775805;29;203;18446744073709551614;-9223372036854775807;
60;50;12240;0;331;GISXPIDX;0;0;403;1707915002008229120;17715801979155621600;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707915002008229120;17715801979155621600;253;73;671031343;9223372036854775807;184;154;;;0
60;50;12240;0;331;GISXPIDX;0;0;404;1707915002009041664;14497185037130057049;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707915002009041664;14497185037130057049;254;54;641357936;-9223372036854775806;7;66;18446744073709551612;;65533
60;50;12240;0;331;GISXPIDX;0;0;405;1707915002009843968;12188414592702504033;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707915002009843968;12188414592702504033;0;230;870348840;0;67;247;18446744073709551613;9223372036854775805;65531
