msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;bookIn;clientOrderID;eMM;eventId;firmID;orderID;originalClientOrderID;symbolIndex;oESessionID;sequenceTime;orderQualifiers;MSC_eventClientIDShortCode_1;MSC_eventExecWFirmShortCode_1 
107;87;12015;0;331;2WARPTOL;1;0;139;1707914989031183616;17223665782630238090;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914989031183616;17223665782630238090;4;1706095058465336786;-6196726521506998451;17;3019863218629880358;2QKYRm4Y;10413037370758802127;338218582078011694;912775729;7917731934470506327;1706095058465346088;0;-464315847;543085787
107;87;12015;0;331;2WARPTOL;1;0;140;1707914989035940864;18137242325776003768;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914989035940864;18137242325776003768;14;1706095058465633946;8898061045848520885;11;7918995431826171433;HYDlc0R0;7308619979592255309;4360594904619025308;946518645;14483078767043699330;1706095058465643112;2;863778852;670868192
107;87;12015;0;331;2WARPTOL;1;0;141;1707914989061193984;7577778556233732651;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;14761009529419667952;aD;mojCgy7BXlXPGI63DNU3a0uABAYLomA80ZrKAEd5S7V9LfwSPUjVPNA1xFA3ivzUQ4M9Wl;oqS;3649434989;1;2752062206;7;1707914989061193984;7577778556233732651;18;1706095058467505400;-7986201553652119456;7;12532884891488465004;0VPeK99R;1590714259758388760;-6266507680550115566;911386486;12213229000959154729;1706095058467514532;0;2026696689;-1214604151
107;87;12015;0;331;2WARPTOL;1;0;142;1707914989064320512;15014666030773333293;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914989064320512;15014666030773333293;4;1706095058467772286;7835962153013389181;9;18422676149997062382;NjzolPZt;8427990866469569762;-8622246337784914179;952282621;7407065916257412919;1706095058467781400;0;-607036532;-1265070786
107;87;12015;0;331;2WARPTOL;1;0;143;1707914989069071360;14948926480347443361;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914989069071360;14948926480347443361;7;1706095058468182266;-8972492416359405550;14;12069573877945355352;ZA1WaLeB;6287961471923794999;-1651729007665302647;870348840;9507458932360836500;1706095058468191419;0;883138514;499749899
107;87;12015;0;331;2WARPTOL;1;0;144;1707914989072205568;16175556143935099689;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914989072205568;16175556143935099689;6;1706095058468466344;-2725077508220164657;5;4137772295484453338;oAhiW2DI;2129231104068294572;-3267657539776780873;968476971;10946083559636549623;1706095058468475307;5;2118627989;-447526439
107;87;12015;0;331;2WARPTOL;1;0;145;1707914989086702592;9469794698030522036;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914989086702592;9469794698030522036;7;1706095058469531317;-6897014090141853944;6;2346250216302288341;9C8l0M4g;16626396384723994090;7204407482831424858;411542454;17760661969738207609;1706095058469540754;3;-700340960;1317544000
107;87;12015;0;331;2WARPTOL;1;0;146;1707914989102778368;9095316116405310838;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914989102778368;9095316116405310838;8;1706095058470361420;-2123440820555627981;15;5884528708450793314;NNKfvdB8;11270066525154230112;2377317271802773742;75493707;6873790441137689247;1706095058470370807;6;-457381810;1815145043
107;87;12015;0;331;2WARPTOL;1;0;147;1707914989464464896;1900902959689869698;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914989464464896;1900902959689869698;14;1706095058477918021;6410739983385433890;14;10976949093914898649;JVkI6PVm;5828761909439922631;7482276061951834290;48267691;16606044713840733664;1706095058477927298;6;-770379;1984322005
107;87;12015;0;331;2WARPTOL;1;0;148;1707914989478287872;17802003096388394959;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914989478287872;17802003096388394959;5;1706095058480145030;-6044206544612702181;1;14724000001415510559;yZeMVLOv;6688280380591370715;-5642858278491571205;338709066;3141135429002635037;1706095058480154567;0;-256487908;1299131851
107;87;12015;0;331;2WARPTOL;1;0;370;1707914989548398336;17750174136051548289;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914989548398336;17750174136051548289;14;1706095058493723565;-2054553996020476894;2;14576462361870694420;1YdptvAx;7928856040696089437;-6565847748998348933;198522762;6884285503019620695;1706095058493733010;0;1502784433;1177965395
107;87;12015;0;331;2WARPTOL;1;0;371;1707914989563840000;9366203312889663617;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914989563840000;9366203312889663617;6;1706095058497261291;-9019269561550255276;17;13939341637607995057;SubvTMVk;14406861828311468198;2213569341281342335;984029995;1218991192297784463;1706095058497270742;0;-1783110286;-735315155
107;87;12015;0;331;2WARPTOL;1;0;372;1707914989584243968;10594828563265211600;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914989584243968;10594828563265211600;14;1706095058502134960;858860346856465062;14;15861126314668732695;KsYYAxww;9192658000091100271;-6687227832247041421;742696025;5265582636009341972;1706095058502144235;3;719075923;1484369407
107;87;12015;0;331;2WARPTOL;1;0;373;1707914989592248320;1172827737185178026;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914989592248320;1172827737185178026;10;1706095058504106104;753333709594602367;99;15755350104869215817;2hOxT3ns;7547456217626996768;-8122597768111703285;168342053;17007347355805618927;1706095058504115485;3;1499091493;-431889330
107;87;12015;0;331;2WARPTOL;1;0;374;1707914989593788928;14651956622056643636;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914989593788928;14651956622056643636;12;1706095058504502082;5330790192963279234;6;1833646742191279796;yQ8qqDKo;17775991769127205231;8757787609073575520;397856163;17561414333162919077;1706095058504511605;2;1716572180;-351611131
107;87;12015;0;331;2WARPTOL;1;0;375;1707914989603054848;297638356857751622;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914989603054848;297638356857751622;5;1706095058506938360;3318164269255989056;6;9408303143957882875;OrO13hrs;2231869197326777917;-7613190810671959441;135619081;16245816332062802319;1706095058506947618;4;1023371970;1184740417
107;87;12015;0;331;2WARPTOL;1;0;376;1707914989609267968;4308145350109665647;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707914989609267968;4308145350109665647;15;1706095058508604965;-8773198130893776285;15;15754239950013044756;lXqZbYlN;17022230970147006107;4815074641727367947;773384389;5801149459573100667;1706095058508614384;0;425063590;966488396
107;87;12015;0;331;2WARPTOL;1;0;377;1707914989627701248;17109057621662749598;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914989627701248;17109057621662749598;4;1706095058513801237;2667394206092016259;6;3360573131811202585;ON4AEFDL;10252092825946562152;5902812603515717010;843359534;16573092720839293422;1706095058513810554;5;-570865012;825927630
107;87;12015;0;331;2WARPTOL;2;0;153;1707914989021524736;4523280110211108805;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914989021524736;4523280110211108805;5;1706095058464886200;-7070742446075825143;14;2698356377743944431;TnX4m79r;11094411502462530974;-4966315037460298632;142043921;17815989160999822181;1706095058464895352;0;-1009604962;661500483
107;87;12015;0;331;2WARPTOL;2;0;154;1707914989024713984;5434619515592104775;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914989024713984;5434619515592104775;1;1706095058464974159;6108499165335518218;5;2807512289307849509;I3nw15ls;4293015201315098357;-1042858260050024014;27066957;1471425937261356851;1706095058464983039;5;-710964287;-725195109
107;87;12015;0;331;2WARPTOL;2;0;155;1707914989034327040;12036060957578370757;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914989034327040;12036060957578370757;2;1706095058465534177;-5586261575180198011;8;6644543510897483295;GgekXIel;17394045939761114354;501312705843339526;345150432;16816265023241387468;1706095058465543835;4;-1870144997;977019001
107;87;12015;0;331;2WARPTOL;2;0;156;1707914989048570624;13910165447018061418;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914989048570624;13910165447018061418;17;1706095058466513467;9077446146969256320;9;15129524618385803780;ou0Czhkk;7438863201281276556;-4792683092003790831;646191940;12815444241994455327;1706095058466522556;3;655264752;-1488758997
107;87;12015;0;331;2WARPTOL;2;0;157;1707914989105956352;6063543915937729505;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914989105956352;6063543915937729505;18;1706095058470528247;-4433031168709432885;6;10593578288717301560;plHucdPK;4331480969898583171;6323280987887722871;468243658;2334238497918846928;1706095058470537478;0;-276735417;-1842460454
107;87;12015;0;331;2WARPTOL;2;0;158;1707914989130999296;1078092480620120645;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914989130999296;1078092480620120645;12;1706095058472922133;-7754031269701493359;99;6530241564432921957;IdWiFE9Y;11614305024583730065;-7359541743848031139;968476971;4596615694736080279;1706095058472931359;0;-1362359545;1066615699
107;87;12015;0;331;2WARPTOL;2;0;159;1707914989461374720;2045544478966341339;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914989461374720;2045544478966341339;18;1706095058477442126;629328278919906486;15;393148690019332167;vIvQR0xA;2851918619712590815;-8586896872237706938;281877941;9681020600819852112;1706095058477451233;0;668383872;-2015328561
107;87;12015;0;331;2WARPTOL;2;0;160;1707914989466002944;2319843623244057493;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;1707914989466002944;2319843623244057493;17;1706095058478154568;5474477868617491952;14;8697951976900606162;l07uOmkE;11918955367949159687;-7900529429798538419;189474699;15542320984634089045;1706095058478163877;5;700642822;18332422
107;87;12015;0;331;2WARPTOL;2;0;161;1707914989470603008;11595615191499052499;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914989470603008;11595615191499052499;7;1706095058478888009;-4898307706156314055;2;7046716469335524545;Z4suZpDo;18149032619566602512;6667294908949965719;743125215;10832528396377695733;1706095058478897462;1;2019474848;-1612344781
107;87;12015;0;331;2WARPTOL;2;0;162;1707914989472132608;13365413263416569489;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914989472132608;13365413263416569489;9;1706095058479134468;-5936054748951615430;15;15073126219601474893;ESUzVhKe;9494414900161466609;-4456004295653897129;773240909;12913616723741867433;1706095058479143634;1;1085486999;474805750
107;87;12015;0;331;2WARPTOL;2;0;163;1707914989496719104;6089338823042043822;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914989496719104;6089338823042043822;4;1706095058483393333;8319116503574304306;8;12429254143077511021;3EuXr34v;17832793757505908875;-2135705185156543005;703220993;8694920919084601423;1706095058483402680;0;2033048199;-204315773
107;87;12015;0;331;2WARPTOL;2;0;164;1707914989516713472;6619667295152986376;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914989516713472;6619667295152986376;9;1706095058487205897;8678167175783000428;99;3115390913568251216;yfEKLCmt;1195337313166870059;5505438004001286579;407985055;1989988504356548064;1706095058487215261;2;-765219739;-1047041427
107;87;12015;0;331;2WARPTOL;2;0;165;1707914989519767552;3019487626655512701;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914989519767552;3019487626655512701;10;1706095058487835427;-5619714067509648251;15;3117832466274643698;5eqGEpVk;11006386862046392766;8687347972237946811;773240909;435593465600638137;1706095058487844719;0;-470481679;-1413786519
107;87;12015;0;331;2WARPTOL;2;0;387;1707914989574847232;16648948287005276850;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914989574847232;16648948287005276850;6;1706095058499845307;-963731429705397247;14;12178506878571722187;GNBMsa5Y;3054900929615724256;-4980305879448810717;727509241;4499555202286286781;1706095058499854436;6;2131443639;1416070320
107;87;12015;0;331;2WARPTOL;2;0;388;1707914989582677248;4109310057678700161;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707914989582677248;4109310057678700161;1;1706095058501748989;-8210899357741148588;11;2464276433675462336;sP9O4Cot;6537310194538202507;1538868296561658926;20640451;10023632348611301557;1706095058501758268;3;1238611517;-922538981
107;87;12015;0;331;2WARPTOL;2;0;389;1707914989589145344;15030143817999863644;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914989589145344;15030143817999863644;5;1706095058503313427;-3503304520941059;10;2445878875655099380;4bXrARse;9831489510422806827;4860324566107868442;32654720;3788003501516007110;1706095058503322771;2;-906838434;-1898806597
107;87;12015;0;331;2WARPTOL;2;0;390;1707914989590673152;4340965716902319504;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;4877442485009327040;N4;BH9BigX6VIVD0miBMBclwv9tbzoMnFvyMeButt22tC7gZ78l6IY7Uz7GlwEucfIQ7YCjPD;Ejj;2610298077;1;3847417095;7;1707914989590673152;4340965716902319504;20;1706095058503711658;-2540874708580670807;11;17334960267409908248;SwObHT2I;17298873549660911356;3400069790835109542;41437899;16969635436838961502;1706095058503721244;3;369112567;-751454030
107;87;12015;0;331;2WARPTOL;2;0;391;1707914989604617472;15051772196612823863;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914989604617472;15051772196612823863;8;1706095058507352238;-6372275928163163164;7;10966523149908168490;z8Ym7lQu;13748301363404918307;-2590734991767770127;984029995;18111253295039581470;1706095058507361608;1;396451661;1630254631
107;87;12015;0;331;2WARPTOL;2;0;392;1707914989618480128;6111747563108791850;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914989618480128;6111747563108791850;10;1706095058511171718;-2704700123121717472;5;10288833620622408565;BiD3tD89;13941553415744669815;6057016697255748898;971929135;1601772207259934462;1706095058511181392;3;1866265053;337905868
107;87;12015;0;331;2WARPTOL;2;0;393;1707914989623095040;15316082877416758178;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914989623095040;15316082877416758178;6;1706095058512477124;-6642903410825448677;9;8872141708152320174;nBZqofWS;14327526966395594372;5417406268567803621;236162361;14483144864356011223;1706095058512486357;6;1174737320;-2039624778
107;87;12015;0;331;2WARPTOL;2;0;394;1707914989626145792;14803347147289132544;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914989626145792;14803347147289132544;15;1706095058513355839;9602745079223459;2;10188003304540387950;vRbDdd5w;5177292111215918986;-7216810094416940843;267525860;17816792004164449724;1706095058513364963;1;-1357020080;-131471421
107;87;12015;0;331;2WARPTOL;3;0;136;1707914989002711296;12027691947927472839;K2CDW2WARPTOL04;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914989002711296;12027691947927472839;7;1706095058464406866;-7218829886794504201;9;2757759418972355126;19LY7Z28;11095743216817581408;3819803237348697908;361376530;13423889151003036520;1706095058464417141;1;-1735973059;704441957
107;87;12015;0;331;2WARPTOL;3;0;137;1707914989045468416;5683225549886420113;K2CDW2WARPTOL04;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707914989045468416;5683225549886420113;18;1706095058466282652;1727408628509623388;7;1232918686803740019;rGyS6sr3;14810804778367059016;-4871816433984164219;697925876;10636088448639270170;1706095058466291668;4;1560759182;1276987739
107;87;12015;0;331;2WARPTOL;3;0;138;1707914989047044864;15130461922100593799;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914989047044864;15130461922100593799;22;1706095058466396685;999397286994844978;5;11403647323558065119;YSEltbH3;17463098880273604270;-4315741028125332749;270958719;1608688717961964598;1706095058466405999;0;-1583171986;-1520960619
107;87;12015;0;331;2WARPTOL;3;0;139;1707914989053336576;13957535348098812744;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914989053336576;13957535348098812744;16;1706095058466873677;4303092319960299825;17;7429296118731491924;xgPpW8dt;15555469610390864474;2896234317047950251;267525860;9775358788706754139;1706095058466882711;2;1079599649;-1500027201
107;87;12015;0;331;2WARPTOL;3;0;140;1707914989070637312;10360658808894145967;K2CDW2WARPTOL04;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914989070637312;10360658808894145967;1;1706095058468323127;-509340545090144551;9;1711770692436538433;BqZGgwwd;9384270853316688749;7298811804006456315;521966104;11441998772302108046;1706095058468332229;3;-2004405321;-1472041438
107;87;12015;0;331;2WARPTOL;3;0;141;1707914989109123584;13222894237783521900;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914989109123584;13222894237783521900;9;1706095058470708865;-2820435097680610214;99;3500508389206630436;SGvnzElI;5491693935203307119;-2846495291233426130;922513693;14211839587724069256;1706095058470718199;3;-566659911;-479466441
107;87;12015;0;331;2WARPTOL;3;0;142;1707914989120214016;7573217533049038026;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914989120214016;7573217533049038026;15;1706095058471595730;1294990637946707703;99;4343358564839821438;zGU73q0v;18013408180093483697;3646080251139207692;588523366;1413586086166914949;1706095058471604941;0;-1351348640;67626661
107;87;12015;0;331;2WARPTOL;3;0;143;1707914989144746240;8038126476694543448;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914989144746240;8038126476694543448;19;1706095058474757377;-3559806500371796270;2;6608261821393931623;iKV2Zp5R;9926290188181467307;-6932090071042433430;75493707;4271142068422392139;1706095058474766642;2;-608915845;1135787065
107;87;12015;0;331;2WARPTOL;3;0;144;1707914989147829248;2205848779746449540;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707914989147829248;2205848779746449540;21;1706095058475186042;-2297235709414767647;14;15019556960959347637;cXbpoQLS;18399108073132943258;-631173371603437418;20640451;12816901721789180063;1706095058475195438;2;1755706902;-1314728941
107;87;12015;0;331;2WARPTOL;3;0;145;1707914989150891008;2877897022700445822;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914989150891008;2877897022700445822;23;1706095058475616833;-1247348897697866873;8;8061570251379390525;ZFOwAGTY;12108713038597267819;-5765578619050473970;146079271;18057977815756385619;1706095058475626227;5;861945056;-911413863
