msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eMM;eventId;eventTime;priceType;symbolIndex;price;quantity;imbalanceQty;imbalanceQtySide;priceDate;sequenceTime 
89;79;12003;0;331;2WARPTOL;0;0;3282;1707914990657781760;707582097894031789;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914990657781760;707582097894031789;7;5407868028006737722;1706095053630388613;40;952282621;71;223;8181167293787774470;2;497;1706095053630404569
89;79;12003;0;331;2WARPTOL;0;0;3283;1707914990658564096;16135870587142519463;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;8325768794453793185;zl;nukLWvsvRBQWKANCEt54Wbzl4z6PqoP7I8Ra3iChBcowaknKXHoR6CkdMQCW3ib5GWtFUR;mdb;2080053579;1;3025084632;7;1707914990658564096;16135870587142519463;1;6282928770921314494;1706095053631254635;39;418045634;149;261;17513972703052179672;1;193;1706095053631270706
89;79;12003;0;331;2WARPTOL;0;0;3284;1707914990659348992;3315731704501579994;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914990659348992;3315731704501579994;10;4351714823837059762;1706095053632114344;38;958128478;405;264;8984946361490907359;2;18;1706095053632130527
89;79;12003;0;331;2WARPTOL;0;0;3285;1707914990660133888;7085507516496263934;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914990660133888;7085507516496263934;14;13302596717054186896;1706095053632973941;37;53738436;440;440;18369520397703211459;0;343;1706095053632990517
89;79;12003;0;331;2WARPTOL;0;0;3286;1707914990660946432;7854061552420720921;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914990660946432;7854061552420720921;15;11462039198596466142;1706095053633831899;4;37149125;202;450;9815272549259969677;2;267;1706095053633848253
89;79;12003;0;331;2WARPTOL;0;0;3287;1707914990661738496;6501589453275293322;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914990661738496;6501589453275293322;4;8489624274999052172;1706095053634685053;2;611076622;457;140;6485231966203660973;0;98;1706095053634706168
89;79;12003;0;331;2WARPTOL;0;0;3288;1707914990662519808;16663160895135115345;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914990662519808;16663160895135115345;9;16621244296689863688;1706095053635554603;4;138846668;203;324;6071498552191705723;0;492;1706095053635570487
89;79;12003;0;331;2WARPTOL;0;0;3289;1707914990663314176;10367786511144460819;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707914990663314176;10367786511144460819;2;6723825614289319503;1706095053636425790;4;773384389;151;309;12191998475499632022;0;423;1706095053636441946
89;79;12003;0;331;2WARPTOL;0;0;3290;1707914990664101120;16796360591917400250;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914990664101120;16796360591917400250;8;13917171953301822765;1706095053637288391;7;179555593;376;471;4732812587951228908;0;343;1706095053637304568
89;79;12003;0;331;2WARPTOL;0;0;3291;1707914990664898304;16883976437631405369;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914990664898304;16883976437631405369;9;16423491114752207779;1706095053638152642;7;225511348;101;155;3987991472230921243;1;452;1706095053638168792
89;79;12003;0;331;2WARPTOL;0;0;3292;1707914990665682176;3263996040643874755;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;6437697594795834548;0I;KdBrPSp41kBpjqzU2SdJFxkzMvr8gyGnPAPg9hAegcfvn7tPDhbQUzzocm04MuJsoWCGKq;a06;2293955083;0;1749897357;7;1707914990665682176;3263996040643874755;6;12892287997659073039;1706095053639014214;2;410867151;165;268;11694265971486619782;1;179;1706095053639030252
89;79;12003;0;331;2WARPTOL;0;0;3293;1707914990666471424;11836225556098291650;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914990666471424;11836225556098291650;8;1417229258226182324;1706095053639872068;7;132552347;335;105;10977836020718230582;2;33;1706095053639888475
89;79;12003;0;331;2WARPTOL;0;0;3294;1707914990667275264;6648441641380671618;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707914990667275264;6648441641380671618;6;7619413047836824726;1706095053640737598;7;495012502;98;410;16638464478882810601;0;151;1706095053640753789
89;79;12003;0;331;2WARPTOL;0;0;3295;1707914990668065536;16697727200359373922;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914990668065536;16697727200359373922;17;623959745820576694;1706095053641598089;2;608805387;426;279;15362023048508513457;1;325;1706095053641613985
89;79;12003;0;331;2WARPTOL;0;0;3296;1707914990668853760;10174910453933915325;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914990668853760;10174910453933915325;15;2403074842029030626;1706095053642457149;6;317605844;111;126;11274460374777750052;0;340;1706095053642472989
89;79;12003;0;331;2WARPTOL;0;0;3297;1707914990669633792;3802757290987271877;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914990669633792;3802757290987271877;99;434908377060320364;1706095053643320699;4;451161021;438;325;6475485536534144018;2;156;1706095053643336631
89;79;12003;0;331;2WARPTOL;0;0;3298;1707914990670432768;12199548545060600507;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914990670432768;12199548545060600507;7;4053902382332912656;1706095053644179977;6;317605844;72;300;16615063542056628131;2;94;1706095053644195737
89;79;12003;0;331;2WARPTOL;0;0;3299;1707914990671228160;547388121936695096;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914990671228160;547388121936695096;9;11537511643356043051;1706095053645036882;4;584956955;347;352;16891201385995669072;0;222;1706095053645053246
89;79;12003;0;331;2WARPTOL;0;0;3300;1707914990672016640;6579598956407945372;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914990672016640;6579598956407945372;17;10764847174842538327;1706095053645899096;2;636453490;373;345;14086009979190153665;1;337;1706095053645914967
89;79;12003;0;331;2WARPTOL;0;0;3301;1707914990672807936;3597587825285433807;K2CDW2WARPTOL01;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914990672807936;3597587825285433807;6;8226780814135693417;1706095053646754702;2;624214946;125;391;14546978355319685138;1;386;1706095053646770656
89;79;12003;0;331;2WARPTOL;0;0;3302;1707914990673609984;6308735597120470382;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707914990673609984;6308735597120470382;14;12146195996429868849;1706095053647608377;7;231362315;30;343;11640185211677166090;1;53;1706095053647624056
89;79;12003;0;331;2WARPTOL;0;0;3303;1707914990674397696;5553204829362355489;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914990674397696;5553204829362355489;99;1605922517094083118;1706095053648470876;7;704352555;360;36;2153148766776533170;2;402;1706095053648487081
89;79;12003;0;331;2WARPTOL;0;0;3304;1707914990675182848;8446132163778526797;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914990675182848;8446132163778526797;2;3703767582512134204;1706095053649334308;6;608805387;334;131;16682817937543275256;2;84;1706095053649350260
89;79;12003;0;331;2WARPTOL;0;0;3305;1707914990675971840;2177995122233985574;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;4877442485009327040;N4;BH9BigX6VIVD0miBMBclwv9tbzoMnFvyMeButt22tC7gZ78l6IY7Uz7GlwEucfIQ7YCjPD;Ejj;2610298077;1;3847417095;7;1707914990675971840;2177995122233985574;14;13161389594339301869;1706095053650197450;4;41437899;468;207;7340873044086642979;0;39;1706095053650213400
89;79;12003;0;331;2WARPTOL;0;0;3306;1707914990676760832;7606471851733819676;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914990676760832;7606471851733819676;6;1700627207176275743;1706095053651061560;7;457170075;145;111;976914781066833981;2;165;1706095053651077430
89;79;12003;0;331;2WARPTOL;0;0;3307;1707914990677542656;2380495533106842329;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707914990677542656;2380495533106842329;6;15439629010510634925;1706095053651924771;4;921949621;155;323;8479199181040667415;0;109;1706095053651940997
89;79;12003;0;331;2WARPTOL;0;0;3308;1707914990678325760;13719375661678535161;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914990678325760;13719375661678535161;4;9717447043510380472;1706095053652787221;4;897061568;467;129;1802761113403082226;1;263;1706095053652803152
89;79;12003;0;331;2WARPTOL;0;0;3309;1707914990679127040;2897115600205025107;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914990679127040;2897115600205025107;7;9177528550017439462;1706095053653648780;6;752014678;140;95;6557688121811986717;0;385;1706095053653664677
89;79;12003;0;331;2WARPTOL;0;0;3310;1707914990679930112;332271038218037093;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914990679930112;332271038218037093;7;61234832973768201;1706095053654511437;2;225511348;337;382;7433192919542262376;1;29;1706095053654527457
89;79;12003;0;331;2WARPTOL;0;0;3311;1707914990680720896;3206489019702082291;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914990680720896;3206489019702082291;8;11453342903868052718;1706095053655375356;2;77516395;294;85;8172907159796252657;2;296;1706095053655391747
89;79;12003;0;331;2WARPTOL;0;0;3312;1707914990681501184;8605183753986728446;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914990681501184;8605183753986728446;15;13419058151857867075;1706095053656237823;2;179056924;328;472;13451675902310301670;0;377;1706095053656253834
89;79;12003;0;331;2WARPTOL;0;0;3313;1707914990682285824;7667855581416646319;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914990682285824;7667855581416646319;5;5028907667016085456;1706095053657095011;7;198284442;208;341;7545327855996612278;1;39;1706095053657111218
89;79;12003;0;331;2WARPTOL;0;0;3314;1707914990683074304;8458423241460461102;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914990683074304;8458423241460461102;5;7063138537360995553;1706095053657959133;7;784339346;238;29;13432310769743670244;0;130;1706095053657974919
89;79;12003;0;331;2WARPTOL;0;0;3315;1707914990683858944;5105684066352431346;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914990683858944;5105684066352431346;10;12632246867421975384;1706095053658822130;6;177707962;387;365;3576303892736054952;2;63;1706095053658838333
89;79;12003;0;331;2WARPTOL;0;0;3316;1707914990684637952;10676722447797683235;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914990684637952;10676722447797683235;17;710497086191403576;1706095053659687319;6;137559582;198;49;11082955102707408351;0;347;1706095053659708487
89;79;12003;0;331;2WARPTOL;0;0;3317;1707914990685442560;17961780564303976067;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914990685442560;17961780564303976067;10;8625673025478066009;1706095053660509611;2;77516395;93;178;8108196597473958761;1;449;1706095053660525886
89;79;12003;0;331;2WARPTOL;0;0;3318;1707914990686243328;8550579393363602066;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914990686243328;8550579393363602066;10;14211330772845591356;1706095053661369597;2;840406118;346;10;6800047385302715437;2;290;1706095053661385939
89;79;12003;0;331;2WARPTOL;0;0;3319;1707914990687040256;17397522475164978563;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914990687040256;17397522475164978563;15;1037230115535898595;1706095053662233408;2;773240909;403;496;3197545997041040243;1;428;1706095053662249603
89;79;12003;0;331;2WARPTOL;0;0;3320;1707914990687823872;2525750858572181988;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914990687823872;2525750858572181988;2;13928790473942951410;1706095053663093596;7;451829176;483;494;12529199719962622848;2;35;1706095053663109525
89;79;12003;0;331;2WARPTOL;0;0;3321;1707914990688603904;17525108219375322461;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914990688603904;17525108219375322461;10;302663787795743090;1706095053663956335;4;571771961;276;219;9577798933018810632;0;220;1706095053663972624
89;79;12003;0;331;2WARPTOL;0;0;3322;1707914990689392384;2455824143461452902;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914990689392384;2455824143461452902;10;3751839750737142553;1706095053664821186;7;138846668;311;400;9275059132990053193;0;472;1706095053664837252
89;79;12003;0;331;2WARPTOL;0;0;3323;1707914990690177536;12481030861465407002;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914990690177536;12481030861465407002;17;3694628677595416163;1706095053665672722;6;869985226;85;494;15651543448223648264;1;462;1706095053665688936
89;79;12003;0;331;2WARPTOL;0;0;3324;1707914990690966272;14437685906193991700;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914990690966272;14437685906193991700;14;1327312143070207531;1706095053666537368;6;636453490;234;354;1742799443624590077;1;453;1706095053666553576
89;79;12003;0;331;2WARPTOL;0;0;3325;1707914990691766272;15842493732307924786;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914990691766272;15842493732307924786;2;14645685231601334335;1706095053667394768;2;584956955;84;491;16220725800770968229;0;137;1706095053667410749
89;79;12003;0;331;2WARPTOL;0;0;3326;1707914990692553984;1880994730193704684;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914990692553984;1880994730193704684;5;6490484800503299970;1706095053668261490;6;685651177;58;366;8343777653202942604;0;259;1706095053668277389
89;79;12003;0;331;2WARPTOL;0;0;3327;1707914990693340416;3603907907165002763;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;9515101337159919625;Lq;kH7nIyLs9HS9idv5TyE8O2O3MM3Fv943nqIC2BQr86B8tH6Sx2wCn9ZDOsImz9o1oj43P6;U0S;1353536500;1;2729531948;7;1707914990693340416;3603907907165002763;6;10961475666331347898;1706095053669118013;7;47741981;166;276;7948618801232965218;1;15;1706095053669134173
89;79;12003;0;331;2WARPTOL;0;0;3328;1707914990694128128;17249779511500595693;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707914990694128128;17249779511500595693;17;11354182641278391302;1706095053669982523;4;136283212;455;448;16434717550533160117;1;402;1706095053669998399
89;79;12003;0;331;2WARPTOL;0;0;3329;1707914990694929664;13443373199854909075;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914990694929664;13443373199854909075;10;8143691687485002112;1706095053670845368;6;213949604;354;433;13181983182483909192;1;478;1706095053670861449
89;79;12003;0;331;2WARPTOL;0;0;3330;1707914990695715840;15571078377315103388;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914990695715840;15571078377315103388;10;11063671679023518892;1706095053671709702;6;48267691;284;345;9790937323654460863;0;451;1706095053671725652
89;79;12003;0;331;2WARPTOL;0;0;3331;1707914990696507648;17211483502114402337;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;1707914990696507648;17211483502114402337;17;402540865792199460;1706095053672568703;4;129588308;217;345;18203563656560845314;1;230;1706095053672584976
89;79;12003;0;331;2WARPTOL;0;0;3332;1707914990697291520;2604548463665523997;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914990697291520;2604548463665523997;6;15724262681070498791;1706095053673432447;7;471710007;357;130;4705142952844996202;1;271;1706095053673448826
89;79;12003;0;331;2WARPTOL;0;0;3333;1707914990698070528;11508672919136374434;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914990698070528;11508672919136374434;8;3493330410917189423;1706095053674299122;2;154123499;463;282;4495710658932862770;2;248;1706095053674315395
89;79;12003;0;331;2WARPTOL;0;0;3334;1707914990698859264;17300563860868838163;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914990698859264;17300563860868838163;99;7143357526992352598;1706095053675162680;2;317605844;303;425;8687881068686635696;2;454;1706095053675178843
89;79;12003;0;331;2WARPTOL;0;0;3335;1707914990699636480;12952750532639081328;K2CDW2WARPTOL01;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914990699636480;12952750532639081328;15;2255893666892422200;1706095053676019925;7;762062763;139;340;12257904299331293306;2;297;1706095053676036410
89;79;12003;0;331;2WARPTOL;0;0;3336;1707914990700416512;17413829486284502416;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914990700416512;17413829486284502416;2;14633980514002743330;1706095053676883588;4;282931915;240;357;9841726301949044996;2;71;1706095053676899341
89;79;12003;0;331;2WARPTOL;0;0;3337;1707914990701208576;15561520178803307859;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914990701208576;15561520178803307859;5;13471842029309174209;1706095053677747717;7;971929135;430;496;17068908146028404978;1;125;1706095053677763709
89;79;12003;0;331;2WARPTOL;0;0;3338;1707914990702003200;2425352795823610514;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;17043361403996190271;4U;r66rDYVT9Cmm7bkyTMvRwXab2u4rVV4wuJp606V2W4xOBpbR3skiWkVnGrrXT3L01r5qDM;g6S;2209958177;0;89384945;7;1707914990702003200;2425352795823610514;99;9039587536394064690;1706095053678608107;4;785304035;98;137;2213530401227153634;0;356;1706095053678623830
