msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;aFQReason;bookOUTTime;eMM;eventId;symbolIndex;firmID;aFQIndicator;oESessionID;sequenceTime 
73;63;12051;0;331;2FXIPTOL;9;0;408;1707914959048020480;10203651478759341760;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914959048020480;10203651478759341760;2;1706095060376031305;4;11127300068620374669;587677045;pwnvKZ2J;130;2805718861128191452;1706095060376039864
73;63;12051;0;331;2FXIPTOL;9;0;409;1707914959061445120;10868307466231406120;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914959061445120;10868307466231406120;5;1706095060379112172;14;12631939347235914614;235516096;k851ilcT;164;15167960081143144852;1706095060379120515
73;63;12051;0;331;2FXIPTOL;9;0;410;1707914959069329920;11375184648425749760;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914959069329920;11375184648425749760;1;1706095060381175312;17;15046356627072060093;958128478;HJVDQCOW;175;5464365486699097546;1706095060381183752
73;63;12051;0;331;2FXIPTOL;9;0;411;1707914959072473088;11457337889203383084;K2CDW2FXIPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914959072473088;11457337889203383084;5;1706095060382051668;9;14919774715286822382;880078379;jO25IbtJ;131;5851073963100720550;1706095060382060078
73;63;12051;0;331;2FXIPTOL;9;0;412;1707914959075598336;15872599244714584043;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914959075598336;15872599244714584043;5;1706095060382957466;4;5626153842419677936;966477508;JnL67Lvf;235;1209261938662598789;1706095060382965894
73;63;12051;0;331;2FXIPTOL;9;0;413;1707914959100040192;13025447096063152206;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914959100040192;13025447096063152206;3;1706095060390950856;14;15097617934303347542;671031343;JCiSjJqr;233;16193640084910791460;1706095060390959397
73;63;12051;0;331;2FXIPTOL;9;0;414;1707914959101603072;8273553807122551030;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914959101603072;8273553807122551030;5;1706095060391526174;7;15532717233281162363;941734235;uTKvzuVp;82;4594034693712467114;1706095060391534721
73;63;12051;0;331;2FXIPTOL;9;0;415;1707914959364443136;16645903540162822350;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914959364443136;16645903540162822350;2;1706095060405767558;1;2717110552886674158;896742034;YQOZh1Ef;140;17877612417061884729;1706095060405775999
73;63;12051;0;331;2FXIPTOL;9;0;416;1707914959375421440;11297238192680525219;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914959375421440;11297238192680525219;1;1706095060411126552;1;191164073457794632;407371549;xzNeSgF5;126;5209741693598367502;1706095060411134975
73;63;12051;0;331;2WARPTOL;0;0;704;1707914989009000448;6941699946376220568;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914989009000448;6941699946376220568;1;1706095060370032093;15;13752618849350029780;137559582;Nvjxj7tw;195;5696603441107647278;1706095060370041260
73;63;12051;0;331;2WARPTOL;0;0;705;1707914989009811968;5681851907548571308;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914989009811968;5681851907548571308;3;1706095060370112615;17;13613218931724967629;839729658;NgwPEerB;6;12974804966657510006;1706095060370121168
73;63;12051;0;331;2WARPTOL;0;0;706;1707914989021149696;11670050899923785465;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914989021149696;11670050899923785465;3;1706095060371108654;4;5688169195028797759;857233523;Ogmr2u3e;31;7205852023072899360;1706095060371116933
73;63;12051;0;331;2WARPTOL;0;0;707;1707914989023553536;8477591428252019799;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;8845433091090285547;Rt;6xD8SbAGNGUSyAKuScGIHvS4BgdwbVbgxlNw0r85hs5VxgLTLwhFWfQGgyx25WMNqCXTDg;4on;1613020397;1;2323207793;7;1707914989023553536;8477591428252019799;1;1706095060371412486;10;16374733817811832055;372840;owEJDshx;108;6228523220832076780;1706095060371420703
73;63;12051;0;331;2WARPTOL;0;0;708;1707914989028301568;8172577810514023962;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914989028301568;8172577810514023962;3;1706095060372086116;2;17889430892663227032;225974287;guNpoETj;235;10789977625589191834;1706095060372094526
73;63;12051;0;331;2WARPTOL;0;0;709;1707914989040209152;5776968917407019166;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914989040209152;5776968917407019166;2;1706095060374023070;4;12860444282084409936;471710007;NkFr9ZHS;224;9522187995580004551;1706095060374031350
73;63;12051;0;331;2WARPTOL;0;0;710;1707914989047380992;17011192568129408157;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914989047380992;17011192568129408157;2;1706095060375371200;14;2516853515256604261;397856163;cvLZ9O22;70;6075595084808521583;1706095060375379660
73;63;12051;0;331;2WARPTOL;0;0;711;1707914989074229248;17274472329062884111;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914989074229248;17274472329062884111;5;1706095060381830385;5;4523572753978729054;588523366;x2q8Lb6F;82;1066037462464908857;1706095060381838917
73;63;12051;0;331;2WARPTOL;0;0;712;1707914989075798528;15376567777480696416;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914989075798528;15376567777480696416;3;1706095060382274946;10;8465673442920581467;468243658;Qncr2Sof;159;6082062284535871157;1706095060382283477
73;63;12051;0;331;2WARPTOL;0;0;713;1707914989079712768;14010959700325323214;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914989079712768;14010959700325323214;4;1706095060383417381;5;13445762067824759971;519103305;5idTcdov;130;2633182669275246093;1706095060383425747
73;63;12051;0;331;2WARPTOL;0;0;714;1707914989081302272;2698675608874358053;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914989081302272;2698675608874358053;4;1706095060383888288;10;13196160633117941092;584956955;4ga5XkW3;22;1181308234810520029;1706095060383896747
73;63;12051;0;331;2WARPTOL;0;0;715;1707914989083664896;8431674629173406599;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914989083664896;8431674629173406599;5;1706095060384603376;1;14362291077839058177;843359534;gaKzDIB5;169;6938456040855545593;1706095060384611673
73;63;12051;0;331;2WARPTOL;0;0;716;1707914989088420096;8799450346368397653;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914989088420096;8799450346368397653;1;1706095060386089134;14;11644199612759579609;519103305;Hs4nLckb;168;13896257969446339956;1706095060386097681
73;63;12051;0;331;2WARPTOL;0;0;717;1707914989090787072;13875820835646015788;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914989090787072;13875820835646015788;3;1706095060386854684;10;17171249744434013641;317605844;p5VaJ8mR;31;18263539173356058885;1706095060386863170
73;63;12051;0;331;2WARPTOL;0;0;718;1707914989105754624;15173689924430033596;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914989105754624;15173689924430033596;2;1706095060392116303;5;16496884079280072166;451829176;65O2nLl6;69;13862736107433712452;1706095060392124771
73;63;12051;0;331;2WARPTOL;0;0;719;1707914989113636608;1418131946331564586;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914989113636608;1418131946331564586;2;1706095060395145261;6;16590915474657324109;733634346;Y5bJwrd8;248;13162994120219262977;1706095060395153739
73;63;12051;0;331;2WARPTOL;0;0;720;1707914989126212096;11499781601648616880;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914989126212096;11499781601648616880;3;1706095060400415405;7;9826043281644219848;32654720;em48ZRwf;222;2524744150056025125;1706095060400424038
73;63;12051;0;331;2WARPTOL;0;0;721;1707914989130176768;12371362021890905027;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;14761009529419667952;aD;mojCgy7BXlXPGI63DNU3a0uABAYLomA80ZrKAEd5S7V9LfwSPUjVPNA1xFA3ivzUQ4M9Wl;oqS;3649434989;1;2752062206;7;1707914989130176768;12371362021890905027;1;1706095060402165312;7;5901803357679264789;911386486;l2Iblmjw;113;5130859025676531075;1706095060402173737
73;63;12051;0;331;2WARPTOL;0;0;722;1707914989136461312;1957741833112117206;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914989136461312;1957741833112117206;3;1706095060405035414;2;11866620467195150736;958873221;CTbSeSCp;181;1470647349104747333;1706095060405043932
73;63;12051;0;331;2WARPTOL;0;0;723;1707914989140409600;12117848196641697410;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914989140409600;12117848196641697410;4;1706095060406883659;8;3603204697293355299;857233523;wLBPJhgP;165;6612171780891386563;1706095060406892288
73;63;12051;0;331;2WARPTOL;0;0;724;1707914989461071616;13115896240514871042;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914989461071616;13115896240514871042;3;1706095060417638616;6;3185859874487150871;743125215;9aVzeSHL;167;17886230818976807524;1706095060417647189
73;63;12051;0;331;2WARPTOL;1;0;284;1707914989005384704;3349948336767918276;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914989005384704;3349948336767918276;3;1706095060369875565;5;5473111133949924632;306138594;ZQdiDU6s;209;17211131291486530300;1706095060369884075
73;63;12051;0;331;2WARPTOL;1;0;285;1707914989017133312;5879043488317431024;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914989017133312;5879043488317431024;4;1706095060370630937;6;12018017300674089930;579919728;YXRVbNk8;122;13174432775153780589;1706095060370639721
73;63;12051;0;331;2WARPTOL;1;0;286;1707914989029880064;7413979837434323789;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914989029880064;7413979837434323789;5;1706095060372331465;99;5941647274366862169;958873221;qJPIqlO1;133;12212698660897035280;1706095060372339867
73;63;12051;0;331;2WARPTOL;1;0;287;1707914989031449088;14352446483489840912;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914989031449088;14352446483489840912;2;1706095060372574779;10;9660731776198294349;468243658;1SiTKPhX;155;11641375816016312732;1706095060372583227
73;63;12051;0;331;2WARPTOL;1;0;288;1707914989033804544;9509711314993823871;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914989033804544;9509711314993823871;2;1706095060372950662;4;5765144394854165340;213949604;uW0YUxgU;189;3268544796312196887;1706095060372959029
73;63;12051;0;331;2WARPTOL;1;0;289;1707914989034599680;17125993600407276663;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914989034599680;17125993600407276663;1;1706095060373078241;15;3665359620151358235;137559582;vKWQEGws;167;10570116601686293937;1706095060373086670
73;63;12051;0;331;2WARPTOL;1;0;290;1707914989048175616;7213827059052123780;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914989048175616;7213827059052123780;3;1706095060375531090;15;14639338825814214554;687820829;Qgg53eWN;190;9305098579548532901;1706095060375539622
73;63;12051;0;331;2WARPTOL;1;0;291;1707914989085258752;8956604381290017080;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914989085258752;8956604381290017080;4;1706095060385093670;14;8846065990119208503;971929135;tflbC62n;35;13627985592732844070;1706095060385102150
73;63;12051;0;331;2WARPTOL;1;0;292;1707914989107353600;15188596608605452458;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914989107353600;15188596608605452458;3;1706095060392708920;1;661242291757946275;270958719;Quk6ixDV;181;2493078911140638578;1706095060392717353
73;63;12051;0;331;2WARPTOL;1;0;293;1707914989111276800;17112922725082452151;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707914989111276800;17112922725082452151;2;1706095060394217608;11;11507475929208377236;515238894;0u8RojS2;156;8582661807499345385;1706095060394226023
73;63;12051;0;331;2WARPTOL;1;0;294;1707914989112066304;11247785069391225405;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914989112066304;11247785069391225405;1;1706095060394524141;17;17242832859169666755;869985226;P8UECKie;226;2519847419581669325;1706095060394532549
73;63;12051;0;331;2WARPTOL;1;0;295;1707914989117553152;17544066812824030824;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914989117553152;17544066812824030824;5;1706095060396730788;2;3633549591960609308;830866530;ePuL5xHT;67;13295316230089290794;1706095060396739208
73;63;12051;0;331;2WARPTOL;1;0;296;1707914989123066368;1165493409390951362;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914989123066368;1165493409390951362;4;1706095060399032538;14;10753492580456019986;168342053;6gljgQi4;104;11522899078316923182;1706095060399040949
73;63;12051;0;331;2WARPTOL;1;0;297;1707914989132540416;12935886685603339544;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914989132540416;12935886685603339544;4;1706095060403229200;1;17401413932382323049;236162361;AjAL6x0T;163;16141954084111136540;1706095060403237721
73;63;12051;0;331;2WARPTOL;1;0;298;1707914989134897408;11232206542522550601;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914989134897408;11232206542522550601;2;1706095060404307496;17;8537882118906094133;168342053;rO6Vl1sB;252;10529208466663647813;1706095060404315950
73;63;12051;0;331;2WARPTOL;1;0;299;1707914989149885952;834792952667690377;K2CDW2WARPTOL02;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914989149885952;834792952667690377;3;1706095060411518576;11;3094460656678820654;315339150;opD62wES;140;10138216110429616510;1706095060411527028
73;63;12051;0;331;2WARPTOL;1;0;300;1707914989153042688;8242926038218895411;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914989153042688;8242926038218895411;2;1706095060413113973;15;6387977643403889922;338352934;P336S6bd;93;8328733951897375253;1706095060413122368
73;63;12051;0;331;2WARPTOL;1;0;301;1707914989458723328;10309872165497277134;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914989458723328;10309872165497277134;5;1706095060416382591;4;16391004334261797522;840387731;zCjfVWFH;151;2213446601078462424;1706095060416391028
73;63;12051;0;331;2WARPTOL;2;0;281;1707914989020365568;16746333167703262987;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914989020365568;16746333167703262987;3;1706095060371012540;9;4081384601430264515;946518645;WgodwPf7;40;15558723024717603547;1706095060371020928
73;63;12051;0;331;2WARPTOL;2;0;282;1707914989029088256;6578383256651517931;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914989029088256;6578383256651517931;5;1706095060372207199;14;16075307343378081659;179555593;KaEfXkI8;194;2842429375167418033;1706095060372215533
73;63;12051;0;331;2WARPTOL;2;0;283;1707914989035381760;18349825945503094008;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914989035381760;18349825945503094008;4;1706095060373206585;1;9244029056666418168;850417414;98B5So4Q;139;4967147436144160881;1706095060373214926
73;63;12051;0;331;2WARPTOL;2;0;284;1707914989037789696;145229402210145607;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914989037789696;145229402210145607;3;1706095060373602335;10;9104821394457298831;542212191;2HqmYkb7;79;11062967798573144624;1706095060373610570
73;63;12051;0;331;2WARPTOL;2;0;285;1707914989065567232;17145088530560738439;K2CDW2WARPTOL03;ETLX;DSS_CDW_test;7;7;7;18020418402651892188;OR;Zqxw76YAwHF4CI2lXYRKsjYDvlFVYwXDj8S4uHSIDXXCDD0KsVTeAIiCJss7o90QwqYLdy;pBm;2122758401;0;1600713454;7;1707914989065567232;17145088530560738439;3;1706095060379508122;6;1940542322562359925;326226168;wpYPWCoS;109;5423015751915112454;1706095060379516597
73;63;12051;0;331;2WARPTOL;2;0;286;1707914989072647936;4584701532923088611;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914989072647936;4584701532923088611;3;1706095060381391081;7;17674279033886722630;190979236;0dr2OXEB;159;13495368977784684807;1706095060381399528
73;63;12051;0;331;2WARPTOL;2;0;287;1707914989076588032;8771668712712330452;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914989076588032;8771668712712330452;4;1706095060382500221;15;52576146745803247;105108297;ZYQ8q5gk;27;5044644640543251564;1706095060382508862
73;63;12051;0;331;2WARPTOL;2;0;288;1707914989080507136;14188374907183764348;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914989080507136;14188374907183764348;4;1706095060383649108;5;437862050442381954;225699642;gjv1ZhFz;183;17846024620434229098;1706095060383657696
73;63;12051;0;331;2WARPTOL;2;0;289;1707914989082096896;2141845723348506562;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707914989082096896;2141845723348506562;4;1706095060384125525;4;8705611574381528019;955146857;mmMsXSnC;224;16041548454303993511;1706095060384134022
