msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;participantAttributeDefType;participantAttributeDefID;participantAttributeDefName;participantAttributeDefDescrip;batchID
336;326;12218;0;331;MTXCREFD;0;;1152;1707914692084941312;9683368860679929862;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692084941312;9683368860679929862;1;17156397189755376710;E3om0xEp2A348dUKe5dobfAheTGMDiNaCRqHpFe5aPVcDngl3QlBlpnYkMcWoPnU94v4TBDmJ4lsb1It7ugWDzqE6g5vmRFgoWSi;k8aJPVgMUbJAQBvZbNampVaaT1A09QvCAwWl1ufCVrNqZbdwmyfqSyBApvzfOETYE2gkgl9XnN0aZc9ThFDQfuATtDt7HAyzSKN1imuXQ2xUc9lyHizNkEoZfYUjbzETOoB1j9IdbQMoVyoQEP8lTTP2O8Xxi0huf44Uqq4Ha0hpSVx7wlXLZlaPkHeQ9Ig7r9ENjZG6;1
336;326;12218;0;331;MTXCREFD;0;;1153;1707914692085713920;17887909459731630078;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692085713920;17887909459731630078;3;14142929289383898405;CZSQzg7nQNapzhL2gFGUSGjtiIOmKgBH1TBXmTMNUAUSJdwzDjloekJyRu3AnCjPk8x42fPMB67Nptrp5q5zWqEqIkuaMDXFY02r;JOGaGk1leVQJRsG5s3g3yQzJJw3t498Sk7ULDKzZl8DptNfm1lrYtAYAWmn3940GhrQKQEbzY8FHyLzWCZIOLzsLKJCKTwbHIgFv1EebS0a5ajW1ZANUaVjscSffoLa5Iak2sbsINfGLspR8Sf9xR4sB9RtMBqA7l7WVVtIoSHMKBBPgY88V7FJwiUaNAlF2DFXNs2uE;1
336;326;12218;0;331;MTXCREFD;0;;1154;1707914692086481152;590152291195950387;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692086481152;590152291195950387;1;7107772459137271713;oL91Gx6AhfG31UmFOg7gEQ6J3y4YX0nJZvUHIfE5mnugHARGdU19riEkrFKml7HED1E6ZADv2NExq8n3m39KRwJuizyuHd7OuQrT;JDMXuz88X5nTAmWAJ8tEkMjOFLNMxVqyX0n2559VU4xIY2rEYhCBTexrOsSw2S78ymTs62T32FHxUyMCRqTQY1Cwtg5bguEmMpwnMAbKsREEUAThcDyzzfdTyRsHvlvGYllcD252ySnDBYB9uyDp07aDyzxOxGna9aj7Bn3JmJGZo20Pbr1yG4NQmp4haH4lIr0tFky8;1
336;326;12218;0;331;MTXCREFD;0;;1155;1707914692087259136;12537480062028552306;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692087259136;12537480062028552306;3;9941147357115491947;JWXH13y3b5QkbzDDM26gcsO9KOcxEppFTcqkDqPsbxF9H34SjT49kZZY58ZaWHwkr5IqAQLKmSEnFnV5J2eMPNLnA78dLHbiuc6P;Z5HBupWlEMN6oSIekMLhAfYA2kNO8HxsD64vzxoXcI1gmNreDf4CuJqGCrz9904e1tai7wfgzhsnCjexmDCcxC2vZoFFvkuwc5cGiq6Rfy4RSE5PeLRTWhXFiASyT0tsHhaWP3TsNgqchqh4s5dZ3e0WgWljT1txFFuI5BvKG4YsJvlJJ7h5twis4SfINwColco0t7kz;1
336;326;12218;0;331;MTXCREFD;0;;1156;1707914692088040448;4822138778659751050;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692088040448;4822138778659751050;2;18022380106032853585;0e59sE16bFoHcSQmHl8yDh6wMLpgHnASH4zFWknTU3okmdKlcCqqMnNqSwvpwIumdtMxYusNZ8vvLSQKdDhflVl7R0jGECLmqYYl;NMJ2FePB5IZqeGZJ6WolSsromb7glQpDApK7NvzXQM4niW1trxbcdroMshElBr8xzL7PwzG1LUpSfgHc3bFGo61CrEBWouq4bgzHHHTRiDxF3lle2oncPgAWmfHZF5sLBySfJzcYCjBwxezNpAet1uUI2NKEaJUqLZeLhl0D00yavtCR6NcJIBKas6KSJjJ8H1zeV2JT;1
336;326;12218;0;331;MTXCREFD;0;;1157;1707914692088819712;7037941428311213809;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692088819712;7037941428311213809;2;10907057807427775860;XSzdbxnbxQcc9oWRQyvrj3eK61QZUN4eVEQrD7CVtMtoaOnrwglifY4XUhBY12M6uRPMhgIVczdd1h9pCw0hjPukOJLkgSCOef3U;fj7KJdkxK8h0VxFhgYk2rvNHDKDdEwqPgZODIYx4M2d1wG3wtClOAiSdaCQ2BrBe8FyFDoHCkMcagHm9rRW9TNR73XXtvhE2GI6OuxV8AE8fYENDLVijk4eM45NATFU9wZZzycqmxxef286voKEFBEwHoHXbHAh3GrtH7bEOqBS158wsjrnrTe7kdkWciNu5qGjpD9md;1
336;326;12218;0;331;MTXCREFD;0;;1158;1707914692089594368;9840395474896355249;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692089594368;9840395474896355249;1;2030795313492330203;q9obrnOruQoOqbiRDM5eEo5MDJYpqQUMPv6P4wY3OkCQjHFH8Ak189vRhPKIMzm836fz6N3ZjeJ5UeozCFG5vZgfCEWXKaVcJpvu;Pn85RfuIqKyWVmo9YX6YzLotwYo5eI3WdJ2Uv3NTZ2sGspD67Sa8SwXEyDQbXWTsudh2ISzXes2MiLjecpGU7ykgPb3eQUhkuYx7QT3sNKhtlhj3CmERoR1IitpLANMaR1SLcNeIxzAbCyxcw0l4dN84Q7fwM1SlLYVHFczVQhdz5cBxK51HQnEnBf8TGTjNyUizf1uH;1
336;326;12218;0;331;MTXCREFD;0;;1159;1707914692090371584;17512673122390402755;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692090371584;17512673122390402755;2;7158441320580362078;xheh4DOdN5AmB1q4MA8CcNzLJiJSYuVYGHtqxok3cDc1GNkjxJTY0BsIYm9jiWrEMAzLnfmPXaeAVcjaWjZ0blHm4bGyBuHwFMSr;5SkIvVo46sSAQDX1Bx72ZKdZKJhsQdvUKA5Hmzi6Sj6Dp7Ks95Zr6HvvyeCKW7aV8IaEUVjs3DPzOWCpkHo3d8U1JWGjD2WR7sN9lriv6o2zfdsf8W2c9uLrcs0FKJNWftIaqxx9ZPqS0Mqpos6ez4ZDE5KKk72472CN6APYO4DAe6xZL4Th80XWnnuthppV7ZwH3xcA;1
336;326;12218;0;331;MTXCREFD;0;;1160;1707914692091143936;13568664280907606612;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692091143936;13568664280907606612;1;12091090806180501117;Cu5go1qbLbIED7cyLsaHJih4xYZMLRPOHio0Xqs7fGjAJO73daqQpBNOrk0qXTbnAomgGQB6YsjGLToKyq4PQPDKxxesQstdNvjt;gntplWKbD5HOtnHv7sjYpNpv33xFg1pY2G7VayvBVCM4DFjYT9ZPsUgS8SjppN5xo3BCXQhG788cieHVJEgRyopyfUt2tm9aWH27Bx0XWcI3RgiSuIPKPjUtk31VsFDUxkRgOanyPi4wYtG5uBvSoxqVFDLqrfQTIasczPuMbsATwteNm76ZgzLpCoTUpVaYkZ9Fh526;1
336;326;12218;0;331;MTXCREFD;0;;1161;1707914692091923200;16777749885359433414;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692091923200;16777749885359433414;2;10119585645613114450;hFW0uGU6EoFIIDbAzHsZ8zf9rWLAxayVhFVqXN2pyR1tLTsBlhdAOUOK4zh1F3Npm3fM7RFYRsQODf1uK3VJdR2M3nYvCu2WtPZR;zw8XMQJgSOeLLn78Szpkq70FNEWfGwrz8xODXzEbulTMjQo1CFr88g6C9L00Ws8vVOsVdb46IDtvH9SQIOAFh7VdWcWGOzYTg19EIbJ8rvz8VoVV3y8AfDzXCe7I185YTCXuzlKTvAcTqgofAyxKQQrAUjorao6vzkp8OoZGUPhiXxYEl0aSARoE4fSKk3fnnH3536fo;1
336;326;12218;0;331;MTXCREFD;0;;1162;1707914692092690688;17353384344076563008;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692092690688;17353384344076563008;2;15053993908156826355;EEZ9f3l5rNljdiZru3nRlFZRwNoX4cZLCQrjpdr4ZudFyiDFPr9TCfMVE6OsbVLLAh6f3ilg41bhhf8BvnUVf2ZKIRtwFrgOzSZD;v3uf4EhtZ25sZ24NRMMbnFrSDvVi3fNLxMO9aV7iloZ4elzYwchjodEEmlZWhqpqshOoYUejHecNzjOXTYEC4QcbbYWAS25azf0I60SoU9zrmZeyQNaDBnsAnVBFiuXp94RFC7NKNbjLo1mIVLFKQzQ5d3ynalmdnvcTBxpt125F4bfbHcxUTJY1IMmfc45KwMrSNcUq;1
336;326;12218;0;331;MTXCREFD;0;;1163;1707914692093467136;8657299265249964038;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692093467136;8657299265249964038;2;17660997742624700803;SE003np3hnoLtCdw4cibmn7APLSA0oBpwrOJvTV9P4XTmCCOrF84rvhTo2u2tKp5BE9l0ujt1PHmiNg3wSYlSOPQmNnCZO7b3fgz;WtY2zpM4AM7m07r54xgkuHpicjkwyUrE8uDrihgfTwe3U0rtoVhvJJalH8u296yuzFwIIImU4J88VFVpinC7vXyaFilQzS5b4m9FmDphY82A7hveYuDigwinXbyZUf7DayJnBb9A0yTNWe7fCtUSDyVzGLlEfCugMoSdVq7H1v7Hk7g9hiqFTyHUe9cmMdBFeNhPiHPf;1
336;326;12218;0;331;MTXCREFD;0;;1164;1707914692094248704;9975843323871971920;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692094248704;9975843323871971920;2;10001108059612811339;9utJ4GQG3Zc7HQJlclzQWgUtRVDD36spfusbF0byvrZxl4g0TXknSW7z48Hnm3dZqWXz2bMcOICOKOEbHyKDumU6P6zJCt6nvc3J;IBYQlLK66r7DJsUDkZ8UmsXFBmUfF8Kn5BzsXBt7mG3RHirk5F46mb973muOqf6bl2fZKIeG9jouNabp1zzId4XXJMQv5yjUVOgLVJJVpV5l65P2cgzABIe97KNGZxq84XnrybWwcjvZMDwTTHEBZJgRBtztpp1oxp1AEoY6iZ8VqcgoJMr073PUSft2mNOGAhDXfnuk;1
336;326;12218;0;331;MTXCREFD;0;;1165;1707914692095026688;12743685446745392911;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692095026688;12743685446745392911;3;11153237022570474270;foHUgdpveuu0L4RHIHbMYD4ugRV2sB9YwO1YKJcRKT4YymIZMef1RTCPGoUXt5vj28vshhcwot2U29uGuKyzDirpXYUSb13NIDfI;KO4SL1Ysy8Md2IxrBsKPg42ZYbJSRwFR9Rdy7JrKuTOv6dSKntgFJAIJ9osplAJG2ZXyKv51sAunV62RudN2R6wYfVzkBQTN06eQ0Y70T3KeKt97GNMAiaDk1kjMN2LakiB6hcBaN5hftE4gUTSvuWUQlfVRgVB2ycAbTki3MqQFI8rv8ZanBWbNZo29P8w0rdIhEknV;1
336;326;12218;0;331;MTXCREFD;0;;1166;1707914692095802624;9546957460229651253;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692095802624;9546957460229651253;2;2027565547407977817;mRdLbiqbqCBEOg1ZI0iOC6BACuGm7VivnldAfQs4MoPXHqn6PE03zkzOb4DoDLblfSJBQBEdYC7q0Nt6s5q47jWlqMWtjC7pOh7d;oHGPGZ9Q1NboRWonRNALbsfImgfTGE9kPKvPIysWQvXSSek3YBmvk8CAvDvBH20nIlu3tmhg8N8DJPxlrd4WmWuk48Re82yd6mE93XjSiLVOGAJZfny4Rf30ypwgytpmRDZlKfJNegWAdvk39mXBhkqd06Rq2es9CC92bcyBdfPHfuL0Lu3JpdiFgOFpShJCAjGPYCqt;1
336;326;12218;0;331;MTXCREFD;0;;1167;1707914692096567296;16912962101558727442;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692096567296;16912962101558727442;3;11084712055261477944;WSCKAy9UBFIjfUe1ikbQJxEuHM32fLyiCCB9zDKmc92yljRzHwJ4uipiVwAsfgKTMcm7N31tb89ej7Oi0baBVWDGTTLleKbPfvY8;Qqkj0Je4xARwVXxmuElxgDfrtC2guQvQVkoJknKkjkmHv5Ikp9rZ0bXW5nKAsudGHJSGCuwALxqqnYSyZ7chycOyXSCgsRrBBgIJvuuVc8sTawGkv8lpvvQFI8cSIWa0IQopPfQxI93WrDi3flsPeUT20vpo4ddknNYQjCzRl0V3sNNLnkBlCxhGzVd8juEXCOkcVVTm;1
336;326;12218;0;331;MTXCREFD;0;;1168;1707914692097342208;11165736158832566794;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692097342208;11165736158832566794;1;5975588424247934550;uZHnUqqgGYRUfSoWsgVXXsBbMp15EYFb2dvc9mVascZSFLZp1INTphyBpOivXuEW8LfLH8A2EiP7plJuyurNi0Yo5KrwlFLx3zlz;ndEIaZ0gpbkSOSH3JmKRKSoeVJeC23wRdOu3HRB758vJYKegznjmZBTneKJ5hdloRGPcCvkmzDaL5Nmy7tvUE21EOro4XvG2SqCe7mYqRqAt9dddVOd1UpGkiM7erVtKL4foGpt2b43o8A5Tj3z2tmWJbfW3BRBuy3saET6XCrhJgW0vFyEl7C8sUTWJXwNJFBICIA1W;1
336;326;12218;0;331;MTXCREFD;0;;1169;1707914692098116864;14592164999636173779;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692098116864;14592164999636173779;1;1107210699450875338;04SmtQnW8WIo8kRHn901JRHxdMSVXWrkrJ5QPeGIbIEl6vVxpew6SUUC6agC2oyg2TSyEtHMX5Njowu8xahT66IYZs6ltIjsJtMC;tXTJ0UGOGbsDFneG476fmqoXiA787i5SD1EibYyOIJPv7uMTWITjZBI2yPkFtiR0kyt0txC9t6U8iCsJZBfVGVKcadoCxe8TtWeRtUQozTnJ659GmJJ2iGq27MB4EvgaijMnlSeYc4oTuxD7F2NAr8j9bXbVDaXzPyLLbDargQDNgEHZo6dwMliNocmPepaLXk1ZjFrU;1
336;326;12218;0;331;MTXCREFD;0;;1170;1707914692098893568;10027587492963875108;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692098893568;10027587492963875108;1;2358877595601778776;OGxq6qCXM8K50nx7Epi2GW3oGfMAhZnoMPyAYMNDmiJ0n6DhOjSju4VniWEip9csMGmktFUzpViaRclTTLWuX3kZihbKpJEd1pHw;WKZPfj0tXMLnWAQqEB7l2KFR8MpbiC2tyYXYQe49Na1TQ2SMie5PW21ijIz1QJ5xpOCCdURQWrRJ5ObmNRVXSsNx0IwLGJgUqFazWWdUeoZOic4cG1lBqLKLImmWnunNNMOZ7pLkBIFsxIo9m1BPzvtCAR2p66fD10uTIY4nJJTWyBHvAPZDcMvucyx3DeSezNgYBIDL;1
336;326;12218;0;331;MTXCREFD;0;;1171;1707914692099667200;13602622666747008610;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692099667200;13602622666747008610;3;23251097341204911;Xzyy4BxR52eWWCtDWLcm601NadxJhHb2et5yVk4O9pT7jwIZLUrxGME4PPaevUxOmy7RuNr994qLu72Jod16iFlohAN0b7byaNFW;OWn6xCGST4tViVZ5sQj9HOcrGcTImF0VP7j114BqdnoMwGHUmetmxyk7ke9X6tyJXmeB4bw60LO09Uqj2I2kQXWrPybuLdLxsKYCmW64lVP6uectiE9KtetOsN475IU4LYDzcq0O4xttUod3NK7nwU9tmh13tIaXmSCE8lJ7ah4o0VBUfmdLeSz6zc63CKbjJmgvmEvp;1
336;326;12218;0;331;MTXCREFD;0;;1172;1707914692100436736;16244314719918647476;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692100436736;16244314719918647476;3;15530882015498099616;r5w61tsaxXAzLSfKZFlGdFGX3CPZFPftzPLGCSCoC2AjOy5AhW4lHai43moa80il4ERaaZuY91jWSQNjsf7JpQHy08tsVkNCHI9n;awAzpOEpWPver6BYb0FmAtokVAiAZi3VOOOLF6R4A0oUjqWTLuj9AwPYJCWYb9We5WsRnBxLaOXGphnL0skzXFEHYarMFcL9XHL4tWXk93y0LrDmRByotvNFo3fqneevezHGh1yjGVzBHrY1khSp4exqPV9C3uNwaV0CFTkSzB22HUHqQFLJrvUINWam3mG3ota9kqT5;1
336;326;12218;0;331;MTXCREFD;0;;1173;1707914692101209856;10446131519842904024;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692101209856;10446131519842904024;1;358614652021262456;9Psyqf7Uu5giVi5L8DwVVQrs6qs3CGhnFCCFhO2eqQBb8vd2G1avdUS2PhmRp2Spu6ZmuOlcM9Y42qMXelQqSs1P2VwIkwAeYSAk;deRgHBqBR2wgNjZSWnXiYRhgRvDyZ0nJogmOfxtbuFSNhYxyNHM32hevuQYDKgp8NtQvvEPYWcp6XeY4X4t7N7PEoTqv1cGxtGMIH1pCPtXla0pImE4To5KtgcNWN6U9j2PjGOBx3DroWCVeOJjX03mbHOnNxaQcKsNysMZVf5WXBbTW3WtQ4Yvg5cmwzHVetDRb5MN5;1
336;326;12218;0;331;MTXCREFD;0;;1174;1707914692101991168;18121946093301032358;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692101991168;18121946093301032358;2;13912813808476288556;throR2wAbNojGXleleDItpqoyRcXxfXSqWDD2l3VINoLilcQdfyaoYawbUN3N8YSQd2LevkCpBGiu2zKlNFPQrEzLUj05L624qSr;B1Jv4vMHWJXrbmnmUW4I8z8Aic1yR6Ut6xVHM0iRnoiRL7ca7XXj0x7vbwVH4vmHnhlRaVMbE0Pu8ZWskYxDgiUywr8SDPpVo7wIbVCU4uus2T9ZyXDgFmZ7rjudAubJKRPiMCrih3m2XGJMCPtJZVyxD53NCOJydIWoJ3j9GBOnlYThTkDnKe95frsgHC2HQC3WnnPh;1
336;326;12218;0;331;MTXCREFD;0;;1175;1707914692102776320;15502871475590608561;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692102776320;15502871475590608561;3;6378891887477112264;DO9njBEiiXjLlL0j7ugSYTnsgcwNQN3KqupScSk3aBqFm7ahdskEh0brIeX3wpKIUZuUMU7QehZ1pbwLU51EDgWvNpgFUp82YNz4;vrFtWYslqf4fa8ZoQEfbu5MxIRYbCmIwu53Bmk0SD31jqjvFOoae5bgTAZU7Zh8YanRv3d3MrkvXEv0dgCSkk7QgfXf3dx4C0ytnn8UogX4x8WSvGlXWUYUaV5toWHDnDxCYNmI7TpUtMK6CO4K1BTRNEG2fE2ABxnYG18u3300VrEYj9Ua2BfEpa9NJCWZaBW4aeieA;1
336;326;12218;0;331;MTXCREFD;0;;1176;1707914692103556352;5352441761353525290;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692103556352;5352441761353525290;1;14591013783572138423;yYLaa8cNtJSOBBwRhmnY3doNS5cInW8NM3ACgAq51vlBOWocobUPliG7A2REanaNPNYqqL09UOrVR6do0Xb3SzYrj5vzQmZ0V7Bv;pZtGcUpkRCoo1I2uqxSGeeyfcTodQQLwMalsF75wnHg9d2IRkKnJdEmJe9zNLkS41HPSkDh1t8rCwQjdkC7VIjuWjxVtuKLp2sleS3BpKdwOcWa4lAr0HK7x1oVthYscUsLSO2vCXcGG87tFgq4O3OBxURRG3cIu2DwX5dly3cCAwXwDWS5TzuJV7EPHTlmX1MfBE34K;1
336;326;12218;0;331;MTXCREFD;0;;1177;1707914692104329472;10779879359515927571;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692104329472;10779879359515927571;2;3085011164994400993;HqiHzKgWP1j4T6ShfRXkxrGgE3MTazkSmt2WmYZN35E0i0WoDdyoTS9mTOo9n4argQQSBrgswq0X0r3mRZKcY1F61MVrxLANW7T9;3Co8JJAQD0OP6gueiajWzrgXBXabjonognXPYGBY6xQnxOn3RJE68XklnCfxcIHj6NmuS6wsCPXZ8PXHYMNdEUnngwcWrjQ8kMUAWNlVDf8T2hbo5fX3qoZFvDEHFaMtzii1SxHxuQhphXHBs8kYDLYMA7XbhXlb4gZhTUBEFCNTOtmAGYKCu1bviZy6TdgnWiLUxVdL;1
336;326;12218;0;331;MTXCREFD;0;;1178;1707914692105100288;12369763627649037956;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692105100288;12369763627649037956;2;10361814486652818958;uXTQkU5vMD0mHGsfMrSslr3l4qjcpQtn9B7SHiOIP3J9NcWGFKeD9sttZTTyZVaH0mEzdRMh4AIUzWSAUYSVqmXStb8DbB0ISVsc;K7UoCKnRUOGPrSd7R4PNVIgnQvUyg613FLqeiUmbuJoaGr1oeb6sTQaztAwmuTZxoKr5XUv3j4lVHUJYJLXB3iQapgH9h2C9tPvmmjSu1WeeuDTI0NEPwkUec9mr3fxTUyAeYcrF9Utghp3d9HNqh28L8QEzHZm7eNfwrUo3kSwR7s5KjzI23V9C7kWLLVqw8lk1HS8M;1
336;326;12218;0;331;MTXCREFD;0;;1179;1707914692105874176;10857574458338571988;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692105874176;10857574458338571988;2;15435590407870013710;BQE9bkPshQQXIsGfU6odiMrGhzmF4mtzhTWaqpbzoQE9akKX0VZjqMgZx8HzMIX1JYQA7WYfTllCMGNV1ypiBHkHVBUgAb2Rc9s2;8IZcLmgWq86asrpsceGW0Dw031ZS5t3NMHUzPiOc03OxY2KoxAJ2HrEHBM85QWPvASTxv3EJcR2wNg2lAOIGQzxYsPKqySyX7UXL1wAwrSwLzKa3ltihlSXgEZ0k9DqW7UGzLur1Dbci9X4ORmo9s4XgJ8RHo2Rej9LYFSUmmRAoqAvb9Vi4BmkesY6ppunB6sug60eN;1
336;326;12218;0;331;MTXCREFD;0;;1180;1707914692106643968;9553292584151345339;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692106643968;9553292584151345339;1;11071768562666906077;G4BWcwdmqoWYKaAxz3q4znnw3mT0j8yHdmVmPE3pyydnAqJboXOmDzHd6Mul4YAnXgpBF6QuseIxsxMXGr77ZlQQQiUSLjZtB4tW;ABbTRgwELwzSgxoWBpEUGfxiOcjRzxGGXt6sANXk0Jq7O4NZy0pzc2UEVsmQ5Wcg6Fhqb6Cj0Wtpf4bPF8PkeYjpAb8V1s23InSWyxqp1Mpp6cn64paeb5baTxcgcrv57IrRCEkIUPe5vlZndOz8aKsQj7EwUDCdqRHcZWQ32s0RxZRQBxdNYewVlrPSJhrOcsMsTyjM;1
336;326;12218;0;331;MTXCREFD;0;;1181;1707914692107414272;8815354461899807927;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692107414272;8815354461899807927;2;12049441521345342264;6yAmuRvo8SRr3IS8KHxCVehV5Wbnf2QLDYDpriLchpzBy46DuXJD7ZIYht2g9NBgGQkgcDPZU846aGfqscJueoYlKH4UqgQeHivq;du6odwuh9h6BRiVB8Q8BCXbOFpzubmloXrf4afbCk2pVUK7gNDIddMoHMrE9vw7Iv2zma01uuiAhaq6OwDMDYigmSsbWcFM3mTxeR5Fy4dDAoKm451pxaKQDNVFoKQ7e3rM9DBLQ3r8kY0BgOGd3PG8BxKi9To0hpnMnNtftxtuhVPQR1UcfJHA73KYSQd8wTc13qngt;1
336;326;12218;0;331;MTXCREFD;0;;1182;1707914692108187904;16503991554753891614;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692108187904;16503991554753891614;1;3597800750913449220;BKouHhzQWmupHndkH7bOjRCGDnvG2luGnlf2aSXsrJs7YBLYzmwarz46dEtBrDitaxUo0x25m6HqLtwOOvxa04dWy4dViAMYoVkm;E4RaVR7nh23ZYYFqIZI8h0Hq956d3q8fdL1BSd7vGKb6bU0yJdvm4y4QfgSkHmSZ3zfeQJrPlTQqzzq1xQVyhFHxiC60wNyQu35YCDhxi7ftdSHLSZcdT6E3e8m5hB7bi01gNzfSderCTx13vp6CDPhdIN7lGdIlUlmYBmJNhrL1PxFmiLNG6XUuSC9LuVJt6cCZqZuQ;1
336;326;12218;0;331;MTXCREFD;0;;1183;1707914692108964096;11428256958798455815;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692108964096;11428256958798455815;1;13815614759796182100;WvUXdnuw29F0ONBKTpfMRzn913R0kWYg8SgJewKm3cEtoOHTkqcPIbLd1khxG15GvTKWXfpfe9sTvZj9K8h2zLJ6XZ64u9IxfVJH;UVfIBBZJVbpN4iuoMnWhZcggnnYQPyz7563AziNMMdZ01DogCGOTnQcnirB7BR4ToASmxIoJYh79HuxDn96F6zU488HxfooOGh7imFDM2L6UF65yb7PTnTS0zBhsKyXp6pm7Xc39nV487hihQxW8tzCOFKGLnbV6mQs8wrHSPJadKZL8n5uO3sHTt4ZOLY30wc1Ld0NJ;1
336;326;12218;0;331;MTXCREFD;0;;1184;1707914692109738240;7287194248410589035;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692109738240;7287194248410589035;1;6930509036875707540;fqhI7cQVTkatob2ADYzFpvSaChjduy0RH69Ib6vgjBUjUJ8TVHST0JGh8J08I3ZSnzV6T75HJQ2K3cUcQm55MtlH3mnfdumlAjmk;a1eGPyQoUPf7VDU9Gr860i2bmhoc5XrRPzzUMjI1HH1HNMUW5rvbwBINA6EjglOoDbM3cwnRjzLm3G8P39CpeLVdaVLTlnhp2ZTcXIDZENeGtzPnAlvsvYfcEugM2TG6MDmWaBzW6w5D6j92JmFFTxvdrjkXwqH86J2hR3WuL5J68SfQZhR9TRMrYg70HaKJMN64Rm7t;1
336;326;12218;0;331;MTXCREFD;0;;1185;1707914692110511360;12213330985670307625;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692110511360;12213330985670307625;2;13289668631365329542;9JkwQOJcNA7aIn4fagAkd8AI9auF6rd31LWlO0skqHNeRTYJQscmkQ2uacLR0JzkW66ww1YLzfYibgXeJgHQHxssvVshR4ZppeyL;GFbTkH1yc8QJdzs4xVqHsBbXQkPnqX2PELqpM00BwYRwmKtHD4TGSrw0zJNxXi0c3GZW1O7CTXKnRZhVtr83H1xRg9QGOIVemhFYr18KOuFCbTb2JWEN8DGMoXrm77R5w0pZsMBTeosnEtU3LDFvU84W49jRMI498BY02pRpNgPy90tyjibV21TJm9PggKivECaO5yzx;1
336;326;12218;0;331;MTXCREFD;0;;1186;1707914692111285504;12564074628324156798;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692111285504;12564074628324156798;3;884909016273952147;locXtKLmbpkPbVm4QR1fO9bZBQUAk5M35OZHIMXn7qPff0jIDjtRbz8qDzeNqcIL9fiYhiwH4xEPyzGWadqr43J8bZxuuPmFmLtz;mVytOj4YMQ2mrw2EBEcR0E9Iiq99HRZEFR6ckMfJ2Xb4dbnjPdwmO0MEmndtt3YtP4tHEKaNBokLPQjzcRUb43vbpmHYCZXn3VdhgajHzAXFYixdyoT1cEIW64x9zjyawbjxeLmSSHM2aDF6QbLMWthA89FhTJApPHJYoGzZJXfJmvmlZ5RAK77QLkBfu5wEUlzlIZju;1
