msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;iD;commercialName;iMiFIDCompliant;eSMAIdentificationTypeID;iValidity;lEICode;positionHolderTypeID;positionReportingTypeID;reportingRegulatorTID;participantTypeID;transactionReportARMStart;transactionReportARMEnd;transactionReportENXStart;transactionReportENXEnd;aPAPreTradeStart;aPAPreTradeEnd;aPAPostTradeStart;aPAPostTradeEnd;countryRegistration;commodityPositionReportStart;commodityPositionReportEnd;lastUpdateDate;sponsoringFirmID;sponsoredFirmName;batchID;operatorIndicator
324;314;12222;0;331;MTXCREFD;0;;1948;1707914728084742656;14766879941677798952;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728084742656;14766879941677798952;L1Sx5Hmr;DfT6pnLpjQGBlQ8yxG89wKVTyIIG8zkNrSwnZPivn6FOonIRSj6WdqrblnUMCMdWU6Ro68y2pr8ksE9qCVDnW8xM1JTybKz4RIei;78;1089046761946943145;59;qysflfpuE0nLCauqfFfh;8940411694288947078;6236408316784083250;5717023479909847509;7;59957;63240;256;2843;5719;7863;10786;13672;1Q5;16553;19432;22128;hAtzqFYf;dS8MX3MJK0XBhtv9bcVHI8HeHxn9OQFzNqQzPT4eOPVZPkqrrgs5m93VWy1kYcy0TW9fqVqlqhAOdSpD6TstHLNwjYUnXzxWAMlA;1;0
324;314;12222;0;331;MTXCREFD;0;;1949;1707914728085541888;12474972783301829590;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728085541888;12474972783301829590;Xqi2PTx3;uF9eJY9lpqp5Dgyb5Xy78I3A97x8ObeY6aHlFSAagzq1i8xbJoqujmQkoHumoXwL1XJtDAh1nAagf7ztuZKHputCZLjLAWx5VO35;231;10142875837909501089;28;1kQLsWxj8Y3R4emlAjai;16074653384426941490;4570898997583920780;13227391740479839314;12;52415;55540;57935;60532;63379;65500;2792;5627;PGf;8520;11332;14077;95qTseY9;JwdkUlZCxcTL2rUQeBufC9g42N3ZuOn8O81Io14mYuCpPNdgvkssmMY4fDrKenP73O1B4TNqVguhMfWrnOb7uVbc9biarWLunIvk;1;103
324;314;12222;0;331;MTXCREFD;0;;1950;1707914728086344960;13997348551480405763;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728086344960;13997348551480405763;QNvK5MWq;4OdjLwGTGs0qiXszEtDZqfD0PxtE8gGkrlL25mdA5vgRgBxxdCgo5tWfyrZkkuuqmWQYaXZ0ArNSggQwDNAhBv9MRv1cG44nNCDL;76;16869446451172526557;201;kcWeFaaEvFZ0mecObuqa;566316008399901963;1628064547779319876;6817544948591306635;6;59514;62693;65199;2268;10721;12920;15779;18687;8RR;21602;24486;27200;H5i4jRBC;skiGXeMxQ47XSCOhN8HQfz5gHxiZ3leXnkK8pS3USCz3z3UbE5gL9qzqlnQ3TTnnuUSiiMlEPiskTHYeWgHtf4TAFA2j09l5CXqJ;1;169
324;314;12222;0;331;MTXCREFD;0;;1951;1707914728087152896;2497772860980868171;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728087152896;2497772860980868171;vKx49utB;ak8oxOcT3lrRNmzJ1yzPKuF5rUMC3rdJ2wchBpMXNWmMerTMDAhvB8gA5jqZ2v32YnyYQCjhubVEQQrdGP7WmG8NypRPZVwpgZdX;44;17267934127184441478;200;R4vIpE3XvhcuGwuH1ZXf;17593117256547724645;9471597291773684438;4629980896366527178;4;18378;21491;23969;26627;29506;31697;34544;37340;SyK;40267;43075;45823;87IRXYKu;P5HChFIP75y22zpRZA1PJkaxcM0cdGJfcSQyXn7bv7J36YvYKQ5RJX94N3dkF7FhlZICCG7Wfz7t0imaOuIevPsktoSm5AxYj9Uv;1;146
324;314;12222;0;331;MTXCREFD;0;;1952;1707914728087956992;6629378116235768123;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728087956992;6629378116235768123;s1QDhsgi;EYY1FNOjxXEmjYZqqMW8YsuWFxUGW1gAikZGYjjFdjpt4BWP5ib8isHnCR89fldYfZaQKyEZ5nP3fRlRGclWLpbiNo1Zu8aYhJfH;112;12975838093421141626;178;LHfwYMKn1KnSsfLDpvkg;11022087953951438375;9280005365044709941;10688675409666205435;11;44269;47464;49919;52575;55409;57482;60394;63253;UYp;666;3557;6255;QlHshbWL;kwpIQnxemtqH06sFNT4GSn1Z4DJFmFY85QZiDLEAsTqSdn5TAcjn581ZMh8PBO0kpKh3jPuFLSox7EQUZMe8Rk4QCGF48KPyoJSe;1;140
324;314;12222;0;331;MTXCREFD;0;;1953;1707914728088764672;8324189283948612495;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728088764672;8324189283948612495;SJv9sE3r;n8VzSXblAMrnkLZaScqtBWqf4qJEzuR6qIczjfHMwXZUwHYaGgv76DCsvWebSuw6FKxZRAsITwnbEQo3mmkffdVpfolaWOa4n6iB;27;1401162246761079640;3;4i08okuSi9fgz4lzcjpU;6819915679453003660;5339506091847307187;11927407995123074172;9;12211;15394;17900;20508;23424;25593;28567;31418;j0P;34291;37144;39867;SnyDq8g0;2U23cwrseNI7dSfDZM99PnQGOUbYv2DARhlhyh44RShwyzSzmOCyLnluWGjDqS2mH8ku0f1WvIzHFK9mdvoXf6WoaB0l2EF6Wz9R;1;236
324;314;12222;0;331;MTXCREFD;0;;1954;1707914728089569024;12883869632925825812;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728089569024;12883869632925825812;MM2SXYEP;lMxmbIRGcjGWzjR14llaWOcBDmUIKZetyvdxJ2KhrVAkHijeEU6f3vMOX154fod9Yo2OtOaBYqytjcu8o69AE0FQOOAkfYTbq6cL;116;735009285702149860;241;mZAo2V7P7P6ZJV7cZM49;3661252853589420706;609323118736215897;5596780386608310768;7;47528;50727;53251;55822;58698;60882;63847;1203;6KL;4117;6956;9673;hMWoDnde;BPqC9AFrRwXDct5viv21cDmUOE2hWaIsmUADf3IRvI7alas86dIAGZ7s7mjYbuzxUYCLDYP6yIJX9H5sx1kOSk4FGiko8BzhKMvz;1;235
324;314;12222;0;331;MTXCREFD;0;;1955;1707914728090372864;6335170056821862130;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728090372864;6335170056821862130;UxuKp0vW;h77vnnOeZGcosCvbaIqSZrU5VGxG2xhaYJwCHPf1n6NOgtrdaBiHPbRGem3L6RrICbTvUTzZAIqjemTYOGbO70JbO2qPwMqmtjku;140;6393024209392138978;100;8Ag0EltqedzgVSUhKZBv;5977670252543054496;218633822250504563;3585847955176650027;7;25639;28809;31255;33924;36826;39057;41988;44815;kbY;47688;50552;53247;xdaZLtF9;RzZIzcW6o7D5yCL6SWcqW8HQwGyWMHyrumlP5giGhNUETVgRDBmhdhS4qUg7yhfWbfo6jcewqceZtio25rznf7Egt3FZ1DfMrro7;1;117
324;314;12222;0;331;MTXCREFD;0;;1956;1707914728091176960;17072786997917053413;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728091176960;17072786997917053413;NBesqKyy;Gx4NuSBwxTO3MT5wnd79atoqGmY9gRJtWshGOo8SYU2LRmWosGF3uT4XZXzcPEeXpbdrKi9uTm3BJtA4B4DzhDz6IXG7t1cVE8Yp;122;12768081110497926120;130;RMzbneFUuWVNRLPjNAVT;16998525056182702408;6604540764818879749;2957123139104458974;5;8750;12006;14477;17161;20033;22293;25220;28179;zqv;31130;33990;36741;HQIP1nHZ;3BkdMQlLCdqmcwUOI8jXxqdnIDqnTLsOO35sdxaVsheT329uhVv939NZnd26352inoGSqmJhkGbtUBIOTiuMvJyejCxBhXROtuMn;1;72
324;314;12222;0;331;MTXCREFD;0;;1957;1707914728091985152;16389909628801424402;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728091985152;16389909628801424402;MfdFwrIp;hQvzBpulkXRRqdRHcqI72m58nsaVO650e6Es1xI2X0RXOMz895qKeeoYaqERznrLZnqkYAV3Sp7sKy1dVjVr6ZZyLp3CzSjlPxrs;120;14959544352062510333;230;lfs10I21zqjx5E6yEWQY;18426616740217811781;17472762384654193373;16516514464719027422;1;55174;58366;60770;63322;652;2733;5590;8403;9Vt;11427;14370;17078;T6GvJ89C;IIumTvUM1LvXbxXi0Ey9hbwfAruaIDLYcHW9GwvxPWe7l0tLommJxriW7WdqVTD3kb6hEh3lVg6f0k3k0L7xCljvKjBlG7PsjtDj;1;162
324;314;12222;0;331;MTXCREFD;0;;1958;1707914728092789760;15148807512001677893;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728092789760;15148807512001677893;UDY6oYjH;F8ZPxcxw76pnR0jld7YAbSyDNdO8z2LHPrt83IlqwUXSqE0a2wC8tcm9GkjkalvtLjXA1kYyXK53IMeErjm9bTNqkdsC9ZXrTxTC;147;15551574277834706548;4;DWUL7V2bp9VOLDHQgnwI;5769111530332782423;4160300962047108346;1281680983234933873;4;49601;52797;55307;57934;60820;62949;288;3189;XSE;6146;9005;11806;mtDJHwj6;6fi7mGP7giLI4bNh18BBvMoUMUF7s9GMdhggBaF4MFYnUrgPn7qOYdiKEtbJPWo3qaCoS18DIAKALdZHIWRPxVyI31XfIXARJ8mm;1;241
324;314;12222;0;331;MTXCREFD;0;;1959;1707914728093583872;11322597424040853203;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728093583872;11322597424040853203;7OvKdrcZ;qEddQT6BOmHDXxLT940ukfnUPYUbaGbcKkzn7rqyoiNxISpbnuZjkDlq19Es8TTFoT5sroCiclz0OSXhW3nQEDPJl8FaBt5nJo5S;63;10287246285945760866;236;aTVhnPicWOk1t1EqLz1P;4964984733077188449;13771458584110175269;13863777433878329751;5;48642;51847;54420;57006;59832;61930;64823;2040;5nR;4963;7794;10495;zQ0x4rxM;l1FMLLO76JZ6F7hWKe8cryW5b8h0rZ2fY9Nm1hXwGG5rBoXLK3t710kVqDJ4t5ldrQGrFv8XQfCAwjTLQdPjbZ6L9gtZAm6CCfff;1;42
324;314;12222;0;331;MTXCREFD;0;;1960;1707914728094390016;14135739406638415990;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728094390016;14135739406638415990;OSa0dHEb;LukoB607q4ksXneBnspoLF06R6r4EUDrpjqxV4QPo99t0e66s58GIm0WAsG9WvXkvQSIkfEFMH7pgWoHboRsqZyIF4Ms85XaGZnM;215;4379748307877059704;80;1fYATAUaBqgpSd6w1UnE;8499028992526170230;4046671209463262537;17564003039967081888;7;52308;55437;57997;909;3841;6046;8968;11934;yEa;14890;17754;20548;fkbNWGw9;870gWoFsaRDDR9gdjQwFIz1E4mVuf3n5b8NxUrLuWxbLh1w32IZghF53nwMGRpW4XAKJXwwvQjEIRoSthypTzKW5HSqJDPXyo6t9;1;229
324;314;12222;0;331;MTXCREFD;0;;1961;1707914728095197696;7168270369686000709;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728095197696;7168270369686000709;YP0tQsJt;GnnjiFe2flBBlhhYEYJP1NijnnETDoVVCvPrcczvNjlG20kMaGL70ZAQVdbCqOhg6EGlzoDYVcNgIF14cI7TIv0ihI2cprJ2D9WT;151;6055770579658029082;248;PX6OOdmNhzKjTYwbcJiL;12695563848876645560;6186844548777898985;2287074757490172755;5;60861;64018;964;3598;6366;8495;11381;14225;E8m;17163;20090;22773;36lV7LmE;XPIvwvcoDqs5VwERjFywtLV6vUYfw6hHBJOXN21LgVJBm5wsC2f6GHP7vGb0kbt27gFRg4ezhgfNmGrScAcX9xR7VG13NKQvnIYP;1;147
324;314;12222;0;331;MTXCREFD;0;;1962;1707914728096000256;18179631081545292167;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728096000256;18179631081545292167;tTRKkRbU;kE1USFiuDPLedGKytwwiU4mRoiSypeQz7r0z1CMLCrVJOfGfVR8Plmzqmu2Vqs8bn18bJ2Mox2LDtXPccpsJiwBK9GEdHFCDt6wz;165;13221909735815735367;132;HivkntxCVmNs3kzcmNDf;4777932780396164089;1018397422764505773;17576085832906484529;7;9438;12695;15209;17896;20786;22957;25805;28673;wPN;31574;34388;37172;M9q844oR;7BvxVoorKh2aNIFy0RzbVPEK8rVyaUrZzkoA5LZ2Gegp895MLzzwQT2ImOjwfTcgzJXhj37FKP3Gx59nnmfehcjLettVlxnSo0FT;1;230
324;314;12222;0;331;MTXCREFD;0;;1963;1707914728096809728;2372138488958264836;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728096809728;2372138488958264836;7iADVaH3;XyBBn6rIwJth6HxCHOUVsuqvuJh8Z04Yuib7P6mHqW6BLanVx5gop7lz0ZjodFAIHoKPenGfyPoue71GEpDd4WfoNdVHNwEXMnSJ;33;17685828104568862399;54;n8BIG3R0f69UJpphoaG2;18051665198634756804;956746696873613095;8709868856216869605;12;25265;28431;30875;33492;36301;38457;41376;44141;qyN;46983;49831;52591;GXgj8ezq;A85lxztMNtTtMoiADJ5QNBaPGoaOQJNleKhHmkmP1dY2bbCqgS4uMBjedB5N7sMW9RzvkpQxJcNAwO3O5WE3LA7xRmvKopfJeawI;1;249
324;314;12222;0;331;MTXCREFD;0;;1964;1707914728097609984;14811033200613602865;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728097609984;14811033200613602865;ZVnS9w57;BaTOyTRnteuarsQnHybVyaQysJlcwTA2HtY0KXGieCEFIZm0LWhXrsajulDVPQWOpj5nwWNSiu60Ua23SycyO2IhybPOSv6dIAsq;146;8932737038030795888;56;NBny5cR0UxbeM8ew6qg2;4730499114983487663;8286865647053289767;14789886350560372773;1;53583;56783;59244;61811;64720;1274;4119;6964;Qpc;9848;12689;15478;90WHXzVF;hjTNwbGyG1qVCPjjANYuyUvyWVfzkfia7acblQ2zIrhE1dMJtFQ4Jjxm7Tr6dZBasSeVFzIXWc6srwQWtzV4uVt17ZqUyRsCpm2G;1;42
324;314;12222;0;331;MTXCREFD;0;;1965;1707914728098413568;1154012244855494846;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728098413568;1154012244855494846;DAtU5XAh;bZWCMtSvzhxHdnHk1eBeKxbgYO1ipZ4n7xMrcugBInSstaVOmQmKcVqgSefRU19GnQh2etxeawt2Tu7YwQRrKGJnNVYtNT3rIUmk;248;5619937154381330927;36;i6umi8c5yOXIDZqf0VrW;11373097366149489126;18189791797980844636;14313546854051905385;1;19225;22461;24994;27623;30529;32676;35571;38350;pr8;41240;44012;46707;KwKnlx09;nFXRWEuvhdveWCrXVOKXIuvP0AGazSUSt6Vur2O6sZAzXzzYIoj3vvh5ZSdcbGesaQhRSFUbG3slRajPrvvd9l9esmag0I46fKFC;1;143
324;314;12222;0;331;MTXCREFD;0;;1966;1707914728099218176;2348660354437451991;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728099218176;2348660354437451991;C6IqkwmS;pSDTz9pu5XRErjSwp8hlPgL6x8ceHqXTP0UyaEhf5uOqrUuri3mPthzewZ6QpIAzQgK0pTz03az2cm8UadU298FJmjQG6ZlggbhS;198;9549728588019957452;240;U2b6nX9lBRxvLoowYSCy;10374954413517883243;6349450163960059613;10066223558297218311;12;56220;59394;61886;64511;1847;3996;6896;9694;9cZ;12588;15392;18218;kbvqkliN;VqwlWdZlrsYpLyMhcgrh3B4JeXIbbxkwmknqw7uOjsKBcLGHHI6NvperHIQinHsxA6LgjC2KrPUeKvjS5sTo3sRNkGvaekp5bVuv;1;33
324;314;12222;0;331;MTXCREFD;0;;1967;1707914728100022784;16820338238737216369;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728100022784;16820338238737216369;csqd5oCB;CRiX0PDm1xrrljtJGUonuq6La4RspLU13yUYjKsHh4uljAGQXjRRpE3Iu8UJHsQxaYhfts8pOIoVz38H0tAvrYX3pfqttd4DT3dj;;14471482780114520215;174;F3iCcY93VwyjG4y2PXKf;7200011865861256741;15452435402757627687;3900181315111447624;2;37003;40220;42718;45363;48191;50336;53243;56086;tKx;59067;61884;64583;lHnYZH38;PNznc6UWJI7k5TubwaFsdDzWE82EmPeDkJ1lMFc4KtOZWG3IOKfGx7J63scoJSyCra4KIZngiJpe5R7b1vPiFS4IOgb3n01ikPXG;1;22
324;314;12222;0;331;MTXCREFD;0;;1968;1707914728100826880;9616656432605530005;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728100826880;9616656432605530005;oBHrWqBe;AHOAOj3s0pvmgzwxgZXJPFPKO23pwPO7dVtW1prqlmYz02SDOXdXvCW4lMoRfZ5CttcBRswN58q1YaCJSFUMYodidIYWitLM1kb7;200;10456704089694911818;171;DSVVWuNS2FnrQUrjKUGr;5550248919276160171;1434294895617003618;1856174982948146135;7;19678;22990;25542;28186;34519;36698;39621;42498;93Y;45414;48245;50942;o1aH9gdl;WCTutD5hlOXngVi8xvc8Y7Q2eOEex0Iy3V2Wb0A0fs2vaZqElBZnepa7gRUH61Kam3nZF8bMkuaafObDwUcHUcp4RXG44ZFccG7w;1;201
324;314;12222;0;331;MTXCREFD;0;;1969;1707914728101629440;4646650342549876750;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728101629440;4646650342549876750;vuLYOhIC;zufvwnfMufDyoskvx1ksj7hOcWH4yKk1oZ9wJkPW6ThhrfsWHDij8sEHgqJwStqK4qqK6dc5fodI6Lu0H9AjA5yUsakDwAwbxhmQ;68;2869006724311773784;117;63g4oArLopmCVyNPcgCN;17217642808668750812;7056346155357795842;6215697480228540809;2;11464;14628;17109;19742;22603;24733;27589;30401;R21;33275;36243;38876;xDXQlTeB;04OjO0zhO5znMp8YadUdbCgi5ymcOIuvEaC0ia3AZy29HnRD7xyoneoTyca5pe7IMMJAMphqQvQcrWXwkN4306Z1tDVXKZj0CScw;1;243
324;314;12222;0;331;MTXCREFD;0;;1970;1707914728102437376;4671560733508892762;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728102437376;4671560733508892762;Ig2rBB6E;b8boSbIUa0U71tKOQ72qWAnwZv1XFu9gKaLlKtFjvoppTbHX8DiDeeP9HiyxdUTsc5fcU1T5ebSxQ7AnmNfVueapHimmRJDFh0OM;202;14084667242745200106;69;8iKqz00B2HC7311aJ0HH;7394529265816838599;5861036658797792051;16971236091478469940;6;14407;17635;20128;22773;25575;27693;30542;33435;66z;36331;39107;41842;8MRUBtmW;Nn5rDgsKcwsEZAGgGOGbgav52Lkdym4Q3Bs9JS3JOs2OxIPxvo6IYKuJOsvd2jAaKyL2NcyFXYvxKW2oRIXPRqpe5RnkcdSA1KFk;1;157
324;314;12222;0;331;MTXCREFD;0;;1971;1707914728103235584;14534136839593013027;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728103235584;14534136839593013027;lm87yI0x;YtGaE7vjvNJ0ifh9uptNiemh6dvsFQwxywphrBoembZl6oHxyq9VuLWQoeiKjO8u7XgOrMnWKi3Z4rBeVX0AHGgAbbIlkmVehMKG;138;4799055396585556420;33;Lmhig4MG2bBqtXuLfSps;11048409238762812060;6089865414595236598;759223551731433587;3;11835;14977;17423;19979;22864;25043;27990;30781;WFo;33577;36370;39113;v7fgtEb7;khZGjIurRMzauQaeYPJHc548sQVLJkxV6QOXFfSOeUOMPFAh8hDBWXfxZ3PFGIlo6vOZMZgEHKelDgyAb6nlzPO1kfYE1iunarD3;1;9
324;314;12222;0;331;MTXCREFD;0;;1972;1707914728104039424;7408758196770485969;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728104039424;7408758196770485969;YlsfkbEi;ESflldraCgnclZi09V9mX3oyMfYtLNXpuUuBNV6ID93CN4Z1WVBXbUHYqAF4Yj1VLBtjSRpOugLRDyU2c4rYCNfsfW82ltz6xPqv;152;12416114957569489287;226;7K7MVPuGyXoflBDIeZrL;8005810778625421508;9118234523093476925;5109805436122233965;5;21302;24392;26985;29669;32515;34625;37463;40325;SVU;43234;46049;48820;JeLUhTwH;WMky2kWzohxWMqIEhPv2jIkWVB9UoTLMwM1H2iS7QdcdUdClpd58EmnQ0WudsTqVZgQnqhTQ2EdU3cPb431Hyul1OyHyVNydUhag;1;24
324;314;12222;0;331;MTXCREFD;0;;1973;1707914728104848896;1658569120681182530;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728104848896;1658569120681182530;ogjBWJAh;11uIMiow3ltPy73XNRJx7SLf5Dk7GcGXbkzIAgU8UKsDWKhfKRmBdw7s1ZdadFg7iMMIIwigSZFqrVFsg0rC9eyavvMCZICGPU0l;76;8285421640621823803;246;RePWQZDoRETA6XHRNZBW;5234254554410822713;5368586539872180854;9473810373664979480;7;32949;36133;38553;41186;43969;46082;48995;51810;ELT;54695;57460;60128;sy0ArQ0Y;gU0dkqVdkWt0EP99Zr4yBvz9Ox90SCof80qP5XopG4BPrrgr9CRuE67dTlKiH3cmLKJiYztPL5ya6MNdPHcTIhA2Hib1R29Vigby;1;109
324;314;12222;0;331;MTXCREFD;0;;1974;1707914728105659904;5340393163089502225;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728105659904;5340393163089502225;SZ40x2ij;99BIJilGxTPren4DsQbyXg2aEcZZgeBl1FlxPIxnmblC1g2FJr6QuIF6kqNS5DWV1DnJZJkpMNM9UlgvYEwpXlSLd3WgNsxJXgzH;167;10977715506451604614;30;z5S8pxqAcGUkWaeAPIOX;16260305905485543524;8283263466230006437;17480493835667769868;3;51980;55121;57639;60316;63113;65248;2610;5599;29D;8542;11408;14101;M4XoVfcg;xfdUSyjvhPuLv6PO57rbJJAVjowmS6yGQPqiCjz3s0mpRKsosWrXGf4hkDn4RhYRUNrhTnHY8ZmAKMw6XrEsCeHe9ktqsFwabtv0;1;32
324;314;12222;0;331;MTXCREFD;0;;1975;1707914728106463488;7667453919379760498;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728106463488;7667453919379760498;mJhgvDeD;yBXP3XYBgABXcyc88xL0NfrjTnL10UK59WhIyAg2WTlrkRXK7yxSrreetP2O59Ccl0kiaEKDZOjiugws0a9fxPG9EwH1hDKyCmtK;93;8754262501471981322;177;Eply8K45LpybZSNJbTBJ;7451018777681355923;11165773272274104434;496494116970619924;7;10688;13881;16385;19003;21760;23889;26782;29629;KRl;32433;35262;37982;TG2yGKAQ;1wqF09UXooOQGFMqeoGf6qelyxcTtiezda7IpKeLqt0g1X6oXyjwKYPC1dy1sWUSk4BHDsL6SYsL3BdBWMF7Y1QPruOny3Xn1Ww9;1;190
324;314;12222;0;331;MTXCREFD;0;;1976;1707914728107267584;2094038288555409767;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728107267584;2094038288555409767;EQqiPYXh;NWbKtYRaYrzD3Vdn8tsDFF25TwixBRaK9NkcB13564rUr9vpA6JzYAJHBqSkEvB5yvuiH9xAbO2hmcRr7da99lVE586xuKkPCKA2;16;15973835164398181136;209;RI4BV7PZdHS3Mz2rkpJG;13211983081949572392;10739847143447880117;14204639362782352100;5;34077;37202;39738;42311;45186;47417;50370;53313;w36;56255;59171;61895;51207upK;eW23pRxlBq7ARC8uFIw29shfCsDQersHh00mdAxn0TnRPu5p2C6uKsaIOkwaoxWpC4mWcuJrMZ6eGH6h8mpMipo1vOCiytq5xbOe;1;133
324;314;12222;0;331;MTXCREFD;0;;1977;1707914728108075520;16120699503733631704;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728108075520;16120699503733631704;lQqfUDmS;anK0JjhxXTPtZqOVBhXTZ9aF5ulJjDewK9WBYx5BveXpygPr7gfAQ85J1Q03rHux33cQfYed2LTK0ZCCct9TLmMU3Kva4jyqxXCu;123;1848445864125645959;198;s7RzlIffeJ9EJpS7UBAS;5687280459381032971;1944386359493087697;12411886188264859054;2;4798;7943;10392;12968;15794;17945;20934;23691;JwW;26697;29524;32248;GXvrRvnG;Ne29shKYKKj9fkUhOfRbolq3h4Pq6XHmcWgZG7vIj2UBRbuMxMz8yd1sf2WOztd3eYZiWsDAXLcpOoQ7X5vVtVR0Lps97NzoAFxr;1;5
324;314;12222;0;331;MTXCREFD;0;;1978;1707914728108875520;15512278868384858945;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728108875520;15512278868384858945;2HJi6oki;fzjU7xW4ozKZZ52RezyWxywURzpKFwUwPlyiKWZLApCiBxc7dNOyP6XW37fzwoyMQQiIKu5l478BAlp6koXPSXdr3jGIyVmOc7uD;233;4552260932985435590;233;S7wVZ6VxZYPxbwuOtpGv;16615173088373428851;2185475933286400538;1826851186977229913;6;47828;51020;53494;56102;58925;61081;63927;1242;Efc;4158;6997;9733;veAzu0Wc;cMdnjpQl0m4NJNOMn7zwLR7Dgul5gIQhpRAQQItu6LjqrujYMHC8IlmOtlUBSmxpp8dyJg10LFJDBV6MhsIDM0ugxkb2vFTO3jll;1;252
324;314;12222;0;331;MTXCREFD;0;;1979;1707914728109676544;14909801246979181272;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728109676544;14909801246979181272;hYdPjVhE;lw9tYNsh5TAIiyxpQUaj2frywt0rVWz4yTgwy8kxEFdw3vB84kasyxCjOzngfDe8DGBakTKeH2JhnHEOg54Lxxt011uHSRuIBqfp;145;10257282791352911303;196;CdvnrVYDgocfFWCTKqEe;2117672446682685136;9783943155422985039;12591316533939951536;9;34639;37829;40278;42977;45837;47960;50845;53632;Qka;56476;59281;61987;ViS9FB5o;mwzDEtYF3tKT7ajmGSUUS16nrc9x6h33iJ6VitYv5EtZC6Jl3tqDzW7F6acKM2LcZAaDeQAq3Qonqq7ITNYTkEst3x6tgtEAl2HP;1;48
324;314;12222;0;331;MTXCREFD;0;;1980;1707914728110475008;14832362327536753657;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728110475008;14832362327536753657;aEThgGas;cLDX33VIXHgvHjehToQzzCSfykBXKeOkqDzvHP28mzz4d1SY3XPQSOYEWK6VoYwvWmHSVX1y7xkPv1xDiY8codtTRaLDB8bK7Hyv;203;16948280351307046090;102;oprQmMdpbPNfWiMgGaH2;1910624005020234125;9652709817942914113;12530380509335462169;11;24576;27787;30313;32921;35773;37853;40726;43563;z8p;46462;49342;51988;9txMpieS;P52kjPGuswnq6N9mZ24UKKBF48ToGGlRuvigSpgV2Fhsi2F8q1gBkZaGRxnsJ7J8WbViXcgwihnAXsgnE5s0OITYdwWDTwpUOBab;1;141
324;314;12222;0;331;MTXCREFD;0;;1981;1707914728111278848;284154878761301925;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728111278848;284154878761301925;8HJYQgpX;5FKAevMcmjQP8LgIp50XPczoCTtss8DawKrkBF3pwlbuwCXGiQ5uqL2WNfbrYvccTtHxm2oLS81lnYDKKVLGoRIZYwjW51ti1mun;137;17656942425357476773;46;O6IEHDJPQBl3yWzBvdmb;12743702005380679985;10447395747956541035;10483774496879048503;11;6859;10067;12585;15148;18024;20213;23107;25943;dga;28866;31784;34550;On1S9Ywk;jgfg9yNVdqarMXKWrBsmTZpCXzIctZwnzi2YjVmfR3GLwcgOU8Tf4HqNO6ZPBYMttONUyeLL9DdIRYErvEG3jZM0yu7dASZYWwaV;1;130
