msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookIn;bookOUTTime;eMM;eventId;orderID;orderType;timeInForce;stopQueuePriority;symbolIndex;sequenceTime;orderQualifiers 
86;76;12017;0;331;2WARPTOL;4;0;142;1707914989069240832;16607006020341693965;K2CDW2WARPTOL05;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914989069240832;16607006020341693965;15;8;0;18;1706095059270697236;1706095059270699539;17;2638901809712384608;6579307168184834063;10;8;5170848631445308264;841345320;1706095059270714936;4
86;76;12017;0;331;2WARPTOL;4;0;143;1707914989094484480;2329637555636271311;K2CDW2WARPTOL05;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914989094484480;2329637555636271311;15;2;2;4;1706095059278654822;1706095059278656989;6;5705811443750654947;13753286400188129307;2;6;2310999404913659536;958873221;1706095059278671891;5
86;76;12017;0;331;2WARPTOL;4;0;144;1707914989104159232;4485678227245888271;K2CDW2WARPTOL05;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914989104159232;4485678227245888271;21;3;1;17;1706095059282334843;1706095059282337003;14;8845624101866617396;6718759488522438573;3;2;18354520501982769042;315339150;1706095059282352047;1
86;76;12017;0;331;2WARPTOL;4;0;145;1707914989105780480;14295384508637372392;K2CDW2WARPTOL05;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914989105780480;14295384508637372392;3;4;1;6;1706095059282985635;1706095059282987904;10;14423813085031454450;13336775317079756624;10;8;2902754107220926644;910422888;1706095059283003221;0
86;76;12017;0;331;2WARPTOL;4;0;146;1707914989122839552;15735225327784005860;K2CDW2WARPTOL05;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914989122839552;15735225327784005860;8;6;0;3;1706095059290460039;1706095059290462382;1;1330879847033821806;11902350038608032932;11;5;6992705006366401175;193650200;1706095059290477398;2
86;76;12017;0;331;2WARPTOL;4;0;147;1707914989464436224;9332489944192237497;K2CDW2WARPTOL05;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914989464436224;9332489944192237497;22;8;5;14;1706095059314006851;1706095059314009015;5;11052382664473493381;11230625700079976347;2;10;7617012203927479514;354837546;1706095059314024026;0
86;76;12017;0;331;2WARPTOL;4;0;148;1707914989473296896;12797829411581196485;K2CDW2WARPTOL05;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914989473296896;12797829411581196485;12;7;3;9;1706095059319864255;1706095059319866555;11;10583283543753711817;11186112479356274001;6;6;8027280737334950198;641399268;1706095059319881866;3
86;76;12017;0;331;2WARPTOL;4;0;149;1707914989477296128;13373003698134717445;K2CDW2WARPTOL05;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914989477296128;13373003698134717445;11;5;2;21;1706095059322631933;1706095059322634085;15;16363440045181212902;2422395116215763498;2;4;936196427789825689;146079271;1706095059322648854;0
86;76;12017;0;331;2WARPTOL;5;0;130;1707914989023722496;937248868306152084;K2CDW2WARPTOL06;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914989023722496;937248868306152084;16;6;5;18;1706095059265615269;1706095059265617531;2;9659314652389824053;997420972483864163;11;10;5134413970326589774;189069970;1706095059265633048;0
86;76;12017;0;331;2WARPTOL;5;0;131;1707914989032024832;5829989713088714773;K2CDW2WARPTOL06;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914989032024832;5829989713088714773;10;4;0;4;1706095059266300809;1706095059266303035;14;977460885740913049;3978427956058047058;5;3;3431905814823806475;657517808;1706095059266318480;3
86;76;12017;0;331;2WARPTOL;5;0;132;1707914989051802112;1046514788749068828;K2CDW2WARPTOL06;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914989051802112;1046514788749068828;1;8;4;21;1706095059268209867;1706095059268211945;7;1450132146118028543;4103886479809331980;12;1;13878004206682472763;37149125;1706095059268226752;2
86;76;12017;0;331;2WARPTOL;5;0;133;1707914989061739008;16280383126682271954;K2CDW2WARPTOL06;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914989061739008;16280383126682271954;9;1;7;3;1706095059269300707;1706095059269302739;2;2434113381271372904;4011990391143865188;13;3;9202517743685522514;487911392;1706095059269317585;0
86;76;12017;0;331;2WARPTOL;5;0;134;1707914989065958144;15959361151973570665;K2CDW2WARPTOL06;EXGM;DSS_CDW_test;7;7;7;17043361403996190271;4U;r66rDYVT9Cmm7bkyTMvRwXab2u4rVV4wuJp606V2W4xOBpbR3skiWkVnGrrXT3L01r5qDM;g6S;2209958177;0;89384945;7;1707914989065958144;15959361151973570665;17;4;7;15;1706095059269889205;1706095059269891279;11;18298612919572141959;1489935141729923408;2;8;10977366759112110449;785304035;1706095059269905781;1
86;76;12017;0;331;2WARPTOL;5;0;135;1707914989072514816;2850590418237764005;K2CDW2WARPTOL06;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914989072514816;2850590418237764005;4;3;0;12;1706095059271544824;1706095059271547095;7;7341202385736643848;12423354017339273228;2;5;5087695639742917392;586880250;1706095059271562090;6
86;76;12017;0;331;2WARPTOL;5;0;136;1707914989077377792;4706436880225769879;K2CDW2WARPTOL06;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707914989077377792;4706436880225769879;19;2;1;8;1706095059272904075;1706095059272906252;15;1539589796739107030;13323975570394206578;9;1;8633562345253308274;955146857;1706095059272921198;6
86;76;12017;0;331;2WARPTOL;5;0;137;1707914989078979328;8785370977570489539;K2CDW2WARPTOL06;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914989078979328;8785370977570489539;18;6;7;22;1706095059273374730;1706095059273376935;6;4350241110097719916;16172637541363614700;7;0;15213976751085287609;726810605;1706095059273392091;3
86;76;12017;0;331;2WARPTOL;5;0;138;1707914989081462784;5061184713084993016;K2CDW2WARPTOL06;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914989081462784;5061184713084993016;19;7;3;20;1706095059274104600;1706095059274106944;10;14383471078836193268;6743230553416037029;6;7;6993887456458191640;135619081;1706095059274122594;3
86;76;12017;0;331;2WARPTOL;5;0;139;1707914989084702208;13512628766427480881;K2CDW2WARPTOL06;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914989084702208;13512628766427480881;18;1;7;11;1706095059275122042;1706095059275124207;4;11936626893073360488;11793908368352457270;5;3;3965245979495224537;641399268;1706095059275138963;5
86;76;12017;0;331;2WARPTOL;5;0;140;1707914989088784128;9784187680012915856;K2CDW2WARPTOL06;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;1707914989088784128;9784187680012915856;20;7;1;20;1706095059276685926;1706095059276688224;17;12895544266899002576;12319986070992854555;12;6;14428607889970471446;681310362;1706095059276707995;3
86;76;12017;0;331;2WARPTOL;5;0;141;1707914989108223744;5603595485631010236;K2CDW2WARPTOL06;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914989108223744;5603595485631010236;5;4;5;7;1706095059283978985;1706095059283981108;8;4686168997219024888;17309762908204385168;6;2;13788041372556021886;586880250;1706095059283996210;6
86;76;12017;0;331;2WARPTOL;5;0;142;1707914989124446208;10895247294839778971;K2CDW2WARPTOL06;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914989124446208;10895247294839778971;13;8;2;18;1706095059291238753;1706095059291240806;17;883318510371849502;11485492484844382940;5;8;12851882122229902054;146079271;1706095059291255333;1
86;76;12017;0;331;2WARPTOL;5;0;143;1707914989131663616;14177633312654921268;K2CDW2WARPTOL06;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914989131663616;14177633312654921268;7;4;2;20;1706095059294852572;1706095059294854665;11;15869128731331969633;8708155510370251394;12;4;13203074755871747122;685651177;1706095059294869669;3
86;76;12017;0;331;2WARPTOL;5;0;144;1707914989134951168;1857601784526185464;K2CDW2WARPTOL06;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914989134951168;1857601784526185464;17;2;4;2;1706095059296525171;1706095059296527452;2;12096373939950055764;11233584847805932606;11;0;2663235534589724805;958873221;1706095059296542722;3
86;76;12017;0;331;2WARPTOL;5;0;145;1707914989150231552;3121992108397547448;K2CDW2WARPTOL06;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914989150231552;3121992108397547448;23;3;6;9;1706095059305052668;1706095059305054921;11;8468568690404464548;6923191235841711376;12;7;17382785073230328679;221113253;1706095059305069900;6
86;76;12017;0;331;2WARPTOL;5;0;146;1707914989478096640;8500357285955363155;K2CDW2WARPTOL06;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914989478096640;8500357285955363155;13;5;0;10;1706095059323198412;1706095059323200764;1;15146829119833503289;2255339944417651964;2;2;137888468542187452;315339150;1706095059323216420;0
86;76;12017;0;331;2WARPTOL;5;0;147;1707914989490275072;9758178990917073016;K2CDW2WARPTOL06;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914989490275072;9758178990917073016;4;1;6;21;1706095059331997902;1706095059332000115;4;729845195020365054;4010975966807875882;13;1;3802773568607893095;509093810;1706095059332015609;4
86;76;12017;0;331;2WARPTOL;5;0;148;1707914989491871744;15456459750315293502;K2CDW2WARPTOL06;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707914989491871744;15456459750315293502;11;6;4;0;1706095059333214219;1706095059333216254;2;16001851736915432209;5117821960241040475;10;3;5132782727880156662;773384389;1706095059333231008;1
86;76;12017;0;331;2WARPTOL;6;0;172;1707914989027014656;10752294134520186585;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914989027014656;10752294134520186585;23;6;2;7;1706095059265887185;1706095059265889533;99;12442092948277422545;4859960764433441833;1;5;11921716479836891187;282931915;1706095059265904667;2
86;76;12017;0;331;2WARPTOL;6;0;173;1707914989033669376;2138692910870397514;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914989033669376;2138692910870397514;18;6;1;6;1706095059266444825;1706095059266446988;11;9691485630747892972;12536919388616667325;11;4;11878588989246020790;354837546;1706095059266461872;0
86;76;12017;0;331;2WARPTOL;6;0;174;1707914989068428032;10403374152805382788;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914989068428032;10403374152805382788;6;2;7;0;1706095059270488990;1706095059270491028;5;5612269793627417287;16807476041114412881;8;10;2627090576585895064;189069970;1706095059270505940;6
86;76;12017;0;331;2WARPTOL;6;0;175;1707914989070051328;169002851346498017;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914989070051328;169002851346498017;16;4;4;7;1706095059270907052;1706095059270909245;5;4387962612768472042;2631480080204850127;12;10;6832124217789716524;678028550;1706095059270924190;2
86;76;12017;0;331;2WARPTOL;6;0;176;1707914989075731456;12142131236259344952;K2CDW2WARPTOL01;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914989075731456;12142131236259344952;23;4;2;7;1706095059272437737;1706095059272439828;1;15794847834153442713;11229517685643235319;8;0;8132550290321977242;315339150;1706095059272454765;3
86;76;12017;0;331;2WARPTOL;6;0;177;1707914989098528512;2219186592386059402;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;4877442485009327040;N4;BH9BigX6VIVD0miBMBclwv9tbzoMnFvyMeButt22tC7gZ78l6IY7Uz7GlwEucfIQ7YCjPD;Ejj;2610298077;1;3847417095;7;1707914989098528512;2219186592386059402;8;7;4;7;1706095059280149942;1706095059280152175;9;9674759115820381049;15878119440673281036;10;7;1839927469141731922;41437899;1706095059280167455;3
86;76;12017;0;331;2WARPTOL;6;0;178;1707914989102553344;3480603405181107311;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;1707914989102553344;3480603405181107311;19;5;6;5;1706095059281698348;1706095059281700453;8;17677697936965400031;17362953727741107987;12;2;5498207796830888634;189474699;1706095059281715215;3
86;76;12017;0;331;2WARPTOL;6;0;179;1707914989113107456;12505276779582330376;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707914989113107456;12505276779582330376;16;3;2;21;1706095059286050202;1706095059286052387;1;13943585462013290909;18310654610330852848;5;5;10615576705424966877;493822760;1706095059286067596;1
86;76;12017;0;331;2WARPTOL;6;0;180;1707914989113901824;5941185903222001337;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914989113901824;5941185903222001337;7;1;1;11;1706095059286401744;1706095059286403766;7;7800972156364205793;18063594210329335332;13;2;7967565471576575001;354837546;1706095059286418806;1
86;76;12017;0;331;2WARPTOL;6;0;181;1707914989122034688;3262133498198829729;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914989122034688;3262133498198829729;16;1;5;24;1706095059290080449;1706095059290082464;6;2602106042835127545;9121220030971902023;7;3;17119592778442505511;618823017;1706095059290097199;0
86;76;12017;0;331;2WARPTOL;6;0;182;1707914989128463104;7490069346315673047;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914989128463104;7490069346315673047;21;6;7;5;1706095059293220643;1706095059293222861;1;13466547875487193918;1337647233120451817;13;1;16346905293290600965;836350944;1706095059293237957;3
86;76;12017;0;331;2WARPTOL;6;0;183;1707914989136538624;12988092459443053354;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914989136538624;12988092459443053354;14;6;7;5;1706095059297383004;1706095059297385193;6;16492750410038768413;454612188719076551;2;3;1519694280965899900;235516096;1706095059297399802;3
86;76;12017;0;331;2WARPTOL;6;0;184;1707914989138969856;8701879601131196137;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914989138969856;8701879601131196137;1;2;3;13;1706095059298679358;1706095059298681431;8;1330837596839082944;7397058304951338750;6;6;341003404860417813;850417414;1706095059298699822;5
86;76;12017;0;331;2WARPTOL;6;0;185;1707914989143812864;5099385268012838763;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914989143812864;5099385268012838763;22;6;3;13;1706095059301351426;1706095059301353495;1;16025123602706020213;393013157777407697;11;8;5994424532606526963;193650200;1706095059301368026;0
86;76;12017;0;331;2WARPTOL;6;0;186;1707914989149436928;5364263806865375535;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914989149436928;5364263806865375535;14;5;5;12;1706095059304578232;1706095059304580441;2;15472641881406942887;6674863557581810580;6;7;16602230790397598971;910422888;1706095059304595763;5
86;76;12017;0;331;2WARPTOL;6;0;187;1707914989155056128;14322917716265112338;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914989155056128;14322917716265112338;21;4;6;18;1706095059307950619;1706095059307952742;5;4492314535849288386;15006110572701012887;5;8;11580303080178713106;773471534;1706095059307967695;6
86;76;12017;0;331;2WARPTOL;6;0;188;1707914989460369408;8133316845323841624;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914989460369408;8133316845323841624;3;5;3;5;1706095059311431188;1706095059311433206;99;4824496746851422141;4889388948065029795;5;10;15534063213931908979;213087042;1706095059311448345;0
86;76;12017;0;331;2WARPTOL;6;0;189;1707914989465243904;3227994345781827580;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914989465243904;3227994345781827580;10;4;1;11;1706095059314523723;1706095059314525824;10;13693316158441522052;1106850068927712192;12;3;13052177308369467386;840387731;1706095059314540520;0
86;76;12017;0;331;2WARPTOL;6;0;190;1707914989466049280;5472092093361414306;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914989466049280;5472092093361414306;8;6;7;6;1706095059315033119;1706095059315035449;11;785646714739195321;6705772721154747029;10;0;17088472697397944058;876746933;1706095059315050722;4
86;76;12017;0;331;2WARPTOL;6;0;191;1707914989470899456;1375483773007328553;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914989470899456;1375483773007328553;18;8;6;12;1706095059318221623;1706095059318223896;7;17516328158679068064;3383832805193081522;13;4;12969316772886458399;282931915;1706095059318239215;0
86;76;12017;0;331;2WARPTOL;6;0;192;1707914989481344000;9068167679383695999;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914989481344000;9068167679383695999;19;8;5;9;1706095059325487942;1706095059325490133;14;1907710011579267513;3781409985766859878;6;10;11039628094973846104;839729658;1706095059325505445;1
86;76;12017;0;331;2WARPTOL;6;0;193;1707914989488648448;10661217490115940372;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914989488648448;10661217490115940372;1;4;7;1;1706095059330797491;1706095059330799685;14;737587127449616584;9412719092962860832;3;4;13066349183063964512;179939061;1706095059330814683;3
86;76;12017;0;331;2WARPTOL;6;0;194;1707914989489449472;9338414125574712967;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914989489449472;9338414125574712967;8;8;2;18;1706095059331393458;1706095059331395685;17;136581930313072063;7745093752285261134;12;1;11004782730046574153;221113253;1706095059331410430;3
86;76;12017;0;331;2WARPTOL;7;0;151;1707914989040247296;6981056255484782127;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707914989040247296;6981056255484782127;7;4;0;14;1706095059267044892;1706095059267047018;2;11646504962116771208;14341096962541680048;10;1;7771561215417929076;162618251;1706095059267061749;5
86;76;12017;0;331;2WARPTOL;7;0;152;1707914989041906688;12669267047178368147;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914989041906688;12669267047178368147;4;7;4;21;1706095059267198468;1706095059267200737;1;380866443301003554;8709319815236064806;10;5;3304044443358460379;579919728;1706095059267215977;5
86;76;12017;0;331;2WARPTOL;7;0;153;1707914989083083008;2101234455933504457;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914989083083008;2101234455933504457;5;1;7;22;1706095059274602113;1706095059274604128;7;15456058977262258139;3377798060448722560;1;3;8619197970367625454;146079271;1706095059274618834;6
