msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;marketMakerContractName;iSINCode;mIC;currency;symbolIndex;marketMaker;startValidityDate;endValidityDate;startTrackingTime;endTrackingTime;spreadExpressionType;spreadMaximumValue;spreadMaximumPercentage;volumeExpressionType;volumeMinimumLots;volumeMinimumAmount;tradingMode;mMRefreshDelay;snapshotDelay;warrantSegment;presenceTypeIndicator;marketMakerContractFamily;marketMakerFamilyName;role;percentageBBOPresenceTime;percentageBBOSetter;orderDurationofBBOSetterOrder;spreadMaximumValueDecimals;lPMonitoredPeriod;lPComparableSizeUnitExpression;lPSMCRelaxedObligationsIndicator;spreadMaximumID
280;270;12231;0;331;MTXCREFD;0;;3137;1707914777077922048;4359437741187532247;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914777077922048;4359437741187532247;1;9m2WDWIEBCfVCYe7Vrjd;WWrn4Z6BhyZM;rFep;lbn;116590120;c1d6kvgU;20240124;20240124;071000;190000;3;100000000;2797593582270685202;1;1457914513438447350;10435210948891362282;2;-941202960;3982200999192013084;1;2;b8KuXQEZFnbFTuh;JrimVAVHUnYaP6Qwp0is85YdQoJP9E;GNk8VjFs6md8b1Fjao0hE8DtVuIIH4ihnMS75f5w1qbrvaPqAd;11282384659440954370;12054350928895805545;9698081335519016784;7;2;C;247;47502
280;270;12231;0;331;MTXCREFD;0;;3138;1707914777078730240;13443737770153401062;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914777078730240;13443737770153401062;1;NDKzsyffNIH9M5DHaVGB;Z8kbDzi81Sy3;HchD;q9D;356770038;vdl7ef5V;20240124;20240124;071000;190000;0;100000000;17480681172111921936;1;6628941549176304960;9213082534023835928;1;-294804696;6124573570162085624;1;2;S3VeNhqLBJNkgU6;5wi0WoH9jAoHhXm6Idq506mayyOsec;4dwNCCilh8p5VCTDWD51p9YundqfCWRUX4CdMaQUkTh487Yse0;6243430889660330034;4830462400212701346;11565986327708133455;7;1;C;49;54057
280;270;12231;0;331;MTXCREFD;0;;3139;1707914777079537664;3249931046375253048;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914777079537664;3249931046375253048;1;UBHxMF68StPd8aWAEE9o;61mz4nMaj0tt;IMAr;403;584621813;7QXqDTnw;20240124;20240124;071000;190000;2;100000000;17731253979082910602;0;7287980187686150971;15210529852010089792;1;-569124960;17484150634788103686;2;0;QnUpSnaYL65PfwR;Ht5gSQfzLMYKTRiwnZ2pQuvSVw4r8x;tQusK5QBseatNkSZSzitpuAFM9Z1opF8zZWycXszlyIYGcA1lV;3658894532685609322;4336498812205265443;16521687070913788258;7;1;C;161;17223
280;270;12231;0;331;MTXCREFD;0;;3140;1707914777080353536;16275081405788884646;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914777080353536;16275081405788884646;1;JyyPDfZmYyC6BB1uivFI;nwZghIlu7qSB;mFd2;PIe;588523366;no66lecE;20240124;20240124;071000;190000;4;100000000;13733898153035358521;1;10594866243269808791;2182707344271175037;0;1135871626;9799520388960547010;2;1;YMf3MlflcrgTtZ9;pdRQL4TtwWH8paJmGQwKCFtJFMsKbn;PP3NXa1ZiEDdfXYjbdOJX5l8NkAF74Q75lGKg4s8v0ZD4UDBof;11395761982979164995;1065865155020122839;15807788679354296924;7;3;C;43;9295
280;270;12231;0;331;MTXCREFD;0;;3141;1707914777081163520;10648735900297571484;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914777081163520;10648735900297571484;1;G5U7sUmlHSlDZAwUAYhk;BNfQIwhAvVI2;z8sk;ZkE;453799485;71yNLBNQ;20240124;20240124;071000;190000;2;100000000;12070586845278086389;1;9354358298506690617;14184816555346793290;3;-1438894695;5925228937525446619;2;2;rnNCyr09Eoi1qym;DJIKwvGV0lpHtcxdLgWCOSQkXPKktM;GRInulxw5QpvBTEpfejjuzOsL9zExe5qBzRPAp6DH2yqp7Ab6F;11523740594514754730;9802669502049396130;17412351411792286603;7;1;C;3;16920
280;270;12231;0;331;MTXCREFD;0;;3142;1707914777081968640;9110799954336754123;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914777081968640;9110799954336754123;1;RRwYnEjIoB2SYJqKLy3X;HMvkzFBM390J;gW2C;w8m;255231752;0AXmhTcg;20240124;20240124;071000;190000;2;100000000;14995691322122218365;0;5480773155804605440;5104672045097443155;1;694442992;10352228970381725508;2;2;7rofoaxEARCH87c;HzUuZ5LHCGWa20Oqcuk5ALrgB75Bcr;iZTqVDKJGv3YAHRxtnPP8q87L8PdaS7dE8NhFaHcUBTUWxyczc;4607121059877929236;16781665281921300681;2900557173687106501;7;3;C;212;10341
280;270;12231;0;331;MTXCREFD;0;;3143;1707914777082783232;11636602823205780649;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914777082783232;11636602823205780649;1;y4EBYHcZIdMUWYSqBtZq;di9y8Ltpkppe;PHTA;x72;773471534;7LOyBWdy;20240124;20240124;071000;190000;1;100000000;3282291349199802917;1;8382913928042244735;3480450980360301305;2;-1596576663;15837662730615164772;0;0;TLANIGulw7WuDxu;YSdfluL6falwM6O6hF1Ycnw90WWSve;C2dJpuHhLrjuheimwwlVXOlCJxqN3yP4MVThaPllaIjwLxdkUq;3839837829828293999;7042392687476154581;9133071401834368838;7;3;C;120;62085
280;270;12231;0;331;MTXCREFD;0;;3144;1707914777083599104;17915767958094632122;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914777083599104;17915767958094632122;1;0MpOTHcfPmZBvHa0tQnZ;4khoAbUfroej;XmB2;G03;614218173;NhRTnAn4;20240124;20240124;071000;190000;0;100000000;5606278455884346569;2;3175791262983245326;12714994283415383845;1;-360780624;1928977824036596321;1;1;lHWgh5EmrVv6ahm;iPNYoIAyAD50vlEH1H7Msw7CW3ZLVJ;X4X9kx6COPNgcP1Nx6egBjtc5Lt9xdfg8niDMGShVrrfUHidoR;9840328370633419226;7091989156038835563;10475041592190742023;7;3;C;63;3542
280;270;12231;0;331;MTXCREFD;0;;3145;1707914777084410624;360922542087667907;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914777084410624;360922542087667907;1;oigZoco7lMmYKCo7vBWe;si8BGRiNLI6l;U2qk;cKt;468896029;iBOvZzhv;20240124;20240124;071000;190000;4;100000000;863596708971748999;0;12122726662140897428;16618546687600436895;1;-450249289;14643667617294247335;1;0;n5h14Bl6CeMqSQ5;2PikXGGicVetWowtewOlW46cmVCTFQ;xhLW2lCEsl8bsCn0u4UGEyfrT3qkRtg0WU5GlFZ8gO7R8OTgFP;2473829895666222765;5694134970712622986;449249173338672916;7;3;T;43;32595
280;270;12231;0;331;MTXCREFD;0;;3146;1707914777085215744;11406241387265558219;K2CDWMTXCREFD;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914777085215744;11406241387265558219;1;ngDUM6U6f5gNwSQdxWIy;6uuzF7SJqy1k;72Ex;21U;762062763;W1OUC96E;20240124;20240124;071000;190000;1;100000000;11499161574814920194;0;14414940945329672919;9319258774756777393;3;-1097964253;16830066546888524909;0;1;c2zXpz1eNjxbyMm;rrVWgJ7H5ssPj5b2hTSjErjcWmShTz;yw2F8XXzH1w3ycbHJqLMFAfhI2PdRBzp3OZASdj00OHJR1AW1s;17955633376994284269;16848081965032385860;4258869808771119423;7;2;C;99;65234
280;270;12231;0;331;MTXCREFD;0;;3147;1707914777086034688;1503852399078360592;K2CDWMTXCREFD;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914777086034688;1503852399078360592;1;Uwb8vakENCGR06moqNLV;3VBHPhNdcGA3;zDBB;dWJ;782873053;BgPNWBRi;20240124;20240124;071000;190000;4;100000000;1017094766296983880;0;13968913915436153720;6618824948725245841;3;1739741253;8722390957663320921;0;2;WyowgDofVUOvui0;x0dD45PX6KfNI5LJGVi2RKwTAledKw;SjJxkx97f4QIv1uzl4JaQRqPEybLnQ1tGMapRM5wYd5lCqjSgZ;2284060544005027227;3900553406669340830;6294890045351406069;7;1;T;130;53528
280;270;12231;0;331;MTXCREFD;0;;3148;1707914777086843904;1187670712498017843;K2CDWMTXCREFD;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914777086843904;1187670712498017843;1;4fXDhxWpYRnP4nnBOMlt;Wu24H7jFp8QI;jG7i;Z5a;768903345;nbVvefXy;20240124;20240124;071000;190000;0;100000000;8355301087221710909;2;4463242512931704607;10162208126477292723;1;1613028900;4043883341823240769;0;0;vi10BLU51I5EL6f;xqwgJTWh0ZX1gDR5dCjq2A41TWm9OB;mXVYNuFdeEbaMQfsvuU2ySJnYxZi1NxgQqTh1RbCkXuQqqRdEP;7414310515760002802;11147140594458153298;4597600113491231270;7;1;T;52;35351
280;270;12231;0;331;MTXCREFD;0;;3149;1707914777087647744;6498016667195647010;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914777087647744;6498016667195647010;1;P3raK1jrZldOUGxRQkgJ;cELd05drvlXx;bJil;TBS;487911392;uoXeMO8x;20240124;20240124;071000;190000;0;100000000;1974934468137801155;2;10907502708068765827;14560193974671898961;1;-476463827;6163375397562064503;2;0;j45YpyfUQsqJDI5;kI7b4a0iXQS7XrqMe6QBrv3pUI1Iqv;ktyaV1mLqiJzOc1ItDIb6AFIx0TJPytkPROYaD6smccBpqY6IB;12063188827909470767;6626893860112593386;8983260293981112451;7;3;T;198;50654
280;270;12231;0;331;MTXCREFD;0;;3150;1707914777088463360;4783507340250509669;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914777088463360;4783507340250509669;1;qt7309Bbd2lZuSqlaZHt;oOBRUqFZl5c3;TKds;KSk;14113038;jyymZ1xp;20240124;20240124;071000;190000;4;100000000;7664783611313361893;0;7195368515230470962;8078696840542744596;1;-1593186337;1290609501641051050;2;1;YEzuJjNNUNGzJnf;iyP2QYEdaeJMduJuTGds4Mi0E0HaU8;KbYl0Yo9POtwaJWC0IJafK3MHdIJPsP130RhyhCDbz9p64Q5qb;12297712881293568372;5530214146369537072;4944752292063855077;7;3;T;148;14760
280;270;12231;0;331;MTXCREFD;0;;3151;1707914777089270784;14322039315533747311;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914777089270784;14322039315533747311;1;MwCwEECdPqeuvmKtQVfW;SbNf0tvUJZ3M;EeI6;t18;710897910;JkHQ2NRT;20240124;20240124;071000;190000;1;100000000;7097539495178175064;0;9571103118442273664;1273085610069303270;3;1333258386;7823345147560001415;1;1;jaIJjGXp9UJoZ5j;6Xvo1fR3oMjs7iIrgqt3jwDIbpxbBE;qRVOJLEuhHn1jBtFGvAYHDHgYzcuDBoAL7xHTZe7FtRkMsf7Ny;13523854510461732930;13720543328447961531;3903405730371101820;7;2;C;132;63301
280;270;12231;0;331;MTXCREFD;0;;3152;1707914777090091264;1781764184296196608;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914777090091264;1781764184296196608;1;2NSxHTCk0C6s0AR2DUyw;8s09psYztWeh;kYaZ;1Cp;910422888;IuR2shzh;20240124;20240124;071000;190000;4;100000000;5250698136127232582;2;3561824537559741023;7333766302052116013;3;1941515526;18171769884967965460;0;0;shTllUnNkq2mKAV;2BCh1ZTzN8z3555UiLJXiEAbemEJgS;dS5yOjXmbLhUiIO4IBko6ULHD9Lfu5MCHZJBZM7q0D2mtXsh8q;14882786040250238249;1033484203638779702;11458942578201725267;7;1;C;250;31609
280;270;12231;0;331;MTXCREFD;0;;3153;1707914777090904320;12090041058470381198;K2CDWMTXCREFD;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914777090904320;12090041058470381198;1;X0bFAdR8nOXkFy3DhjCD;yIaLPxnZ9lrA;Xrxx;xfJ;213087042;hA1D9FmA;20240124;20240124;071000;190000;3;100000000;1650810019356223891;0;6163114843995221573;17849232773672008809;1;-592169539;717786144768327814;1;2;u0fLwzh2KRtBYY2;oijlJY9Yr7CufNy9zOUcTnlR4ccH6d;MWbdIEjQGbsgQmItcb6iXrYElmsxN0zdM87G9vyZwswJd213Jf;18378710241614354850;5770467494829855075;8279503544326760076;7;2;C;76;52668
280;270;12231;0;331;MTXCREFD;0;;3154;1707914777091715840;1172847103056377952;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914777091715840;1172847103056377952;1;aDVG6u6FoeXlJOrWaZI3;UbDgwf06TmME;eiBF;2lQ;786357755;YRPpNNCm;20240124;20240124;071000;190000;1;100000000;11548646197600319236;2;5977343892581020974;15179005168425284248;3;181626067;6845515575661725419;1;2;VtkBRS6yY8kqFwk;sl1LbpXWBZ2DVAu9LRdlv04CzTRt6g;W2JEgPcAJcGei6qzw9nX9VoEdMUZhEGCxETABAmMHHL96J59f5;8803461240170537247;17917395025786467535;14131704215232395665;7;3;T;89;32468
280;270;12231;0;331;MTXCREFD;0;;3155;1707914777092526080;4623493689619193637;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914777092526080;4623493689619193637;1;ZVXAMzRoK1QjXm29aIaS;Llor084bWbMf;5tEs;vld;330454191;EZ3TPc8A;20240124;20240124;071000;190000;3;100000000;1522568759987016553;0;18413606268541845430;1536480863021363288;3;-941046230;13846285440060957862;0;2;5sJw3YT6lUOIWKg;3WFZSMOtto5BXMC16flYewGrW6am1w;vIihCAGNnJgkUa22bvjmfp5GTSMrYZeLzrHI4DT4y6tr0rUK37;17906561137396125922;7090086518409023833;10304245371309231095;7;3;T;177;60313
280;270;12231;0;331;MTXCREFD;0;;3156;1707914777093332736;14980429443315131396;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914777093332736;14980429443315131396;1;Pj53p0tnHzE3lwu77kOo;nGclBrC7lWi1;m0Vb;MOC;966477508;NcBHA1Xi;20240124;20240124;071000;190000;0;100000000;5665656522023201280;0;4406900113697714337;18428669194198488480;2;-2073696691;15424371641444894418;1;2;ss2Js1RPY9psU2P;LD0xMQvUV55IEaYpaOkc7PAXn3gYGu;jj7y7TKU5LFTGMfQiSyxnFpSPzAsX6YG1zoQtxqqNuC3UZmFRy;15726137432169119358;10450758489004336143;1137335980675124382;7;1;T;233;59665
280;270;12231;0;331;MTXCREFD;0;;3157;1707914777094145536;9767921605975282035;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914777094145536;9767921605975282035;1;XWJvb7Dga99Y16bzYL5j;lduwKFDBNSbM;r0kh;VJ2;418664403;sJSEgyQd;20240124;20240124;071000;190000;1;100000000;10726439955828992682;1;457621442937263466;15262850127303207577;3;-1452525903;15800537358637917309;2;2;nbFYDicjbIALa4X;lAK4G1eKNesXzJ4CyVIMuJ91BfrxCE;qFntmjXzCTEEyFlRAZLqf0aNMsHKYCDcE1xMc7jdMI8fBbhDcb;12133005472912704005;7357855145451945569;16945271211145294213;7;3;C;215;14606
280;270;12231;0;331;MTXCREFD;0;;3158;1707914777094964224;9073786659611994911;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914777094964224;9073786659611994911;1;KYtAdue7vDcWSLvvOMPh;vasjhgj6O7m5;uyLW;Rll;453799485;38nLp8CH;20240124;20240124;071000;190000;0;100000000;8509638109513214605;2;17277063643654224946;5927398149118957999;3;1299677270;6020435284977728665;1;2;qrMDLq9vSibIwYt;SUIVm8WFgdo8k5U69L0H9nBgjvHthb;x2g1HCggOY0bp1NXPsSKONy242nod6gHquyhAAiyuf2nymVKLH;7849491208671824323;15188838988870062236;231703306520486102;7;3;T;4;21635
280;270;12231;0;331;MTXCREFD;0;;3159;1707914777095774208;16061796427150242376;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914777095774208;16061796427150242376;1;LcHmBEZolAP94rh9LCfR;qWT72qzC6Ehs;a8k7;tRB;840387731;mvMDu1lq;20240124;20240124;071000;190000;0;100000000;4963553694266407362;1;18147073402406079600;17116684889573963542;1;-524328349;4172402041423930831;1;2;HZZF1KbwP5GSCN8;VuDlaACzOAvQDJ4X042riDQOvn8Opn;7XADlauumGMjDymqTJAmE40ejoe1ZD4aGeEw36e8Evo8tZJ9SD;15151163412329913090;1585623087752716688;10656761874542512950;7;2;T;129;7497
280;270;12231;0;331;MTXCREFD;0;;3160;1707914777096587264;10404115811399918558;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914777096587264;10404115811399918558;1;UvkPLcBvvjji5howJ0qB;35onGFIHU64I;lyRq;I4G;83351337;UsQJRxkn;20240124;20240124;071000;190000;4;100000000;11194554025206744916;1;13629525227553246188;12513418432378746150;3;-1954398577;9719436346158767927;1;1;7Zr9HPHCVHjDluC;Jy6EFs7g1PJEy6Z4WM524sKASkkhUH;BNWEpRws3pNMch8NtWrc0gu9HgUmjmSGPQM9MplLKBY4tEG7y0;4031790916988713449;328969107228678083;16716589578181731083;7;2;C;30;5342
280;270;12231;0;331;MTXCREFD;0;;3161;1707914777097399040;7116611954645052809;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914777097399040;7116611954645052809;1;vZQp4w8dlheKjZSJRLS4;vYkIE4HHV7x7;x1Hh;lMW;854171136;DetRSPse;20240124;20240124;071000;190000;2;100000000;10818943497779795410;1;3783049742946695028;10321122411885170098;3;-1313186862;16643102803275105818;0;1;mm4kFZxBTItAfOC;QTAOTuyfIeLg1mOHVtWogEfM0uBMvI;0zPHdmlVat5LF8GilvWIViNruOKgzomAvrnJs3brREnjix6LnN;7762283909386233598;2509262620772350843;15078312543502298501;7;2;T;66;9622
280;270;12231;0;331;MTXCREFD;0;;3162;1707914777098216960;3963746930651004488;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914777098216960;3963746930651004488;1;QkS9zKqdCghyaZV9ZmXI;1lonVql6NFbv;rQXf;UEc;944323497;PyNHqx7N;20240124;20240124;071000;190000;3;100000000;8983687099647914062;0;11061786046754501862;1789574123206362661;1;722041117;12474081709565657804;2;1;42oTRNpT5oXX3O7;DJZh3NfdoqND2rtON8bXP9YKLbIXll;6vKowMYFiqVtd5nOzLWeBBjOCrGljQnsSFJwH8wpvVcrtcXW6X;12693525040131598594;16765392592532115360;6769172191160055324;7;3;T;151;985
280;270;12231;0;331;MTXCREFD;0;;3163;1707914777099025920;11082796463754706608;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914777099025920;11082796463754706608;1;YS2m2bc24Ngr14ETj6PT;rNtawGw65hHm;KMjA;cY6;179056924;dGszRn6X;20240124;20240124;071000;190000;4;100000000;1135395742652833921;0;1649198820236758118;18068599159536136252;0;-130238020;18417449578307875717;0;2;HvaYfryY49254aJ;epEZc76nh6J3haq51Rohv1FRaOSf8c;10ijL0niYrC6QaV8SYSzQfg6s2VRmIjS3Yoym7qzzh9YQegZo0;7669923587150264435;7267649640716267927;8382041619478169905;7;3;T;50;17659
280;270;12231;0;331;MTXCREFD;0;;3164;1707914777099841792;3550962263104467646;K2CDWMTXCREFD;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914777099841792;3550962263104467646;1;FvCFOgUbnQNuV0PF8wnX;zlHBH8gu6Jsv;zt77;cA5;844959358;2QF6uSnG;20240124;20240124;071000;190000;3;100000000;7580869613385939508;2;15493630926606142209;13203050966296236954;3;1720799360;1844356010991476903;1;0;PsscHm6wqGhGYai;DNXThiHEcbKqaZHH1eqSCijhtH307r;v0bgy5lCIOso9TBhRmUFQgn1V5rA2dKJH1JzyoebdBciOBk9gx;11448561945748048599;1257286103956040208;16627095849758694647;7;1;T;68;10261
280;270;12231;0;331;MTXCREFD;0;;3165;1707914777100645120;11046715109580069856;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914777100645120;11046715109580069856;1;5zFDUtJmJnMMRAZKdp6e;p23Rqj4QEeeF;R9Sz;LfH;154123499;VzIXM8Ri;20240124;20240124;071000;190000;1;100000000;17468822593143794652;0;12742180316243905267;2000196912265630381;1;1865198657;5691434107588185061;1;0;zK3O1Ahk9W6Hhgg;2Q2tUWcIfGKt00PXBmRZm6goVcAlWv;aK4csVOrA3fWzKdLOK9mEkCmTEONaMsACmBilt1YiS2HAx6lby;6509327996262466419;9675475633954481049;5043285284331689769;7;1;T;27;22332
280;270;12231;0;331;MTXCREFD;0;;3166;1707914777101454080;4852846267701639358;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914777101454080;4852846267701639358;1;JcYZHsqp7FkEpINdBVz8;Wbguewnh455Z;AcUU;562;190979236;yvKeeh5x;20240124;20240124;071000;190000;2;100000000;2732393345394427132;1;11063613417951715516;5233804243054492638;3;46411546;18184448845239194096;1;0;6I798JgRmSuiRoZ;dDskmjBaNdUfLjf2P81SwpbWeyWmCf;K544WTTAtZDOFEnJCGaYtesgPFxsnT9IVeErhe7JXyAz2DTjwa;1143141318622180175;3793917674229550911;14861646282320675584;7;1;T;106;52535
