msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;sequenceTime;orderEventType;ackPhase;ackQualifiers;ackType;eventId;symbolIndex;eMM;orderID;bookINTime;orderPriority;orderType;orderPx;leavesQty 
92;82;12077;0;331;2FXIPTOL;3;0;24;1707914959109434112;4071041042120530470;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914959109434112;4071041042120530470;1706095060250518456;21;1;4;11;11252303113724932164;993224417;8;5733973745770222956;1706095060250540156;10859142094346809292;3;9115903427788511259;14695734344777304049
92;82;12077;0;331;2FXIPTOL;3;0;25;1707914959111071488;5030866756937731933;K2CDW2FXIPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914959111071488;5030866756937731933;1706095060251234700;1;4;1;14;4778617750210273145;880078379;17;4805965755376704319;1706095060251256864;10281403494521678685;1;8187204568923108876;11584475639857892776
92;82;12077;0;331;2FXIPTOL;3;0;26;1707914959111878912;16199035150744125975;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914959111878912;16199035150744125975;1706095060251596050;9;3;7;24;8564399048681916681;944323497;14;11049987119533529130;1706095060251617925;6179068102837030633;11;-6521788512563893059;16379355371213610220
92;82;12077;0;331;2FXIPTOL;3;0;27;1707914959112676096;2743396445323012369;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707914959112676096;2743396445323012369;1706095060251960771;12;7;4;11;10644737097124947614;162618251;8;2813299332494828534;1706095060251982544;11866565621410216586;2;3291540608208248266;112960910936887070
92;82;12077;0;331;2FXIPTOL;3;0;28;1707914959113469952;13180439532452480250;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;1707914959113469952;13180439532452480250;1706095060252326493;17;7;1;11;671063951170157447;189474699;10;3084648629591193949;1706095060252348596;11153223192166175085;7;8140560265694589329;16165131471924403454
92;82;12077;0;331;2FXIPTOL;3;0;38;1707914959362586624;1341678845871808008;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914959362586624;1341678845871808008;1706095060262195085;14;1;6;15;15963307847820203224;105538185;8;1631786580758637562;1706095060262217349;7646125302251845871;2;7566223009592235378;6428631641551684078
92;82;12077;0;331;2FXIPTOL;3;0;39;1707914959363396352;15534825567677764138;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914959363396352;15534825567677764138;1706095060262616343;9;6;1;23;11046847751693347531;765519849;6;11417387330265854721;1706095060262638111;17203421661273926927;11;4968299204276455110;8485161773360177901
92;82;12077;0;331;2FXIPTOL;3;0;40;1707914959369043712;8834868289834397697;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914959369043712;8834868289834397697;1706095060265620296;15;5;7;17;17977323480986854373;579919728;11;946887600639077616;1706095060265642457;14156346272996002443;11;-4647955322800983471;9699710377451479844
92;82;12077;0;331;2FXIPTOL;3;0;41;1707914959379334144;5444305620722098837;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914959379334144;5444305620722098837;1706095060271482725;17;4;6;2;5266989702846660564;840387731;15;258772762104953949;1706095060271504720;9004587217894282402;11;-8458846119576677028;12984325690666912344
92;82;12077;0;331;2FXIPTOL;3;0;42;1707914959381791232;12196809180878412531;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914959381791232;12196809180878412531;1706095060272878857;6;4;2;2;17032804877553014335;762062763;1;9080678284157989468;1706095060272901495;10441319112093212542;1;2448884887137257318;8040654759412665624
92;82;12077;0;331;2FXIPTOL;3;0;43;1707914959384192512;11367647664816000735;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914959384192512;11367647664816000735;1706095060274304114;11;3;7;7;13004239359435813511;273371376;14;11192187287042096229;1706095060274325960;8157315757060872255;8;5600834492266117441;10757229612176964826
92;82;12077;0;331;2FXIPTOL;4;0;1;1707914959006295296;7508021305380365774;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914959006295296;7508021305380365774;1706095060221791333;9;8;4;6;8170199698604056384;984029995;15;3118588112627911497;1706095060221814673;17382593163223002677;8;-5431164000959332211;18326440245758672274
92;82;12077;0;331;2FXIPTOL;4;0;2;1707914959007124480;6822739757971374141;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914959007124480;6822739757971374141;1706095060221884343;21;5;7;8;6538153902834961393;645935213;8;2117275505775183453;1706095060221907481;16816412605117249401;9;-6960151357035631646;17069510650891044727
92;82;12077;0;331;2FXIPTOL;4;0;3;1707914959012020992;18362652349537957245;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914959012020992;18362652349537957245;1706095060222463898;15;2;1;15;12706416887729118751;564169381;4;10944524880562870048;1706095060222486945;10923299023863956392;13;8377222997389460900;15887471201186824336
92;82;12077;0;331;2FXIPTOL;4;0;4;1707914959012835328;13643143579404545421;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914959012835328;13643143579404545421;1706095060222567889;3;8;4;3;9502589433296329149;586880250;5;17024077653402765680;1706095060222589332;6459377146120283425;6;-9155980859976549353;1043862938069123153
92;82;12077;0;331;2FXIPTOL;4;0;5;1707914959023416320;2109192442081406187;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914959023416320;2109192442081406187;1706095060224116483;2;4;1;1;9732885612968658169;641357936;6;14748675603813580354;1706095060224139306;4794490234194960628;12;2303109294915434062;6576831863121309657
92;82;12077;0;331;2FXIPTOL;4;0;6;1707914959029800704;5318875768509827624;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914959029800704;5318875768509827624;1706095060225239318;4;7;6;7;6910667225275591603;359830187;10;12531701143805420863;1706095060225261158;17751106039036292712;3;2960073749801283143;8674002022881619781
92;82;12077;0;331;2FXIPTOL;4;0;7;1707914959034611712;13547503067321097173;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914959034611712;13547503067321097173;1706095060226164893;6;7;1;15;3541431793008049077;317605844;14;2299790216209424149;1706095060226187396;5057160847182450354;4;61412841254268618;11770918448170564737
92;82;12077;0;331;2FXIPTOL;4;0;8;1707914959040965376;1222914309078761213;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914959040965376;1222914309078761213;1706095060227519023;17;2;6;10;8865925997265148815;624214946;2;17069441727198624100;1706095060227540346;14591924671792329113;8;-9106224999768470634;12978392062812621152
92;82;12077;0;331;2FXIPTOL;4;0;9;1707914959052091904;9097310545795074989;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914959052091904;9097310545795074989;1706095060230215581;14;2;6;6;10690734573484963607;897061568;7;13645780088444879223;1706095060230237513;2008629377732156905;5;4977940360130493028;4151435138413889725
92;82;12077;0;331;2FXIPTOL;4;0;10;1707914959055282688;12702900738328714147;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914959055282688;12702900738328714147;1706095060231059084;10;6;7;14;7351991861704138648;267525860;15;8804395452200221252;1706095060231080466;2089549338306115159;10;7661175355264600919;8045945215481072467
92;82;12077;0;331;2FXIPTOL;4;0;11;1707914959056072448;16413191642384255918;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914959056072448;16413191642384255918;1706095060231273483;20;6;5;13;13927506523687631312;836350944;1;9647309580858831485;1706095060231295518;10594707603159278696;10;-1155632847693360423;17030577177808362906
92;82;12077;0;331;2FXIPTOL;4;0;12;1707914959060062464;10922299809485544242;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914959060062464;10922299809485544242;1706095060232385780;13;4;6;5;6396792472897922272;839729658;4;2682870830073508247;1706095060232407108;9939540352781934040;1;-1496898896203200073;16354744599967747902
92;82;12077;0;331;2FXIPTOL;4;0;13;1707914959071129600;8344606944451007365;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914959071129600;8344606944451007365;1706095060235783938;5;6;4;20;1703985659958073608;471710007;15;11595231410382469478;1706095060235805632;14763685352742692688;13;-4642306794068555765;704652190180655764
92;82;12077;0;331;2FXIPTOL;4;0;14;1707914959073519616;442605833238868038;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914959073519616;442605833238868038;1706095060236558661;1;2;2;12;12391479678387726224;942403957;2;770483870317000016;1706095060236580639;17976844656924344869;5;2560385331311800770;10499451332877799165
92;82;12077;0;331;2FXIPTOL;4;0;15;1707914959084714496;9055765883019517350;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914959084714496;9055765883019517350;1706095060240431089;1;1;7;24;14366970848401449745;571771961;5;12003977559165196819;1706095060240453198;12579984133940553701;13;404726401433962952;7589420704129879578
92;82;12077;0;331;2FXIPTOL;4;0;16;1707914959088701184;8931840805029172449;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914959088701184;8931840805029172449;1706095060241915433;9;4;0;1;7649198230490663649;168342053;10;6440389258730621102;1706095060241937296;18165964352537046852;2;5803306352496151137;16773724151413735914
92;82;12077;0;331;2FXIPTOL;4;0;17;1707914959099801600;10852305196291391427;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914959099801600;10852305196291391427;1706095060246361732;16;3;5;15;14849385455141447148;267525860;1;4770724677562167679;1706095060246383589;6552953474805101145;6;-4390788362053224533;5276460374532942463
92;82;12077;0;331;2FXIPTOL;4;0;29;1707914959115910144;9752106461200877842;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914959115910144;9752106461200877842;1706095060253460902;1;5;2;21;6050195161359344709;579919728;4;17674588260813541749;1706095060253483055;342046214590364728;1;4110537585029530328;3995331100739329534
92;82;12077;0;331;2FXIPTOL;4;0;30;1707914959118377472;6663446559624502144;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914959118377472;6663446559624502144;1706095060254596401;17;5;5;10;15323865764296412577;411542454;10;12375326916748678261;1706095060254618844;17152365417308788368;12;2821510125622446441;7007918231026096151
92;82;12077;0;331;2FXIPTOL;4;0;35;1707914959352166144;13485475294024066999;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914959352166144;13485475294024066999;1706095060256922313;1;5;5;4;337327161332163101;773240909;14;10256787070643898035;1706095060256944731;11551860913359551560;2;6974213264985132658;10444848611614881496
92;82;12077;0;331;2FXIPTOL;4;0;36;1707914959356989952;8181889288350873745;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914959356989952;8181889288350873745;1706095060259317636;4;7;7;0;7083004894088820392;752014678;2;3329619229688199748;1706095060259339689;2408568148454829795;5;-9030580028460761887;6751400601915234610
92;82;12077;0;331;2FXIPTOL;4;0;37;1707914959372988416;13048714109028843198;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914959372988416;13048714109028843198;1706095060267830331;8;4;2;1;9656397261486674237;722112170;9;14753265387533674925;1706095060267851943;12518411578339482060;10;8839142547723227482;17954859717089362434
92;82;12077;0;331;2FXIPTOL;4;0;38;1707914959389738496;6005113217299245300;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914959389738496;6005113217299245300;1706095060277788471;2;3;5;18;10887540683416997791;942403957;14;1131030578827164371;1706095060277813203;9307909778791816538;1;1810345601902173631;17122834299631287952
92;82;12077;0;331;2FXIPTOL;5;0;1;1707914959005456896;7548962990906650871;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914959005456896;7548962990906650871;1706095060221687031;1;4;0;24;2885954737395798830;922513693;2;7376086079882434137;1706095060221719549;5506369354324215833;5;8656539975286145502;17537409359467340198
92;82;12077;0;331;2FXIPTOL;5;0;2;1707914959008737792;1585248359573677686;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914959008737792;1585248359573677686;1706095060222070508;8;1;1;0;6305455120141424195;944323497;14;8578843940061410081;1706095060222092380;17901923683551519050;7;8189615390130233516;13788146748488908118
92;82;12077;0;331;2FXIPTOL;5;0;3;1707914959009531392;842180402184599729;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914959009531392;842180402184599729;1706095060222164854;11;7;2;4;4299100763392123625;471710007;9;4270041215580907865;1706095060222187566;60303971489470700;12;2903955798574774535;18296224292542902140
92;82;12077;0;331;2FXIPTOL;5;0;4;1707914959010344448;9253162430830607215;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914959010344448;9253162430830607215;1706095060222262849;20;6;5;7;1503380113027294233;519103305;6;10819158625679133670;1706095060222285190;10632041690631015904;3;1075398267602944106;17389663842454713498
92;82;12077;0;331;2FXIPTOL;5;0;5;1707914959036202240;6659424656458351311;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914959036202240;6659424656458351311;1706095060226492241;12;3;6;0;1727901500456428384;317605844;9;18015821457093767006;1706095060226513358;10939756463747092948;1;-8954210111786881284;7350461206548739735
92;82;12077;0;331;2FXIPTOL;5;0;6;1707914959047343872;5621217635003548270;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914959047343872;5621217635003548270;1706095060229008328;3;2;3;14;1319652864700556132;941734235;9;1386901851422903755;1706095060229030414;16134700936112100566;10;-9202541090654818267;8455238723558810203
92;82;12077;0;331;2FXIPTOL;5;0;7;1707914959068743936;6206946237243776352;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914959068743936;6206946237243776352;1706095060235017352;18;1;7;21;15422863029629875326;449655990;9;13983901002899276318;1706095060235039284;13527508544453631949;12;-8221674546936615143;9416062225056271100
92;82;12077;0;331;2FXIPTOL;5;0;8;1707914959074328576;10214899782796682419;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914959074328576;10214899782796682419;1706095060236823802;3;4;3;15;12073940004765112966;315863755;4;17375158759979190902;1706095060236845008;5106808050241597511;12;-2393281468853591690;9798190913492513266
92;82;12077;0;331;2FXIPTOL;5;0;9;1707914959083918848;4086292247696691813;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914959083918848;4086292247696691813;1706095060240141944;2;2;2;21;13269006267161492367;587677045;7;4673073276356729022;1706095060240163636;2999983463989471599;11;5914513799464549062;5520013464838443100
92;82;12077;0;331;2FXIPTOL;5;0;10;1707914959086297856;3223377530249818052;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914959086297856;3223377530249818052;1706095060241020142;12;3;1;10;1446519683590781006;685651177;10;15900098490860294704;1706095060241041573;4525309538921239470;12;2806992759090292382;10314815199156156729
92;82;12077;0;331;2FXIPTOL;5;0;26;1707914959110225920;10943792495904290657;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914959110225920;10943792495904290657;1706095060250875536;15;6;3;2;16964407492563089972;146079271;5;2562865965804147207;1706095060250896881;11813494150664509692;12;-1173564469533587646;14174019816526986090
92;82;12077;0;331;2FXIPTOL;5;0;27;1707914959115084800;12583489743492725982;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914959115084800;12583489743492725982;1706095060253089396;4;6;1;8;338339591434045541;703220993;1;3289161673292657396;1706095060253111030;15863605224128658871;13;-2833059619764151278;16531232306850045360
92;82;12077;0;331;2FXIPTOL;5;0;31;1707914959365840128;2070890683594755543;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914959365840128;2070890683594755543;1706095060263892540;19;8;5;9;12419490652163782773;105538185;1;3668400140912079424;1706095060263914057;14192287280893613212;1;-4675462853404693962;5265946986513692929
92;82;12077;0;331;2FXIPTOL;5;0;32;1707914959376152576;14285523889059565267;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914959376152576;14285523889059565267;1706095060269638438;23;1;4;24;16536604879471371793;646191940;2;16170976520891994431;1706095060269661014;13600257823382556011;3;1007588105942191489;7776117907343687993
92;82;12077;0;331;2FXIPTOL;6;0;12;1707914959020171008;11767738044734442321;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914959020171008;11767738044734442321;1706095060223599344;19;6;7;5;12245928358582492858;77516395;8;10068828918038154666;1706095060223621944;5152982568990537948;12;-5964479972464529089;15804200132221674878
92;82;12077;0;331;2FXIPTOL;6;0;13;1707914959025813504;4766165757754298082;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914959025813504;4766165757754298082;1706095060224522889;16;5;2;23;5891716084395927787;293632506;2;5176852528567160654;1706095060224545286;9624529498746804791;5;-6906457805543149709;14152346514091643811
92;82;12077;0;331;2FXIPTOL;6;0;14;1707914959038558976;8222744541712675377;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914959038558976;8222744541712675377;1706095060226997545;12;3;0;8;17511865104181632851;968476971;1;12803513516261895375;1706095060227018973;12319264952895445736;13;636791897400637734;17322484437981185364
92;82;12077;0;331;2FXIPTOL;6;0;15;1707914959039363328;2554165760281203654;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914959039363328;2554165760281203654;1706095060227167401;8;6;6;10;3371067451879672484;608805387;15;16848403187664131424;1706095060227189778;1024910709182921564;10;3240000378434759566;7700513943948179371
