msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;bookINTime;symbolIndex;eMM;eventId;orderID;executionWithinFirmShortCode;clientIdentificationShortCode;sequenceTime;orderQualifiers 
84;74;12019;0;331;2WARPTOL;5;0;170;1707914989092300544;3281432933646854761;K2CDW2WARPTOL06;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707914989092300544;3281432933646854761;21;1;6;17;1706095059426434534;1706095059426437300;697925876;2;7471704431823099875;15536675043680558505;-938499220;-1026199320;1706095059426446149;5
84;74;12019;0;331;2WARPTOL;5;0;171;1707914989098691584;1280991630203613979;K2CDW2WARPTOL06;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914989098691584;1280991630203613979;14;6;7;0;1706095059429361630;1706095059429364337;687820829;9;6986603085720232892;4511392165183778596;-1492899289;-269838977;1706095059429373096;5
84;74;12019;0;331;2WARPTOL;5;0;172;1707914989100284672;11938187062038152521;K2CDW2WARPTOL06;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914989100284672;11938187062038152521;12;7;4;16;1706095059430122479;1706095059430125259;468896029;10;16885302049527216700;6047730761180547287;-1059199241;843603538;1706095059430134071;2
84;74;12019;0;331;2WARPTOL;5;0;173;1707914989104305408;7735983034200460234;K2CDW2WARPTOL06;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914989104305408;7735983034200460234;16;5;6;12;1706095059432061661;1706095059432064395;662272845;15;15454803121799388675;2164922978436830861;714876090;1825027576;1706095059432073220;3
84;74;12019;0;331;2WARPTOL;5;0;174;1707914989115621376;2858675801713376330;K2CDW2WARPTOL06;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914989115621376;2858675801713376330;22;8;1;14;1706095059437826114;1706095059437828845;742696025;5;17566024604156301651;2918356993645595580;-740709055;1929838392;1706095059437837574;3
84;74;12019;0;331;2WARPTOL;5;0;175;1707914989125192192;486836212360686363;K2CDW2WARPTOL06;MIVX;DSS_CDW_test;7;7;7;8325768794453793185;zl;nukLWvsvRBQWKANCEt54Wbzl4z6PqoP7I8Ra3iChBcowaknKXHoR6CkdMQCW3ib5GWtFUR;mdb;2080053579;1;3025084632;7;1707914989125192192;486836212360686363;1;8;5;5;1706095059443168610;1706095059443171345;418045634;8;13166405395077841375;10963344498689230678;810189418;-780020599;1706095059443180252;6
84;74;12019;0;331;2WARPTOL;5;0;176;1707914989140397824;8568641189006658300;K2CDW2WARPTOL06;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;1707914989140397824;8568641189006658300;15;4;1;17;1706095059452318908;1706095059452321740;586141911;11;798225117537437240;9727232675563658544;1592445887;-1279489664;1706095059452330540;1
84;74;12019;0;331;2WARPTOL;5;0;177;1707914989142792192;9086247285056340270;K2CDW2WARPTOL06;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914989142792192;9086247285056340270;8;5;7;15;1706095059453846876;1706095059453849629;880078379;99;11574737096497621635;15149500179181382958;738467772;1491546776;1706095059453858327;4
84;74;12019;0;331;2WARPTOL;5;0;178;1707914989147599360;15463856074308488522;K2CDW2WARPTOL06;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914989147599360;15463856074308488522;3;8;6;22;1706095059456979886;1706095059456982624;302074901;11;15191706918316730715;7658891361879499878;-927078317;-1030029701;1706095059456991488;3
84;74;12019;0;331;2WARPTOL;6;0;204;1707914989013780736;11610290793796342275;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914989013780736;11610290793796342275;10;8;7;1;1706095059403830087;1706095059403832855;105538185;7;15536809548427003945;13631644557378230239;-1799821338;-1392335756;1706095059403842129;3
84;74;12019;0;331;2WARPTOL;6;0;205;1707914989019844864;1033165455132533700;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914989019844864;1033165455132533700;1;4;7;2;1706095059404660045;1706095059404662865;922513693;9;12602395166415393145;4443782159726694440;216166013;1769866955;1706095059404671689;1
84;74;12019;0;331;2WARPTOL;6;0;206;1707914989025476608;1300501969513341625;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914989025476608;1300501969513341625;9;7;2;13;1706095059405613351;1706095059405615946;48267691;8;8032311968571087914;7602342070418669909;872470473;427637095;1706095059405624502;0
84;74;12019;0;331;2WARPTOL;6;0;207;1707914989040751104;14413417514128524429;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914989040751104;14413417514128524429;3;3;4;15;1706095059408865945;1706095059408868627;338709066;8;4999723376367544557;14343133937710269898;1183602686;688958102;1706095059408877432;1
84;74;12019;0;331;2WARPTOL;6;0;208;1707914989045625088;17605217179557662134;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914989045625088;17605217179557662134;5;7;5;11;1706095059410069056;1706095059410071815;922513693;14;8932773940512425829;11395586314574840716;2100616139;-708367468;1706095059410080625;5
84;74;12019;0;331;2WARPTOL;6;0;209;1707914989046427392;14009060110285686882;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914989046427392;14009060110285686882;15;7;6;21;1706095059410277864;1706095059410280789;608805387;1;3409817317798247236;13416703320214950797;1971980066;-985997551;1706095059410289715;0
84;74;12019;0;331;2WARPTOL;6;0;210;1707914989049648896;13930409053410608225;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914989049648896;13930409053410608225;4;2;7;17;1706095059411142374;1706095059411145204;365314678;17;7757757393118014027;8093257224355273140;-1866250418;1754009208;1706095059411154176;3
84;74;12019;0;331;2WARPTOL;6;0;211;1707914989053641984;5227645722428362218;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914989053641984;5227645722428362218;7;3;4;10;1706095059412277053;1706095059412279690;752014678;17;5197673463735682086;1297767609083217051;1350762517;-691202284;1706095059412288402;2
84;74;12019;0;331;2WARPTOL;6;0;212;1707914989060147456;12390218963871234631;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914989060147456;12390218963871234631;22;7;3;1;1706095059414229519;1706095059414232431;743125215;10;15576751966840499051;2928640139275380989;-454003083;571395036;1706095059414241529;0
84;74;12019;0;331;2WARPTOL;6;0;213;1707914989063358208;14302058657342254468;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914989063358208;14302058657342254468;21;8;6;11;1706095059415261351;1706095059415264171;25531303;99;10065414339094076887;722952891872708933;-1854084787;-1729430719;1706095059415273081;3
84;74;12019;0;331;2WARPTOL;6;0;214;1707914989074588672;13038174408526694469;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707914989074588672;13038174408526694469;20;6;1;20;1706095059419198746;1706095059419201576;969692305;17;14295320812068904470;8651594152016396398;748408973;970808322;1706095059419210565;0
84;74;12019;0;331;2WARPTOL;6;0;215;1707914989081855488;6861163422143012024;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914989081855488;6861163422143012024;4;3;3;18;1706095059422007822;1706095059422010740;576024396;6;11272093305560475238;5928358629326167886;283817617;311949940;1706095059422019763;3
84;74;12019;0;331;2WARPTOL;6;0;216;1707914989101073152;12725601630890908684;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914989101073152;12725601630890908684;20;6;7;3;1706095059430504296;1706095059430507065;221113253;11;2094813293345438652;2726490947577826851;1891987855;1761445989;1706095059430515777;4
84;74;12019;0;331;2WARPTOL;6;0;217;1707914989106760704;17044013710509446003;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914989106760704;17044013710509446003;17;6;3;21;1706095059433253381;1706095059433256194;411542454;7;10218506022344116487;18420120403395845100;60011877;-1289814484;1706095059433264893;0
84;74;12019;0;331;2WARPTOL;6;0;218;1707914989117216512;4014875761754270676;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914989117216512;4014875761754270676;3;1;1;6;1706095059438688151;1706095059438690989;411542454;5;12603614639918389269;3428743152630680336;856902682;-1147717224;1706095059438705339;0
84;74;12019;0;331;2WARPTOL;6;0;219;1707914989130026240;4079621403023573621;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;1707914989130026240;4079621403023573621;7;4;3;4;1706095059445967565;1706095059445970312;352622121;6;5953908844732414449;7113441596675671674;-1626980136;156744399;1706095059445979048;0
84;74;12019;0;331;2WARPTOL;6;0;220;1707914989132397568;9647667184647912263;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914989132397568;9647667184647912263;14;7;3;15;1706095059447400002;1706095059447402776;32654720;15;2382453446180110426;14246998447232125276;-1487172711;-1755721258;1706095059447411572;2
84;74;12019;0;331;2WARPTOL;7;0;180;1707914989008473088;3328833967881766852;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914989008473088;3328833967881766852;16;7;4;5;1706095059403205262;1706095059403208091;912775729;8;10782778673612728796;10996030442886457420;1602390082;653195476;1706095059403216980;4
84;74;12019;0;331;2WARPTOL;7;0;181;1707914989023835392;3879016292976564470;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914989023835392;3879016292976564470;20;7;6;17;1706095059405330889;1706095059405333678;179555593;5;3130421158727633798;13721208814722856582;527681166;1324311506;1706095059405342585;3
84;74;12019;0;331;2WARPTOL;7;0;182;1707914989027915776;5809521495155485905;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914989027915776;5809521495155485905;5;6;6;0;1706095059406059289;1706095059406061946;922513693;2;18436225040788509260;7315164295406465067;-1051012580;-36035789;1706095059406070812;2
84;74;12019;0;331;2WARPTOL;7;0;183;1707914989031133696;14083902896464752425;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914989031133696;14083902896464752425;4;4;4;2;1706095059406683530;1706095059406686283;659932215;6;447924985003816041;3125648337979759690;999081599;-277198248;1706095059406698902;0
84;74;12019;0;331;2WARPTOL;7;0;184;1707914989031938560;8013301801274751745;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914989031938560;8013301801274751745;11;6;2;24;1706095059406857638;1706095059406860328;906768783;11;17159639841000804444;10514516787624951258;1298581089;-98367748;1706095059406869000;5
84;74;12019;0;331;2WARPTOL;7;0;185;1707914989039164416;6095087014706572477;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914989039164416;6095087014706572477;20;7;0;12;1706095059408479957;1706095059408482690;576024396;11;7296314329462169361;13808097751860446542;-930551483;-1552508663;1706095059408491494;4
84;74;12019;0;331;2WARPTOL;7;0;186;1707914989051245056;17997973642454066146;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914989051245056;17997973642454066146;1;3;4;8;1706095059411588048;1706095059411590734;587146478;11;16804279627239249452;1504685982805870698;339661820;1233711153;1706095059411599472;5
84;74;12019;0;331;2WARPTOL;7;0;187;1707914989061754368;11118942705223862813;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914989061754368;11118942705223862813;4;1;3;10;1706095059414741014;1706095059414743780;571771961;99;17716314389545929091;2922723726675681858;-707766014;-1589162578;1706095059414752622;1
84;74;12019;0;331;2WARPTOL;7;0;188;1707914989084282624;7305337269789517292;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914989084282624;7305337269789517292;11;7;5;23;1706095059422987153;1706095059422990022;457170075;6;2050104188819944356;1563037200307776221;-453294716;1455235847;1706095059422998850;4
84;74;12019;0;331;2WARPTOL;7;0;189;1707914989087485696;489771793756214282;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914989087485696;489771793756214282;15;2;7;18;1706095059424325261;1706095059424328076;630708295;2;2043583462154482467;3491386950033386145;1394315665;237442218;1706095059424336836;6
84;74;12019;0;331;2WARPTOL;7;0;190;1707914989090708224;15767542844456355186;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;8845433091090285547;Rt;6xD8SbAGNGUSyAKuScGIHvS4BgdwbVbgxlNw0r85hs5VxgLTLwhFWfQGgyx25WMNqCXTDg;4on;1613020397;1;2323207793;7;1707914989090708224;15767542844456355186;18;1;2;2;1706095059425722609;1706095059425725495;372840;99;1394482816179773765;12128922034881116362;-1801876923;-1346466666;1706095059425734567;3
84;74;12019;0;331;2WARPTOL;7;0;191;1707914989094690560;8240408056848357290;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914989094690560;8240408056848357290;6;5;2;17;1706095059427513508;1706095059427516321;584956955;7;16734241180781668404;2367780609635039529;-1070722571;97931187;1706095059427525107;3
84;74;12019;0;331;2WARPTOL;7;0;192;1707914989095493120;12051248719730821723;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914989095493120;12051248719730821723;12;7;1;6;1706095059427872322;1706095059427875225;355525551;5;10353519427564431332;2225803015916784086;-826341087;-162703434;1706095059427884117;2
84;74;12019;0;331;2WARPTOL;7;0;193;1707914989105898496;11701009293694769879;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914989105898496;11701009293694769879;18;7;0;12;1706095059432854110;1706095059432856992;189069970;5;12934564654609240085;17835590082011362924;3259233;904026626;1706095059432866037;2
84;74;12019;0;331;2WARPTOL;7;0;194;1707914989110774528;4032835372405023838;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914989110774528;4032835372405023838;19;6;6;4;1706095059435294906;1706095059435297530;993224417;14;15866538407353994030;6946639313492511330;1003176961;884313545;1706095059435306285;4
84;74;12019;0;331;2WARPTOL;7;0;195;1707914989129168896;6213455292020683665;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914989129168896;6213455292020683665;8;5;1;18;1706095059445492564;1706095059445495371;388645711;5;12309383300741882689;332332876838225016;-1692366761;787935749;1706095059445504145;4
84;74;12019;0;331;2WARPTOL;7;0;196;1707914989133190144;12303854163247531519;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914989133190144;12303854163247531519;9;8;5;20;1706095059447882737;1706095059447885579;198522762;7;12414999713208394811;6117921999096481002;1611415700;1538131348;1706095059447894483;5
84;74;12019;0;331;2WARPTOL;7;0;197;1707914989135571200;17569534454315041451;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914989135571200;17569534454315041451;17;5;6;8;1706095059449333200;1706095059449335916;784339346;2;4955328355461418291;7297751298838932660;366635803;-1541589279;1706095059449344629;3
84;74;12019;0;331;2WARPTOL;7;0;198;1707914989136367616;6294713010483883602;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914989136367616;6294713010483883602;2;7;3;6;1706095059449826135;1706095059449829034;971929135;2;1667914564677187843;13199300257293963788;843122157;-1683612913;1706095059449837874;6
84;74;12019;0;331;2WARPTOL;7;0;199;1707914989149206272;4273320431207436480;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;10303292442040980450;UE;TeiYZQukhTSrhCLrEykHxdGZo4QmuBOt1tTYZ1Mf91HoY66ENjwOaFWuQ7ziaPsJTYiQDB;Qou;4243392910;0;3399151433;7;1707914989149206272;4273320431207436480;21;8;0;23;1706095059458041025;1706095059458043740;916475071;9;14117499514196163691;5207713236840786744;868982819;-733694120;1706095059458052588;6
84;74;12019;0;331;2WARPTOL;7;0;200;1707914989152384768;17192036736299344642;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914989152384768;17192036736299344642;16;8;1;19;1706095059460195523;1706095059460198212;618823017;15;12442704567336324415;16547168061066734201;-1498655652;539460909;1706095059460207075;3
84;74;12019;0;331;2WARPTOL;7;0;201;1707914989463703552;6077026902610716962;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914989463703552;6077026902610716962;5;3;4;0;1706095059468665583;1706095059468668300;765519849;9;11873634248888969296;4242819160065427972;-320292813;134827207;1706095059468677109;3
84;74;12019;0;331;2WARPTOL;8;0;166;1707914989016609280;12503084793679957343;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914989016609280;12503084793679957343;17;3;7;11;1706095059404170645;1706095059404173417;190979236;10;10230875284478969406;15053278836520226673;1361234660;1259952262;1706095059404182271;5
84;74;12019;0;331;2WARPTOL;8;0;167;1707914989018218240;16312327183230760558;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914989018218240;16312327183230760558;22;3;0;20;1706095059404410692;1706095059404413409;317605844;2;1521380241925538434;7825875541837462193;-610754950;-1761449068;1706095059404422154;0
84;74;12019;0;331;2WARPTOL;8;0;168;1707914989035162880;15624936299640909061;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914989035162880;15624936299640909061;13;4;7;17;1706095059407559970;1706095059407562814;282931915;9;1526160545693757629;16225716628120391031;1705423701;1104202527;1706095059407571634;6
84;74;12019;0;331;2WARPTOL;8;0;169;1707914989037563136;5998926926449525109;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914989037563136;5998926926449525109;5;1;3;10;1706095059408106396;1706095059408109266;317605844;4;4748073919158858236;18395848460785912061;818307162;-1959690662;1706095059408118115;5
84;74;12019;0;331;2WARPTOL;8;0;170;1707914989052044544;14053603295305512131;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914989052044544;14053603295305512131;20;2;3;8;1706095059411816622;1706095059411819344;783519657;14;605134320560658636;1230796448842210913;-748116953;880235472;1706095059411828211;3
