msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;orderID;orderEventType;routingStrategy 
41;31;12073;0;331;2WARPTOL;0;0;823;1707914989086656256;13657236068744259668;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914989086656256;13657236068744259668;767156925;14;12939105930368735734;21;1
41;31;12073;0;331;2WARPTOL;0;0;824;1707914989087441408;9656793563343741931;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914989087441408;9656793563343741931;274114089;17;9214725226879461842;5;1
41;31;12073;0;331;2WARPTOL;0;0;825;1707914989088229376;6768747266341205871;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914989088229376;6768747266341205871;267525860;14;638030850346007924;4;1
41;31;12073;0;331;2WARPTOL;0;0;826;1707914989089017088;8364885545322263822;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914989089017088;8364885545322263822;869985226;99;6180260154018909765;13;1
41;31;12073;0;331;2WARPTOL;0;0;827;1707914989089804544;11915919854387972367;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914989089804544;11915919854387972367;281877941;6;13304035383859854440;14;1
41;31;12073;0;331;2WARPTOL;0;0;828;1707914989090583040;6090166598470713147;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914989090583040;6090166598470713147;576024396;1;17263175368986288363;7;1
41;31;12073;0;331;2WARPTOL;0;0;829;1707914989091370240;5971743386644391296;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914989091370240;5971743386644391296;273371376;2;3051691479401872797;3;1
41;31;12073;0;331;2WARPTOL;0;0;830;1707914989092147456;8965013495666657535;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914989092147456;8965013495666657535;356770038;2;14718138287238797099;6;1
41;31;12073;0;331;2WARPTOL;0;0;831;1707914989092940800;47273018625159041;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914989092940800;47273018625159041;468243658;5;16383807856780805000;1;1
41;31;12073;0;331;2WARPTOL;0;0;832;1707914989093721856;10154908948200510943;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914989093721856;10154908948200510943;179555593;5;7478565030718427299;12;1
41;31;12073;0;331;2WARPTOL;0;0;833;1707914989094505472;5543046181702329328;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914989094505472;5543046181702329328;844959358;10;11678779168734063044;2;1
41;31;12073;0;331;2WARPTOL;0;0;834;1707914989095308544;4146271202204086506;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;4871479418555692688;92;6Ta980PnTTI0AYrc3xGHLIZ177OFgTUH4KSgiJIDZo3YFoQBcNrlMar3GAcBQ15tp725Rk;Htk;455828342;0;3467496179;7;1707914989095308544;4146271202204086506;51267762;6;13366679328742841652;17;1
41;31;12073;0;331;2WARPTOL;0;0;835;1707914989096099328;4744741978510982078;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914989096099328;4744741978510982078;703220993;14;5994503992182032571;23;1
41;31;12073;0;331;2WARPTOL;0;0;836;1707914989096873472;15520242218788145423;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914989096873472;15520242218788145423;225699642;6;6972174805461011752;7;1
41;31;12073;0;331;2WARPTOL;0;0;837;1707914989097659904;15121958529762562363;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707914989097659904;15121958529762562363;393921509;2;3231495161770641644;23;1
41;31;12073;0;331;2WARPTOL;0;0;838;1707914989098438912;9495477508388687903;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914989098438912;9495477508388687903;869985226;17;12964492401068548672;19;1
41;31;12073;0;331;2WARPTOL;0;0;839;1707914989099231488;18406928335785965735;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914989099231488;18406928335785965735;451161021;9;18401283289311435883;6;1
41;31;12073;0;331;2WARPTOL;0;0;840;1707914989100012544;1566194973864028058;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914989100012544;1566194973864028058;468243658;1;1525043599430289079;19;1
41;31;12073;0;331;2WARPTOL;0;0;841;1707914989100784896;14737106482869780487;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914989100784896;14737106482869780487;564169381;7;16882113080454053536;18;1
41;31;12073;0;331;2WARPTOL;0;0;842;1707914989101561344;13223173595233470008;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914989101561344;13223173595233470008;304152982;14;8345565758495329287;9;1
41;31;12073;0;331;2WARPTOL;0;0;843;1707914989102342144;8742789375190173690;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914989102342144;8742789375190173690;650176422;8;1425473336474425222;15;1
41;31;12073;0;331;2WARPTOL;0;0;844;1707914989103120896;12462955073147769498;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914989103120896;12462955073147769498;225699642;11;13835931282613552300;16;1
41;31;12073;0;331;2WARPTOL;0;0;845;1707914989103900928;142627082290805430;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914989103900928;142627082290805430;213949604;4;7589217999965800730;7;1
41;31;12073;0;331;2WARPTOL;0;0;846;1707914989104670208;11815528257576398662;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914989104670208;11815528257576398662;189069970;15;9355271173806021247;13;1
41;31;12073;0;331;2WARPTOL;0;0;847;1707914989105458688;5946823737330727120;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914989105458688;5946823737330727120;75493707;17;666229491137058409;10;1
41;31;12073;0;331;2WARPTOL;0;0;848;1707914989106249984;12698761445443382717;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914989106249984;12698761445443382717;225974287;7;11119574745816112969;14;1
41;31;12073;0;331;2WARPTOL;0;0;849;1707914989107024128;13378599075525980542;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914989107024128;13378599075525980542;177707962;7;12927505602820192832;23;1
41;31;12073;0;331;2WARPTOL;0;0;850;1707914989107816448;2901818864545339471;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914989107816448;2901818864545339471;27066957;11;14687429071328791320;8;1
41;31;12073;0;331;2WARPTOL;0;0;851;1707914989108588032;3459569446070384245;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914989108588032;3459569446070384245;221113253;7;16805152055504227447;19;1
41;31;12073;0;331;2WARPTOL;0;0;852;1707914989109369088;4589090250899811640;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707914989109369088;4589090250899811640;515238894;2;8841295353722139079;5;1
41;31;12073;0;331;2WARPTOL;0;0;853;1707914989110153216;14779042045643719650;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707914989110153216;14779042045643719650;20640451;5;1906526138496657697;19;1
41;31;12073;0;331;2WARPTOL;0;0;854;1707914989110925312;9876147934244008146;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;15497960358411912793;n9;1xfTpSwfKM0fkssF9OQwsORQuGUzeFca9QKinaI77JzxHULo5Q1V7w2JRodzArcX42bbpq;kXq;1199095479;1;690093252;7;1707914989110925312;9876147934244008146;226183924;5;10097922501665997249;7;1
41;31;12073;0;331;2WARPTOL;0;0;855;1707914989111706112;5333645495760630338;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914989111706112;5333645495760630338;583228200;9;2438944882137999026;19;1
41;31;12073;0;331;2WARPTOL;0;0;856;1707914989112478720;3139656796805790747;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914989112478720;3139656796805790747;526725252;2;13379006238833110193;15;1
41;31;12073;0;331;2WARPTOL;0;0;857;1707914989113269248;13916798444816454599;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914989113269248;13916798444816454599;359830187;4;13731100208739427388;20;1
41;31;12073;0;331;2WARPTOL;0;0;858;1707914989114047488;15669274172050453522;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914989114047488;15669274172050453522;189069970;1;15873190329933918085;1;1
41;31;12073;0;331;2WARPTOL;0;0;859;1707914989114828288;12478479245495533073;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914989114828288;12478479245495533073;927008545;10;9390555002405939348;5;1
41;31;12073;0;331;2WARPTOL;0;0;860;1707914989115595520;16369311550964554136;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914989115595520;16369311550964554136;703220993;6;10615232429503711795;4;1
41;31;12073;0;331;2WARPTOL;0;0;861;1707914989116376576;7177600931750383281;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914989116376576;7177600931750383281;179555593;9;7850151716267132018;7;1
41;31;12073;0;331;2WARPTOL;0;0;862;1707914989117146112;5060998364240984956;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914989117146112;5060998364240984956;812571727;9;8508835504282597515;4;1
41;31;12073;0;331;2WARPTOL;0;0;863;1707914989117931776;4661944328367617832;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914989117931776;4661944328367617832;315494969;14;7110576823938523341;19;1
41;31;12073;0;331;2WARPTOL;0;0;864;1707914989118725376;8801405603948444928;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914989118725376;8801405603948444928;506920201;7;4356272336048339748;1;1
41;31;12073;0;331;2WARPTOL;0;0;865;1707914989119499008;6211909688167720325;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914989119499008;6211909688167720325;168342053;14;3208103828804439991;8;1
41;31;12073;0;331;2WARPTOL;0;0;866;1707914989120278784;2216381101452486044;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914989120278784;2216381101452486044;407371549;9;8234029844807918920;1;1
41;31;12073;0;331;2WARPTOL;0;0;867;1707914989121060864;7109778301207148699;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707914989121060864;7109778301207148699;969692305;1;10147949740706177371;22;1
41;31;12073;0;331;2WARPTOL;0;0;868;1707914989121832448;331076624367982600;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914989121832448;331076624367982600;193650200;99;609068607211281391;18;1
41;31;12073;0;331;2WARPTOL;0;0;869;1707914989122609664;4149849747208335277;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707914989122609664;4149849747208335277;20640451;8;13986983822145944714;22;1
41;31;12073;0;331;2WARPTOL;0;0;870;1707914989123385856;2637695198648420489;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914989123385856;2637695198648420489;193650200;5;5671076368357900037;14;1
41;31;12073;0;331;2WARPTOL;0;0;871;1707914989124164096;16254427920504945426;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914989124164096;16254427920504945426;198284442;8;9080284541072745116;10;1
41;31;12073;0;331;2WARPTOL;0;0;872;1707914989124938240;3450734766897014523;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914989124938240;3450734766897014523;786357755;99;7121012077457014634;10;1
41;31;12073;0;331;2WARPTOL;0;0;873;1707914989125720832;16976429463281578244;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914989125720832;16976429463281578244;146079271;11;7574008252452868355;14;1
41;31;12073;0;331;2WARPTOL;0;0;874;1707914989126498048;12129205635823904027;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914989126498048;12129205635823904027;15674241;7;5275397389860350986;5;1
41;31;12073;0;331;2WARPTOL;0;0;875;1707914989127282432;1087879107933234611;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914989127282432;1087879107933234611;542212191;5;18311406870372265618;10;1
41;31;12073;0;331;2WARPTOL;0;0;876;1707914989128059904;14096837474507665496;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707914989128059904;14096837474507665496;697925876;14;4583718949437257032;3;1
41;31;12073;0;331;2WARPTOL;0;0;877;1707914989128846080;10146607631653651824;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914989128846080;10146607631653651824;727509241;99;12365263058945662291;18;1
41;31;12073;0;331;2WARPTOL;0;0;878;1707914989129623808;16253641215965256438;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914989129623808;16253641215965256438;882027164;14;15372229582850673754;23;1
41;31;12073;0;331;2WARPTOL;0;0;879;1707914989130395648;10117976657003003830;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914989130395648;10117976657003003830;302074901;9;8755586022644503851;22;1
41;31;12073;0;331;2WARPTOL;0;0;880;1707914989131181568;6024190342789999384;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914989131181568;6024190342789999384;190979236;7;4500737175169892815;7;1
41;31;12073;0;331;2WARPTOL;0;0;881;1707914989131965696;5943546092352033361;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914989131965696;5943546092352033361;365314678;2;5384633910650549756;6;1
41;31;12073;0;331;2WARPTOL;0;0;882;1707914989132740352;4536381783990416146;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914989132740352;4536381783990416146;542212191;15;9643606239006666085;23;1
41;31;12073;0;331;2WARPTOL;0;0;883;1707914989133533696;16758546100894059840;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914989133533696;16758546100894059840;840406118;10;9444284748555105520;21;1
41;31;12073;0;331;2WARPTOL;0;0;884;1707914989134331648;3684812553238237023;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914989134331648;3684812553238237023;451161021;99;17560997561320667825;3;1
41;31;12073;0;331;2WARPTOL;0;0;885;1707914989135136256;7124178139041395225;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914989135136256;7124178139041395225;678028550;17;7238678433822011283;23;1
41;31;12073;0;331;2WARPTOL;0;0;886;1707914989135929856;17068633407856325585;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914989135929856;17068633407856325585;592228969;99;17808076216874245639;15;1
41;31;12073;0;331;2WARPTOL;0;0;887;1707914989136715264;3476912495318691913;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914989136715264;3476912495318691913;850417414;14;12387497057053256441;12;1
41;31;12073;0;331;2WARPTOL;0;0;888;1707914989137491200;18211578831438148635;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914989137491200;18211578831438148635;910422888;99;249151173065498343;4;1
