msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;firmID;iSINCode;mIC;currency;symbolIndex;MMR_eMM_1;MMR_role_1
111;48;12229;0;331;MTXCREFD;0;;2994;1707914768229799680;4033158896991983148;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914768229799680;4033158896991983148;1;7lZrhB5e;TQNVGI3TI9ed;Tix6;9Fz;726810605;8;8TxS2DVIpV6Kgb7O5cOdF4vEEnm17NxFo5sRDXvIWV3Lm0mw70
111;48;12229;0;331;MTXCREFD;0;;2995;1707914768231336192;9629640099672954657;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914768231336192;9629640099672954657;1;QzZy4ZoT;Bg25smZZ8qiZ;ylIe;tT1;24832667;11;gK8TZbVHSKKRJi30ihAIgrrCqfajYZLJ8TX8y7PdVsG7muIcAJ
111;48;12229;0;331;MTXCREFD;0;;2996;1707914768232858112;6450459546209656890;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914768232858112;6450459546209656890;1;Oj3Uixfs;Fc4aQ4IPoLQA;CSWC;KS2;611076622;15;VqxKSoKN4DFsJLnyNdDhZkjQzs81nJylg8edAjmc4twATBPslY
111;48;12229;0;331;MTXCREFD;0;;2997;1707914768234383104;1781484956960428237;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914768234383104;1781484956960428237;1;EXKuSChb;rz4C7i66DF9H;PW2Y;I7V;653494834;1;R1ALH5MZEn1usY8TYnftdt6rJll7TicCBFwosKuo6KP4z7wlGW
111;48;12229;0;331;MTXCREFD;0;;2998;1707914768235909120;2419307821863542904;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914768235909120;2419307821863542904;1;7KRjzATd;IWBYGzmrHLaI;MwDS;L2o;611076622;2;nzwMpUAKhs3EMnLo30KHt1h2up0jW17p6JO8H8RCW317BzSZue
111;48;12229;0;331;MTXCREFD;0;;2999;1707914768237419776;5710501087397532456;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914768237419776;5710501087397532456;1;Bb13ibK4;6th0uvetBUL0;A3W0;N38;317605844;9;Rgj7y4tGRq3JJQein2XAipwxJOCz7WdbW76rjDTRhnTL7SERtU
111;48;12229;0;331;MTXCREFD;0;;3000;1707914768239083776;1954112325424307398;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914768239083776;1954112325424307398;1;26JX2bE8;M2WJPltYaq7W;VuOq;rX6;361376530;9;jvyRfjZw2ZW3B8Pw8K0zNrxtKXud29e1JdDpNTPLPrSsGhRGdE
111;48;12229;0;331;MTXCREFD;0;;3001;1707914768240611072;5159052703819769810;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914768240611072;5159052703819769810;1;boljeMF8;EmuM4ppqOz7u;BYqo;yrW;357076211;14;mLa6VBAqz9tZSYjM7IPoTtulfVzapYJXIAXfIFhP2T0oPTy5un
111;48;12229;0;331;MTXCREFD;0;;3002;1707914768242153728;2396721439916602179;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;18020418402651892188;OR;Zqxw76YAwHF4CI2lXYRKsjYDvlFVYwXDj8S4uHSIDXXCDD0KsVTeAIiCJss7o90QwqYLdy;pBm;2122758401;0;1600713454;7;1707914768242153728;2396721439916602179;1;0ErZWOKO;ke4iwaOMNq4E;qcg0;SXx;326226168;2;tbVavMaefKPNId2jdU7DWNnaSWhNp43eT7Sq0yJpMgK84blRFj
111;48;12229;0;331;MTXCREFD;0;;3003;1707914768243672576;16410658965109752307;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914768243672576;16410658965109752307;1;u9YnBfcc;cWueOazPkdAQ;BhVb;w26;922513693;9;o9cvv6uw0fkAhrQgts9PmbV7s7bLziCFlrRtbwJfwYObZFQL9c
111;48;12229;0;331;MTXCREFD;0;;3004;1707914768245205248;18024940207450477040;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914768245205248;18024940207450477040;1;sT1eZmMx;XtDvsJbJE0dI;wJLq;syn;315863755;2;Ge6tRI9uCbEbn6jgjKzOACcOOHwG0hzOl7JPvG4yMqAPtfzAr3
111;48;12229;0;331;MTXCREFD;0;;3005;1707914768246745856;13851117873283046598;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;1707914768246745856;13851117873283046598;1;S6jhryJ4;qKRXsGX8unDZ;Mkfd;Rw1;586141911;4;sySw3jlRvgFOznC1dJ2bMX8NinLKmMA2LDG9U62PCxgRNlrsza
111;48;12229;0;331;MTXCREFD;0;;3006;1707914768248275456;16592373744866927566;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914768248275456;16592373744866927566;1;tfdlkymF;5ayjF61qFlS1;AUNc;EVp;225699642;4;PDDBhKOxbSK5RoJ1pU4d09r3juSpw8ZE1Jj7BZ0quMlpGhCGuq
111;48;12229;0;331;MTXCREFD;0;;3007;1707914768249796352;7315901102853489776;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914768249796352;7315901102853489776;1;6ZVhb94u;rcTpGb6QZ472;VOLT;wmG;671031343;1;l4b7cYlvhqJiceWSSBSvMHFNxbCG2cTwLz5vOspOHChENjRJsw
111;48;12229;0;331;MTXCREFD;0;;3008;1707914768251330048;8364444416705535242;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914768251330048;8364444416705535242;1;b3hdRXJI;O2TfTTynYMg5;cHDh;Ntk;164996825;8;4ZAQZ9gmOo4e8QvksC1lPVE3rCxkBQdA5TI8mAMw6ge6NSqYaM
111;48;12229;0;331;MTXCREFD;0;;3009;1707914768252866560;7050832325042034773;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914768252866560;7050832325042034773;1;8chr3c6U;kN9dwrcUe7lh;cp4l;ZVM;137559582;17;Thf6QkZyzT4pf8KLMJ0xGUf3QBKQPxzVH9PIeA7zxLkyz4Jj0n
111;48;12229;0;331;MTXCREFD;0;;3010;1707914768254386688;2363931149228388449;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914768254386688;2363931149228388449;1;WjUM4zoD;jcddRYHrPxmp;6MBn;lXV;571771961;2;htWxdlc5kHhs3bW2OkPF7o23PIREp1K4daJartrotkT4jwp2Xs
111;48;12229;0;331;MTXCREFD;0;;3011;1707914768255906560;16596952715060814206;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;18224159925091816607;5G;IdH2iGRSsECR28fUxdAZ49HAvvcHbOuSKed7iA6F1ATAnZ6qzjFI3Fy43YAgp2tfa145EI;qwC;3235506832;1;2147312822;7;1707914768255906560;16596952715060814206;1;IcidakDM;ArnPcSwnoLLu;ADCa;IOu;120173096;7;krvdENzCcDX9qPNlpYc6RHaeAfooHganwwWxFHAJlC04UjGHiq
111;48;12229;0;331;MTXCREFD;0;;3012;1707914768257433344;10846102190158494400;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914768257433344;10846102190158494400;1;cwja2kdq;TWR43iReBwtz;zmL2;DR3;293632506;11;i32hQYlRyB6y1bO04JtrBe0hyjfwPUWA6Qno6ycnmdpKqFE0jQ
111;48;12229;0;331;MTXCREFD;0;;3013;1707914768258947840;8018927948025761744;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914768258947840;8018927948025761744;1;hKAvn8rf;vAilJVFNpvVI;4Emu;1nd;189069970;10;Jr4fOQJksQ9stFf0Hey1jRVZ9SoZ7JK0nuXYCoThlc31kCHH4T
111;48;12229;0;331;MTXCREFD;0;;3014;1707914768260494080;747884796540512518;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914768260494080;747884796540512518;1;8wjBqgNg;U4uha9mMhjIf;NosM;3XK;958972949;10;tGzuDiAP3OFKXSeL0XHDoOaDW6TVlDJNzXpDEtbQZmGu3nPZMQ
111;48;12229;0;331;MTXCREFD;0;;3015;1707914768262025472;11068515829892033501;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914768262025472;11068515829892033501;1;kIQvX0LZ;iHvPgTI0hqfA;lM9P;7nh;657517808;15;x0Wvh7IttQ1ahsBwecbS6cEIpnWSpDDEW9ZXlTzxtoEH8jw2Ju
111;48;12229;0;331;MTXCREFD;0;;3016;1707914768263550976;7860756148048025883;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914768263550976;7860756148048025883;1;ommWaOyf;g9Sp6kSc4Ckz;ikfn;Fvh;678028550;1;l0WbFilDNWzDX9LQbj5F4EI2NPDQGjpxXAW9yhAEodicxK9LCW
111;48;12229;0;331;MTXCREFD;0;;3017;1707914768265074688;4291011545249496151;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914768265074688;4291011545249496151;1;cYEM8j5l;2vFSRIr6NT8h;zmJI;BLV;213949604;2;lUBmb72Fog6n51VyXzyBF49hTzy6PyYe5GJdhJ3AwygvJKhLJm
111;48;12229;0;331;MTXCREFD;0;;3018;1707914768266595328;9887901472430196908;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914768266595328;9887901472430196908;1;eNNb5dIo;BPBxkbD3RHt2;kOhl;ggQ;830866530;8;ypDjBPUxsaP1IH28k0V4GRKlvS5OjiwIpYOZVBovPvBncwM7VN
111;48;12229;0;331;MTXCREFD;0;;3019;1707914768268111872;8173549326599152625;K2CDWMTXCREFD;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914768268111872;8173549326599152625;1;1jKbpdYs;cW0YF7Y8NxjP;tsdC;ihg;869985226;1;JkuAqyt1ZXlJmDgBnkhFPxz49xhvbEC9RVHibYLokuRTEwW3ar
111;48;12229;0;331;MTXCREFD;0;;3020;1707914768269639936;8601534621214105386;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914768269639936;8601534621214105386;1;3AlPKWiI;ATvZwMq6uvov;wPC0;VZr;588523366;1;Vf5pLe1ZDWzwiqHmOkdYZ4QpQ9V9r23iVovNaXe1SdWgTVULNg
111;48;12229;0;331;MTXCREFD;0;;3021;1707914768271239680;7672180549892662371;K2CDWMTXCREFD;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914768271239680;7672180549892662371;1;noRt7Ecc;SY8xfe81hq2J;lmpP;8p1;984029995;2;KhBtYVr7ZsT0pvsyto9gIS8IvqdmXeJKgjbYLx0eAoVqXYcSTL
111;48;12229;0;331;MTXCREFD;0;;3022;1707914768272811264;2226293897138819882;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914768272811264;2226293897138819882;1;zTYvh1G2;WvidPZKkIsTw;4ESj;6zR;966477508;5;RYCY2AcAxA0B70q3ijbRuVxtT1cmHUdPHRKApAlMImd624zcQY
111;48;12229;0;331;MTXCREFD;0;;3023;1707914768274351104;6045403553919190854;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914768274351104;6045403553919190854;1;q7DPeS3C;ePXWJ59eNXie;G9qo;7wL;449655990;7;tsUKPl1NiMfHAljhzHbvo68hArWaelMgcmDbpdIX4CTqKq9PoH
111;48;12229;0;331;MTXCREFD;0;;3024;1707914768275932928;14591670830564031194;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914768275932928;14591670830564031194;1;OdnBB4xB;QnF0mAd31Z3j;En4z;9vY;857233523;9;r4flh8RgDQxRqimQoM3epb0kWmPQ5H7TKlatybk3kwSyTFcKN1
111;48;12229;0;331;MTXCREFD;0;;3025;1707914768277478400;14341507891245680186;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914768277478400;14341507891245680186;1;iOgLchWH;29eIlqF3UO07;BqZV;vvB;149423575;4;GVyPpTSUhgiVx1p1uvoxiaCr80fgXhCDnjcqdZ196K6yR8p13p
111;48;12229;0;331;MTXCREFD;0;;3026;1707914768279002112;16739475821005685227;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914768279002112;16739475821005685227;1;uvZ7fXDn;Jw4uNMnhoLgf;LL9l;bki;767156925;5;xQCkNvvakJgFhgieeKY90N4EJSphzIlv0wVYljkfjJEhfX2Rmz
111;48;12229;0;331;MTXCREFD;0;;3027;1707914768280527616;3040377394514523179;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707914768280527616;3040377394514523179;1;vdW4AR7g;trA5ga4zAYPn;IJKd;Odl;969692305;9;wE5Z99SWljNDSfbZdKpI42ZnnHtlsbWcpOne9XULQIGF5z58j5
111;48;12229;0;331;MTXCREFD;0;;3028;1707914768282060544;11115280222688111163;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914768282060544;11115280222688111163;1;DZcwCznR;rIUtAxMdxQTt;zADp;jZc;704352555;4;5UqkENyvxi0g0i2W4sSKROqOkRkvjUGXuKRujyt8FhzDZEi7Dh
111;48;12229;0;331;MTXCREFD;0;;3029;1707914768283585792;10242519260920775654;K2CDWMTXCREFD;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914768283585792;10242519260920775654;1;kmxqL3nh;eMvgR0aQP5jY;waiU;LfH;780255171;7;uCgQEelIgDbbDChT7bM9ahjHajnSDxeI3sJkC2T5BuKnhOGo4r
111;48;12229;0;331;MTXCREFD;0;;3030;1707914768285106176;13757566578646910702;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914768285106176;13757566578646910702;1;PQ7w313s;ikvvAgsSWlqo;LrWi;4Vb;418664403;15;Op8ojQGNivjbjSDLNZo2rgQbmBAUMrFecDkVL4FZjqNJAG1AU9
111;48;12229;0;331;MTXCREFD;0;;3031;1707914768286657280;14611687813435625856;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914768286657280;14611687813435625856;1;NX3dwuyh;EHRokjIFJTUP;mb7g;d2U;588523366;5;N3NucChU0yR5SoIJzUzFg6eJamxDvsoI19JBzCWRnLDCwiP3cR
111;48;12229;0;331;MTXCREFD;0;;3032;1707914768288202752;12354619784243830887;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914768288202752;12354619784243830887;1;AfaWJyFy;OxEHdGFhIw4n;fFNS;VvQ;37149125;4;hzPLNZG2k2lw0FwZLcIR66vzYY1mDLwGbKiePagqflghiEywyj
111;48;12229;0;331;MTXCREFD;0;;3033;1707914768289730560;13992554105377925166;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914768289730560;13992554105377925166;1;Z02k9eG3;Gg6QnvD6yi9a;WcUy;hbW;502919184;7;79K0hpNQ6BFCYqFRs0RFcb7AXxC0ETFjwA5WxofToMkaXzcrF1
111;48;12229;0;331;MTXCREFD;0;;3034;1707914768291259648;11178424863287908966;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914768291259648;11178424863287908966;1;gm9vWEsn;W0axJAP6G8Mk;18qe;Ybv;911319188;17;LrPmdmD1OspONGYSZ0wNNEr6nmSCcXzyq08hWrTW5xH8Fmn79z
111;48;12229;0;331;MTXCREFD;0;;3035;1707914768292779008;17486938266798216112;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914768292779008;17486938266798216112;1;u1vQzgru;Cv4v6cCiaoEU;iKHm;xRJ;587677045;8;47zHPGt4kCw6ez9JLJIcOSazsAJ3RQo8IVzwUV8pxz4FjfYOR1
111;48;12229;0;331;MTXCREFD;0;;3036;1707914768294300928;18131913750996347286;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914768294300928;18131913750996347286;1;FgBc2ely;3nrOywV3BHqQ;KUII;leL;586880250;14;O1kOH78GhhnMIXoV39zTXMAn3FejPUAxft1rrUUR4NGMdRD9d7
111;48;12229;0;331;MTXCREFD;0;;3037;1707914768295825152;1057122153274347324;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914768295825152;1057122153274347324;1;NlE7f5zf;t8wHowfHzUYw;YJsO;LYK;407371549;99;Jwn4cJtcQtAFJJvi2rZER5InX48dmrwgohqZsY75SupxCtR4oJ
111;48;12229;0;331;MTXCREFD;0;;3038;1707914768297352960;11736591007402604407;K2CDWMTXCREFD;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914768297352960;11736591007402604407;1;MB0WU9q4;6FmLjbE8m6D4;51qa;CNj;768903345;8;ZpuYGTImqsw8Udqir7LcpQClreSC9OXiQgOR3BpmKkCtT5H9Yl
111;48;12229;0;331;MTXCREFD;0;;3039;1707914768298857216;1738756893861537385;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914768298857216;1738756893861537385;1;KEOP40C4;C39RTRPqOdad;owU1;ST7;48267691;14;Lrw2eHRvumA6QwUYCQZYIQyyW6zxweJtvA54GFiCywbOSRVF0O
111;48;12229;0;331;MTXCREFD;0;;3040;1707914768300385024;2483306260240951780;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914768300385024;2483306260240951780;1;wt9cwmqI;pmA9gZHQ8GhG;Bmok;Qx7;584956955;2;HbUFbhHGB8tSWnWh4BqJi2IJoIbuJrjfhiNUTedGZBEQS52N9Z
111;48;12229;0;331;MTXCREFD;0;;3041;1707914768301966080;5952584176394373507;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914768301966080;5952584176394373507;1;SK7xrNmd;O2tCHFrN23iw;RlIn;W0G;451161021;7;oItqlddhdTqVJTWpYGP029UbVZkVuYZkdvCNWXMu3GLwW7t54q
111;48;12229;0;331;MTXCREFD;0;;3042;1707914768303552768;3822127860642451749;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914768303552768;3822127860642451749;1;vE8Z0Omn;FV7w8fk3oSbc;rUJu;WMA;952282621;14;pnH9aCxOHxA5YRKv8qtE05FLBPT2P6kyTjuocBp8OzqNl1XyPF
