msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eMM;eventId;phaseId;tradingGroupState;instrumentState;changeType;symbolIndex;eventTime;bookState;statusReason;phaseQualifier;tradingPeriod;tradingSide;priceLimits;quoteSpreadMultiplier;orderEntryQualifier;session_;scheduledEvent;scheduledEventTime;tradingGroupOrderEntryQualifier;instrumentOrderEntryQualifier;phaseTime;contractSymbolIndex;priceLimitStyle;sequenceTime;startTimeSMC;actualEventTime;endTimeSMC 
117;107;12001;0;331;2WARPTOL;1;0;1;1707914989017897728;8954110876877775833;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914989017897728;8954110876877775833;15;18031862713218209875;1;0;2;0;840406118;1706095049747860115;8;15;8;3;1;165;3;2;3;13;1706095049747897447;5;0;56826059032817608;2314547650;130;1706095049747910826;1706095049747913651;1706095049747915913;1706095049747918026
117;107;12001;0;331;2WARPTOL;1;0;2;1707914989031482368;1282995667840310065;K2CDW2WARPTOL02;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914989031482368;1282995667840310065;1;367981314805137987;1;0;13;1;624214946;1706095049749488050;4;13;10;1;1;203;2;2;6;14;1706095049749524486;3;4;17497931701139195755;215180393;98;1706095049749537480;1706095049749540365;1706095049749542743;1706095049749544960
117;107;12001;0;331;2WARPTOL;1;0;3;1707914989041630208;13974286555670928702;K2CDW2WARPTOL02;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914989041630208;13974286555670928702;14;6362793839382351253;4;1;18;1;624214946;1706095049750918152;99;21;10;2;3;241;3;2;9;15;1706095049750954741;2;1;8967584852711777326;1544324005;47;1706095049750967994;1706095049750970925;1706095049750973316;1706095049750975378
117;107;12001;0;331;2WARPTOL;1;0;4;1707914989043321856;39700668125614588;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914989043321856;39700668125614588;11;7696369240118818699;4;1;21;2;359830187;1706095049751168015;7;13;6;1;1;44;1;2;0;15;1706095049751204273;3;3;5347220880134866959;275678052;2;1706095049751217332;1706095049751220150;1706095049751222348;1706095049751224446
117;107;12001;0;331;2WARPTOL;1;0;5;1707914989066973184;14170245971118618208;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914989066973184;14170245971118618208;17;11944576677934578991;3;1;5;1;225699642;1706095049755241306;1;12;10;2;1;200;1;4;1;13;1706095049755298518;5;2;3546105947194116329;1580686833;242;1706095049755319000;1706095049755323394;1706095049755326977;1706095049755330590
117;107;12001;0;331;2WARPTOL;1;0;6;1707914989088449280;13110617603860582060;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914989088449280;13110617603860582060;99;9761874830676531321;5;0;10;1;857233523;1706095049761855500;3;8;1;1;3;90;2;0;2;13;1706095049761892482;5;1;15875971786617260212;1088531270;121;1706095049761905700;1706095049761908581;1706095049761911074;1706095049761913227
117;107;12001;0;331;2WARPTOL;1;0;7;1707914989101703168;2492951670754161828;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914989101703168;2492951670754161828;10;7808378373186446977;1;1;9;0;542212191;1706095049768885359;2;12;1;1;3;142;2;3;2;13;1706095049768921357;5;0;5991574287993386779;491531543;107;1706095049768934234;1706095049768936956;1706095049768939325;1706095049768941449
117;107;12001;0;331;2WARPTOL;1;0;8;1707914989114100992;14275720912666995833;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914989114100992;14275720912666995833;7;14009002285488886286;2;1;12;0;355525551;1706095049776539621;2;4;6;1;2;226;1;4;8;13;1706095049776575737;2;5;4780071939004180520;3037625511;191;1706095049776588598;1706095049776591426;1706095049776593741;1706095049776595920
117;107;12001;0;331;2WARPTOL;1;0;9;1707914989121493504;2385991641839090653;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914989121493504;2385991641839090653;15;8623610894029596202;1;0;13;0;243374731;1706095049781622652;5;7;9;1;1;51;1;5;6;0;1706095049781658647;3;2;12922591976531198415;604758651;29;1706095049781671554;1706095049781674314;1706095049781676523;1706095049781678561
117;107;12001;0;331;2WARPTOL;1;0;10;1707914989122320384;1881174886488676911;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914989122320384;1881174886488676911;15;2459572068703920059;2;0;18;1;614218173;1706095049782212146;99;8;7;3;3;211;3;2;3;8;1706095049782247914;3;1;7094953977437974776;1479282924;78;1706095049782260543;1706095049782263292;1706095049782265532;1706095049782267685
117;107;12001;0;331;2WARPTOL;1;0;11;1707914989147321856;4754679685384294341;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914989147321856;4754679685384294341;15;7358951519412440578;5;0;17;0;179555593;1706095049797009139;10;23;6;2;2;10;3;0;0;13;1706095049797045391;3;0;5213363736970074053;3614958360;155;1706095049797058334;1706095049797061189;1706095049797063482;1706095049797065580
117;107;12001;0;331;2WARPTOL;1;0;12;1707914989470103296;18144546558001683878;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914989470103296;18144546558001683878;5;14416332703765566464;5;1;2;2;812571727;1706095049807256239;3;16;7;2;4;179;1;1;4;4;1706095049807293759;0;1;9913139756426216032;2539767342;32;1706095049807307274;1706095049807310185;1706095049807312684;1706095049807314825
117;107;12001;0;331;2WARPTOL;1;0;13;1707914989496486912;17825642002458830502;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914989496486912;17825642002458830502;2;7903545568057421771;3;0;10;1;587146478;1706095049822560223;7;24;0;1;1;107;1;3;9;5;1706095049822596375;3;4;2076299413505872618;1193712019;78;1706095049822609199;1706095049822611898;1706095049822614295;1706095049822616527
117;107;12001;0;331;2WARPTOL;1;0;14;1707914989498744320;7639689734130811034;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914989498744320;7639689734130811034;11;16995954504613806061;3;0;21;1;742696025;1706095049824282652;7;16;1;3;3;58;2;5;7;7;1706095049824319831;4;5;2094516595962833955;3660348788;186;1706095049824333177;1706095049824336077;1706095049824338538;1706095049824340640
117;107;12001;0;331;2WARPTOL;1;0;15;1707914989502024192;309771959424904233;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914989502024192;309771959424904233;7;14006785406460589340;7;0;19;0;14113038;1706095049826892584;2;20;4;3;3;71;1;2;5;7;1706095049826929725;1;2;16317606091655806306;3285241741;217;1706095049826943000;1706095049826945841;1706095049826948349;1706095049826950445
117;107;12001;0;331;2WARPTOL;1;0;339;1707914989506486528;3357238345505570146;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914989506486528;3357238345505570146;4;12463358463944325147;1;0;16;0;854171136;1706095049830404025;9;0;0;2;1;118;2;1;8;11;1706095049830440189;3;3;3501755288352599016;3171357751;200;1706095049830453094;1706095049830455912;1706095049830458233;1706095049830460340
117;107;12001;0;331;2WARPTOL;1;0;340;1707914989508709120;14302341991601229411;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914989508709120;14302341991601229411;9;228294789086903457;7;0;10;1;958873221;1706095049832186489;99;22;7;3;2;105;3;0;6;11;1706095049832223395;2;0;4154279141590253280;2433899397;190;1706095049832236790;1706095049832239601;1706095049832242159;1706095049832244248
117;107;12001;0;331;2WARPTOL;1;0;341;1707914989509580032;7816279905780917269;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914989509580032;7816279905780917269;14;5285357502651226607;4;1;18;0;897061568;1706095049833089749;2;12;3;1;3;210;1;2;0;14;1706095049833125791;0;3;409915308369646039;647631141;88;1706095049833138769;1706095049833141521;1706095049833143894;1706095049833145916
117;107;12001;0;331;2WARPTOL;1;0;342;1707914989513076480;8237278841162792633;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914989513076480;8237278841162792633;5;5773951905015735329;1;1;1;2;45567501;1706095049836762309;5;22;4;2;4;54;1;2;1;16;1706095049836798662;5;5;12590287766280509424;415838407;52;1706095049836811528;1706095049836814344;1706095049836816490;1706095049836818558
117;107;12001;0;331;2WARPTOL;1;0;343;1707914989514372352;3565850111865133528;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914989514372352;3565850111865133528;11;474661183201877942;7;0;14;0;376270613;1706095049837687407;9;11;9;3;3;94;1;2;8;5;1706095049837729537;0;0;12236828334979958235;1866139678;123;1706095049837742656;1706095049837745483;1706095049837747971;1706095049837750156
117;107;12001;0;331;2WARPTOL;1;0;344;1707914989532368128;15819336779036189647;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914989532368128;15819336779036189647;8;14831747753242944393;5;1;1;2;487911392;1706095049853353095;4;23;4;3;3;129;1;4;2;4;1706095049853388689;2;3;116316629674288611;272625882;33;1706095049853401572;1706095049853404317;1706095049853406522;1706095049853408777
117;107;12001;0;331;2WARPTOL;2;0;1;1707914989026407680;12925814550356455160;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914989026407680;12925814550356455160;11;6864968360361631590;5;0;4;0;198284442;1706095049748848624;99;12;6;1;2;69;3;2;1;12;1706095049748885956;1;1;10548942263298763847;715860820;153;1706095049748899160;1706095049748902242;1706095049748904812;1706095049748907070
117;107;12001;0;331;2WARPTOL;2;0;2;1707914989045016832;6136599080778859236;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914989045016832;6136599080778859236;5;12554429417026564953;2;0;9;0;657517808;1706095049751420855;2;8;0;2;3;25;2;5;3;15;1706095049751456568;5;0;11623617785198442461;163623559;37;1706095049751469338;1706095049751472000;1706095049751474190;1706095049751476268
117;107;12001;0;331;2WARPTOL;2;0;3;1707914989056815360;6049275268616330029;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914989056815360;6049275268616330029;2;13433782481017385147;2;1;9;1;179939061;1706095049753332661;1;0;7;3;4;16;1;1;0;4;1706095049753369709;4;5;11989118447240404787;1582112844;232;1706095049753382880;1706095049753385756;1706095049753388167;1706095049753390283
117;107;12001;0;331;2WARPTOL;2;0;4;1707914989063594496;12792172544519081256;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914989063594496;12792172544519081256;1;12437736337655638173;1;1;9;0;179555593;1706095049754523354;1;12;0;1;1;127;2;2;5;8;1706095049754559211;1;4;14813277705168390086;982148802;193;1706095049754572373;1706095049754575202;1706095049754577415;1706095049754579494
117;107;12001;0;331;2WARPTOL;2;0;5;1707914989065278976;6399615792135666467;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914989065278976;6399615792135666467;11;235223829774017107;3;0;7;0;198522762;1706095049754833464;3;7;2;2;4;82;3;3;9;7;1706095049754868803;2;0;13153234519803724450;1298883882;38;1706095049754881568;1706095049754884284;1706095049754886586;1706095049754888714
117;107;12001;0;331;2WARPTOL;2;0;6;1707914989073762304;2414476620890678211;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914989073762304;2414476620890678211;7;13441969541390540984;1;1;21;0;149423575;1706095049756684135;5;15;9;2;3;194;2;1;2;1;1706095049756727629;3;3;12690660436886046210;3394261817;101;1706095049756740986;1706095049756743818;1706095049756746123;1706095049756748133
117;107;12001;0;331;2WARPTOL;2;0;7;1707914989080995584;9632372459522091732;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914989080995584;9632372459522091732;4;1267829791499875697;5;0;16;0;968476971;1706095049758425850;10;8;1;3;2;81;3;0;4;3;1706095049758463115;0;0;174704523050697034;2488687802;25;1706095049758476407;1706095049758479274;1706095049758481711;1706095049758483952
117;107;12001;0;331;2WARPTOL;2;0;8;1707914989081825024;7773029176115716589;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914989081825024;7773029176115716589;9;3952007098069740727;4;1;7;1;526725252;1706095049758790370;10;20;4;2;3;146;2;0;4;0;1706095049758826516;2;0;9130403150025984983;3313403884;235;1706095049758839334;1706095049758842126;1706095049758844442;1706095049758846501
117;107;12001;0;331;2WARPTOL;2;0;9;1707914989086784512;8385087535071981622;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;1707914989086784512;8385087535071981622;9;14880305656492959506;7;1;13;0;682402479;1706095049761061370;6;16;10;2;1;30;2;0;3;0;1706095049761097909;2;5;6927936965984047167;2279953875;1;1706095049761110824;1706095049761113589;1706095049761115875;1706095049761118057
117;107;12001;0;331;2WARPTOL;2;0;10;1707914989099223808;11458311902037016304;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914989099223808;11458311902037016304;2;4365046699099045585;5;0;19;2;338352934;1706095049767475649;6;20;2;1;2;205;2;1;7;13;1706095049767512055;2;0;8782483554634328550;2659791888;223;1706095049767525208;1706095049767527961;1706095049767530305;1706095049767532488
117;107;12001;0;331;2WARPTOL;2;0;11;1707914989102532352;6113381599330540052;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914989102532352;6113381599330540052;17;15850016778253107203;3;0;13;0;154123499;1706095049769362721;5;11;4;2;4;88;3;1;1;14;1706095049769398868;1;2;12164161559810844301;1230956350;209;1706095049769411455;1706095049769414195;1706095049769416388;1706095049769418453
117;107;12001;0;331;2WARPTOL;2;0;12;1707914989137018112;5829993574995014602;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914989137018112;5829993574995014602;15;8029429513955336457;7;1;16;1;79594686;1706095049792902306;1;23;0;3;4;41;2;5;0;14;1706095049792938313;2;2;15071117894796883686;3660038638;112;1706095049792951458;1706095049792954329;1706095049792956708;1706095049792958823
117;107;12001;0;331;2WARPTOL;2;0;13;1707914989150679296;4394288480175921988;K2CDW2WARPTOL03;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914989150679296;4394288480175921988;8;6399595723490329372;3;1;13;0;880078379;1706095049798420523;5;21;0;1;1;43;1;2;4;13;1706095049798457539;4;0;14524880256727348725;3307723187;168;1706095049798470792;1706095049798473690;1706095049798476297;1706095049798478424
117;107;12001;0;331;2WARPTOL;2;0;14;1707914989152371456;11109450103963633620;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;15497960358411912793;n9;1xfTpSwfKM0fkssF9OQwsORQuGUzeFca9QKinaI77JzxHULo5Q1V7w2JRodzArcX42bbpq;kXq;1199095479;1;690093252;7;1707914989152371456;11109450103963633620;4;16063190766037029173;4;0;15;2;226183924;1706095049799129296;7;12;8;3;2;188;3;4;9;6;1706095049799165349;3;3;5340784239340994056;2453858676;154;1706095049799178228;1706095049799181082;1706095049799183346;1706095049799185465
117;107;12001;0;331;2WARPTOL;2;0;15;1707914989494043136;7841234753599078793;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914989494043136;7841234753599078793;8;5831284859327382682;3;0;16;2;177707962;1706095049820891365;4;12;3;3;3;1;1;2;6;5;1706095049820927086;4;3;17864853614542871624;3591509796;204;1706095049820939880;1706095049820942619;1706095049820944863;1706095049820946887
117;107;12001;0;331;2WARPTOL;2;0;16;1707914989495246592;17665029486810907991;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914989495246592;17665029486810907991;5;1596152536843916897;3;0;11;1;315863755;1706095049821706703;5;23;10;2;1;139;2;5;7;13;1706095049821743929;5;3;7519068395538268016;269858502;127;1706095049821757177;1706095049821759943;1706095049821762345;1706095049821764496
117;107;12001;0;331;2WARPTOL;2;0;17;1707914989499866368;17773731173292382685;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914989499866368;17773731173292382685;14;15509419206975181568;3;0;5;2;198284442;1706095049825150588;9;21;5;1;1;231;2;2;5;15;1706095049825186822;5;4;3795587542668106374;1909981368;122;1706095049825199977;1706095049825202710;1706095049825205073;1706095049825207250
117;107;12001;0;331;2WARPTOL;2;0;357;1707914989518386432;13485373422820681153;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914989518386432;13485373422820681153;5;14557356203562572647;2;0;3;0;641357936;1706095049841392282;3;11;2;2;3;82;2;4;8;11;1706095049841428294;0;4;9897086296502711870;1122623960;61;1706095049841441256;1706095049841443969;1706095049841446152;1706095049841448238
117;107;12001;0;331;2WARPTOL;2;0;358;1707914989529100288;5710226270706349474;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914989529100288;5710226270706349474;11;7596478008570380098;2;0;19;1;586880250;1706095049850590897;6;21;1;3;4;87;1;3;5;14;1706095049850626892;4;2;6375432738970642796;1231200945;2;1706095049850639970;1706095049850642787;1706095049850645068;1706095049850647099
117;107;12001;0;331;2WARPTOL;3;0;1;1707914989005394688;1516899978739659750;K2CDW2WARPTOL04;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707914989005394688;1516899978739659750;4;10340821043907995651;2;0;1;1;393921509;1706095049746804732;7;22;6;1;2;108;1;5;2;1;1706095049746843484;4;4;5329740601609510679;3871204431;12;1706095049746857603;1706095049746860428;1706095049746862939;1706095049746865073
117;107;12001;0;331;2WARPTOL;3;0;2;1707914989019615232;11666048968414417247;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914989019615232;11666048968414417247;8;15045871897831628877;3;1;6;0;662272845;1706095049748046943;10;20;9;3;4;151;2;0;4;16;1706095049748084539;4;0;1986470200798146526;2993036712;234;1706095049748097797;1706095049748100571;1706095049748102842;1706095049748104946
117;107;12001;0;331;2WARPTOL;3;0;3;1707914989033176576;5734698625600566798;K2CDW2WARPTOL04;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914989033176576;5734698625600566798;1;14991077089924395215;5;0;3;1;213087042;1706095049749714020;5;16;10;1;3;163;3;0;2;8;1706095049749749799;0;3;2130553729562237019;3296140138;183;1706095049749762827;1706095049749765518;1706095049749767818;1706095049749769884
117;107;12001;0;331;2WARPTOL;3;0;4;1707914989060228352;12842525036411397634;K2CDW2WARPTOL04;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914989060228352;12842525036411397634;99;1067816712155902529;2;1;18;2;225511348;1706095049753922646;4;12;10;2;2;218;1;0;3;4;1706095049753958068;0;4;3261663308092652264;1326303120;240;1706095049753970858;1706095049753973551;1706095049753975724;1706095049753977860
117;107;12001;0;331;2WARPTOL;3;0;5;1707914989078825728;15024970912777734133;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707914989078825728;15024970912777734133;17;16273324600489597924;1;0;11;1;136283212;1706095049757729464;10;7;3;3;4;192;1;0;5;0;1706095049757765624;3;3;245334984601065089;2999391269;136;1706095049757778866;1706095049757781622;1706095049757783870;1706095049757786009
