msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;bookIn;bookOUTTime;clientOrderID;eMM;eventId;indicativeAuctionPrice;indicativeAuctionVolume;oESessionID;oEGINFromMember;oEGOUTTimeToME;orderID;symbolIndex;killReason;sequenceTime;orderQualifiers;strategyIACAFinishDC;orderPx;orderQty 
140;130;12009;0;331;2WARPTOL;0;0;246;1707914989038595840;985869494529940855;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;15339731900989333959;Pu;8vsPmiNjTv4q8b3hMFoS59iQPaIpDl6ZARmTvMfSzpBIt97yvzDJYPbSkIJA82ohFaLcIG;xB7;4056966122;1;3771760196;7;1707914989038595840;985869494529940855;13;1706095058031856181;1706095058031858370;-8140702097363423617;11;397145783215680781;-4109522480746907649;7233278173133064023;12425948876022648469;1706095058031864061;1706095058031866579;15913246819443786073;273258314;38;1706095058031875652;6;1;-445903498630787556;1136430137007532824
140;130;12009;0;331;2WARPTOL;0;0;247;1707914989054673152;14215060079116691682;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914989054673152;14215060079116691682;8;1706095058037017323;1706095058037019522;-7934027937658701706;15;13822143379835949018;-3546493025485550596;585577787458471454;13383007574236804960;1706095058037025345;1706095058037027859;2688829902861422855;225699642;24;1706095058037036910;6;0;6362438858282848785;17996051017981878133
140;130;12009;0;331;2WARPTOL;0;0;248;1707914989073055488;10266940900208072360;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914989073055488;10266940900208072360;12;1706095058044592516;1706095058044594746;5552405988197500450;5;13590864715420967518;-6799577308452213844;7504398771142228084;14616254989657753480;1706095058044600425;1706095058044602930;9926220434245974982;338352934;37;1706095058044612004;3;1;7531435599402797393;16018644779225189188
140;130;12009;0;331;2WARPTOL;0;0;249;1707914989076254208;12693009121559217140;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914989076254208;12693009121559217140;19;1706095058046101382;1706095058046103659;-2237125148084417445;5;3002755461307765321;-5760454726235118299;4610000510298910871;13901489082508886033;1706095058046109781;1706095058046112408;18105821832867961069;451161021;26;1706095058046121549;0;1;-395378242042408869;126688230950037153
140;130;12009;0;331;2WARPTOL;0;0;250;1707914989091550464;10619276339788304588;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914989091550464;10619276339788304588;16;1706095058053989074;1706095058053991423;7734327466535934132;4;4509679648342387350;-5808623279440005383;8247985411771886677;10200012049462713348;1706095058053997503;1706095058054000060;9243555185765557009;636453490;19;1706095058054009345;6;0;5601908009621582797;15466397483455477135
140;130;12009;0;331;2WARPTOL;0;0;251;1707914989101163520;13831535517382216158;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914989101163520;13831535517382216158;9;1706095058059613596;1706095058059615623;-3511366497345006840;11;15583259612396534626;3935897337307630184;7827465185965396805;10411539459797544820;1706095058059621138;1706095058059623675;961477290920855369;359830187;41;1706095058059632429;2;0;-7859937399418820488;14229142510808042159
140;130;12009;0;331;2WARPTOL;0;0;252;1707914989102767104;3856527187706634372;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914989102767104;3856527187706634372;7;1706095058060595992;1706095058060598127;7136301357682503629;11;14807897462358006798;5360673722239367191;11409960010422861245;809122358538361090;1706095058060603837;1706095058060606479;2195862234669470652;641399268;43;1706095058060615689;0;0;-2886655949153137804;7857018050475742299
140;130;12009;0;331;2WARPTOL;0;0;253;1707914989135527936;13215575011873467837;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914989135527936;13215575011873467837;15;1706095058084213817;1706095058084216014;1050711018285545133;6;8674433234697714465;-9221544213160921250;17352091858261890224;17273705604594910099;1706095058084221502;1706095058084223942;11121929000132288007;164996825;4;1706095058084232718;0;1;8310605891403086740;14201315690903265793
140;130;12009;0;331;2WARPTOL;0;0;254;1707914989153063168;10419987959539923635;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914989153063168;10419987959539923635;21;1706095058099005315;1706095058099007611;-6650194344892399950;5;943050469190555907;-4400802179816923073;17034972502385406254;14572767343201826218;1706095058099013526;1706095058099015995;2345852390277914293;952282621;43;1706095058099025167;3;0;-5147813575887568720;9639077675891404076
140;130;12009;0;331;2WARPTOL;0;0;255;1707914989458789120;1843493973897339638;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914989458789120;1843493973897339638;8;1706095058104785536;1706095058104787842;2592465804547426742;8;5712373713036430895;-3300821748914176082;7382733754169471543;16113032236176669104;1706095058104793663;1706095058104796126;14903609086584876271;418664403;3;1706095058104805086;1;1;2921251680574085992;6292869108525265415
140;130;12009;0;331;2WARPTOL;1;0;30;1707914989015988224;5392035597155905922;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914989015988224;5392035597155905922;10;1706095058026849043;1706095058026851129;7698897282271838535;1;8167819547949365654;-285204652182539605;6214895962768755646;13972530557919670078;1706095058026856766;1706095058026859055;3543358757842253521;293632506;15;1706095058026867738;2;0;6682929950297472321;7440968550052089700
140;130;12009;0;331;2WARPTOL;1;0;31;1707914989044272128;3604325599310276780;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707914989044272128;3604325599310276780;1;1706095058033503003;1706095058033505348;-3909032494081479180;7;13999799151214302755;1947530912841383664;2910821002028464124;12323718093935699079;1706095058033511078;1706095058033513558;15381167097052116456;393921509;36;1706095058033522861;4;0;-2030688059441079891;2581468509809840017
140;130;12009;0;331;2WARPTOL;1;0;32;1707914989050708224;7449392324616194354;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914989050708224;7449392324616194354;2;1706095058035591411;1706095058035593609;-8369538484270163189;17;18047707186194182572;6779003955807414473;80496173265545457;8146797392959569039;1706095058035599545;1706095058035602062;1989900288263680114;897061568;41;1706095058035611116;2;0;-5121959859589933478;5934368681335661693
140;130;12009;0;331;2WARPTOL;1;0;33;1707914989053880576;16726731656946687141;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914989053880576;16726731656946687141;21;1706095058036727343;1706095058036729399;-4596035104394793605;1;13178735314646287288;-1429977407635304350;8313248192741108657;544216555373189454;1706095058036735078;1706095058036737527;8996711555572345133;906768783;37;1706095058036746567;0;0;-1674704223871642696;9518820474802454737
140;130;12009;0;331;2WARPTOL;1;0;34;1707914989055479040;908750957897412825;K2CDW2WARPTOL02;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914989055479040;908750957897412825;21;1706095058037308342;1706095058037310636;-1555546832144762623;14;7940319762322332691;-1728733419135323779;15296849028651581462;5607560382676241112;1706095058037316486;1706095058037319021;13561966573099391539;762062763;40;1706095058037328009;0;0;2710873206988959041;17294032368837650395
140;130;12009;0;331;2WARPTOL;1;0;35;1707914989059510528;10132997742052327889;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914989059510528;10132997742052327889;10;1706095058038820865;1706095058038823142;-8223220450963513098;5;15438305129194516680;-6816468405994470412;5681309298842936216;6685447469035316912;1706095058038828830;1706095058038831305;10766674952496941833;611076622;19;1706095058038840198;2;0;3540226273411063256;1100676540776877730
140;130;12009;0;331;2WARPTOL;1;0;36;1707914989071463168;12840695792714499877;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914989071463168;12840695792714499877;16;1706095058043863513;1706095058043865573;-5995151221482712469;14;3066960308634735801;-4943049687887360999;932224253090493662;2446654595406921065;1706095058043871093;1706095058043873557;13192527706965506084;526725252;25;1706095058043882292;6;0;1206160237751860082;8344443216957219230
140;130;12009;0;331;2WARPTOL;1;0;37;1707914989088345088;5828604199912765534;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914989088345088;5828604199912765534;16;1706095058052230429;1706095058052232671;1571594910577574031;14;6917055513626559629;4608872424824635870;12175662589137897719;6863813406369362698;1706095058052238393;1706095058052240886;17558721936775042407;449655990;39;1706095058052249752;4;1;-830130155909848785;15240293368279948676
140;130;12009;0;331;2WARPTOL;1;0;38;1707914989089153792;16558799177942813219;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914989089153792;16558799177942813219;5;1706095058052663985;1706095058052666346;-942638150158605334;4;16980323750687073581;-8268726642423816322;3951901920351113517;15315580004048712741;1706095058052672305;1706095058052674877;17630746270871219250;927008545;40;1706095058052684045;2;1;8364390561479814050;11703396386702255789
140;130;12009;0;331;2WARPTOL;1;0;39;1707914989096353024;5577709095487255228;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914989096353024;5577709095487255228;16;1706095058056747588;1706095058056749850;-6079220501535898085;14;6083783842663028236;-8246560666556840141;5180737227625113264;2786232484543939790;1706095058056755840;1706095058056758284;6383999452585451213;487911392;20;1706095058056767440;1;1;8543094181758381389;4154587744258343284
140;130;12009;0;331;2WARPTOL;1;0;40;1707914989104360192;6166539626591665758;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914989104360192;6166539626591665758;12;1706095058061593210;1706095058061595454;2833600768675119172;6;13173713488538197165;-1115087603660214915;12194681492133117970;16744558454515986819;1706095058061601483;1706095058061604216;883540699188248742;376270613;8;1706095058061613487;0;1;-8571978051395982524;14113827009145061209
140;130;12009;0;331;2WARPTOL;1;0;41;1707914989117193472;2014403101502375516;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914989117193472;2014403101502375516;7;1706095058070297308;1706095058070300868;-3363534158184293868;10;17991978441703560572;9206920008677146586;8302957390049434558;12625795211264444489;1706095058070309267;1706095058070311805;27571642466711086;315494969;20;1706095058070323351;0;1;9139184148246354510;14112128281890927582
140;130;12009;0;331;2WARPTOL;1;0;42;1707914989121196288;11680350642076267953;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914989121196288;11680350642076267953;19;1706095058073318036;1706095058073320410;-7608272951890228576;9;4370521840376482911;8905108081523947186;16318169031934541747;8315450557216089273;1706095058073326290;1706095058073328769;129296293171053842;882027164;41;1706095058073337778;3;0;2079108692623194088;3851028642797386321
140;130;12009;0;331;2WARPTOL;1;0;43;1707914989121988864;7940045807447868077;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914989121988864;7940045807447868077;9;1706095058073896842;1706095058073899049;-7365220727640005529;9;18311043188690985268;7704516253062934511;8417666262456212192;13604680293320409279;1706095058073904834;1706095058073907303;15268487464645820354;521966104;11;1706095058073916271;3;0;-1295230162994684530;12073215296571933845
140;130;12009;0;331;2WARPTOL;1;0;44;1707914989126770432;7817269238103257200;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914989126770432;7817269238103257200;20;1706095058077435783;1706095058077438040;-8905896266220757605;1;17991887035359209833;-1843213278442781843;10326060663586166785;6870668240180602410;1706095058077443790;1706095058077446282;4831314488366558878;958128478;34;1706095058077455157;1;0;-461848522515470849;2306163834771329649
140;130;12009;0;331;2WARPTOL;1;0;45;1707914989143515392;5591022398792974539;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914989143515392;5591022398792974539;2;1706095058090734539;1706095058090736633;7010995158393328920;1;13069851377539683650;-2540489531112056601;16871114654674138530;8311668530067787692;1706095058090742315;1706095058090744912;4065845156625846740;506920201;7;1706095058090753787;1;1;-3461222823682264821;5353742725734638693
140;130;12009;0;331;2WARPTOL;1;0;46;1707914989461183488;6259620363217286930;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;1707914989461183488;6259620363217286930;19;1706095058107011259;1706095058107013558;5684286246193924651;11;13101608748510142156;3733348463364273474;14031595501692287465;18038431655008610979;1706095058107019552;1706095058107022100;724629836857597356;778983872;23;1706095058107031280;5;1;-6037231527280581971;11241940202007964840
140;130;12009;0;331;2WARPTOL;1;0;47;1707914989464378112;15334654818603221960;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914989464378112;15334654818603221960;6;1706095058110033600;1706095058110035753;6842584477457783387;7;8292804969577091404;1313295970106212348;15225571953103336099;3122635831174071890;1706095058110041346;1706095058110043823;13175482522403427935;588523366;31;1706095058110052802;4;0;7972276779331764830;13870111284276197814
140;130;12009;0;331;2WARPTOL;2;0;31;1707914989023261952;1575860013035588231;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914989023261952;1575860013035588231;17;1706095058028171274;1706095058028173493;6369840848446211379;14;11662906531067640558;-3112840141565490694;18332256040803291758;8100230265056504957;1706095058028179387;1706095058028181799;15415755641086531030;645935213;43;1706095058028191443;1;0;-813396021968671139;7496828243529686647
140;130;12009;0;331;2WARPTOL;2;0;32;1707914989036954880;5218961719899467921;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914989036954880;5218961719899467921;21;1706095058031408023;1706095058031410287;2914581375739542693;11;228565971570877957;-1621110919621266753;16854965841701565289;14924650651213649629;1706095058031416150;1706095058031418763;16546272698973879983;630708295;36;1706095058031428056;4;1;-7236920472152732280;10911256030505619013
140;130;12009;0;331;2WARPTOL;2;0;33;1707914989051496192;3171693088824130783;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914989051496192;3171693088824130783;22;1706095058035871925;1706095058035874004;-7173571125369033150;5;7256941102439563428;9044746730004389100;4767634563159856262;2374719347006634527;1706095058035879596;1706095058035882109;17733959593694878906;198284442;21;1706095058035891179;1;1;-6936680157675432748;8459207641190231421
140;130;12009;0;331;2WARPTOL;2;0;34;1707914989056281600;7516331031012820257;K2CDW2WARPTOL03;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914989056281600;7516331031012820257;14;1706095058037603727;1706095058037605832;-5945818134119092391;2;16703970146898822346;-6037021939440499005;8860318417823100770;7066359558641437746;1706095058037611341;1706095058037613747;12152641098971852026;506920201;8;1706095058037622661;2;1;6589158708019362005;17966302522527198173
140;130;12009;0;331;2WARPTOL;2;0;35;1707914989058714880;15939489933406946328;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914989058714880;15939489933406946328;19;1706095058038510053;1706095058038512192;113508462822469160;10;15196751104558620911;-1261745710048609976;15245236474518181937;11280283734796559644;1706095058038517786;1706095058038520212;14869395354651465871;105538185;40;1706095058038528709;1;0;4874785401273254289;16902845296840676402
140;130;12009;0;331;2WARPTOL;2;0;36;1707914989081904896;7517486351205516412;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914989081904896;7517486351205516412;19;1706095058048863077;1706095058048865200;7579666710569149849;7;3121518460617164278;-2016429308415452948;12202988873987823981;9985421780123550174;1706095058048870894;1706095058048873309;17842995512909630975;235516096;25;1706095058048882234;4;0;8824403589294490923;3401252251256702310
140;130;12009;0;331;2WARPTOL;2;0;37;1707914989085122816;2447738942879109905;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914989085122816;2447738942879109905;13;1706095058050516990;1706095058050519263;1396902877371434668;1;8468758159729770120;-7222105380434850495;5368299625595468827;10733200252894591395;1706095058050525027;1706095058050527615;15996933307208815551;282931915;22;1706095058050537061;5;1;-2928228023317335270;5961967076551702599
140;130;12009;0;331;2WARPTOL;2;0;38;1707914989085930240;15146816770712173922;K2CDW2WARPTOL03;ETLX;DSS_CDW_test;7;7;7;4871479418555692688;92;6Ta980PnTTI0AYrc3xGHLIZ177OFgTUH4KSgiJIDZo3YFoQBcNrlMar3GAcBQ15tp725Rk;Htk;455828342;0;3467496179;7;1707914989085930240;15146816770712173922;13;1706095058050945795;1706095058050948062;6993856156106790621;15;10948880436366555002;2415407974837047804;15392806539301690096;7194765127158526890;1706095058050953869;1706095058050956337;16932033683157562578;51267762;33;1706095058050965464;2;1;5547652804822711362;49899424694405387
140;130;12009;0;331;2WARPTOL;2;0;39;1707914989089953024;13735497986620573898;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914989089953024;13735497986620573898;4;1706095058053106830;1706095058053109224;6558724500739051832;2;15195638266472835376;-2411346851418647332;1077528495266291046;17028577725215246547;1706095058053115095;1706095058053117664;13424991851917967172;588523366;22;1706095058053126862;3;0;-348396913682960712;15659570475434997583
140;130;12009;0;331;2WARPTOL;2;0;40;1707914989108359680;6520470765950690065;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914989108359680;6520470765950690065;19;1706095058064125633;1706095058064127899;233001034427413435;7;5891869640884843824;2627109974055889700;13250490473994853510;5262807551208349346;1706095058064133766;1706095058064136248;17208809825804667995;645935213;31;1706095058064145193;5;0;-5556402814093273795;15762763773884611098
140;130;12009;0;331;2WARPTOL;2;0;41;1707914989113191936;15955174728926608435;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914989113191936;15955174728926608435;8;1706095058067297892;1706095058067299984;-8942999620084596428;99;8915625191445308759;-8133015542608917466;16968754889379866555;4316900257470730102;1706095058067305810;1706095058067308379;14967492264078643795;993224417;18;1706095058067317489;4;1;3912457435718437994;7408753830941659406
140;130;12009;0;331;2WARPTOL;2;0;42;1707914989117993728;17051469595533386215;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707914989117993728;17051469595533386215;15;1706095058071013868;1706095058071016069;-1366150968089664959;6;6163011792309959754;-7858324020708877285;5439302940893923071;18078858670116567784;1706095058071021777;1706095058071024395;9584707549364627321;921949621;44;1706095058071034724;3;0;2047904971598155708;3829908197977309472
140;130;12009;0;331;2WARPTOL;2;0;43;1707914989125175808;10925954312360604745;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914989125175808;10925954312360604745;1;1706095058076241741;1706095058076243932;-1637750592867232948;8;16477904963176078832;-6596249831586445839;6966519090287392933;816369842935584770;1706095058076249697;1706095058076252284;8186316074497807643;519103305;33;1706095058076261270;2;1;-9121158813372305956;7644172592936982758
140;130;12009;0;331;2WARPTOL;2;0;44;1707914989125969152;5183952923425265957;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914989125969152;5183952923425265957;16;1706095058076841458;1706095058076843570;-4040095664124034699;9;8098040232379172075;3682401507791793783;17353863365191154270;11246296292337303042;1706095058076849325;1706095058076851861;17025829846675002558;636453490;13;1706095058076860864;5;0;-6764601562787628568;10917917098736187756
140;130;12009;0;331;2WARPTOL;2;0;45;1707914989129182208;7863807366640112362;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914989129182208;7863807366640112362;19;1706095058079241140;1706095058079243458;563869152141908805;15;8226446905555278883;-4025060200538550295;2430769134550675944;17766191801380809405;1706095058079248990;1706095058079251486;4443026240154498362;766266667;24;1706095058079260447;1;0;-8626944710909859458;9188148143008488401
140;130;12009;0;331;2WARPTOL;2;0;46;1707914989133937408;18380978801055243948;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914989133937408;18380978801055243948;5;1706095058082959065;1706095058082961365;-453920281180463825;15;3939292744512834250;-7751327923759824733;2834065764014876623;16011259046024836117;1706095058082967087;1706095058082969596;14129828107998779393;177707962;31;1706095058082978568;5;0;-8225525736079191084;8230322985065524606
