msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;indicativeAuctionPrice;indicativeAuctionVolume;orderID;orderPriority;symbolIndex;sequenceTime;orderQualifiers 
92;82;12014;0;331;2WARPTOL;0;0;331;1707914989456174592;2418251402384003712;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914989456174592;2418251402384003712;11;8;4;22;1706095058458544537;15;10112092631181005872;-2237810018878972716;1039464489849420344;10343669076056994841;286446383087033856;889615201;1706095058458553594;2
92;82;12014;0;331;2WARPTOL;1;0;112;1707914989002183936;3700734443600124859;K2CDW2WARPTOL02;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914989002183936;3700734443600124859;1;8;6;14;1706095058405980781;6;17172582775215123121;-5558616474371752187;12298338551219126912;16913679592987559171;31749041011054080;880078379;1706095058405989907;1
92;82;12014;0;331;2WARPTOL;1;0;113;1707914989003026944;8568885824283366312;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707914989003026944;8568885824283366312;23;2;4;21;1706095058406075270;4;12058523889585322143;7318311426520383549;6602328580395624019;4301305565781413287;2172445291798705532;40139414;1706095058406084045;0
92;82;12014;0;331;2WARPTOL;1;0;114;1707914989005067776;5792770560130691359;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914989005067776;5792770560130691359;20;4;2;12;1706095058406173279;17;13024858301211202036;1427057249856963945;14192691852635486681;1319682854505165211;15318759848554566235;889615201;1706095058406182682;5
92;82;12014;0;331;2WARPTOL;1;0;115;1707914989016101632;6724560271582139157;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914989016101632;6724560271582139157;3;8;3;9;1706095058406903789;15;12203798088785050652;-597462373396194410;8168900569525379453;16876438106660635091;16087042408566313518;506920201;1706095058406912943;3
92;82;12014;0;331;2WARPTOL;1;0;116;1707914989022574336;13544069528027521542;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914989022574336;13544069528027521542;18;7;5;15;1706095058407856665;15;3069190929684769745;3898981888266136011;5571092933712613913;1039579860794147150;9842870122898905281;618823017;1706095058407865416;1
92;82;12014;0;331;2WARPTOL;1;0;117;1707914989033810944;7230281563825163976;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914989033810944;7230281563825163976;8;5;7;7;1706095058409795239;14;10285123509585991536;6310729450292823244;4721110175165167316;11977314496254219722;17053316772233612555;105538185;1706095058409803857;4
92;82;12014;0;331;2WARPTOL;1;0;118;1707914989044204288;9221577960204461410;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914989044204288;9221577960204461410;11;4;2;20;1706095058411922132;17;2822419711496883903;8761073247995121246;2716892443601660976;4161281840763013030;5508183725115175650;876746933;1706095058411931072;2
92;82;12014;0;331;2WARPTOL;1;0;119;1707914989049835520;16573015285490644850;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914989049835520;16573015285490644850;19;7;7;0;1706095058413220153;7;16420434729644620643;105566727596069158;2113602438357082052;336869818092333463;15885948076526296818;919853333;1706095058413229056;0
92;82;12014;0;331;2WARPTOL;1;0;120;1707914989054627584;7476404124353772324;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914989054627584;7476404124353772324;22;3;7;7;1706095058414409909;9;17406541882512123736;-6588562504653230811;16920131731091115112;13317127511247970558;1801339156658125009;304152982;1706095058414418808;1
92;82;12014;0;331;2WARPTOL;1;0;121;1707914989056225792;14708154855647301853;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914989056225792;14708154855647301853;8;2;3;2;1706095058414826087;17;668939955975578889;-880015960610339017;6801851007148505677;11119708141294566061;7702667879413387485;687820829;1706095058414835317;3
92;82;12014;0;331;2WARPTOL;1;0;122;1707914989060988928;13445959802703244184;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914989060988928;13445959802703244184;17;5;2;13;1706095058416114105;99;10679758412476430198;4736164378535342827;3125669532394621212;18037740691719657938;1257842398087267175;179555593;1706095058416123267;5
92;82;12014;0;331;2WARPTOL;1;0;123;1707914989064184576;7104661682974804692;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914989064184576;7104661682974804692;21;7;7;21;1706095058417011620;6;2691850633476904462;5695228837239994219;15402648922754162759;3883010041985283976;4553061813612806989;135619081;1706095058417020603;0
92;82;12014;0;331;2WARPTOL;1;0;124;1707914989072995584;8981314061185313407;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914989072995584;8981314061185313407;12;2;5;12;1706095058419671786;7;17404989353950568774;34232664518753481;16182356574581461425;14853618670672155480;5150016932608541002;293632506;1706095058419680891;5
92;82;12014;0;331;2WARPTOL;1;0;125;1707914989076212992;7701696423134177135;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;4877442485009327040;N4;BH9BigX6VIVD0miBMBclwv9tbzoMnFvyMeButt22tC7gZ78l6IY7Uz7GlwEucfIQ7YCjPD;Ejj;2610298077;1;3847417095;7;1707914989076212992;7701696423134177135;1;8;1;11;1706095058420699135;8;6156008774687707777;5422353116871289272;16721769680638960942;13457082425757100744;15831132282841386606;41437899;1706095058420707828;3
92;82;12014;0;331;2WARPTOL;1;0;126;1707914989088950272;18340923875807220638;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914989088950272;18340923875807220638;15;6;7;19;1706095058425682281;15;4820252624998945683;2756513003219057911;9980156537727097671;18229602109772095671;12866824245663332011;548619297;1706095058425691202;0
92;82;12014;0;331;2WARPTOL;1;0;127;1707914989100889600;16148833586584707463;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914989100889600;16148833586584707463;3;2;2;13;1706095058430342816;2;81349203528309812;-6142562152314086389;14954006456771154825;14930887158923133968;9590183031165651880;457170075;1706095058430351881;5
92;82;12014;0;331;2WARPTOL;1;0;128;1707914989104078336;12314879220766224025;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914989104078336;12314879220766224025;23;5;4;20;1706095058431663225;11;2993458094979663626;125205415785889435;13571284135747888752;16781229936393988684;2151863130314616650;213087042;1706095058431672396;3
92;82;12014;0;331;2WARPTOL;1;0;129;1707914989107252992;7466286207256510225;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914989107252992;7466286207256510225;17;2;0;20;1706095058433017639;7;9797293152479929002;-5867048268978205569;13045979525178115497;8752497356245601991;13278968032481133089;579919728;1706095058433026590;4
92;82;12014;0;331;2WARPTOL;1;0;130;1707914989114374400;12877119871508058317;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914989114374400;12877119871508058317;8;4;7;17;1706095058436468375;5;17068445555300178025;-9083133318852581764;8625112114517365254;11307663749435596887;10596823166353039625;193650200;1706095058436477193;6
92;82;12014;0;331;2WARPTOL;1;0;131;1707914989115965952;15994583806075682475;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914989115965952;15994583806075682475;20;3;7;15;1706095058437197326;10;7320903175024975446;673897736289814894;6886526803631925412;14488178697804090451;5525580039976089231;587146478;1706095058437206372;4
92;82;12014;0;331;2WARPTOL;1;0;132;1707914989135135232;17034468492379577318;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914989135135232;17034468492379577318;7;3;2;5;1706095058446575615;9;7058519909579278530;7382191971734144223;7192402421639339313;4528048389048752490;7772820888360912190;137559582;1706095058446584650;1
92;82;12014;0;331;2WARPTOL;1;0;133;1707914989147874304;13111723822919959857;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914989147874304;13111723822919959857;17;1;7;1;1706095058453500284;10;29670047278525603;-6014208607546858349;3215401646083724539;2459792187529167568;12148807622815769932;710897910;1706095058453509261;1
92;82;12014;0;331;2WARPTOL;1;0;134;1707914989152629504;5362048185457058662;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914989152629504;5362048185457058662;18;2;6;0;1706095058456223913;14;12547577238526904938;8188414656890355909;15718342418121928305;7473439316372580687;6540337406825049737;317605844;1706095058456232824;6
92;82;12014;0;331;2WARPTOL;1;0;135;1707914989153431552;12364444743740619645;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914989153431552;12364444743740619645;12;5;7;8;1706095058456681312;2;12287419057049732050;-1285499115622068675;6834932422667812663;137813448059750814;7265756976091847344;105538185;1706095058456689992;1
92;82;12014;0;331;2WARPTOL;1;0;136;1707914989458601728;6119083385462521769;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914989458601728;6119083385462521769;7;4;4;5;1706095058459962562;14;17908962183979724998;-5072920514588575144;13771584923065208223;4341822058494951735;2994338187787122708;274114089;1706095058459971606;1
92;82;12014;0;331;2WARPTOL;2;0;124;1707914989015265536;14453772414006496234;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914989015265536;14453772414006496234;14;6;7;19;1706095058406777786;7;1375317859026716328;-4342417451872645976;10264616853405176397;599692823655384459;8747907211999302332;584956955;1706095058406794547;5
92;82;12014;0;331;2WARPTOL;2;0;125;1707914989019351040;12267741019774139324;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914989019351040;12267741019774139324;21;8;4;13;1706095058407370053;99;11999613786325160999;4458505465924641552;3905944821766475163;16849051338383044484;13325729337409647697;32654720;1706095058407379223;1
92;82;12014;0;331;2WARPTOL;2;0;126;1707914989026599680;5077529265630095182;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914989026599680;5077529265630095182;5;4;7;18;1706095058408501712;14;4724283757091396095;-8248265989034490822;8171602520527347990;3831961456630323196;4612526364702941869;687820829;1706095058408510802;3
92;82;12014;0;331;2WARPTOL;2;0;127;1707914989039402496;3963928790448340674;K2CDW2WARPTOL03;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914989039402496;3963928790448340674;11;4;2;5;1706095058410898928;1;1208401683848837521;-8553309832861895567;248243368810277601;12257256236873495645;13748763812903181698;733634346;1706095058410907727;1
92;82;12014;0;331;2WARPTOL;2;0;128;1707914989045038592;8001241901746897666;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914989045038592;8001241901746897666;16;5;3;18;1706095058412101081;10;9203560110895289990;-7452755430820454425;8159421124794314537;2197744724083647777;17110961430000276875;882027164;1706095058412109853;0
92;82;12014;0;331;2WARPTOL;2;0;129;1707914989047432960;6322466158226839496;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914989047432960;6322466158226839496;13;1;6;2;1706095058412651622;14;1437246205548149646;6091776985213557069;4244376022543299578;16604619810532661732;16293169135815383758;235516096;1706095058412660486;2
92;82;12014;0;331;2WARPTOL;2;0;130;1707914989052217088;9611551067779459208;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;8943933701115578874;9G;VQlHFNtQYKhFqxHOD5ncjSC1q8uP7mF3yNEdGv1lFbzOiydlcyhTylb07Rq625ymS1twaz;Xr7;3629286593;0;235437051;7;1707914989052217088;9611551067779459208;1;3;0;8;1706095058413805772;2;9119643135569320389;-6689218369695003813;13041506234707066928;7804205052742929394;8957386121906091266;955011091;1706095058413814684;1
92;82;12014;0;331;2WARPTOL;2;0;131;1707914989053836544;9357235740396875859;K2CDW2WARPTOL03;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914989053836544;9357235740396875859;23;6;6;11;1706095058414206130;2;14578243190133411520;519012056137039398;7577115803980085863;4166060863518218781;12303364209942163778;338709066;1706095058414215213;3
92;82;12014;0;331;2WARPTOL;2;0;132;1707914989057021440;6541576917832013264;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914989057021440;6541576917832013264;14;3;5;8;1706095058415036255;15;7040217143735163199;6077060017791951004;6012786459650538307;14341048621093279330;12166565923837835134;786357755;1706095058415045002;2
92;82;12014;0;331;2WARPTOL;2;0;133;1707914989059401984;4451770105678774302;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914989059401984;4451770105678774302;11;3;2;24;1706095058415673674;9;8411222068585308141;943994504716790261;10928279037175843778;14815471898922525096;7175883061021680743;641399268;1706095058415682487;4
92;82;12014;0;331;2WARPTOL;2;0;134;1707914989065799680;14038193865910089209;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914989065799680;14038193865910089209;6;1;3;17;1706095058417472724;5;15217235733065824846;6091068648000629038;8241931782085583945;18105799665947511599;12230501250784119590;15674241;1706095058417481738;6
92;82;12014;0;331;2WARPTOL;2;0;135;1707914989068997888;7194245967406448798;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914989068997888;7194245967406448798;9;4;4;6;1706095058418424428;1;8187475726347459574;-8370120257479820602;291353797659952665;17873502423260846467;10612316079032190548;659932215;1706095058418433285;4
92;82;12014;0;331;2WARPTOL;2;0;136;1707914989075412224;15964636133404335303;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914989075412224;15964636133404335303;1;5;4;0;1706095058420438361;4;7078697383140360952;-8399349766079505747;13022661054863018673;5193190961087990671;11312148763541609848;906768783;1706095058420447344;0
92;82;12014;0;331;2WARPTOL;2;0;137;1707914989084996352;7651305494299786892;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914989084996352;7651305494299786892;11;8;0;23;1706095058423684765;4;6810573070625554398;4133012807007238776;2482447192346488751;2866839865283101830;14082964351442111312;502919184;1706095058423697230;3
92;82;12014;0;331;2WARPTOL;2;0;138;1707914989087367680;14862560500440630140;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914989087367680;14862560500440630140;15;5;4;8;1706095058425096062;5;10436751090841582984;-1252961862634614017;11538026153527065283;7221154805004970257;9525634249405270356;636453490;1706095058425105134;2
92;82;12014;0;331;2WARPTOL;2;0;139;1707914989088162048;4946990501336260316;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914989088162048;4946990501336260316;4;7;0;9;1706095058425388871;99;17038694244192701005;-663103556216004079;4221999200478546004;1121276346023072699;11196062850410376760;213087042;1706095058425397810;6
92;82;12014;0;331;2WARPTOL;2;0;140;1707914989104880640;4205871602187408653;K2CDW2WARPTOL03;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914989104880640;4205871602187408653;1;6;1;2;1706095058432002871;14;604895421869318888;-9147706371016425026;10618672243348110158;8458121796528838983;5465579015065427165;624214946;1706095058432011753;1
92;82;12014;0;331;2WARPTOL;2;0;141;1707914989110406912;6470129963884835762;K2CDW2WARPTOL03;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914989110406912;6470129963884835762;8;4;5;15;1706095058434688465;10;9951604810458845353;2086431636395293905;13933174504854983203;17356486704598035111;9257536941466490136;762062763;1706095058434701829;6
92;82;12014;0;331;2WARPTOL;2;0;142;1707914989130315520;11532914780758029626;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914989130315520;11532914780758029626;15;6;1;17;1706095058444116661;2;9326002804030740448;-867923804103964942;7906727949682785022;7322312707499200765;5715692145734098227;397856163;1706095058444125574;3
92;82;12014;0;331;2WARPTOL;2;0;143;1707914989133518592;18401130006972649900;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914989133518592;18401130006972649900;20;2;4;19;1706095058445749690;8;15038674513259809315;4850116934589687381;14269926393512403450;13726786999637234378;12921205221266803390;966477508;1706095058445758581;3
92;82;12014;0;331;2WARPTOL;2;0;144;1707914989461812992;14811738489788998696;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914989461812992;14811738489788998696;10;8;7;7;1706095058461899676;7;9189045594253845246;1203549454065905992;8380228071679704101;17279109882332543774;1553730280462684479;154123499;1706095058461908634;3
92;82;12014;0;331;2WARPTOL;2;0;145;1707914989464178176;9797848753709280687;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;14761009529419667952;aD;mojCgy7BXlXPGI63DNU3a0uABAYLomA80ZrKAEd5S7V9LfwSPUjVPNA1xFA3ivzUQ4M9Wl;oqS;3649434989;1;2752062206;7;1707914989464178176;9797848753709280687;7;2;0;17;1706095058463368984;9;6875073044331279553;-1181893671853279541;14921371430039998137;104772556553904287;14261878983084947389;911386486;1706095058463377787;3
92;82;12014;0;331;2WARPTOL;3;0;110;1707914989021778944;11746530240628261332;K2CDW2WARPTOL04;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914989021778944;11746530240628261332;6;3;7;7;1706095058407732881;10;16554297091459875829;-3623330480957008064;17124777434888314351;2627608032979635052;13823023725518903185;743125215;1706095058407741821;4
92;82;12014;0;331;2WARPTOL;3;0;111;1707914989025805824;9089178423757193971;K2CDW2WARPTOL04;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914989025805824;9089178423757193971;4;5;2;23;1706095058408369485;5;14208206028973422289;-963699733124821600;11571831985877261916;4795649649694630731;3091451599165122566;958972949;1706095058408378524;6
92;82;12014;0;331;2WARPTOL;3;0;112;1707914989032196864;12021665201494108159;K2CDW2WARPTOL04;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914989032196864;12021665201494108159;13;2;6;24;1706095058409493918;99;6363839007888393482;7183647310157626784;10959580452110102063;1649505700696664863;2635433356831367094;338709066;1706095058409503063;3
92;82;12014;0;331;2WARPTOL;3;0;113;1707914989034608896;7215822214699651152;K2CDW2WARPTOL04;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914989034608896;7215822214699651152;7;8;6;8;1706095058409947344;2;12291776843731781294;7834255556001157239;12780214028992930012;15080490418330756203;17982508060084267400;880524655;1706095058409956280;5
