msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;indicativeAuctionPrice;indicativeAuctionVolume;orderID;orderPriority;orderType;timeInForce;symbolIndex;sequenceTime;orderQualifiers 
94;84;12011;0;331;2WARPTOL;1;0;84;1707914989137953280;13802748879902781950;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914989137953280;13802748879902781950;5;1;0;14;1706095058264194239;10;14186058488202500225;1783126849710119032;14663210689518713123;227459022390009584;8823132050202565621;6;2;733634346;1706095058264208924;1
94;84;12011;0;331;2WARPTOL;1;0;85;1707914989143208448;19935618311832770;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914989143208448;19935618311832770;20;4;3;9;1706095058266710660;99;110630189529647424;4530700797548151104;15282572427105463161;4383656794322734775;5276550593611140872;2;2;198522762;1706095058266725722;2
94;84;12011;0;331;2WARPTOL;1;0;86;1707914989150528000;4052052378717367316;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;7098185481396160225;K4;lpS6vWoUolUmGWHXkKXlicPLknfumE7IxQayxm2dfpRvYdKxbr1X7YLTpuIk33RVcylHsr;ERY;2210663297;0;3262542249;7;1707914989150528000;4052052378717367316;16;6;0;1;1706095058270661828;99;11916534074048230757;2529526489311204155;14173618620900918380;8206845504454389958;4095637548320591771;6;5;366139516;1706095058270676722;3
94;84;12011;0;331;2WARPTOL;1;0;87;1707914989467816704;11117136626912585111;K2CDW2WARPTOL02;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914989467816704;11117136626912585111;20;1;0;11;1706095058281264390;14;5212258937752082839;3408500149877998364;4817861760678667044;3491841874340292203;12900978449624340473;5;3;624214946;1706095058281279301;4
94;84;12011;0;331;2WARPTOL;2;0;61;1707914989010205952;254934922800138897;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914989010205952;254934922800138897;15;2;0;9;1706095058227180517;7;8995872809014791655;-1045672006434968944;9680488331405171334;9653214645245242989;1867494851949092642;7;4;958873221;1706095058227195989;3
94;84;12011;0;331;2WARPTOL;2;0;62;1707914989026659584;10924702918631544113;K2CDW2WARPTOL03;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914989026659584;10924702918631544113;5;5;2;4;1706095058228692538;14;12275678029533041480;3482335136729019675;7993927508088897218;6274662617389311919;6077713613821333476;11;3;315494969;1706095058228712217;4
94;84;12011;0;331;2WARPTOL;2;0;63;1707914989037017856;7468852823702167954;K2CDW2WARPTOL03;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;1707914989037017856;7468852823702167954;11;1;4;15;1706095058230395971;6;104038856963117477;-1940000029434294380;3095697056587195103;7188392459518773352;12238759937483062510;6;2;586141911;1706095058230410598;6
94;84;12011;0;331;2WARPTOL;2;0;64;1707914989077223424;6697498554416414113;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914989077223424;6697498554416414113;15;6;2;12;1706095058239558692;99;703805643255366097;6852660119339597598;12731821836153913346;11821557194437256964;12940592626976133437;9;8;836350944;1706095058239573206;1
94;84;12011;0;331;2WARPTOL;2;0;65;1707914989078848512;16820374899003934872;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914989078848512;16820374899003934872;7;7;2;15;1706095058240065331;1;5455056142022369680;2284069865681027708;14289689598134491363;17170787176297273956;611521936023350320;3;2;132552347;1706095058240079984;1
94;84;12011;0;331;2WARPTOL;2;0;66;1707914989090134528;10402200946980869462;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914989090134528;10402200946980869462;8;6;0;23;1706095058243860965;1;9282790839925158807;345479002394281456;1934659673074253985;6209583249319556492;8586813641926021824;12;3;397856163;1706095058243876739;0
94;84;12011;0;331;2WARPTOL;2;0;67;1707914989107879680;16237996776249655133;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914989107879680;16237996776249655133;6;8;1;23;1706095058250381386;15;10119165502937816395;-3174418857049224852;6806064788862529229;56191096788040202;2645451007379326678;8;10;105108297;1706095058250396226;3
94;84;12011;0;331;2WARPTOL;2;0;68;1707914989109472000;1960632978624604880;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914989109472000;1960632978624604880;1;3;2;13;1706095058251053088;1;16147668553275796616;-4295199783734832097;9977431558414628127;9298925299813050344;10572744923604086926;7;7;236162361;1706095058251067852;6
94;84;12011;0;331;2WARPTOL;2;0;69;1707914989125634304;3625587644364038122;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914989125634304;3625587644364038122;9;3;0;5;1706095058258244486;8;8046114004232086770;-3624310545129446525;11969698978512992820;8153061508020321538;15605704823848405484;7;5;104997053;1706095058258259320;1
94;84;12011;0;331;2WARPTOL;2;0;70;1707914989138775040;398115305286643865;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914989138775040;398115305286643865;17;4;0;1;1706095058264605434;6;6048779022311906919;-6630931877952805348;3942494439710957229;9755935123900422505;8516189825582045720;4;10;912775729;1706095058264620393;1
94;84;12011;0;331;2WARPTOL;2;0;71;1707914989144019968;17037783244342291090;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914989144019968;17037783244342291090;16;7;2;18;1706095058267143462;14;17005945052428115255;8040137216469406304;9745267098432499220;3634708252866827533;3752913569126097718;12;7;453799485;1706095058267158362;5
94;84;12011;0;331;2WARPTOL;2;0;72;1707914989458871808;1599281506451310973;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914989458871808;1599281506451310973;23;7;4;12;1706095058275950772;11;13201309293204687726;-1478177104278572329;11552552706658290785;15584761545867291463;12876689858256656209;11;3;365314678;1706095058275966019;5
94;84;12011;0;331;2WARPTOL;2;0;73;1707914989460509184;13483042897603277128;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914989460509184;13483042897603277128;3;8;2;16;1706095058276895288;17;5119743539433094309;7917470461770262870;1544377548856353782;1958381232284760580;17178989609611326368;11;8;236162361;1706095058276910553;3
94;84;12011;0;331;2WARPTOL;2;0;74;1707914989471006976;7253833106040439242;K2CDW2WARPTOL03;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914989471006976;7253833106040439242;4;1;0;11;1706095058283258060;9;16327822025048167252;8911957557655436536;7811900691864776689;4821631165634824683;8584281714720298619;8;8;53738436;1706095058283273060;1
94;84;12011;0;331;2WARPTOL;2;0;75;1707914989475058944;1194347681375265487;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914989475058944;1194347681375265487;6;7;0;4;1706095058285795864;7;17338386155583108969;5601122123455032584;5411806446864385980;11836307088590433277;12169975604389090352;3;6;282931915;1706095058285810822;6
94;84;12011;0;331;2WARPTOL;3;0;50;1707914989007522816;10203973993023909976;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914989007522816;10203973993023909976;4;8;7;19;1706095058226970354;4;18045081708075899598;-2316439727964040960;16335414221515217348;2852193475671882733;7674168650519671710;12;1;836350944;1706095058226986701;2
94;84;12011;0;331;2WARPTOL;3;0;51;1707914989015100160;15878149809905028963;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914989015100160;15878149809905028963;17;4;6;3;1706095058227605773;11;8571459204987233022;-3855933911398164260;10686805168639865830;12156014807977513620;4158154742807760122;2;0;105538185;1706095058227621387;6
94;84;12011;0;331;2WARPTOL;3;0;52;1707914989018035968;2902060060526268410;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914989018035968;2902060060526268410;7;8;1;0;1706095058227842280;15;17715653474053395250;-6705035298999894930;10823825306893300015;17065443828803062879;5815325165333305133;3;7;509093810;1706095058227857863;1
94;84;12011;0;331;2WARPTOL;3;0;53;1707914989039463424;17599591397771049510;K2CDW2WARPTOL04;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914989039463424;17599591397771049510;18;3;3;3;1706095058230718005;99;9003879741615895592;3126689053264560238;4196540936529659077;8263056470292633176;4460072520533447554;11;2;869985226;1706095058230733030;2
94;84;12011;0;331;2WARPTOL;3;0;54;1707914989056861440;9501119101948232938;K2CDW2WARPTOL04;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914989056861440;9501119101948232938;2;8;1;21;1706095058233929499;4;4503475128737821205;-3632046976686190128;7709442212252730617;9250721990485879486;10878775377848732196;8;6;338352934;1706095058233944267;3
94;84;12011;0;331;2WARPTOL;3;0;55;1707914989070708480;1213999040257205374;K2CDW2WARPTOL04;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914989070708480;1213999040257205374;12;8;1;8;1706095058237599156;17;6778421682073131949;6447135304144346182;8322105875439533187;16206892372269801019;1792286397875887212;9;5;53738436;1706095058237614097;6
94;84;12011;0;331;2WARPTOL;3;0;56;1707914989076370944;2596423914386295320;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914989076370944;2596423914386295320;14;4;1;17;1706095058239309522;2;8919351055458091188;5884309864096582287;10638359556776025183;15367018041838972552;13859642721241041042;12;0;912775729;1706095058239324248;0
94;84;12011;0;331;2WARPTOL;3;0;57;1707914989078044928;12514838365563724790;K2CDW2WARPTOL04;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914989078044928;12514838365563724790;10;7;2;12;1706095058239813185;7;1470899812048980664;426876680284982829;1442589356296366092;12252456867758036999;6011443273931625412;7;5;869985226;1706095058239827781;2
94;84;12011;0;331;2WARPTOL;3;0;58;1707914989084453120;14337514996012685880;K2CDW2WARPTOL04;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914989084453120;14337514996012685880;19;2;6;11;1706095058241907450;14;4439527693691553828;-2510903794234773572;4077001092005083776;2770561898276464456;13575201326676077130;11;4;132552347;1706095058241922186;0
94;84;12011;0;331;2WARPTOL;3;0;59;1707914989091732736;573610851947600408;K2CDW2WARPTOL04;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914989091732736;573610851947600408;14;2;2;13;1706095058244446063;7;6310808261426904295;1728769225309099144;7519792175357678674;16532188794306829146;1303167530065647666;5;6;906768783;1706095058244461232;0
94;84;12011;0;331;2WARPTOL;3;0;60;1707914989092528128;18229350943115101502;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914989092528128;18229350943115101502;15;6;5;11;1706095058244742053;15;15978798103014178875;1814635237900642640;1698490948839913778;4442371381283497224;16975276745303592992;1;0;190979236;1706095058244756845;3
94;84;12011;0;331;2WARPTOL;3;0;61;1707914989101317376;9653049737393367168;K2CDW2WARPTOL04;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914989101317376;9653049737393367168;23;3;3;24;1706095058247785081;8;4642915962601409822;-7447485319222222201;9201558505693069810;3259053177086756689;2781062963142411224;8;2;843359534;1706095058247799909;1
94;84;12011;0;331;2WARPTOL;3;0;62;1707914989102119680;9746226796377607806;K2CDW2WARPTOL04;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914989102119680;9746226796377607806;3;3;7;11;1706095058248110837;5;13449061680941497447;4630207467700117398;8624911708403950649;10647860571409005980;15751909076266991153;10;4;457170075;1706095058248125820;3
94;84;12011;0;331;2WARPTOL;3;0;63;1707914989106224128;15276898142078560527;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914989106224128;15276898142078560527;12;2;0;3;1706095058249723804;7;6013051096186147261;1478758305259876307;14291793479075444674;6244390148251610245;3255078493281720753;9;3;302074901;1706095058249738496;4
94;84;12011;0;331;2WARPTOL;3;0;64;1707914989131250944;14185561716746312053;K2CDW2WARPTOL04;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914989131250944;14185561716746312053;4;5;0;24;1706095058260955896;15;9531536373459084551;1366686623594297112;10557888842398021856;9812900320913448394;3480225985173583304;4;10;650176422;1706095058260970678;0
94;84;12011;0;331;2WARPTOL;3;0;65;1707914989145641472;26355525369992992;K2CDW2WARPTOL04;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914989145641472;26355525369992992;1;2;7;11;1706095058268021757;10;1871535181807810749;8006694871972758170;16726770492699827958;3221086498543603876;18218556359989179780;2;4;576024396;1706095058268036720;1
94;84;12011;0;331;2WARPTOL;3;0;66;1707914989148134400;4875375170437705459;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914989148134400;4875375170437705459;9;5;3;16;1706095058269340529;4;9665041882607432849;4755094161638956824;16327924719864142203;11683340070437082723;11947879624143491882;6;8;315863755;1706095058269355381;3
94;84;12011;0;331;2WARPTOL;3;0;67;1707914989149739264;11548039246373485026;K2CDW2WARPTOL04;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914989149739264;11548039246373485026;15;1;4;23;1706095058270219849;6;8600584865327085773;7021018430165451331;12792435047443813765;2115676794599969996;14658123919628538360;13;4;548619297;1706095058270234850;2
94;84;12011;0;331;2WARPTOL;3;0;68;1707914989461326080;10111599785706267288;K2CDW2WARPTOL04;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914989461326080;10111599785706267288;10;2;4;17;1706095058277369560;1;3153731507067513431;3304508184417453069;1311305339805538176;189414374259298368;13431607668265467949;9;7;25531303;1706095058277384575;6
94;84;12011;0;331;2WARPTOL;3;0;69;1707914989469409792;17132002975126365072;K2CDW2WARPTOL04;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914989469409792;17132002975126365072;10;7;0;22;1706095058282254861;14;5944586446801510371;-1940104272330874213;2989518707802539281;9033583474521692403;15421500837147115741;11;5;854171136;1706095058282269914;2
94;84;12011;0;331;2WARPTOL;3;0;70;1707914989472663808;16085294254075993221;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914989472663808;16085294254075993221;14;8;2;1;1706095058284265786;8;7296850940615951815;-1398561174955223052;1564045265343787001;2209112021296005643;16754593216508327046;4;4;646191940;1706095058284280666;0
94;84;12011;0;331;2WARPTOL;4;0;57;1707914989024237312;16837519627137490984;K2CDW2WARPTOL05;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914989024237312;16837519627137490984;13;3;5;21;1706095058228316387;14;5705683832841020348;-4632267413729455434;2077324071328270530;16568509032072212346;11729342809708770116;7;8;671031343;1706095058228331751;0
94;84;12011;0;331;2WARPTOL;4;0;58;1707914989025863424;3619583884709094259;K2CDW2WARPTOL05;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914989025863424;3619583884709094259;9;6;3;17;1706095058228565069;15;3624461607280951415;8836161693009972351;14890400222238161369;3097331252652317638;13119257866420000499;4;10;889615201;1706095058228580256;3
94;84;12011;0;331;2WARPTOL;4;0;59;1707914989043007488;7780478236172847623;K2CDW2WARPTOL05;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914989043007488;7780478236172847623;19;5;4;22;1706095058231196824;6;14790481949166859843;2953366940121294612;6837002959331938629;11684791643278654304;489351528836042606;6;10;857233523;1706095058231211858;4
94;84;12011;0;331;2WARPTOL;4;0;60;1707914989049632512;1868984138783842946;K2CDW2WARPTOL05;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914989049632512;1868984138783842946;10;7;2;11;1706095058232218388;5;4817381004707218148;-4256830385223669064;320358167504499299;13661901723577691203;16943358124452881223;7;10;876746933;1706095058232233119;0
94;84;12011;0;331;2WARPTOL;4;0;61;1707914989058475520;8740066971366591856;K2CDW2WARPTOL05;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914989058475520;8740066971366591856;12;8;0;20;1706095058234327847;4;10047758639129092793;8685820863650236918;158676549035575044;1208539152758279869;8585616981694809481;3;4;154123499;1706095058234342727;0
94;84;12011;0;331;2WARPTOL;4;0;62;1707914989074682624;3806737628909622558;K2CDW2WARPTOL05;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914989074682624;3806737628909622558;17;3;0;18;1706095058238812741;17;11838995626417621877;-4237305332540590594;13860072930638552711;14171184045910407432;16642765469637573524;8;0;588523366;1706095058238827680;0
94;84;12011;0;331;2WARPTOL;4;0;63;1707914989081262592;10133884184218144922;K2CDW2WARPTOL05;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914989081262592;10133884184218144922;16;7;5;16;1706095058240841744;14;1391721962015994021;-2713080977665674528;279986210129053935;6382866503424152637;12618107151043213186;6;3;225699642;1706095058240856442;6
94;84;12011;0;331;2WARPTOL;4;0;64;1707914989095616000;1241766036200016778;K2CDW2WARPTOL05;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914989095616000;1241766036200016778;2;7;1;5;1706095058245628323;5;4904279265991275944;512994995967043813;17046723323657282342;321490743495353563;4884206847536693758;9;5;468896029;1706095058245643026;4
94;84;12011;0;331;2WARPTOL;4;0;65;1707914989098048000;6964044743036502607;K2CDW2WARPTOL05;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914989098048000;6964044743036502607;3;8;6;5;1706095058246536673;14;13510529220247783923;5521342043372182991;13870542686663406846;4036276366268923923;12657850002856572433;9;10;971929135;1706095058246551432;4
94;84;12011;0;331;2WARPTOL;4;0;66;1707914989105423872;4451476371847416394;K2CDW2WARPTOL05;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914989105423872;4451476371847416394;2;5;5;5;1706095058249395635;15;16782527298784643337;-8487715263034175843;10887609961705242145;14746119655308530722;7019261974854202067;1;4;587146478;1706095058249410601;2
94;84;12011;0;331;2WARPTOL;4;0;67;1707914989111101184;14217112671598714177;K2CDW2WARPTOL05;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914989111101184;14217112671598714177;2;4;1;1;1706095058251736906;14;2294138969756884791;3506350308135200470;1212495820838496965;10017369651078042375;930132608638655831;10;10;457170075;1706095058251752040;2
