msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;executionID;eMM;eventId;symbolIndex;bookIn;lastTradedPx;lastShares;vWAP;tradeTime;tradeType;sequenceTime;tradeUniqueIdentifier;tradeParkingActionIndicator 
109;99;12016;0;331;2WARPTOL;0;0;1442;1707914989658076672;5664139489420822883;K2CDW2WARPTOL01;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914989658076672;5664139489420822883;2992598155;11;896212832036743761;624214946;1706095058756707741;511755175;2531;6446690103940468187;1706095058756716712;13;1706095058756723055;wvpvJpsbUH9xdDOd;2
109;99;12016;0;331;2WARPTOL;0;0;1443;1707914989658866432;1028839821478617713;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914989658866432;1028839821478617713;1084229488;17;4788809771184185721;132552347;1706095058757568010;710189450;3383;-7479226623898581725;1706095058757576838;47;1706095058757583110;OxUsc4dEuJmSiZNB;2
109;99;12016;0;331;2WARPTOL;0;0;1444;1707914989659653120;3576256279165478343;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914989659653120;3576256279165478343;2576028519;9;2240227194258292747;104997053;1706095058758453292;924167087;1165;-2249472114790694551;1706095058758462353;50;1706095058758468861;XV5LGlvARBHob8HC;1
109;99;12016;0;331;2WARPTOL;0;0;1445;1707914989660442368;12811140949100945776;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914989660442368;12811140949100945776;3961500306;6;16411985358739456445;293632506;1706095058759320002;344862792;638;-3394809279295707762;1706095058759329122;42;1706095058759335426;8SUufl72BPkPDuv3;1
109;99;12016;0;331;2WARPTOL;0;0;1446;1707914989661235968;2274119852006586622;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914989661235968;2274119852006586622;3398612787;8;8187867931011389840;225699642;1706095058760190937;471731556;3320;2846875232571675730;1706095058760200001;24;1706095058760206140;FKqYhnrsEeeBzSIv;3
109;99;12016;0;331;2WARPTOL;0;0;1447;1707914989662022144;17082058792727533928;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914989662022144;17082058792727533928;1192457342;17;649691409609191011;338352934;1706095058761062490;404104872;3478;-3900917326567859844;1706095058761071517;10;1706095058761077748;94dIrVnkLHgV0JcX;2
109;99;12016;0;331;2WARPTOL;0;0;1448;1707914989662814720;5309871381930685463;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;18020418402651892188;OR;Zqxw76YAwHF4CI2lXYRKsjYDvlFVYwXDj8S4uHSIDXXCDD0KsVTeAIiCJss7o90QwqYLdy;pBm;2122758401;0;1600713454;7;1707914989662814720;5309871381930685463;1578426750;8;3395692432321972080;326226168;1706095058761935358;576289037;4728;8971526706246907435;1706095058761944191;34;1706095058761950623;TcnZpMopfzMsF6BS;3
109;99;12016;0;331;2WARPTOL;0;0;1449;1707914989663621888;8342183615627158794;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914989663621888;8342183615627158794;2614689257;4;18058524594317712378;653494834;1706095058762798158;277181895;4272;-6282094073904664690;1706095058762807192;38;1706095058762813712;VfuESRuA5jpzIuLy;2
109;99;12016;0;331;2WARPTOL;0;0;1450;1707914989664421888;3023237739665168864;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914989664421888;3023237739665168864;2084543995;2;12542100968889066297;839729658;1706095058763658285;744902006;4879;-8911583217894013157;1706095058763666935;6;1706095058763673100;7oUtS9wrkbiaLSSK;1
109;99;12016;0;331;2WARPTOL;0;0;1451;1707914989665219328;12466095501323619761;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914989665219328;12466095501323619761;1126504710;6;16693930737472402375;919853333;1706095058764521432;117701532;2657;-77873986258657861;1706095058764530533;7;1706095058764536870;PeUGVIqtheWt8os8;2
109;99;12016;0;331;2WARPTOL;0;0;1452;1707914989666006016;8906850057077346932;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914989666006016;8906850057077346932;773461203;5;7376207763075186851;449655990;1706095058765389965;502255207;3625;8145569455741460939;1706095058765398784;39;1706095058765404858;SSe0NQZL8ABdsxPj;1
109;99;12016;0;331;2WARPTOL;0;0;1453;1707914989666799360;9965280484683426860;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914989666799360;9965280484683426860;2013825264;99;17407920471546920254;315494969;1706095058766258697;524998243;1090;-8852705040382150519;1706095058766267567;7;1706095058766273863;TxdwuQHfCnIDhOqu;2
109;99;12016;0;331;2WARPTOL;0;0;1454;1707914989667580160;12956345680378089783;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914989667580160;12956345680378089783;2959263435;6;15357996360305725262;583228200;1706095058767123638;865076246;3543;-2706797683603192978;1706095058767132277;14;1706095058767138516;LGy6zVDHgdGVcg1c;1
109;99;12016;0;331;2WARPTOL;0;0;1455;1707914989668372736;17437208545276603519;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914989668372736;17437208545276603519;1314042904;4;4402033546588020894;315494969;1706095058767987860;709133395;4500;-3335467065737244987;1706095058767996674;30;1706095058768003006;QH6XbEQ4sJwzFxMV;1
109;99;12016;0;331;2WARPTOL;0;0;1456;1707914989669163776;741257344236216982;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914989669163776;741257344236216982;2755522650;8;6733316282695954493;138846668;1706095058768852016;914563608;624;8611450787189975643;1706095058768860851;43;1706095058768867281;naIrmJXBcmJa0zOA;1
109;99;12016;0;331;2WARPTOL;0;0;1457;1707914989669954304;12809178191171829033;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914989669954304;12809178191171829033;4135970721;4;3276897811058480134;225974287;1706095058769715507;800554902;2845;4420598498388072414;1706095058769724239;7;1706095058769730762;R24VFkLazNiok6NU;2
109;99;12016;0;331;2WARPTOL;0;0;1458;1707914989670745856;6826562836271181665;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914989670745856;6826562836271181665;1316856213;10;14253457500222799143;742696025;1706095058770583247;804407924;3553;8235397592525562703;1706095058770591855;5;1706095058770598198;zi8Ru1FHi0UcNYPg;1
109;99;12016;0;331;2WARPTOL;0;0;1459;1707914989671537920;10182441222064641421;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;1707914989671537920;10182441222064641421;2199353266;17;5818422307645538694;263580681;1706095058771453156;186298866;3096;8209202908655477201;1706095058771462100;13;1706095058771468451;QsXhnHUqwpLO2TcN;2
109;99;12016;0;331;2WARPTOL;0;0;1460;1707914989672319488;4975496856762585783;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914989672319488;4975496856762585783;526204109;9;7898199106140364159;304152982;1706095058772305901;108057200;2702;1009211258291006939;1706095058772315611;15;1706095058772321994;6MwVLO3CnZwV6sIc;2
109;99;12016;0;331;2WARPTOL;0;0;1461;1707914989673114112;4920150305413821767;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914989673114112;4920150305413821767;3639709583;17;6892998039537092933;453799485;1706095058773191219;872260133;4246;-1907718673630028921;1706095058773200573;12;1706095058773206854;enI96IQTjUSHNa4J;3
109;99;12016;0;331;2WARPTOL;0;0;1462;1707914989673909504;8080589176596220622;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914989673909504;8080589176596220622;1856979659;8;3140256497449575472;648090412;1706095058774194989;15386010;1403;4744373617417421205;1706095058774212381;22;1706095058774223333;T6Ab4086Mv0pqFWL;3
109;99;12016;0;331;2WARPTOL;0;0;1463;1707914989674705152;9938717358400768758;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914989674705152;9938717358400768758;2766469067;15;13139410509794836845;25531303;1706095058775087382;304954340;3290;-4302371384515365214;1706095058775098150;36;1706095058775104850;0uLJGWRReSMuaeOV;1
109;99;12016;0;331;2WARPTOL;0;0;1464;1707914989675488512;18380801024928413125;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914989675488512;18380801024928413125;2720513426;15;17119026191824503107;75493707;1706095058775966589;631521564;3761;3957093080542499463;1706095058775976005;47;1706095058775982255;lOXAJcZXYtVRoqzv;3
109;99;12016;0;331;2WARPTOL;0;0;1465;1707914989676277248;754043537474356331;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914989676277248;754043537474356331;704158917;6;6331843345441604929;870348840;1706095058776838706;135612315;2574;85133310371278313;1706095058776848373;27;1706095058776854831;VjplYD217riH4Pit;1
109;99;12016;0;331;2WARPTOL;0;0;1466;1707914989677061120;1940153706028249703;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914989677061120;1940153706028249703;264985526;99;11868077562881629582;611076622;1706095058777707310;865464534;1287;-7554405058800599152;1706095058777717085;104;1706095058777723321;MgYhwIfBoyA6JRFq;3
109;99;12016;0;331;2WARPTOL;0;0;1467;1707914989677849088;4310936618950443159;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914989677849088;4310936618950443159;3523255676;2;8452807439815815724;584621813;1706095058778573244;534235753;2423;-4018336418939505301;1706095058778582548;25;1706095058778589162;j6DJKaegRv3hOjo1;1
109;99;12016;0;331;2WARPTOL;0;0;1468;1707914989678636544;3835268913007159166;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914989678636544;3835268913007159166;442283213;6;12159054178274660856;889615201;1706095058779447258;956033124;506;-7773744694034026766;1706095058779456450;7;1706095058779462732;O0MRNqUtmvN9Mn9R;2
109;99;12016;0;331;2WARPTOL;0;0;1469;1707914989679423232;11627223370897813048;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914989679423232;11627223370897813048;2074816508;6;14553432637175883883;317605844;1706095058780311827;766663757;3487;3576145936988865873;1706095058780320767;33;1706095058780327213;g6BUgM8kwhvFprDg;3
109;99;12016;0;331;2WARPTOL;0;0;1470;1707914989680213760;3482400801780887828;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914989680213760;3482400801780887828;2480439812;15;13374657234683329538;189069970;1706095058781181689;570730348;1343;-975720283263893756;1706095058781190583;7;1706095058781196872;qjaqkYFO1RHVgQXZ;1
109;99;12016;0;331;2WARPTOL;0;0;1471;1707914989681002240;10122701136554590686;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914989681002240;10122701136554590686;1545325541;8;7452414077323970251;306138594;1706095058782049226;160212688;2613;170392720549223725;1706095058782057940;3;1706095058782064432;jGL9LEWGZAPnc0RY;1
109;99;12016;0;331;2WARPTOL;0;0;1472;1707914989681796864;17977656795099154805;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914989681796864;17977656795099154805;1161177736;10;14749532227019869521;83351337;1706095058782922481;405871287;4367;-1661017117900607657;1706095058782931215;100;1706095058782937415;8GhAa16eFXuNTzvO;3
109;99;12016;0;331;2WARPTOL;0;0;1473;1707914989682579456;11608096464123389363;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914989682579456;11608096464123389363;286652606;4;17356240172965076529;782873053;1706095058783785567;349706417;1844;-5394447079390926189;1706095058783794573;100;1706095058783800871;35VNSQd3p2GTKjvq;1
109;99;12016;0;331;2WARPTOL;0;0;1474;1707914989683365632;4354082223505599029;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914989683365632;4354082223505599029;3257628347;17;10841901390141768593;726810605;1706095058784654053;49235857;3978;-8149378099484150770;1706095058784662780;43;1706095058784668946;fEPFIgC0N1MkukNZ;3
109;99;12016;0;331;2WARPTOL;0;0;1475;1707914989684155648;7828209877288456929;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914989684155648;7828209877288456929;340256070;14;1154560753003088063;37149125;1706095058785521265;796640102;3266;2402599851157294921;1706095058785530264;12;1706095058785536490;wUPabEzlmXGAITZw;1
109;99;12016;0;331;2WARPTOL;0;0;1476;1707914989684942592;10654075959693985175;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914989684942592;10654075959693985175;4088445429;4;5576130959417694490;630708295;1706095058786392013;672109052;2511;2062373089642358770;1706095058786401132;7;1706095058786407495;JGJQjkSrARqMCzl1;3
109;99;12016;0;331;2WARPTOL;0;0;1477;1707914989685731840;16199255160183701486;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914989685731840;16199255160183701486;1729254351;8;17345077672455606720;971929135;1706095058787256857;259413319;3369;-5595136476301569663;1706095058787265768;104;1706095058787272236;UjoIiGxUHWZAs3Sv;3
109;99;12016;0;331;2WARPTOL;0;0;1478;1707914989686516224;2729581547574802180;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914989686516224;2729581547574802180;3220744812;8;17014561276803830355;773240909;1706095058788120740;403558345;2041;-4374499049084743373;1706095058788129535;3;1706095058788135786;wWM6i3w7c99hrLHw;3
109;99;12016;0;331;2WARPTOL;0;0;1479;1707914989687314432;9338414557868124270;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707914989687314432;9338414557868124270;3925897365;14;9211652070668715036;162618251;1706095058788985031;327449478;4065;5619558400455438306;1706095058788994016;19;1706095058789000252;IiVBSIJvhWcmJGXq;2
109;99;12016;0;331;2WARPTOL;0;0;1480;1707914989688111872;5076955186652847551;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914989688111872;5076955186652847551;148429433;11;8688363044920062089;225974287;1706095058789848170;568630119;3878;-368938938809105428;1706095058789857010;48;1706095058789863256;wPlJYbxKq33VwXOl;1
109;99;12016;0;331;2WARPTOL;0;0;1481;1707914989688899072;1381513107705695594;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914989688899072;1381513107705695594;4113550339;1;15681200844553865844;154123499;1706095058790711255;328693328;3468;-98428832730180537;1706095058790720300;43;1706095058790726809;iHUnY4w47ZjCgKM2;2
109;99;12016;0;331;2WARPTOL;0;0;1482;1707914989689679616;13034850563900115670;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914989689679616;13034850563900115670;3115387557;11;6486052781674846465;302074901;1706095058791572877;232028394;303;-1344963955014929347;1706095058791581485;16;1706095058791587653;MDw4ILaoYGS2ckM1;1
109;99;12016;0;331;2WARPTOL;0;0;1483;1707914989690467328;4135461137707633279;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914989690467328;4135461137707633279;562923658;8;3510159172777926530;765519849;1706095058792443905;627996136;595;453541723760056870;1706095058792452623;32;1706095058792458967;6yp70HbSeRbFbYNd;2
109;99;12016;0;331;2WARPTOL;0;0;1484;1707914989691255552;11036589397787697893;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;14023083985803221550;Zn;cbM7jmfmSkhjoVAIY88F9wWuxeuQ4guNlDUrAWX1J5fXD39GlFbiuGfj7xQEkuXk1ZM71J;tYG;369584988;0;1209581377;7;1707914989691255552;11036589397787697893;2838822428;10;5491099297612567676;923345875;1706095058793313849;207385000;214;7071284348154013771;1706095058793322399;5;1706095058793328727;2FKl3PvELvDoUnsQ;1
109;99;12016;0;331;2WARPTOL;0;0;1485;1707914989692048128;12144277329462576442;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914989692048128;12144277329462576442;1033236083;8;7206580246621390080;786357755;1706095058794181827;953515619;2891;5208227930801645281;1706095058794190682;36;1706095058794196964;BL8rQTPY0JPmiRdX;3
109;99;12016;0;331;2WARPTOL;0;0;1486;1707914989692840192;5000330092967577903;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914989692840192;5000330092967577903;2734004743;14;478252472336906020;910422888;1706095058795048608;668721182;4774;-9143463491184279958;1706095058795057452;2;1706095058795063733;e0RxEMJdg9Qvlltx;2
109;99;12016;0;331;2WARPTOL;0;0;1487;1707914989693628672;12418908263109565647;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914989693628672;12418908263109565647;1238459917;9;10524145163029880067;315494969;1706095058795921746;368595733;1211;-3486233373824273079;1706095058795930729;47;1706095058795937030;1zjwFXwbGSOxxczv;1
109;99;12016;0;331;2WARPTOL;0;0;1488;1707914989694418176;17111350682282910477;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;14761009529419667952;aD;mojCgy7BXlXPGI63DNU3a0uABAYLomA80ZrKAEd5S7V9LfwSPUjVPNA1xFA3ivzUQ4M9Wl;oqS;3649434989;1;2752062206;7;1707914989694418176;17111350682282910477;3887415926;4;11389273439984027861;911386486;1706095058796788306;214039046;3119;5651411260992538193;1706095058796796979;48;1706095058796803261;vo6zIqIMHbeoEVKg;1
109;99;12016;0;331;2WARPTOL;0;0;1489;1707914989695211264;7282740654939105817;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914989695211264;7282740654939105817;1562270042;11;3280372371570931460;641399268;1706095058797649612;917752222;736;-9218325513784266790;1706095058797658793;38;1706095058797665131;zm1y8HNnwy5Pa1Kq;3
109;99;12016;0;331;2WARPTOL;0;0;1490;1707914989695995904;16656982851387261664;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707914989695995904;16656982851387261664;1073450419;7;3121843257634973379;136283212;1706095058798517534;470898593;3352;-113629073351694191;1706095058798526495;38;1706095058798532609;R6Eb9CfAC7nDYwz6;3
109;99;12016;0;331;2WARPTOL;0;0;1491;1707914989696785408;8606768051496727433;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914989696785408;8606768051496727433;432013899;1;13836578393480971322;648090412;1706095058799387739;339910739;4167;2461520184079403400;1706095058799397672;37;1706095058799403915;ppkEwERqBLCMlyMM;3
