msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;accountType;ackPhase;ackQualifiers;ackType;bookIn;bookOUTTime;clientOrderID;darkExecutionInstruction;eMM;eventId;executionInstruction;firmID;indicativeAuctionPrice;indicativeAuctionVolume;leavesQty;oESessionID;lPRole;miFIDIndicators;oEGINFromMember;oEGOUTTimeToME;orderID;orderPriority;orderPx;orderQty;orderSide;orderType;origClientOrderID;sTPID;symbolIndex;timeInForce;displayedQty;crossOrderIndicator;quoteReqID;lISTransactionID;wholesaleTradeType;eSCBMembership;isInitiator;messagePriceNotation;sequenceTime;orderQualifiers;regulatorDisplayedQuantity;rFCID;exchangeIOIID;originalOrderType;orderTolerablePrice;FTS_freeText_1;OF_stopPx_1;OF_pegOffset_1;OF_undisclosedPrice_1;OF_disclosedQty_1;OF_orderExpirationTime_1;OF_orderExpirationDate_1;OF_tradingSession_1;OF_stopTriggeredTimeInForce_1;OF_undisclosedIcebergType_1;CF_clearingFirmID_1;CF_clientID_1;CF_accountNumber_1;CF_technicalOrigin_1;CF_openClose_1;CF_clearingInstruction_1;NMOF_tradingCapacity_1;NMOF_minimumOrderQuantity_1;NMOF_accountTypeCross_1;NMSC_originalClientIDShortCode_1;NMSC_originalExecWFirmShortCode_1;NMSC_originalInvestDecisWFirmShortCode_1;NMSC_originalNonExecBrokerShortCode_1;MSC_eventClientIDShortCode_1;MSC_eventExecWFirmShortCode_1;CF1_marketPhaseFlag_1;CF1_marginTradingFlag_1;CF1_accessFlag_1;CF1_traderID_1;CF1_senderLocationID_1;CF1_deskID_1;MCIF_eventInvestorID_1;NMCIF_originalInvestorID_1;ECA_clearingAccount_1;AI_longClientID_1;SCDNM_originalShortCodeType_1;SCDNM_originalShortCodeType_2;SCDNM_originalShortCodeType_3;SCDNM_originalShortCodeType_4;SCDNM_shortCodeRole_1;SCDNM_shortCodeRole_2;SCDNM_shortCodeRole_3;SCDNM_shortCodeRole_4;SCDNM_shortCodeRoleQualifier_1;SCDNM_shortCodeRoleQualifier_2;SCDNM_shortCodeRoleQualifier_3;SCDNM_shortCodeRoleQualifier_4;SCDM_eventShortCodeType_1;SCDM_eventShortCodeType_2;SCDM_shortCodeRole_1;SCDM_shortCodeRole_2;SCDM_shortCodeRoleQualifier_1;SCDM_shortCodeRoleQualifier_2
504;226;12007;0;331;2BLKPTOL;0;0;1962;1707914902046137088;2954407666166001051;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914902046137088;2954407666166001051;1;2;3;2;3;1706095057742832341;1706095057742834753;5032185343750664837;4;4;2876667543378594419;2;2BXlGENC;-647206311098898428;3543287123748928325;15666252299012337998;1615476645656024534;3;2;1706095057742855668;1706095057742858399;165566205226533701;4558909431143760290;-8345679887974630833;1563954778162189494;2;4;5778681532638231388;19374;742696025;5;6109957007117462962;203;10860132873188938453;3463821053;0;20;181;199;1706095057742880492;5;4965192810403203337;527703554;-5145294890813378399;3;3209818963294694070;h8kqD8Zp75FR1LoQI6;-2794381182210943598;87;-6016023639392398284;3088988064911183841;1819393140;52932;1;6;2;Tt6lbIOS;lnAMMfzl;3ChxdpOctvKO;2;4;9;2;3473197899580624247;7;2111097354;585516747;748712592;1559525783;433890408;-880961069;3;0;56;iMQypFphkIdKuk87;ldpZyhah9uK;qOYtORX7B6B;h7b0spqeJuvXWiBZ;BNTFJ8bSWvvs18Bf;Vl6qAW9Y7E17xYTA;AuvfuT2NbDHTCHo1;4;3;4;2;122;12;1;3;23;24;24;23;2;1;1;1;24;22
504;226;12007;0;331;2BLKPTOL;0;0;2231;1707914902077318912;7818088081827075592;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914902077318912;7818088081827075592;7;9;3;4;8;1706095057745906933;1706095057745909321;-7377396199950756094;3;99;4066701356311036869;7;8ivo5Z0I;-6708578702434698112;5205043187977487926;9642878099675492515;7350562896123785220;3;2;1706095057745930592;1706095057745933267;16665843194563440818;9041190343709440015;3630670756922130632;2356394481641010599;1;10;5448047115768297593;43516;357076211;8;15868696726460597116;142;9532646274544384747;1880375888;2;135;42;46;1706095057745955613;1;17487459582874657641;2521307010;3617399110105441891;8;-7192272954795457146;YCwwvETti3MCXG5H3q;3097947341605964375;102;1325755093129643045;14975455873277604156;3807164066;32936;3;10;4;8CtXFmJT;XoCzsgoe;WIQc1TZb9NQf;2;2;4010;1;4894758216375771042;6;1914721262;165263247;1526144735;-1844309493;584593383;-1223203332;3;0;118;ut5H2ArTLYl3cdO5;OHV91qKdTFQ;UjimqCtOBL4;S1lS697bNylEKJ5w;V9KkhxqIUEdLlrGT;9I2wcsFm4TLGcZmu;0opnIP9RZ955v42G;4;1;2;4;17;12;26;26;22;24;23;22;2;1;3;3;23;24
504;226;12007;0;331;2BLKPTOL;0;0;2232;1707914902098139648;3238105179806173213;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914902098139648;3238105179806173213;20;8;7;0;21;1706095057747989027;1706095057747991359;3103582895334898471;0;14;122261405802839893;0;duuq5E9o;1711686867048256989;6747380422477988464;1990461031099526359;18156013237524896213;3;1;1706095057748012974;1706095057748015708;16321063829952821423;16919153847604108801;-1765232356009265577;5788719212023157569;2;6;3770381771253995617;16620;984029995;1;6827505584671349132;159;11454528603173920858;1739657372;2;156;194;167;1706095057748037943;5;11804108860788234485;275369350;-2106134999349347522;11;1870696258365002359;XcWI0Z8RGlS4SXzWCz;3174285958939103709;-115;-2519695363945752418;5315035066850957526;2328803919;47180;1;3;1;8tvo8Mlk;KReyQhl8;Nc8TM52sqOsr;1;9;4008;1;11113265797192165604;6;1529112477;-1005026533;1130554688;-155141270;1187227467;-461547384;3;0;126;Ew43mrDZmvepYwCy;IWZ9aRnGnEa;1mO50zufR0U;Pgw6L4GOpmDAvoLb;tpvsXA8clUWUmOOo;AJS17CLUlcWDt7C2;8NEzd6NmzDoZoIic;2;1;1;3;3;1;122;17;24;23;24;23;2;1;3;12;23;22
504;226;12007;0;331;2BLKPTOL;0;0;2233;1707914902160711936;13810741313481528636;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914902160711936;13810741313481528636;3;13;3;4;5;1706095057754363922;1706095057754366299;7671978401644416631;4;4;2431809571121471384;2;MGzoNQwj;-3372951344346898029;17079676842008395384;9768843596946684994;3659223245705157013;12;1;1706095057754387921;1706095057754390627;890534707117229156;13986442912500230033;1624020280014951808;11240640873566887535;2;7;-7985147302176107421;15024;783519657;3;6706309479585962121;203;1986890378158708507;765065585;1;206;110;25;1706095057754412936;6;813617767769605410;4256854793;-6428619877213489518;4;-8886169059097764884;Rp18NlMs7zhhjsxSLq;6686835472483966853;-39;-2638514707081689119;15998376011641588869;889832208;56756;1;10;2;ahbR17UX;aFv8tDb2;gvmHd9L3VvHA;5;3;10;2;18079026529878354159;7;1905324278;-1687945021;-1219117666;873245113;1135806357;-32986563;3;1;133;7EZcvGKHvGaAfVEW;ed6XFTvoWqV;MI7FNV4fNLq;f3z1u9QQpKQiMShO;cfv8F584w6CDoKQt;MRWphc2pJuKkS1g5;lFGYAknR37sH5BKo;2;4;2;1;12;26;26;17;23;24;24;23;1;1;122;122;23;24
504;226;12007;0;331;2BLKPTOL;0;0;2234;1707914902171137536;7042018021292482131;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914902171137536;7042018021292482131;17;8;5;4;13;1706095057755436464;1706095057755438936;7457180729874954329;2;4;4788138776534078583;7;Qr6C8gAF;-4899618876416422378;1930198544120632962;9365370837849157047;4284451433458629080;3;1;1706095057755460243;1706095057755462981;2606494464086323479;15383185425424153640;-6097512367752840028;5325320144804907431;2;3;-4751033635997075776;24589;457170075;0;13153590741661017761;135;125530401949805783;998349019;0;117;82;27;1706095057755485243;5;15153641732001727964;3625501422;3287120921286055411;3;-126129016501276166;WOMoUqhFoSjty8PEBR;-3532399126047606362;-114;240856643416170984;4590940288224665451;2550004744;57949;3;0;3;lMurP79r;JyGzXxD9;8Tsiwpmk3n7l;4;7;10;1;1078631562247923939;2;-111778296;-1326601480;-352793686;-143810157;-1475290973;-204876558;3;0;251;wzznG5WPvRHg6i5r;di3MARCX4Gf;sLcg1ssmOec;Iq0gqVhDfcFufTrQ;zd09AM7BppqDlBr0;7xuV2Jl0MzSuF1pF;bi5TjvNgn7uD1ebl;1;2;3;1;12;1;26;3;23;24;24;23;2;1;122;26;22;22
504;226;12007;0;331;2BLKPTOL;0;0;2679;1707914902212724480;9232023723364326828;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914902212724480;9232023723364326828;20;1;6;4;24;1706095057759801997;1706095057759804382;-6873974197485812303;3;4;11723164971805829716;2;4NYmP5xa;5681427542508031634;5182476373843375926;14964741239971688032;9222867242517594812;12;4;1706095057759825721;1706095057759828464;13254267859939513924;3432659767150115601;-5699144951684566765;16336906561033352323;1;2;1781596428977404525;3839;765519849;1;15794916219703790295;42;1452483827995466544;1656850452;2;99;168;30;1706095057759850306;2;17514239817507398219;1157267186;5324917768310251924;11;7315985895489426339;GgAj3TJu8BRHtYIwy7;8577409730683896461;-102;-6487011231915065770;10587061314539777172;2135093176;64140;4;6;3;8Z4OmGi8;nPi9m6Cx;tY8kIEFIUt5L;2;3;9;1;8586195018578026107;2;1998936512;1278615346;1876987680;2022762302;-1079768712;1900745318;2;1;95;KUhWwOQ1nXU1uFfK;57el1Fw8SmE;ftiLvkggGla;ZDCI66Nef96U8s2z;8iBaZOxW9LQeqewn;RPjbnTd7o8La2Pti;oc4GXyCAiOhyKiIS;1;1;2;4;26;26;3;12;24;22;24;22;2;1;122;12;22;23
504;226;12007;0;331;2BLKPTOL;0;0;2680;1707914902264749568;15055552312096449222;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914902264749568;15055552312096449222;15;2;3;6;3;1706095057765424756;1706095057765427083;7152360297443713707;1;99;1949907054512445457;3;7ULsYgsa;6456336229588011053;17687553639507444696;6741411735924351924;2991690592077309317;1;0;1706095057765448208;1706095057765450896;7773030532341338034;3917992600430712286;2349968317654700042;2954961216097870319;3;2;4926865575318252639;55929;519103305;3;16577693976807243912;182;16304509219011081894;920458828;0;239;54;84;1706095057765473542;4;7578066228165605734;3025273305;-2225880349174133129;11;3693137000102340838;g64tQ7m5Ly2oHlyf5S;-7549883914608910397;-88;5858814284963886013;16699583735093883024;3733392104;25825;4;10;2;O0oA5O6j;WCryqi0D;M38eCa9UcoTO;3;7;4009;3;4486433093380235183;9;-793132650;-1636475563;-1292670769;-1033454087;1816500884;1003400237;2;0;60;PnrZfBoZOKxFd2XM;TTWslpF3gNw;WdnxVsiOxvE;NKGwHPhhXWaaY2AE;USkO1zPdNFJpHppt;YyCuDEljZIJ0ELhx;ubRdEnFLr2zbZfJP;4;2;3;1;122;3;1;17;24;22;24;23;1;2;122;122;22;22
504;226;12007;0;331;2BLKPTOL;0;0;2681;1707914902305369088;4863325441799152299;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707914902305369088;4863325441799152299;17;9;7;5;15;1706095057768837680;1706095057768840030;-1674039850843531062;3;99;10654013147318406487;6;g1A720h0;8452450830098607492;4217242855729660143;17175164542890747027;15826194579003251678;12;1;1706095057768861313;1706095057768863946;14213179221713529878;13446779213103039715;226561711922021511;1903773167094019069;1;3;-5037986694006377072;61719;845948744;4;9452125905458629551;83;9150958953063808694;189873743;1;229;55;176;1706095057768885973;3;2397054738278098313;882102397;2651031379452489807;7;8495154044665037606;HxlTIjm4spBiqyF20s;-2645437714676173122;-80;-2128807840385679621;8462687925992697101;2627435113;8718;1;6;4;c2GN0ImD;dnvmK9fO;simm6TBdEqZS;5;9;9;2;11092980558258944351;9;-1176837883;-936163444;235022375;-607044870;-1086052302;473708231;2;0;187;QyW8yxnMuMWCnQfm;o94hzOymcCk;qtvgRl4F9Hf;ab6PiPdFYuimXOsq;AIGvuIruW4Z1F0VK;FvF4tD5t3ZgCATIn;FBeX84E3BhIycMVk;1;4;3;3;17;12;3;3;24;22;24;22;2;2;1;1;22;23
504;226;12007;0;331;2BLKPTOL;0;0;2821;1707914902353619712;13581684407975538009;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914902353619712;13581684407975538009;16;4;7;3;12;1706095057773881551;1706095057773884030;-4454274889420750352;0;4;16935048542995797604;7;6Mowdu6F;5157017791212994978;8567779968073798349;12993595209005074733;12500660070962518701;12;0;1706095057773906128;1706095057773908919;11819940746964490808;488700755739372977;1136891819147948253;9559729175332852320;2;5;6591831884256455476;22247;927008545;5;8416611414934614864;204;7361366261426431020;1804797808;0;62;131;55;1706095057773931571;1;14770939524655526632;1796531414;2996712338890252118;3;-6399294139114324661;4aiX3AE2dBEdJi3UyA;-3872794738399933726;67;-5733486524965711221;9413382224411832824;3952936505;65206;3;6;3;Lrt8gr7Q;XQjX6qNq;oWkoWisLUbuj;2;6;10;1;10065303284468152566;8;444325938;790399246;-1988147156;-714600156;-1759661687;913098952;2;1;41;SKK3buWiyPgyAcZi;TsH15wbNgay;USBOu2Hu9On;E54yijtzIUXfdE1c;A4Nmrb0cKq7Dfk8Y;eJYcYnc8iipfjaFp;EmNkOnwSMpGCoQvo;1;1;3;2;1;26;3;17;22;22;24;22;1;1;26;17;23;24
504;226;12007;0;331;2BLKPTOL;0;0;3085;1707914902586637312;10730897486742032939;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914902586637312;10730897486742032939;21;14;2;4;8;1706095057801446097;1706095057801448452;9034707544530986960;4;15;16772012385979113475;3;Vg8iQf9D;596655429286714997;5827372929085976542;7308497832918347108;12059427891734082922;3;2;1706095057801470004;1706095057801472762;14015534177056372746;2100271597733172777;8789978672590635517;16348398827120616743;1;7;5895562766724224922;2707;433085588;6;18266490016981554091;237;13554911992285051150;641499649;1;189;170;244;1706095057801494854;1;17011045697745374192;2428704763;5554849170221253050;1;484881895710383705;yDCPISAoGs8YuafyYL;-4480311691703388980;-9;2078557799619848654;15090913343189767263;831635282;64032;2;10;4;29oBbRw6;kuVqGpg1;PtHJUbLtd8TF;2;4;4010;1;15862711209773666384;7;-1324268827;-898413275;-1039449836;-48143983;-2108260686;1256747509;2;1;5;DEE2j9mx9NP2plk7;vl366ha9Ufa;jI71FW0dOzv;ywCe9vT99wOJEonk;LaOcEvhTgtLh0RcC;DODGWB4yOKAIlVn8;nx8FpfNrjaIWaAmY;2;4;2;4;17;1;26;3;23;22;22;22;1;2;26;12;23;24
504;226;12007;0;331;2BLKPTOL;0;0;3356;1707914902753020672;10311348460215718791;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914902753020672;10311348460215718791;12;10;2;7;0;1706095057823117815;1706095057823120256;-8894473602770621158;4;2;9164288919860131720;0;BysIvTPm;-9003358445529597925;13971650974530197347;3696609507132640386;12861564152545983960;1;5;1706095057823141491;1706095057823144236;13613836360987895598;9977168421623185042;-8582856662816355244;16504192539948286056;1;10;5996705683430964159;41874;15674241;1;16413073268413923654;236;16582654479384138856;3603409552;2;80;54;212;1706095057823166205;6;17068273179356786145;3321490049;6007159405881191456;3;645755443823052624;S73zQ4UvRrpBGKAhtq;2998384595425880997;49;1510646401306820162;15087604583307022457;698665047;15504;3;3;2;hLjIgD58;vsZXywRv;wxF9I2MT576d;4;1;4010;1;5616359400985837747;12;324930655;-1469047310;938363394;1790408906;1490871978;-501269057;2;0;226;CBHYPw4IdMgrRIRM;FwzOgLu99iA;14iy9x2y1E5;v4Tbg8QOrcJUbz1C;1Ycm0nm5vGxMg05T;mRt0RUAERr0B44hz;3nCpJuodgN8avRg0;4;4;3;3;122;12;3;1;22;23;23;22;2;1;122;26;23;22
504;226;12007;0;331;2BLKPTOL;0;0;3357;1707914902815510016;16536161162676467771;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914902815510016;16536161162676467771;20;9;6;0;0;1706095057831272085;1706095057831274418;-32015432116292762;0;7;17903968316202193143;1;4bccgsV6;-5113588762779520398;9930518854743970719;17814043288186209479;17398588853268763997;1;4;1706095057831295613;1706095057831298349;8984399446447673496;6178483807649836900;-2827710668102320707;15382790680379124604;2;1;-2720111627818370110;49091;840387731;8;10571135011648569717;212;8166113620951082453;380489998;1;106;18;12;1706095057831320303;5;8237932531150416481;1655541937;-7577708505549643288;4;-2121510103000441980;2agpNZWdFQMRKb6wAf;8535070702658703556;107;-4816921462918856568;2042384860952722347;2405974528;33530;2;0;4;HxQEUpNo;eCSw6ptI;V3vJWgf885xX;3;8;9;2;3604240333562267423;5;-881985962;-464583361;-1531936837;-1401511414;60527782;-748703270;3;1;247;rdoKZ83HrUowwFXM;IquF2ayLrT2;kdPijiiZ6FE;DzkBhYpoL87Svq17;iVk1SSnQArk65y8J;LSvwAaMTg8v5vXwQ;2SPF30Xb7gg8FvEV;1;3;4;1;17;12;3;17;22;22;24;23;2;1;12;122;24;24
504;226;12007;0;331;2BLKPTOL;0;0;3504;1707914902919627008;3889954077615546051;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;18020418402651892188;OR;Zqxw76YAwHF4CI2lXYRKsjYDvlFVYwXDj8S4uHSIDXXCDD0KsVTeAIiCJss7o90QwqYLdy;pBm;2122758401;0;1600713454;7;1707914902919627008;3889954077615546051;11;7;7;7;14;1706095057844924534;1706095057844926922;6442149780842869139;4;1;5092484162494510026;7;Thu5YXv6;-8452054092073777059;4423821749456116877;9295613076212333503;3113848879954780520;12;0;1706095057844948464;1706095057844951160;12790071281282808336;1580542160937690894;3710482935211360472;12766678092611181709;1;2;8129632248465378947;23477;326226168;8;7869821922627418578;221;13562979078015549976;2002884633;2;60;62;172;1706095057844973357;4;15190763390835527936;1235047959;-2931885934331326448;12;-5488766420862702672;VLJu1xn9kYWetCwqc6;5366248356924171291;77;7017927870984978112;17727544170048247650;2625187286;42486;3;10;1;CmFnzytJ;Zm6G6m2Y;oV5KjAj9s4wt;1;2;8;3;14721371940064224546;1;-1776793234;-1118331473;101050704;-334755623;-1867179528;-1313970046;2;0;89;PlV7OOovgJFRqmYm;5Yp1cfDxf1V;S9VskzSGdDY;O4cxdCwv13WrOULd;G95S53K0UPzOES4e;GDKpqw34Jozb7ONQ;oAabGjZhvwHC9F7I;3;2;1;2;12;1;17;17;23;22;23;22;1;1;26;122;23;24
504;226;12007;0;331;2BLKPTOL;0;0;3505;1707914902940454400;9174845967199305596;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914902940454400;9174845967199305596;3;9;7;6;1;1706095057847651373;1706095057847653693;3558386771291538556;1;2;16271254870167016960;0;7P1kAHLg;3013993448940327385;15699863393737325571;18446040504207496343;6979649685127400622;3;2;1706095057847675047;1706095057847677687;16429156357002499815;4415412286003051474;279770242743528422;11588084013789306999;1;13;-3618022175170666741;62308;235516096;8;16099241763269108810;204;4858585921139960599;271476271;1;71;188;167;1706095057847703216;6;6518136133960847505;2622280801;-8179571838309536227;3;-6605244220165688439;sDM7lepKOLPBRbgb7g;-6910121284949659191;124;-8253293479918276067;6232755253205409052;1422341130;16849;3;10;4;1DP13PNw;LFmLX6ai;5QpkxxOlSUPL;1;5;10;2;17818796057710415072;9;-2048421566;-1018535148;1912530498;59325901;-1019845630;1214083200;2;1;117;N4bjherS3Fcv47Ms;NGe8wUTwKK2;GibQxlyZ0a4;jcUimdhlfrDhUbXi;aKAhsiJOvSBtYf0C;v5LP0EbMDU6QYwWC;dckofml5Lri0Manr;3;1;2;3;17;1;12;12;23;22;22;23;2;2;122;122;23;22
504;226;12007;0;331;2BLKPTOL;0;0;3515;1707914903127918080;9958157011225026519;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914903127918080;9958157011225026519;20;6;5;7;8;1706095057872254938;1706095057872257248;1042423241668886722;0;15;3194314146605235618;4;Tu0a9ZB9;2852653523691958783;13998713627840300338;14516354242608626304;4087389879887818393;3;2;1706095057872278545;1706095057872281226;9835412358256300564;17594365287715787538;4369529778871889249;6700064033253299226;1;13;2925824811233858046;37853;869985226;1;16756699549231974384;88;1080878626219361321;35244787;0;31;121;63;1706095057872303472;3;5764794244830413545;471630998;-1710629451803362565;13;-8021992750826478760;W8SglAYS5sa7uNgp2O;1940868144577466052;-40;7101411275278333448;43573134848686239;2962409305;65103;4;1;1;TraKHwgX;H5UasEix;WSFtXv2vBkvx;1;4;4009;1;14535225357214223921;13;-1572021679;-1203008982;-83933548;1365084310;42593335;899532420;3;0;37;6J6wShfNLJg3ntxM;tpYBCS589BH;qB1CFc1FePG;3p8yq13H3LhD2RG1;H3E6f1AxMOIBHpHV;Ms4WBzJ3DqxblmdC;y9IPdz2CRujh5YDG;4;3;4;4;122;26;3;1;22;23;22;24;2;1;12;17;22;23
504;226;12007;0;331;2BLKPTOL;0;0;3527;1707914903242343168;10958109137032525077;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;1707914903242343168;10958109137032525077;6;7;2;5;14;1706095057887320187;1706095057887322459;8624964556328980754;3;7;1685611894973847665;5;0H7WTLOe;-3341544903326895773;3120721914784577996;14080917492559200515;15026073451515853168;1;3;1706095057887343754;1706095057887346445;10479871026633618991;4164754663993376017;-7296389719728029522;13673896038917844272;3;6;-2336285288263687725;29758;263580681;4;4080847027749604952;194;13533727037475450913;4092115196;1;232;234;222;1706095057887368559;6;1591630272954109963;201959400;8024852238656193023;5;1446153331663642453;fdC9rLouAtWQbOmxY0;3469902816821876303;-112;-2340864923400025306;1030646601137190483;481936909;42150;1;0;1;hkYcF3WZ;mWCDpBhZ;DeAFDIpbBhg4;5;0;0;2;11028191400359334617;1;334745422;-1005564230;1969442768;-1244463504;1360745640;-1651708083;1;0;164;FmpXvIuiCWRkkStx;UoeJLEclLdJ;zg5079quBHC;fQsHPJtFD8Bk3xJG;XuF9EOvv2f6oa7JC;S9bvswk77Qs1qLPY;7Upq3wBTeJ1oM3vJ;2;2;4;2;12;26;12;26;24;24;23;22;2;1;3;12;24;22
504;226;12007;0;331;2BLKPTOL;0;0;3528;1707914903304762368;10817845794250397385;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914903304762368;10817845794250397385;14;2;4;7;4;1706095057895556130;1706095057895558543;1655552596475212288;3;11;7114837762084195751;3;u2EmA5ZR;-4543383115190044652;918420736435061223;10756707827769826789;11995749277813440617;3;1;1706095057895579696;1706095057895582387;470781722944605719;13819239392611605497;613732546500773604;6426503633835771872;3;4;3787520797733245222;55258;354837546;8;14415619577657980510;7;2109134836593885072;1120192871;0;178;22;147;1706095057895604502;1;1084512895330755550;3277889848;-7815213451873479136;1;1377405501687560386;ql89CHejM4jtRjSgSy;-5861316725244216136;116;-8482444842829732141;2869964329196509694;3081641543;49344;1;1;1;zyXZwOpb;130KWB88;kAVCimjCl5dx;2;0;0;2;11753921103088106753;15;550291751;1564678922;-1652355226;-1369177452;1035394033;-1280293579;2;0;134;Cal3d5sGteo9EyRB;8grYFu3rqHa;glzOiAb6Umn;O6Cp2Z56D02FclyU;PoYrKAxaoV0WSEBP;4gCNOcmqIXtGZBDz;cE7ydeb1p9GeeHXi;3;2;1;3;26;17;3;122;22;22;24;23;1;1;12;26;22;23
